N	2gram	Vygotskiy__6	EvropaiC
1	таким образом	18	32
2	в том	28	31
3	и в	28	24
4	том что	19	20
5	все эти	2	19
6	не может	19	18
7	то что	28	17
8	может быть	13	15
9	все же	2	15
10	точки зрения	13	13
11	самом деле	2	12
12	в своем	7	12
13	до сих	3	12
14	в этом	27	12
15	сих пор	3	12
16	с этим	4	11
17	между тем	1	11
18	все это	2	11
19	во всех	4	10
20	по отношению	10	10
21	так и	6	10
22	мы знаем	4	10
23	как бы	11	10
24	отношению к	10	10
25	все что	1	10
26	того же	7	9
27	на то	4	9
28	при этом	3	9
29	как и	6	9
30	с другом	5	9
31	друг с	5	9
32	в результате	1	9
33	что в	17	9
34	а и	2	8
35	в самом	8	8
36	с точки	10	8
37	мы говорили	1	8
38	знаем что	4	8
39	не в	4	8
40	ясно что	4	8
41	если бы	7	8
42	земного шара	1	8
43	так же	15	8
44	и все	5	8
45	на самом	1	7
46	из этих	3	7
47	в силу	17	7
48	не менее	2	7
49	по существу	2	7
50	того чтобы	10	7
51	по своей	3	7
52	к тому	10	7
53	для этого	2	7
54	о том	1	7
55	и что	6	7
56	что он	18	7
57	для того	8	7
58	но и	10	7
59	и не	11	7
60	из этого	2	7
61	еще не	8	6
62	и на	5	6
63	в этой	5	6
64	в сознании	4	6
65	несмотря на	2	6
66	и при	1	6
67	от друга	1	6
68	с ним	2	6
69	что и	4	6
70	того что	24	6
71	только в	18	6
72	так что	6	6
73	так как	10	6
74	мы можем	9	6
75	друг от	1	6
76	с другой	2	6
77	вместе с	7	6
78	отличается от	3	6
79	у них	2	6
80	как на	3	6
81	между двумя	2	5
82	как к	1	5
83	и к	6	5
84	но в	5	5
85	в которой	7	5
86	ступени развития	6	5
87	что это	1	5
88	в целом	3	5
89	в себе	4	5
90	не только	16	5
91	но все	1	5
92	что все	5	5
93	и с	1	5
94	на все	1	5
95	его в	6	5
96	и без	1	5
97	что с	3	5
98	в то	6	5
99	что при	4	5
100	по сравнению	15	5
101	в пользу	2	5
102	в его	3	5
103	потому что	22	5
104	и их	1	5
105	у него	2	5
106	именно в	4	5
107	далеко не	1	5
108	другой стороны	2	5
109	по своему	2	5
110	сравнению с	14	5
111	и от	2	5
112	к этому	1	5
113	одним из	2	4
114	в такой	2	4
115	и то	4	4
116	то же	7	4
117	мы уже	2	4
118	совершенно так	1	4
119	из того	5	4
120	между собой	9	4
121	что его	1	4
122	отношение к	7	4
123	что как	1	4
124	хотя и	3	4
125	своем развитии	4	4
126	он не	7	4
127	всех этих	1	4
128	факт что	1	4
129	из них	2	4
130	иначе говоря	3	4
131	в их	3	4
132	оказывается что	1	4
133	тем не	1	4
134	том же	5	4
135	поэтому что	1	4
136	этой области	2	4
137	из которых	1	4
138	что эта	2	4
139	связи с	3	4
140	никогда не	8	4
141	и т.д	3	4
142	на вопрос	2	4
143	и у	1	4
144	если мы	2	4
145	в виде	1	4
146	а потому	1	4
147	в конце	2	4
148	в области	6	4
149	а с	1	4
150	которых мы	2	4
151	конце концов	1	4
152	тот факт	1	4
153	не могут	5	4
154	это есть	3	4
155	самого себя	1	4
156	в состоянии	4	4
157	этом случае	2	4
158	мы должны	3	4
159	совершенно не	1	4
160	как известно	7	3
161	путем подражания	2	3
162	же как	6	3
163	указанных выше	1	3
164	с более	2	3
165	вопрос о	5	3
166	но даже	1	3
167	то очевидно	1	3
168	в данном	2	3
169	очевидно что	3	3
170	которые не	1	3
171	в истории	1	3
172	целый ряд	4	3
173	и наконец	2	3
174	в нашем	4	3
175	в тех	1	3
176	к которой	2	3
177	в нем	7	3
178	и по	3	3
179	и может	1	3
180	они должны	1	3
181	в совершенно	2	3
182	на этой	5	3
183	заключается в	7	3
184	это не	5	3
185	с тем	5	3
186	чем в	2	3
187	и того	4	3
188	одного и	4	3
189	в этих	2	3
190	что если	2	3
191	таким же	1	3
192	представление о	1	3
193	только те	3	3
194	даже в	1	3
195	что их	3	3
196	образом в	3	3
197	для нас	2	3
198	в разных	5	3
199	во всем	1	3
200	от того	10	3
201	у нас	2	3
202	должны быть	1	3
203	что оно	7	3
204	ничего общего	1	3
205	и это	1	3
206	данном случае	1	3
207	сказано выше	1	3
208	жизнь и	1	3
209	и вообще	2	3
210	с одной	1	3
211	настоящее время	1	3
212	может не	1	3
213	тот же	1	3
214	в эти	1	3
215	конечно не	1	3
216	в начале	1	3
217	различия в	2	3
218	и других	7	3
219	отличие от	1	3
220	как у	1	3
221	прежде всего	2	3
222	в связи	2	3
223	ко всем	4	3
224	мы сказали	1	3
225	сейчас же	1	3
226	в настоящее	1	3
227	не то	1	3
228	от него	2	3
229	бы в	3	3
230	тем более	1	3
231	только что	2	3
232	а в	2	3
233	гораздо больше	1	3
234	что мы	11	3
235	в психологии	3	3
236	ту же	3	2
237	и развитие	4	2
238	тех же	1	2
239	от своей	1	2
240	в котором	2	2
241	и до	1	2
242	что эти	1	2
243	в сущности	7	2
244	а для	1	2
245	и ее	1	2
246	мы и	4	2
247	свою очередь	1	2
248	что оба	1	2
249	друг к	3	2
250	но как	3	2
251	только тогда	4	2
252	него с	1	2
253	что они	2	2
254	общего с	1	2
255	есть в	3	2
256	то в	5	2
257	и там	2	2
258	если он	2	2
259	но на	2	2
260	широком смысле	1	2
261	что она	1	2
262	по степени	1	2
263	он должен	4	2
264	одной и	3	2
265	а это	3	2
266	к другу	4	2
267	всех остальных	1	2
268	между отдельными	3	2
269	в них	3	2
270	мы видели	8	2
271	потому и	1	2
272	на первый	1	2
273	но если	4	2
274	что развитие	6	2
275	представить себе	3	2
276	на каждом	1	2
277	в которых	2	2
278	ответить на	1	2
279	точку зрения	2	2
280	совершенно иной	1	2
281	и более	2	2
282	том и	1	2
283	тому что	11	2
284	она не	2	2
285	тем самым	8	2
286	тогда когда	6	2
287	одна из	1	2
288	в процессе	9	2
289	в основе	3	2
290	только не	3	2
291	и весь	1	2
292	этих двух	1	2
293	на этом	4	2
294	раннем детстве	1	2
295	что на	4	2
296	к таким	2	2
297	сходство с	1	2
298	имеет место	2	2
299	должен быть	1	2
300	как мы	10	2
301	в себя	3	2
302	стоят в	2	2
303	на том	2	2
304	что у	2	2
305	те же	3	2
306	принять во	2	2
307	при том	1	2
308	все его	1	2
309	именно потому	2	2
310	в другом	2	2
311	не стоит	1	2
312	к нему	1	2
313	во втором	3	2
314	частного случая	1	2
315	нас что	2	2
316	было бы	9	2
317	но так	1	2
318	но с	2	2
319	этот вопрос	3	2
320	надо понимать	1	2
321	между этими	4	2
322	то и	1	2
323	для него	6	2
324	вовсе не	1	2
325	которые могут	1	2
326	как при	1	2
327	к той	1	2
328	и только	3	2
329	и из	1	2
330	только один	1	2
331	по тем	1	2
332	одной стороны	1	2
333	вытекают из	1	2
334	одну из	1	2
335	отнюдь не	1	2
336	во внимание	2	2
337	медленно и	1	2
338	ближе к	1	2
339	в частности	4	2
340	на прямой	1	2
341	независимо от	3	2
342	но не	10	2
343	что же	1	2
344	этого слова	2	2
345	только то	3	2
346	с этой	2	2
347	в гораздо	1	2
348	при таком	1	2
349	с ними	2	2
350	между ними	7	2
351	не знает	3	2
352	в свою	1	2
353	всех тех	2	2
354	они не	4	2
355	смысле слова	1	1
356	превосходства над	1	1
357	в силе	2	1
358	например в	4	1
359	этом пункте	1	1
360	он может	2	1
361	это и	3	1
362	что когда	1	1
363	в первом	4	1
364	из его	1	1
365	исходит из	2	1
366	без влияния	1	1
367	в зависимости	5	1
368	и должен	1	1
369	той же	4	1
370	отношения к	3	1
371	есть не	1	1
372	выше в	1	1
373	мы не	6	1
374	же процесса	1	1
375	нашу мысль	1	1
376	роль во	1	1
377	имеет свою	1	1
378	время как	5	1
379	мы попытались	1	1
380	я не	4	1
381	вместо того	2	1
382	что вопрос	1	1
383	образом оказывается	1	1
384	зависимости от	5	1
385	надо иметь	1	1
386	с большим	1	1
387	к своему	1	1
388	стороны но	1	1
389	он сам	2	1
390	всем этим	2	1
391	иное как	1	1
392	в широком	1	1
393	на их	1	1
394	выше нам	1	1
395	идет сверху	2	1
396	в различных	1	1
397	так если	2	1
398	ближайшие к	1	1
399	а из	2	1
400	всю свою	2	1
401	с его	3	1
402	же самые	4	1
403	не требует	1	1
404	и другие	2	1
405	а только	2	1
406	заключают в	1	1
407	с психологической	1	1
408	нами из	1	1
409	себе и	2	1
410	нет и	1	1
411	которые они	1	1
412	на прежней	1	1
413	к сожалению	1	1
414	только между	1	1
415	в центре	1	1
416	что во	1	1
417	как в	3	1
418	что именно	2	1
419	выйти из	1	1
420	приближение к	1	1
421	понимать в	1	1
422	однако не	1	1
423	перед нами	1	1
424	кроме того	1	1
425	и как	6	1
426	с понятием	2	1
427	как всякая	1	1
428	его к	1	1
429	тем же	1	1
430	для ее	1	1
431	и умнее	1	1
432	и хотя	1	1
433	в этот	1	1
434	развития это	1	1
435	психологии и	1	1
436	не приходится	1	1
437	мы получаем	1	1
438	исходящим из	1	1
439	применительно к	1	1
440	он в	1	1
441	то обстоятельство	1	1
442	нами в	2	1
443	говоря вся	1	1
444	на его	3	1
445	как оно	3	1
446	главным образом	1	1
447	но именно	1	1
448	связей между	2	1
449	области не	1	1
450	роли в	1	1
451	и еще	1	1
452	к одному	2	1
453	от понятий	1	1
454	наших глазах	1	1
455	к основной	1	1
456	свою силу	4	1
457	но вместе	1	1
458	одному и	1	1
459	одно и	1	1
460	в каждом	3	1
461	различие между	2	1
462	затем уже	1	1
463	другом случае	1	1
464	всех указанных	1	1
465	все их	1	1
466	и другом	1	1
467	знает что	1	1
468	входит в	1	1
469	это было	1	1
470	с другими	2	1
471	только они	1	1
472	каждой новой	3	1
473	и тем	5	1
474	ведь в	1	1
475	этой работы	1	1
476	известным образом	1	1
477	в ином	3	1
478	рядом с	1	1
