N	2gram	Propp_Isto_6	KulturaY
1	и т	10	39
2	потому что	13	25
3	и в	26	23
4	т е	22	22
5	не только	10	20
6	в том	12	19
7	в этом	12	18
8	и не	10	16
9	было бы	2	15
10	так как	18	15
11	может быть	11	15
12	т д	8	14
13	точки зрения	1	14
14	все эти	8	12
15	если бы	3	12
16	у нас	5	12
17	но в	7	11
18	том что	10	11
19	того чтобы	1	11
20	в области	1	11
21	русском языке	1	10
22	а не	2	10
23	что в	12	10
24	вопрос о	3	9
25	то что	6	9
26	можно было	2	9
27	вовсе не	2	9
28	для того	1	9
29	не может	6	9
30	только потому	1	8
31	не в	3	8
32	и что	5	8
33	в качестве	3	8
34	уже не	7	8
35	прежде всего	4	8
36	с другой	10	8
37	и пр	1	8
38	что это	2	7
39	все же	8	7
40	в силу	1	7
41	и с	6	7
42	не менее	1	7
43	но и	9	7
44	другой стороны	8	7
45	то же	5	6
46	и на	12	6
47	но не	2	6
48	в этой	2	6
49	это не	4	6
50	тем не	1	6
51	ту же	2	6
52	между тем	1	6
53	этот вопрос	1	6
54	что не	2	6
55	что мы	2	6
56	и то	3	5
57	также и	1	5
58	мы имеем	14	5
59	зависимости от	2	5
60	еще не	9	5
61	целый ряд	2	5
62	должна быть	3	5
63	по существу	1	5
64	и вот	3	5
65	что все	1	5
66	об этом	1	5
67	и тем	4	5
68	несмотря на	1	5
69	и здесь	1	5
70	не могут	1	5
71	ясно что	1	5
72	приводит к	1	5
73	в его	5	5
74	один из	3	5
75	что он	9	5
76	только в	5	5
77	должен быть	1	5
78	всяком случае	2	5
79	там где	5	5
80	вместе с	8	5
81	как это	5	5
82	подобного рода	1	5
83	что же	2	5
84	этого слова	1	5
85	все это	1	5
86	таким образом	12	5
87	во всяком	2	5
88	вряд ли	1	4
89	в зависимости	1	4
90	что я	1	4
91	в данном	3	4
92	со стороны	3	4
93	однако не	1	4
94	перед нами	2	4
95	хотя и	1	4
96	если мы	1	4
97	на то	2	4
98	в нем	8	4
99	так и	5	4
100	но все	2	4
101	на этой	2	4
102	своего рода	2	4
103	можно ли	1	4
104	в то	5	4
105	не имеет	2	4
106	ничего не	2	4
107	что на	1	4
108	к тому	2	4
109	и о	1	4
110	от того	3	4
111	или в	3	4
112	могут быть	3	4
113	можно сказать	2	4
114	кто в	1	4
115	для нас	2	4
116	мы знаем	2	4
117	ни в	2	4
118	в них	3	4
119	в особенности	1	4
120	не было	3	4
121	в связи	1	4
122	как бы	4	4
123	сказать что	3	4
124	к этому	3	4
125	так же	2	4
126	того же	2	3
127	что когда	2	3
128	что можно	1	3
129	не все	1	3
130	или иное	3	3
131	как в	6	3
132	с этим	2	3
133	то или	2	3
134	так в	6	3
135	то и	2	3
136	главным образом	3	3
137	он не	2	3
138	и по	4	3
139	на этом	1	3
140	что она	3	3
141	о которых	1	3
142	чем в	1	3
143	если и	1	3
144	этого вопроса	1	3
145	знаем что	2	3
146	в таких	1	3
147	казалось бы	1	3
