N	2gram	Bakhtin_Fr_8	StatiiOP
1	и в	56	44
2	в том	13	36
3	что в	5	30
4	том что	8	29
5	в этом	14	21
6	вовсе не	6	19
7	не только	8	18
8	то что	3	18
9	было бы	2	17
10	о том	4	17
11	а в	2	17
12	а не	2	16
13	и не	9	16
14	может быть	3	15
15	в области	5	14
16	в данном	2	14
17	как в	1	13
18	можно было	1	13
19	не в	3	12
20	в первой	3	12
21	самом деле	2	11
22	в этой	6	11
23	того чтобы	4	11
24	точки зрения	6	11
25	но в	6	10
26	для того	2	10
27	что он	2	10
28	только в	9	10
29	но и	9	10
30	также и	2	9
31	как и	5	9
32	в отношении	5	9
33	в то	12	9
34	так и	13	9
35	если бы	2	9
36	того что	1	9
37	в его	18	9
38	с другой	2	9
39	например в	4	8
40	во всех	8	8
41	все же	2	8
42	но ведь	1	8
43	это не	2	8
44	из них	2	8
45	с точки	2	8
46	и его	12	8
47	не может	2	8
48	что они	2	7
49	в самом	9	7
50	так например	2	7
51	таким образом	17	7
52	другой стороны	2	7
53	для нас	1	7
54	этом отношении	1	7
55	до сих	8	7
56	прежде всего	6	7
57	сих пор	8	7
58	сказать что	3	7
59	по поводу	1	7
60	на самом	2	6
61	из этих	1	6
62	в своей	2	6
63	потому что	6	6
64	данном случае	2	6
65	что и	3	6
66	так что	3	6
67	для него	2	6
68	именно в	1	6
69	дело в	2	6
70	в той	6	6
71	но это	2	6
72	и то	2	5
73	то же	11	5
74	той же	6	5
75	уже о	1	5
76	все эти	15	5
77	в нем	8	5
78	в слове	2	5
79	такой же	5	5
80	в котором	2	5
81	в которых	2	5
82	никогда не	5	5
83	могут быть	1	5
84	так как	4	5
85	тем что	1	5
86	и даже	8	5
87	нужно сказать	1	5
88	там где	3	5
89	все это	8	5
90	жизни и	1	5
91	того времени	4	5
92	так же	2	5
93	речь идет	1	4
94	в которой	4	4
95	вопрос о	1	4
96	в основу	1	4
97	в новом	1	4
98	бы и	2	4
99	что это	4	4
100	что она	2	4
101	по словам	1	4
102	эту тему	1	4
103	но если	1	4
104	том как	1	4
105	и сейчас	1	4
106	во времена	3	4
107	дело не	2	4
108	не имеет	1	4
109	же время	10	4
110	это слово	1	4
111	как будто	1	4
112	в ее	6	4
113	языка и	6	4
114	на вопрос	1	4
115	и что	1	4
116	заключается в	1	4
117	в качестве	4	4
118	никто не	1	4
119	мы находим	3	4
120	как раз	2	4
121	не было	5	4
122	к которому	3	4
123	на эту	3	4
124	должна была	1	4
125	в частности	7	4
126	как бы	11	4
127	тем более	1	4
128	еще более	1	4
129	это в	2	4
130	гораздо более	1	4
131	я уже	1	3
132	того же	1	3
133	тем же	1	3
134	эпохи в	9	3
135	то это	1	3
136	конечно и	3	3
137	в ней	4	3
138	еще не	10	3
139	он был	12	3
140	в чем	1	3
141	своего рода	5	3
142	но не	5	3
143	по отношению	1	3
144	как к	2	3
145	точку зрения	1	3
146	эпохи и	6	3
147	во многих	1	3
148	связанные с	1	3
149	в другом	3	3
150	и с	8	3
151	лишь в	1	3
152	и тем	1	3
153	даже в	4	3
154	кажется что	1	3
155	ни в	2	3
156	чем в	1	3
157	тому что	1	3
158	во время	5	3
159	а на	2	3
160	не по	1	3
161	в основе	4	3
162	в каком	2	3
163	очень часто	1	3
164	что оно	1	3
165	и вообще	1	3
166	его жизни	2	3
167	тем или	1	3
168	между тем	3	3
169	и только	1	3
170	но с	2	3
171	и так	1	3
172	это очень	2	3
173	по мнению	1	3
174	по этому	1	3
175	с одной	4	3
176	вопроса о	1	3
177	в виде	2	3
178	в начале	1	3
179	ни с	5	3
180	в очень	1	3
181	возможно что	2	3
182	без всякой	1	3
183	а именно	1	3
184	а с	1	3
185	что для	3	3
186	говорит о	2	3
187	на этот	1	3
188	той эпохи	2	3
189	в тех	1	3
190	с этой	2	3
191	и для	2	3
192	в результате	5	3
193	или иным	1	3
194	отношению к	1	3
195	культуры в	2	3
196	работы в	1	3
197	жил в	1	2
198	а как	1	2
199	мы не	2	2
200	бы что	1	2
201	в сущности	8	2
202	или же	1	2
203	время как	1	2
204	подчеркнуть что	1	2
205	литературы и	1	2
206	как правило	1	2
207	совсем не	2	2
208	русского языка	1	2
209	и речи	1	2
210	большое значение	1	2
211	за пределы	4	2
212	идет о	1	2
213	в своем	3	2
214	что нет	1	2
215	целый ряд	2	2
216	в себе	4	2
217	но он	3	2
218	искать не	1	2
219	и те	2	2
220	но на	1	2
221	вообще не	1	2
222	при этом	4	2
223	он не	5	2
224	всех этих	3	2
225	и более	4	2
226	свое время	1	2
227	что ни	1	2
228	что все	4	2
229	его в	2	2
230	должен был	1	2
231	не всегда	1	2
232	бы мы	1	2
233	которые в	1	2
234	их в	4	2
235	а иногда	1	2
236	что эта	1	2
237	было не	1	2
238	не имели	2	2
239	к концу	2	2
240	только с	1	2
241	что на	2	2
242	начиная с	2	2
243	числе и	2	2
244	и такие	2	2
245	о них	2	2
246	и это	1	2
247	при его	1	2
248	то время	2	2
249	на свой	1	2
250	и сам	2	2
251	которая была	1	2
252	в эпоху	10	2
253	для этого	1	2
254	то есть	24	2
255	а также	3	2
256	другом месте	3	2
257	и научной	1	2
258	должно было	1	2
259	и все	6	2
260	все в	1	2
261	и во	2	2
262	отметить что	2	2
263	также в	1	2
264	к нему	2	2
265	быть и	1	2
266	по своей	4	2
267	со всеми	1	2
268	конечно не	4	2
269	и у	1	2
270	гл ii	1	2
271	уже в	2	2
272	одно из	1	2
273	очевидно не	1	2
274	у него	7	2
275	в других	2	2
276	еще и	3	2
277	превращается в	1	2
278	одной стороны	2	2
279	однако и	1	2
280	и потому	4	2
281	этой работы	1	2
282	нет ни	2	2
283	находим и	1	2
284	и их	8	2
