N	3gram	Losev_Prob_3	Formalny
1	с точки зрения	2	13
2	в настоящее время	2	10
3	в то же	4	8
4	и т д	13	8
5	более или менее	1	6
6	на самом деле	2	6
7	до сих пор	2	6
8	не может быть	5	5
9	с одной стороны	1	4
10	во всяком случае	6	4
11	так и в	1	4
12	бы то ни	4	3
13	может быть и	3	3
14	смысле этого слова	1	3
15	как бы ни	1	3
16	художественное произведение как	1	2
17	произведения и его	1	2
18	а вовсе не	2	2
19	художественном произведении как	1	2
20	во что бы	1	2
21	художественного произведения и	1	2
22	и не в	1	2
23	сами по себе	6	2
24	вещей в их	1	2
25	и в частности	2	2
26	что бы то	1	2
27	при таком положении	1	2
28	в том чтобы	1	2
29	и в этом	6	2
30	то ни стало	1	2
31	в связи с	7	2
32	в литературном произведении	1	2
33	у нас не	2	2
34	того или иного	3	2
35	мы не можем	1	2
36	не только не	1	2
37	в художественном произведении	1	2
38	при таком понимании	1	2
39	друг от друга	2	2
40	художественного произведения в	1	2
41	сама по себе	8	2
42	как мы видели	2	2
43	быть и не	1	2
44	вполне понятно что	1	1
45	конкретных вещей и	1	1
46	в чем же	1	1
47	ничего общего с	2	1
48	нас не было	1	1
49	и может быть	1	1
50	как и во	1	1
51	получает свое значение	1	1
52	в том и	1	1
53	о художественном произведении	1	1
54	же как и	2	1
55	как раз и	4	1
56	отраженной в ней	2	1
57	мы не должны	1	1
58	в том что	9	1
59	сказать что и	1	1
60	но и в	2	1
61	на самом же	4	1
62	бы мы ни	1	1
63	как о предмете	1	1
64	широком смысле слова	2	1
65	с этой точки	1	1
66	отнюдь не является	2	1
67	в целом и	1	1
68	в данном случае	7	1
69	до конца и	1	1
70	в ней как	1	1
71	и нисколько не	1	1
72	в его содержании	1	1
73	жизни а это	1	1
74	то ни было	3	1
75	хотя бы о	1	1
76	ни к какому	2	1
77	все это уже	1	1
78	они вовсе не	1	1
79	тем более не	1	1
80	в отличие от	2	1
81	по сравнению с	2	1
82	и как бы	2	1
83	так или иначе	1	1
84	возникновения и развития	1	1
85	это и не	3	1
86	но и с	1	1
87	с другой стороны	5	1
88	так же как	1	1
89	самом же деле	4	1
90	в художественном образе	1	1
91	том и заключается	1	1
92	как и всякий	1	1
93	по себе не	1	1
94	этой точки зрения	2	1
95	произведении как о	1	1
96	в той же	1	1
97	в первой главе	1	1
98	прежде всего мы	1	1
99	вовсе не есть	8	1
100	от того что	1	1
101	и заключается что	1	1
102	та или иная	3	1
103	в своей основе	1	1
104	и тем самым	2	1
105	это значит что	2	1
106	но отнюдь не	1	1
107	не менее в	1	1
108	в ней действительности	2	1
109	но даже и	4	1
110	художественная структура в	1	1
111	взятые сами по	4	1
112	заключается в том	3	1
113	по себе но	1	1
114	в его основе	1	1
115	художественного произведения можно	1	1
116	к тому что	1	1
117	может показаться что	1	1
118	тех или иных	4	1
119	тем не менее	10	1
120	то же что	1	1
121	что дело здесь	1	1
122	что и в	3	1
123	в отрыве от	1	1
124	и здесь не	1	1
125	которого он является	1	1
