N	4gram	Propp_Isto_3	Problema
1	но в таком случае	1	4
2	не имеют ничего общего	1	4
3	не что иное как	3	2
4	как мы увидим ниже	1	2
5	есть не что иное	1	2
6	весьма близко подходит к	1	1
7	бы обратить внимание еще	1	1
8	мы до сих пор	1	1
9	обратить внимание еще на	1	1
10	и т д здесь	1	1
11	на самом же деле	1	1
12	тем не менее если	1	1
13	как мы видели выше	1	1
14	в то время как	2	1
15	тем не менее они	1	1
16	что здесь кроется нечто	1	1
17	не только то что	1	1
18	заключается в том что	1	1
19	хотелось бы обратить внимание	1	1
20	имеют ничего общего с	1	1
