N	2gram	Potebnia_M_1	Istorich
1	и в	39	25
2	вместе с	8	22
3	что он	1	22
4	и т	6	20
5	т д	4	18
6	может быть	27	17
7	мы имеем	1	14
8	не только	21	13
9	но и	20	13
10	в его	5	12
11	так как	21	11
12	уже не	2	11
13	и не	18	11
14	в этом	15	10
15	тем что	9	10
16	все же	6	10
17	и его	5	9
18	его в	1	9
19	в виде	1	9
20	с другой	7	9
21	таким образом	13	9
22	еще не	6	8
23	и на	1	8
24	все эти	1	8
25	что в	22	8
26	на него	3	8
27	связи с	3	8
28	и что	10	8
29	мы видим	4	8
30	с тем	5	8
31	другой стороны	5	8
32	связь с	2	8
33	том что	16	8
34	в нем	20	7
35	как и	9	7
36	мы видели	4	7
37	во время	1	7
38	потому что	52	7
39	о том	2	7
40	то что	10	7
41	только в	25	7
42	с одной	3	7
43	при помощи	2	7
44	превращается в	1	7
45	одной стороны	3	7
46	но это	5	7
47	как в	10	6
48	в нее	1	6
49	это не	7	6
50	не может	22	6
51	в этих	7	6
52	не в	15	6
53	что и	6	6
54	там где	4	6
55	себя в	1	6
56	прежде всего	4	6
57	могут быть	9	6
58	или в	2	6
59	в том	26	6
60	например в	1	5
61	мы не	10	5
62	в ней	7	5
63	но не	8	5
64	с этим	7	5
65	что это	3	5
66	но все	2	5
67	входит в	1	5
68	как мы	2	5
69	в образе	1	5
70	мы увидим	3	5
71	показывает что	3	5
72	так же	5	5
73	для нас	9	5
74	же как	1	4
75	и это	3	4
76	то же	6	4
77	до него	1	4
78	в ее	1	4
79	от этого	1	4
80	в истории	7	4
81	его на	2	4
82	он видит	1	4
83	и хотя	1	4
84	в которой	2	4
85	он не	3	4
86	не как	1	4
87	что все	3	4
88	с другими	1	4
89	и тем	3	4
90	не всегда	1	4
91	тем не	6	4
92	не менее	6	4
93	того как	6	4
94	совершенно ясно	1	4
95	что у	1	4
96	с ним	3	4
97	за ним	2	4
98	если не	2	4
99	все это	1	4
100	в связи	1	4
101	из себя	5	4
102	мы должны	3	4
103	в которых	1	3
104	его не	1	3
105	или же	3	3
106	на себя	1	3
107	ему в	1	3
108	то это	5	3
109	что его	1	3
110	если в	1	3
111	по которому	1	3
112	и как	6	3
113	его к	2	3
114	в целом	2	3
115	в этой	3	3
116	их в	1	3
117	на этом	1	3
118	гору и	1	3
119	предположение что	2	3
120	но уже	2	3
121	в таких	2	3
122	в то	4	3
123	друг друга	5	3
124	но вместе	2	3
125	но эти	2	3
126	для того	3	3
127	что при	5	3
128	того чтобы	2	3
129	на том	1	3
130	никогда не	4	3
131	и с	3	3
132	и вообще	3	3
133	после того	1	3
134	можно бы	4	3
135	о нем	1	3
136	затем в	1	3
137	к нему	1	3
138	в другой	3	3
139	никто не	3	3
140	но оно	3	3
141	и все	3	3
142	над ним	1	3
143	в данном	1	3
144	в более	4	3
145	ее и	1	3
146	а в	5	3
147	в свою	4	3
148	они не	1	3
149	того же	3	2
150	самом деле	1	2
151	он может	1	2
152	по которым	1	2
153	одним из	2	2
154	а как	2	2
155	вопрос о	4	2
156	человека и	1	2
157	через речку	1	2
158	на них	1	2
159	в различных	1	2
160	во всех	5	2
161	видели что	1	2
162	только тогда	5	2
163	по отношению	13	2
164	очевидно что	3	2
165	некоторое время	1	2
166	перед нами	1	2
167	когда он	1	2
168	он на	1	2
169	уже в	1	2
170	на то	2	2
171	связанные с	1	2
172	после этого	2	2
173	с представлением	1	2
174	из него	2	2
175	и по	6	2
176	так например	3	2
177	когда уже	2	2
178	это было	1	2
179	и других	4	2
180	и мы	1	2
181	из нее	1	2
182	о которых	2	2
183	несмотря на	5	2
184	их на	1	2
185	точки зрения	8	2
186	в своей	3	2
187	таким же	2	2
188	бы мы	1	2
189	в животном	2	2
190	выше мы	1	2
191	но он	2	2
192	без всяких	1	2
193	что этот	1	2
