N	2gram	Vygotskiy__7	StatiiOP
1	и в	26	29
2	том что	17	27
3	в том	18	27
4	в этом	29	21
5	не только	24	19
6	но и	11	19
7	что в	12	19
8	о том	4	17
9	в его	4	13
10	что он	8	13
11	в которой	11	11
12	то что	24	11
13	все это	3	11
14	таким образом	23	10
15	к тому	7	10
16	и т	1	9
17	в своем	1	9
18	он не	3	9
19	потому что	16	9
20	так и	3	9
21	этом отношении	3	9
22	и не	18	9
23	как на	6	9
24	но в	4	8
25	как раз	3	8
26	по поводу	1	8
27	я не	3	7
28	в ней	3	7
29	в самом	9	7
30	так например	1	7
31	но все	1	7
32	в своей	3	7
33	в котором	4	7
34	тому что	9	7
35	того как	2	7
36	для того	18	7
37	в виду	5	7
38	с тем	5	7
39	вместе с	12	7
40	одним из	2	6
41	вопрос о	6	6
42	все же	6	6
43	факт что	1	6
44	вовсе не	2	6
45	того чтобы	19	6
46	и его	12	6
47	об этом	3	6
48	и что	6	6
49	в одном	1	6
50	до сих	3	6
51	было бы	6	5
52	точки зрения	28	5
53	была бы	1	5
54	того что	14	5
55	между тем	1	5
56	в качестве	5	5
57	прежде всего	7	5
58	а не	6	5
59	о чем	4	5
60	в той	4	5
61	как бы	6	5
62	сих пор	3	5
63	кроме того	1	4
64	хотя и	1	4
65	и к	7	4
66	в нем	2	4
67	что у	4	4
68	в другом	1	4
69	и с	5	4
70	должен был	1	4
71	не в	4	4
72	ничего не	2	4
73	но также	3	4
74	и о	3	4
75	времени и	1	4
76	после того	1	4
77	внимание на	2	4
78	раньше чем	1	4
79	но с	2	4
80	связи с	4	4
81	в значении	1	4
82	при помощи	1	4
83	для него	3	4
84	с другой	4	4
85	именно в	6	4
86	в речи	5	4
87	в частности	1	4
88	тот факт	1	4
89	еще более	1	4
90	а как	1	4
91	к этому	2	4
92	например в	1	3
93	же как	8	3
94	самом деле	6	3
95	на самом	3	3
96	идет о	2	3
97	в их	2	3
98	оба эти	5	3
99	и он	2	3
100	не был	1	3
101	но не	3	3
102	которые не	1	3
103	как в	4	3
104	с этим	2	3
105	не было	1	3
106	что это	6	3
107	в известном	2	3
108	тому же	1	3
109	в начале	5	3
110	отношений между	3	3
111	из них	1	3
112	ни в	2	3
113	не мог	2	3
114	в этих	2	3
115	но он	2	3
116	по себе	3	3
