N	4gram	Tiupa_Narr_1	Analitik
1	одного и того же	1	3
2	в то же время	3	3
3	в том что он	1	2
4	мы имеем дело не	1	2
5	дело в том что	1	2
6	оказывается уже по сути	1	1
7	должен не у-влекать слушателей	1	1
8	прежде всего к ценностной	1	1
9	как объекты эстетического наблюдения	1	1
10	слушатель читатель может и	1	1
11	существенная зависимость анекдота не	1	1
12	сказания и одновременно резко	1	1
13	мы имеем дело с	1	1
14	тому же обратное влияние	1	1
15	в наличии у него	1	1
16	легкую безответственную передаваемость из	1	1
17	форме индивидуального речевого замысла	1	1
18	и неоспоримый миропорядок где	1	1
19	в сущности застывшее целое	1	1
20	равнодостойности сознаний встречающихся в	1	1
21	здесь действующие лица по	1	1
22	такого рода первофеноменами целого	1	1
23	то есть непосредственно коммуникативными	1	1
24	жанра сказание моделирует ролевую	1	1
25	анекдота но как субъекты	1	1
26	определенные типы устного диалога	1	1
27	сложившихся интерсубъективных компетенций определенных	1	1
28	и риторического поведения говорящего	1	1
29	сказания исторически восходит к	1	1
30	предметно-тематическая и рецептивная установка	1	1
31	говорит концепты авторской позиции	1	1
32	адресата высказывания феномен жанровости	1	1
33	окказионального ситуативного диалогизированного слова	1	1
34	строим свою речь нам	1	1
35	свободным как к содержанию	1	1
36	> в нем звучит	1	1
37	в диахроническом аспекте бахтин	1	1
38	этом и сам текст	1	1
39	в культуре коммуникативной ситуации	1	1
40	вкрапления с другой паремия	1	1
41	и в форме определенной	1	1
42	что касается референтной компетенции	1	1
43	событийности сказания и одновременно	1	1
44	общенародной хвале хуле или	1	1
45	речевого замысла говорящего или	1	1
46	притчевого дискурса случается постоянно	1	1
47	дозволенное посрамление словесное кощунство	1	1
48	свою столь легкую безответственную	1	1
49	или а все-таки она	1	1
50	общения то синхрония жанра	1	1
51	первофеномены жанров в частности	1	1
52	выбора не всегда эксплицированного	1	1
53	анекдот не признает никакого	1	1
54	никакого миропорядка жизнь глазами	1	1
55	соучастников притчевого дискурса случается	1	1
56	невымышленные анекдотические истории не	1	1
57	притчи явственно солирует риторический	1	1
58	как это бывает в	1	1
59	этой уготованной ему позиции	1	1
60	человеческих отношений анекдот не	1	1
61	есть система исторически сложившихся	1	1
62	характеристика того кому рассказывается	1	1
63	кто говорит и как	1	1
64	говорящих и слушающих общим	1	1
65	взаимная условленность общения объединяющая	1	1
66	курьезное любопытное занимательное неожиданное	1	1
67	преступается не предначертанность судьбы	1	1
68	передачи этого знания аналогичному	1	1
69	быть редуцирован комическая апофегма	1	1
70	жанры как формы целого	1	1
71	иной ситуации иным рассказчиком	1	1
72	проповедь где притча нередко	1	1
73	к сообщаемому рецептивная компетенция	1	1
74	в тексте но всегда	1	1
75	говорящего состоит в наличии	1	1
76	сказание или диалогической анекдот	1	1
77	того или иного нарративного	2	1
78	выслушивание одного и того	1	1
79	формы построения речевого целого	1	1
80	и потому нейтральное к	1	1
