N	2gram	Losev_Dial_4	Problemy
1	и в	15	46
2	и не	30	27
3	может быть	17	23
4	не может	11	19
5	как бы	14	19
6	в нем	5	17
7	в этом	11	16
8	у достоевского	2	16
9	не только	8	14
10	перед нами	6	12
11	как мы	1	12
12	но и	4	12
13	как и	7	12
14	и на	5	11
15	точки зрения	14	11
16	в одном	4	11
17	а не	18	11
18	в пределах	1	10
19	не в	8	10
20	в самом	2	9
21	с точки	9	9
22	и все	11	9
23	в его	4	9
24	в том	11	9
25	вовсе не	6	9
26	прежде всего	11	9
27	достоевского в	1	8
28	конечно не	2	8
29	или в	7	8
30	в сущности	5	7
31	еще не	4	7
32	в себе	8	7
33	и с	4	7
34	слово и	1	7
35	по себе	13	7
36	как раз	4	7
37	то же	9	6
38	никогда не	2	6
39	и он	1	6
40	хотя и	6	6
41	но в	3	6
42	ни в	8	6
43	на фоне	1	6
44	что я	5	6
45	но это	4	6
46	и его	7	6
47	о нем	2	6
48	в него	1	6
49	что он	7	6
50	только в	7	6
51	есть в	4	6
52	и между	1	6
53	к себе	1	6
54	все это	9	6
55	в романе	1	6
56	к другому	1	5
57	в котором	2	5
58	ведь и	2	5
59	с его	5	5
60	во всех	2	5
61	за пределы	3	5
62	при этом	2	5
63	это не	12	5
64	в жизни	5	5
65	в то	6	5
66	о том	5	5
67	же время	6	5
68	к нему	1	5
69	если мы	5	5
70	мы находим	2	5
71	так как	14	5
72	о себе	1	5
73	жизни и	4	5
74	в их	3	4
75	мы не	9	4
76	слово о	2	4
77	как в	3	4
78	все же	2	4
79	кроме того	2	4
80	такое слово	1	4
81	все эти	3	4
82	он не	1	4
83	людей и	1	4
84	таким образом	5	4
85	и наконец	3	4
86	том что	10	4
87	том же	1	4
88	в процессе	1	4
89	во всем	2	4
90	потому что	10	4
91	слова но	1	4
92	в себя	5	4
93	так и	5	4
94	всех возможных	1	4
95	в словах	3	4
96	в виду	9	4
97	и здесь	1	4
98	и других	1	4
99	можно сказать	5	4
100	вся жизнь	1	4
101	же и	2	4
102	уже не	9	4
103	уже в	1	4
104	мы можем	3	4
105	до конца	1	4
106	превращается в	1	4
107	очень часто	1	4
108	да и	2	4
109	должно быть	2	4
110	и нет	3	4
111	а что	2	4
112	то что	16	4
113	не знает	1	4
114	совершенно не	3	4
115	что в	7	4
116	себя как	3	3
117	также и	4	3
118	человека и	2	3
119	сам по	2	3
120	и это	8	3
121	тут в	2	3
122	мы уже	3	3
123	той же	5	3
124	мы имеем	5	3
125	и о	8	3
126	так чтобы	3	3
127	то это	1	3
128	конечно и	1	3
129	такого что	1	3
130	отношение к	1	3
131	себе и	2	3
132	отличие от	2	3
133	друга и	1	3
134	в той	1	3
135	в своем	5	3
136	из этих	2	3
137	в этой	4	3
138	имеем в	1	3
139	как он	1	3
140	на то	5	3
141	но именно	2	3
142	их в	1	3
143	на этом	3	3
144	они должны	1	3
145	было бы	9	3
146	такой же	1	3
147	так вы	1	3
148	но если	5	3
149	и при	2	3
150	и их	2	3
151	в своей	3	3
152	в отличие	1	3
153	не как	4	3
154	мы сказали	1	3
155	но он	1	3
156	в отношении	2	3
157	она не	4	3
158	дело в	1	3
159	у меня	1	3
160	не могут	2	3
161	с ее	10	3
162	если бы	6	3
163	никак не	2	3
164	и что	9	3
165	и во	2	3
166	и только	2	3
167	отличается от	1	3
168	себя в	2	3
169	а то	1	3
170	в конце	1	3
171	что и	6	3
172	бытия и	4	3
173	тем что	2	3
174	и даже	6	3
175	с другой	1	3
176	себя и	3	3
177	жизнь в	1	3
178	так же	4	3
179	к своему	2	3
180	жизнь и	2	3
181	что же	2	3
182	по существу	1	3
183	но для	2	3
184	и для	5	3
185	бы в	4	3
186	слово слово	1	3
187	другой стороны	2	3
188	и идеи	2	3
189	а между	1	2
190	смысле слова	1	2
191	отношения к	3	2
192	же как	1	2
193	и через	1	2
194	и должны	1	2
195	самый предмет	1	2
196	а как	2	2
197	положения в	1	2
198	вопрос о	2	2
199	из своих	1	2
200	он как	1	2
201	себе что	2	2
202	и говорить	1	2
203	не нужно	2	2
204	он сам	1	2
205	уже нет	3	2
206	мы будем	2	2
207	не входит	1	2
208	к слову	1	2
209	в общем	1	2
210	нет и	2	2
211	сама по	5	2
212	в одной	1	2
213	с этим	3	2
214	вот как	2	2
215	стороны и	1	2
216	когда он	3	2
217	целый ряд	1	2
218	и как	4	2
219	не было	2	2
220	от этого	3	2
221	бы и	3	2
222	бы не	2	2
223	но ведь	1	2
224	бы ни	2	2
225	время и	2	2
226	должна быть	7	2
227	на том	1	2
228	никому не	1	2
229	и по	2	2
230	но дело	1	2
231	но все	2	2
232	об этом	3	2
233	есть конечно	1	2
234	на все	2	2
235	лишь в	2	2
236	хотя бы	4	2
237	от одного	2	2
238	он есть	7	2
239	этом смысле	4	2
240	и тем	6	2
241	все равно	2	2
242	и само	2	2
243	переходим к	1	2
244	этих трех	1	2
245	что такое	5	2
246	быть никому	1	2
247	почти не	1	2
248	себе а	1	2
249	в которых	1	2
250	и другого	1	2
251	не менее	2	2
252	которые в	1	2
253	не могли	2	2
254	зрения и	1	2
255	поведение и	2	2
256	всего его	1	2
257	того как	2	2
258	одна из	1	2
259	но она	1	2
260	не могло	1	2
261	следовательно и	1	2
262	того и	1	2
263	ничего не	17	2
264	отношении к	2	2
265	то и	2	2
266	если только	1	2
267	у нас	3	2
268	могут быть	3	2
269	самом предмете	1	2
270	той или	4	2
271	предмет в	1	2
272	без всякого	2	2
273	мыслить и	1	2
274	представим себе	2	2
275	и совершенно	1	2
276	можно было	1	2
277	те же	1	2
278	в плоскости	1	2
279	в которые	1	2
280	с ним	3	2
281	только так	4	2
282	почему же	1	2
283	все в	1	2
284	лишь как	4	2
285	от них	1	2
286	в языке	1	2
287	возникает вопрос	1	2
288	все время	1	2
289	и следовательно	3	2
290	и всякое	1	2
291	но с	1	2
292	этот вопрос	1	2
293	явления в	1	2
294	и так	2	2
295	поэтому и	1	2
296	так что	6	2
297	с нею	1	2
298	да еще	2	2
299	и они	1	2
300	слова не	1	2
301	и показать	1	2
302	речь в	1	2
303	их как	1	2
304	другую сторону	1	2
305	а в	1	2
306	о которых	1	2
307	именно как	1	2
308	или иной	1	2
309	мне и	1	2
310	для этого	2	2
311	только к	1	2
312	предмет и	1	2
313	и пр	9	2
314	на этот	1	2
315	его как	2	2
316	что так	1	2
317	что мы	7	2
318	вместе с	2	2
319	в духе	1	2
320	и безукоризненно	1	2
321	в данном	3	2
322	к жизни	3	2
323	при всем	1	2
324	оно и	3	2
325	сознания и	3	2
326	в результате	6	2
