N	3gram	Vygotskiy__3	Narrotol
1	в данном случае	1	8
2	не только в	1	6
3	в том что	17	5
4	той или иной	2	4
5	не может быть	2	4
6	по отношению к	2	3
7	подобно тому как	1	3
8	в этом отношении	3	3
9	для того чтобы	7	3
10	в этом и	2	3
11	начало и конец	1	3
12	тем не менее	5	3
13	о том что	3	2
14	состоит в том	3	2
15	то же самое	1	2
16	до сих пор	1	2
17	сами по себе	3	2
18	в отличие от	6	2
19	заключает в себе	2	2
20	как если бы	1	2
21	в зависимости от	5	2
22	не сводится к	1	2
23	имеем дело с	1	2
24	в связи с	5	2
25	во всяком случае	4	2
26	в свою очередь	2	2
27	на то что	3	2
28	в известном смысле	2	2
29	и того же	4	1
30	что иное как	1	1
31	только потому что	2	1
32	более или менее	1	1
33	в частности речь	1	1
34	в том числе	1	1
35	же как и	4	1
36	с другой стороны	3	1
37	с точки зрения	1	1
38	как и все	1	1
39	принимает на себя	1	1
40	сам по себе	1	1
41	не говорит нам	1	1
42	бы то ни	1	1
43	как мы увидим	2	1
44	с той или	1	1
45	друг друга как	1	1
46	и то что	2	1
47	из того что	1	1
48	с этого момента	1	1
49	точно так же	1	1
50	прежде всего тем	1	1
51	связанных между собой	1	1
52	в самом начале	1	1
53	мы не видим	1	1
54	как и в	2	1
55	то ни было	1	1
56	мы не знаем	1	1
57	с одной стороны	5	1
58	речи и мышления	2	1
59	так как это	1	1
60	в значительной степени	1	1
61	всего тем что	1	1
62	которая не может	1	1
63	в результате чего	1	1
64	друг с другом	5	1
65	связаны между собой	1	1
66	а с другой	3	1
67	и как бы	1	1
68	из них не	1	1
69	столь же мало	2	1
70	один из этих	3	1
71	связи с этим	1	1
72	в случае с	1	1
73	не мог бы	3	1
74	не сами по	1	1
75	мы не можем	1	1
76	то что мы	2	1
77	само по себе	2	1
78	и в самом	1	1
79	ни одна из	1	1
80	одна из этих	1	1
81	том числе и	1	1
82	и на другой	1	1
83	но на этот	1	1
84	одного и того	4	1
85	друг от друга	1	1
86	к тому что	1	1
87	как она была	1	1
88	того чтобы возник	1	1
89	на этот раз	1	1
90	по себе а	1	1
91	и не могло	1	1
92	говорит нам о	1	1
93	еще не гарантирует	1	1
94	как мы видели	3	1
95	как в случае	1	1
