N	2gram	Medvedev_F_1	Myshleni
1	в том	6	42
2	том что	1	35
3	с помощью	3	31
4	в процессе	9	27
5	таким образом	13	25
6	в этом	15	24
7	точки зрения	16	24
8	и в	24	20
9	что в	4	19
10	заключается в	1	18
11	в основе	3	17
12	то же	10	16
13	не только	7	15
14	то что	8	15
15	что они	1	14
16	мышления и	1	14
17	как мы	5	13
18	в их	11	12
19	при этом	5	12
20	может быть	14	12
21	с другой	5	12
22	потому что	1	12
23	с точки	13	11
24	в его	23	11
25	так же	4	11
26	этого слова	3	11
27	в целом	6	11
28	на основе	6	10
29	в истории	4	10
30	в себе	3	10
31	в отношении	3	10
32	того что	5	10
33	мы видим	1	10
34	только в	2	10
35	если мы	2	10
36	так как	1	10
37	и другие	1	9
38	и как	3	9
39	понятий и	1	9
40	как и	11	9
41	между тем	2	9
42	что и	2	9
43	с одной	4	9
44	слова в	1	9
45	одной стороны	4	9
46	как это	6	9
47	другой стороны	1	9
48	но и	7	9
49	и тем	1	8
50	было бы	6	8
51	этом смысле	1	8
52	и что	2	8
53	вместе с	2	8
54	и не	20	8
55	в результате	2	8
56	самом деле	6	7
57	один и	1	7
58	в своей	11	7
59	и более	2	7
60	тем самым	3	7
61	могут быть	1	7
62	того чтобы	1	7
63	этом отношении	1	7
64	а не	10	7
65	смысле этого	3	7
66	как бы	6	7
67	же как	2	6
68	в самом	5	6
69	той же	1	6
70	и на	8	6
71	этот процесс	1	6
72	с тем	2	6
73	мы видели	2	6
74	к одному	1	6
75	по своей	1	6
76	к тому	3	6
77	в силу	1	6
78	его в	3	6
79	что он	3	6
80	не может	16	6
81	и развития	2	6
82	сказать что	1	6
83	мы уже	1	5
84	между собой	1	5
85	как в	8	5
86	с этим	2	5
87	все же	3	5
88	перед нами	1	5
89	целый ряд	3	5
90	и к	4	5
91	в действительности	2	5
92	увидим что	1	5
93	все эти	6	5
94	на то	1	5
95	это не	2	5
96	это положение	1	5
97	только не	2	5
98	и его	10	5
99	не является	1	5
100	никогда не	4	5
101	так и	18	5
102	если бы	4	5
103	говорит он	3	5
104	в частности	4	5
105	о развитии	1	5
106	что такое	2	5
107	в своем	11	4
108	в нашем	2	4
109	нами в	1	4
110	и те	2	4
111	как он	1	4
112	состоит в	1	4
113	мышления с	1	4
114	как они	1	4
115	и с	8	4
116	с этой	4	4
117	по сравнению	1	4
118	не в	8	4
119	тому что	1	4
120	на один	1	4
121	что оно	1	4
122	роль в	1	4
123	все время	2	4
124	только что	1	4
125	в сознании	1	4
126	из них	1	4
127	друг друга	4	4
128	во всей	2	4
129	в области	3	4
130	по своему	1	4
131	в смысле	1	4
132	и для	1	4
133	для нас	1	4
134	между ними	3	4
135	к этому	1	4
136	во всяком	4	4
137	этой точки	1	4
138	идет о	2	3
139	в чем	1	3
140	тем как	1	3
141	совершенно прав	1	3
142	а только	2	3
143	отнюдь не	6	3
144	когда он	3	3
145	но в	5	3
146	в которой	4	3
147	в этой	6	3
148	на его	2	3
149	это значение	1	3
150	на этом	1	3
151	со всеми	3	3
152	на все	3	3
153	и других	3	3
154	ни в	2	3
155	в этих	1	3
156	в процессах	1	3
157	к истории	1	3
158	не менее	11	3
159	в обоих	1	3
160	и является	2	3
161	во всем	2	3
162	связи с	3	3
163	не могут	1	3
164	и понятие	1	3
165	ничего общего	1	3
166	приводит к	2	3
167	должно быть	11	3
168	и во	1	3
169	которые мы	1	3
170	и история	3	3
171	один из	3	3
172	одной из	2	3
173	но не	3	3
174	всяком случае	4	3
175	между отдельными	1	3
176	себя в	1	3
177	так что	1	3
178	от тех	1	3
179	но что	1	3
180	от того	2	3
181	со стороны	5	3
182	именно в	8	3
183	к которому	2	3
184	в связи	4	3
185	сравнению с	1	3
186	наряду с	1	3
187	одновременно с	2	3
188	по существу	2	3
189	в условиях	1	3
190	формы и	5	3
191	и от	7	3
192	не подлежит	1	3
193	к одной	1	3
194	бы в	3	3
195	совершенно не	1	3
196	в виде	1	3
197	в абстрактной	1	2
198	также и	1	2
199	между двумя	1	2
200	ту же	1	2
201	должна быть	7	2
202	высшей степени	1	2
203	едва ли	1	2
204	для построения	1	2
205	что если	1	2
206	нам в	1	2
207	место в	7	2
208	между этими	1	2
209	мы и	1	2
210	зависимости от	3	2
211	в ней	10	2
212	для других	2	2
213	отличие от	1	2
214	и речи	1	2
215	опирается на	1	2
216	стороны и	4	2
217	более и	2	2
218	процессе развития	1	2
219	из этих	1	2
220	остановиться на	2	2
221	не есть	2	2
222	вообще не	1	2
223	теории и	1	2
224	как оно	1	2
225	в нем	14	2
226	том чтобы	2	2
227	но вместе	1	2
228	в каждом	3	2
229	входит в	6	2
230	является общим	1	2
231	может стать	1	2
232	действительности в	2	2
233	мы постараемся	1	2
234	отражение в	2	2
235	в высшей	1	2
236	далеко не	1	2
237	в слове	1	2
238	такой же	1	2
239	и тогда	1	2
240	нисколько не	2	2
241	со всей	3	2
242	которую он	1	2
243	таким же	2	2
244	никаких оснований	1	2
245	целом и	4	2
246	в отличие	1	2
247	и связей	1	2
