N	3gram	Voloshinov_1	FransuaR
1	в следующей главе	1	6
2	как мы уже	1	6
3	то же время	3	5
4	в то же	3	5
5	в самом деле	9	4
6	с одной стороны	1	4
7	в большинстве случаев	3	4
8	большей или меньшей	1	3
9	на первый план	2	3
10	в этом отношении	3	3
11	в большей или	1	3
12	в первом случае	3	3
13	во втором случае	1	3
14	тесно связаны с	1	3
15	и т.п но	1	3
16	до сих пор	8	3
17	вместо того чтобы	1	3
18	вполне понятно что	3	2
19	с точки зрения	20	2
20	как мы увидим	1	2
21	но уже в	1	2
22	и вовсе не	1	2
23	в предыдущей главе	1	2
24	и тот же	3	2
25	но и в	1	2
26	с другой стороны	5	2
27	таким образом в	1	2
28	в том что	3	2
29	и т.п все	1	2
30	и прежде всего	2	2
31	и того же	5	1
32	до наших дней	1	1
33	по отношению к	2	1
34	в основе своей	1	1
35	в чем же	2	1
36	большого влияния на	1	1
37	таким образом не	1	1
38	более или менее	1	1
39	это так же	1	1
40	и так сказать	1	1
41	там нет и	1	1
42	в настоящее время	6	1
43	с внешним миром	1	1
44	один и тот	3	1
45	что же касается	1	1
46	в одной из	1	1
47	как и все	2	1
48	как мы сказали	1	1
49	именно то что	1	1
50	в неразрывной связи	2	1
51	гуманитарных наук и	1	1
52	отражает в себе	1	1
53	является одним из	2	1
54	на самом же	2	1
55	в себе и	1	1
56	говорить в следующей	1	1
57	в литературе в	1	1
58	на этот вопрос	3	1
59	но если мы	1	1
60	рано или поздно	1	1
61	момент в нем	1	1
62	со всех сторон	2	1
63	и тонкий анализ	1	1
64	мы не будем	3	1
65	именно здесь в	1	1
66	рядом с этим	1	1
67	до известной степени	1	1
68	мы увидим дальше	1	1
69	глубокий и тонкий	1	1
70	мы полагаем что	1	1
71	формы и виды	1	1
72	и тем же	1	1
73	но в то	2	1
74	все же они	1	1
75	в конце концов	3	1
76	смысле этого слова	2	1
77	и в языке	1	1
78	и т.п эта	1	1
79	так как они	1	1
80	и как бы	1	1
81	все же не	1	1
82	в связи с	7	1
83	так и от	1	1
84	в целом ряде	1	1
85	для того чтобы	3	1
86	не может быть	13	1
87	одним и тем	1	1
88	в широком смысле	1	1
89	все эти речевые	1	1
90	неразрывной связи с	1	1
91	между собой и	1	1
92	в значительной степени	1	1
93	точки зрения этого	1	1
94	до настоящего времени	5	1
95	будем говорить в	1	1
96	не только в	1	1
97	той или иной	1	1
98	но все же	3	1
99	можно сказать что	3	1
100	как мы видим	1	1
101	одного и того	5	1
102	ни о каком	1	1
103	в особенности же	1	1
104	самом же деле	2	1
105	том что он	1	1
106	и до настоящего	1	1
