N	2gram	Vygotskiy__2	DiskursI
1	в себе	2	19
2	при этом	3	17
3	в этом	19	16
4	как и	6	16
5	состоит в	3	16
6	и в	15	16
7	в качестве	4	16
8	может быть	9	16
9	и не	7	15
10	а не	3	14
11	отличие от	3	12
12	в отличие	3	12
13	и т.п	7	12
14	в частности	6	12
15	но в	6	11
16	представляет собой	2	11
17	но и	10	11
18	со стороны	3	10
19	не только	15	10
20	том что	27	10
21	так и	8	9
22	не может	9	9
23	как в	4	8
24	в том	33	8
25	а также	2	8
26	но не	3	7
27	в данном	3	7
28	в нем	1	7
29	ни в	2	7
30	при всей	1	7
31	прежде всего	4	7
32	то же	5	6
33	с его	4	6
34	данном случае	3	6
35	отнюдь не	2	6
36	все же	4	6
37	по мысли	1	6
38	в своей	4	6
39	тем самым	3	6
40	по своей	6	6
41	в своих	1	6
42	и на	1	5
43	в противовес	1	5
44	в своем	9	5
45	в противоположность	2	5
46	с другой	6	5
47	что в	14	5
48	для него	3	5
49	то что	20	5
50	а с	4	5
51	я и	1	4
52	и то	1	4
53	по отношению	6	4
54	в этой	6	4
55	в основе	3	4
56	потому что	7	4
57	этом отношении	3	4
58	о том	9	4
59	в пределах	1	4
60	одного из	1	4
61	с одной	7	4
62	одно из	1	4
63	в одном	2	4
64	одной стороны	7	4
65	как бы	7	4
66	не является	9	4
67	мира и	2	4
68	точки зрения	26	4
69	к его	2	4
70	к этому	4	4
71	отношению к	5	4
72	также и	2	3
73	и ее	3	3
74	принадлежит к	2	3
75	столь же	2	3
76	перед нами	2	3
77	и как	2	3
78	и наконец	1	3
79	все эти	3	3
80	всей своей	1	3
81	из этих	4	3
82	он не	7	3
83	внутренней речи	5	3
84	из виду	2	3
85	не следует	2	3
86	подход к	2	3
87	и может	1	3
88	в другом	2	3
89	его в	1	3
90	это не	5	3
91	в этих	2	3
92	в котором	2	3
93	одном из	1	3
94	для данного	2	3
95	не в	8	3
96	могут быть	2	3
97	об одном	1	3
98	той или	2	3
99	приводит к	5	3
100	мире в	1	3
101	в его	2	3
102	только в	4	3
103	и его	4	3
104	из них	3	3
105	в них	4	3
106	из двух	3	3
107	или иной	2	3
108	здесь в	1	3
109	не знает	1	3
110	иначе говоря	2	3
111	можно сказать	2	3
112	но это	1	3
113	и все	3	3
114	жизни в	1	3
115	жизни а	1	3
116	как на	1	3
117	же как	2	2
118	того же	3	2
119	и это	3	2
120	идет о	3	2
121	по преимуществу	1	2
122	той же	2	2
123	место в	1	2
124	говорить о	2	2
125	в ней	1	2
126	к своему	1	2
127	мы имеем	3	2
128	и мн	1	2
129	время в	1	2
130	всякий раз	2	2
131	к которой	1	2
132	более чем	1	2
133	стороны и	2	2
134	что как	3	2
135	как уже	2	2
136	отношения между	3	2
137	в целом	10	2
138	по словам	1	2
139	не к	1	2
