N	3gram	Tiupa_Disk_2	Hudozhes
1	по отношению к	4	10
2	присутствия в мире	2	7
3	в отличие от	12	7
4	не сводится к	2	6
5	я в мире	2	6
6	то же время	5	6
7	в то же	4	6
8	присутствия я в	1	5
9	с другой стороны	1	5
10	той или иной	3	5
11	в том что	6	5
12	состоит в том	2	4
13	и того же	2	3
14	с точки зрения	2	3
15	ни в мире	2	3
16	одно и то	2	3
17	одного и того	2	3
18	и то же	2	3
19	несет в себе	2	3
20	в конечном счете	1	3
21	но не слияние	1	3
22	тем не менее	1	3
23	того или иного	1	3
24	можно сказать что	1	3
25	сближение но не	1	3
26	в этом мире	2	2
27	в той или	1	2
28	себя в другом	1	2
29	мы имеем дело	1	2
30	что в имени	1	2
31	и в то	1	2
32	значении этого термина	1	2
33	в основе своей	2	2
34	сказания или анекдота	1	2
35	в имени тебе	1	2
36	до известной степени	1	2
37	в значительной степени	1	2
38	в рамках которого	1	2
39	преодолеваемая даль и	1	2
40	с одной стороны	4	2
41	в равной степени	1	2
42	а с другой	1	2
43	в мире на	1	2
44	в русской литературе	2	2
45	том числе и	1	2
46	по сути дела	1	2
47	в мире это	1	2
48	в том числе	1	2
49	в силу своей	1	2
50	даль и сближение	1	2
51	и прежде всего	2	2
52	со стороны адресата	1	2
53	и сближение но	1	2
54	состоит в совмещении	1	2
55	характеру типу актанту	1	1
56	не у-влекать слушателей	1	1
57	слова не сводится	1	1
58	вещами и ценностями	1	1
59	самих состоят все	1	1
60	устанавливаются отношения ценностно-смысловой	1	1
61	по своей природе	1	1
62	из нас самих	1	1
63	ситуации жизненного выбора	1	1
64	дистанции между ними	1	1
65	то есть субъектом	1	1
66	слова эта возможность	1	1
67	оценки и иных	1	1
68	выбор лексики например	1	1
69	в сочетании с	2	1
70	чего бы то	1	1
71	не в состоянии	1	1
72	это ведет к	1	1
73	и адресат протороманного	1	1
74	в новелле есть	1	1
75	их внутреннюю обособленность	1	1
76	диалогизм биографического слова	1	1
77	впервые освоена в	1	1
78	невозможно притчевое нормативное	1	1
79	и соотношений такая	1	1
80	может быть редуцирован	1	1
81	столько от содержания	1	1
82	от мастерства рассказчика	1	1
83	героя окажется неадекватным	1	1
84	слова прямой речи	1	1
85	это ощущение составляет	1	1
86	сюжетообразующим при этом	1	1
87	за блужданиями его	1	1
88	между ними здесь	1	1
89	сводится к этим	1	1
90	и другого в	1	1
91	этим моментам родственным	1	1
92	обладать проективной компетентностью	1	1
93	дает позвоночника роману	1	1
94	между которыми устанавливаются	1	1
95	объект и адресат	1	1
96	ни для рассказчика	1	1
97	окажется неадекватным субъект	1	1
98	сказания или притчи	1	1
99	биографического слова не	1	1
100	равнодостойные субъекты смыслополагания	1	1
101	не быть субъектом	1	1
102	мире на свой	1	1
103	бог сойти с	1	1
104	чужой жизненной позиции	1	1
105	ибо предметно-тематическое содержание	1	1
106	и раскованной беседы	1	1
107	мир как опыт	1	1
108	смыслополагания между которыми	1	1
109	предварительное знакомство слушателей	1	1
110	герою определяемое отсутствием	1	1
111	прежде всего в	1	1
112	с читателем к	1	1
113	понимание излагаемой жизни	1	1
114	случая непредсказуемое стечение	1	1
115	в принципе можно	1	1
116	готовом стабильно дифференцированном	1	1
117	пребывания в мире	1	1
118	иными соседствами именно	1	1
119	иной интонации и	1	1
120	интересно всем потому	1	1
121	учителя жизни постоянно	1	1
122	дискурсу речевая маска	1	1
123	его ценностно-смысловой позиции	1	1
124	подобно тому как	2	1
125	самому тогда как	1	1
126	острота или острота	1	1
127	адресата от героя	1	1
128	полноценная биография возможна	1	1
129	собственной ситуации жизненного	1	1
130	апофегма то есть	1	1
131	закономерно приводит к	1	1
132	сойти с ума	1	1
133	скрытой полускрытой рассеянной	1	1
134	к самому герою	1	1
135	к иллюзии живого	1	1
136	в этом случае	2	1
137	становящегося человека с	1	1
138	ощущение составляет необходимый	1	1
139	так и его	1	1
140	их свободного согласия	1	1
141	которого анекдот легко	1	1
142	интонации доверительной и	1	1
143	необходимый фон романного	1	1
144	к этим моментам	1	1
145	опыта их свободного	1	1
146	несобственно-прямая речь включая	1	1
147	лексики например в	1	1
148	жизни повествователя о	1	1
149	жизни постоянно переходит	1	1
150	мире это требует	1	1
151	своей коммуникативной природе	1	1
152	от содержания сколько	1	1
153	что приводит к	1	1
154	просторную сферу исторического	1	1
155	текст анекдота выбор	1	1
156	анекдота это игра	1	1
157	умения отрешиться от	1	1
158	герою жизнеописания чего	1	1
159	наизнанку глупость неуместность	1	1
160	позиции в мире	1	1
161	чувства юмора умения	1	1
162	императивной нормы ни	1	1
163	в просторную сферу	1	1
164	живое непредубежденное любопытство	1	1
165	и иных пространственно-временных	1	1
166	анекдотическому дискурсу речевая	1	1
167	опыт жизни а	1	1
168	в иных случаях	1	1
169	неким ибо предметно-тематическое	1	1
170	однако диалогизм биографического	1	1
171	приводит к интонации	1	1
172	можно говорить о	1	1
173	завершенная и строго	1	1
174	манифестирующего двоякий жизненный	1	1
175	может быть наглядно	1	1
176	носителей различного жизненного	1	1
177	в искусстве не	1	1
178	образом ориентировано на	1	1
179	непристойность необыкновенное в	1	1
180	словесное кощунство и	1	1
181	развития самоопределяющегося субъекта	1	1
182	бы то ни	1	1
183	имеем дело не	1	1
184	обнаруживается преодолеваемая даль	1	1
185	вовлекает адресата в	1	1
186	его уникальным жизненным	1	1
187	и возможность иного	1	1
188	только то что	1	1
189	нормы ни в	1	1
190	бросает звук в	1	1
191	события суть равнодостойные	1	1
192	грани между индивидуальными	1	1
193	возможность иного языка	1	1
194	типу актанту не	1	1
195	поэтому анекдот невозможно	1	1
196	под сводами чужой	1	1
197	заданность человеческих отношений	1	1
198	рассеянной чужой речи	1	1
199	ошибка оговорка где	1	1
200	ценностно-смысловой позиции в	1	1
201	узнавания себя в	2	1
202	суть равнодостойные субъекты	1	1
203	заключает в себе	2	1
204	опыт запечатлеваемый и	1	1
205	в лирических текстах	1	1
206	освоена в анекдоте	1	1
207	отсутствием ценностной дистанции	1	1
208	слушателей с содержанием	1	1
209	сколько от мастерства	1	1
210	которого он от	1	1
211	сам текст анекдота	1	1
212	и запечатлевающий основу	1	1
213	заинтересовывать судьбой отдельных	1	1
214	профанация священного новелла	1	1
215	иной конкретной ценностно-смысловой	1	1
216	потому что из	1	1
217	притчи может быть	1	1
