N	3gram	Bakhtin_Pr_3	Istorich
1	с другой стороны	1	8
2	о том что	2	5
3	тем не менее	2	4
4	в том что	3	4
5	мы уже знаем	1	3
6	мы видим что	1	3
7	не может быть	1	3
8	показывает что он	1	3
9	уже знаем что	1	2
10	в одной из	1	2
11	но и в	1	2
12	после того как	1	2
13	до сих пор	5	2
14	но тем не	1	2
15	так и в	2	2
16	в этом и	1	2
17	как и в	3	2
18	потому что я	1	1
19	и в конце	1	1
20	хотя и не	1	1
21	сказать что в	1	1
22	с точки зрения	2	1
23	состоит в том	1	1
24	и др все	2	1
25	ни за что	1	1
26	что они не	1	1
27	а не в	1	1
28	по отношению к	1	1
29	и может быть	1	1
30	у того же	1	1
31	то же самое	1	1
32	в нем и	1	1
33	в исторической действительности	1	1
34	в зависимости от	2	1
35	прямо или косвенно	1	1
36	в большинстве случаев	4	1
37	и все в	1	1
38	можно было бы	1	1
39	как мы уже	3	1
40	очень близок к	1	1
41	один из авторов	1	1
42	в предыдущей главе	1	1
43	вступает в силу	1	1
44	вплоть до наших	1	1
45	остановимся только на	1	1
46	в царстве мертвых	2	1
47	и тот же	1	1
48	они играют в	1	1
49	так как это	1	1
50	это один и	1	1
51	это одна из	1	1
52	имеем дело с	1	1
53	в связи с	1	1
54	в связи со	1	1
55	происходит не только	1	1
56	один и тот	1	1
57	до наших дней	3	1
58	здесь перед нами	1	1
59	а не его	1	1
60	более или менее	3	1
61	и общественного строя	1	1
62	одним из самых	1	1
63	и тем более	1	1
64	и все они	1	1
65	на все на	1	1
66	и вступает в	1	1
67	один из самых	1	1
68	таким образом и	1	1
69	но мы уже	1	1
70	но не может	1	1
71	которую они играют	1	1
72	на земле в	1	1
73	мы видели что	2	1
