N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	29	65
2	и др	5	24
3	как бы	19	22
4	и не	31	22
5	вовсе не	7	18
6	в сущности	5	16
7	в том	8	16
8	в этом	22	15
9	но в	7	14
10	в нем	19	13
11	в условиях	2	13
12	нового времени	3	13
13	мы уже	2	12
14	и на	7	11
15	прежде всего	7	11
16	все эти	9	10
17	не только	15	10
18	и его	14	10
19	так и	7	10
20	но и	14	10
21	и потому	6	10
22	во всех	1	9
23	в его	24	9
24	все это	6	9
25	за пределы	7	8
26	всех этих	2	8
27	в своем	8	8
28	в основе	4	8
29	в духе	3	8
30	и даже	2	8
31	здесь в	1	8
32	и другие	1	8
33	его в	6	7
34	точки зрения	19	7
35	уже говорили	1	7
36	в области	1	7
37	только в	10	7
38	жизни и	2	7
39	на самом	5	6
40	в ней	2	6
41	еще не	5	6
42	все же	9	6
43	и у	3	6
44	при этом	2	6
45	том что	7	6
46	в отношении	2	6
47	никогда не	3	6
48	как мы	4	6
49	времени и	1	6
50	искусства и	1	6
51	в литературе	4	6
52	одно из	2	6
53	так как	6	6
54	может быть	24	6
55	не знает	3	6
56	сказать что	3	6
57	меньшей степени	1	5
58	с его	9	5
59	как в	6	5
60	с их	5	5
61	этих форм	1	5
62	в них	3	5
63	рядом с	14	5
64	как и	12	5
65	в своей	8	5
66	между людьми	1	5
67	потому что	8	5
68	между тем	5	5
69	и одновременно	3	5
70	на мир	6	5
71	для него	18	5
72	в одном	10	5
73	и пр	3	5
74	превращается в	4	5
75	в частности	1	5
76	в той	2	5
77	и все	1	5
78	в большей	1	5
79	в своих	3	5
80	и до	3	4
81	и к	2	4
82	поэтому и	4	4
83	в самом	10	4
84	в этой	4	4
85	так сказать	4	4
86	и еще	1	4
87	входит в	7	4
88	в их	3	4
89	мысли и	5	4
90	не в	7	4
91	до сих	2	4
92	мы остановимся	2	4
93	большей или	1	4
94	связи с	2	4
95	в жизни	2	4
96	почти полностью	1	4
97	из них	1	4
98	отношение к	2	4
99	и оценки	1	4
100	выходит за	1	4
101	или меньшей	1	4
102	нужно сказать	1	4
103	сих пор	2	4
104	мира и	7	4
105	между ними	2	4
106	совершенно не	1	4
107	это в	1	4
108	в обычном	2	3
109	самом деле	6	3
110	жизни как	1	3
111	конечно и	2	3
112	менее всего	6	3
113	в себя	3	3
114	уже не	13	3
115	но все	5	3
116	то что	15	3
117	в себе	7	3
118	но на	1	3
119	перестает быть	4	3
120	и с	4	3
121	и других	1	3
122	это не	9	3
123	весь мир	1	3
124	далеко не	3	3
125	в ее	1	3
126	он и	5	3
127	с точки	13	3
128	мир и	5	3
129	но это	4	3
130	даже в	4	3
131	на котором	3	3
132	всей их	1	3
133	самой жизни	1	3
134	ничего не	5	3
135	этом отношении	3	3
136	и здесь	3	3
137	не могут	6	3
138	в виду	1	3
139	она была	1	3
140	с ним	5	3
141	о нем	9	3
