N	2gram	Losev_Dial_4	Problema
1	и в	15	44
2	вовсе не	6	37
3	и не	30	35
4	не есть	40	35
5	может быть	17	28
6	по себе	13	25
7	потому что	10	25
8	не просто	7	23
9	то что	16	23
10	в том	11	21
11	только в	7	19
12	а не	18	18
13	в этом	11	17
14	также и	4	16
15	если мы	5	16
16	даже и	3	16
17	сказать что	6	16
18	когда мы	1	15
19	и то	3	14
20	не только	8	14
21	и даже	6	14
22	и т	17	13
23	то же	9	13
24	т д	15	13
25	не в	8	13
26	в символе	1	13
27	но в	3	12
28	том что	10	12
29	той или	4	12
30	так что	6	12
31	художественного образа	3	12
32	в басне	1	11
33	есть символ	5	11
34	не является	1	11
35	то это	1	10
36	отнюдь не	4	10
37	так и	5	10
38	как и	7	10
39	тем не	2	10
40	не менее	2	10
41	у нас	3	10
42	в виду	9	10
43	но и	4	10
44	не имеет	14	9
45	в нем	5	9
46	и с	4	9
47	художественный образ	1	9
48	это не	12	9
49	и тем	6	9
50	в то	6	9
51	и это	8	9
52	никак не	2	9
53	в его	4	9
54	что и	6	9
55	что он	7	9
56	как нечто	2	9
57	так как	14	9
58	в данном	3	9
59	как бы	14	9
60	таким образом	5	9
61	и от	1	9
62	во всяком	2	9
63	смысле слова	1	8
64	сама по	5	8
65	перед нами	6	8
66	в себе	8	8
67	он не	1	8
68	было бы	9	8
69	ни в	8	8
70	но это	4	8
71	и вообще	7	8
72	есть нечто	2	8
73	как раз	4	8
74	связи с	1	8
75	как мы	1	8
76	того что	13	8
77	при помощи	3	8
78	или иной	1	8
79	а именно	6	8
80	что же	2	8
81	художественное произведение	2	8
82	что мы	7	8
83	что в	7	8
84	это и	9	7
85	мы не	9	7
86	в связи	1	7
87	на самом	1	7
88	все эти	3	7
89	мы должны	4	7
90	ничего общего	4	7
91	данном случае	1	7
92	вещи и	2	7
93	с ним	3	7
94	и что	9	7
95	с другой	1	7
96	значит что	9	7
97	уже не	9	7
98	мы находим	2	7
99	не может	11	7
100	и потому	3	7
101	сам по	2	6
102	все же	2	6
103	о том	5	6
104	и если	3	6
105	то ни	4	6
106	ясно что	11	6
107	того или	2	6
108	но если	5	6
109	но только	5	6
110	никогда не	2	6
111	для этого	2	6
112	другими словами	5	6
113	можно сказать	5	6
114	и только	2	6
115	мы можем	3	6
116	имеет значение	1	6
117	нет ничего	6	6
118	в виде	3	6
119	жизни и	4	6
120	и есть	19	5
121	едва ли	3	5
122	есть не	5	5
123	еще не	4	5
124	значение и	1	5
125	за пределы	3	5
126	что они	4	5
127	в своем	5	5
128	хотя и	6	5
129	в нашем	1	5
130	тоже не	2	5
131	с тем	4	5
132	точки зрения	14	5
133	в своей	3	5
134	тем самым	3	5
135	как о	2	5
136	символ в	6	5
137	тех или	4	5
138	и его	7	5
139	и вполне	1	5
140	и о	8	5
141	которое мы	1	5
142	в ней	5	5
143	символ есть	4	5
144	должны сказать	1	5
145	и здесь	1	5
146	крайней мере	7	5
147	что здесь	3	5
148	с той	2	5
149	то и	2	5
150	гораздо более	1	5
151	в конце	1	5
152	не было	2	5
153	по крайней	7	5
154	этом случае	1	5
155	так же	4	5
156	как в	3	5
157	да и	2	5
158	все это	9	5
159	собственно говоря	2	5
160	а в	1	5
161	другой стороны	2	5
162	скажет что	1	4
163	есть обязательно	2	4
164	не что	8	4
165	мы уже	3	4
166	что иное	8	4
167	он сам	1	4
168	иное как	8	4
169	в чем	8	4
170	но как	2	4
171	только при	1	4
172	тут же	1	4
173	чем же	2	4
174	и вовсе	1	4
175	при этом	2	4
176	заключается в	2	4
177	тоже есть	1	4
178	на первый	1	4
179	и без	2	4
180	нет никакого	3	4
181	можно ли	1	4
182	дело в	1	4
183	и притом	3	4
184	или иных	1	4
185	есть только	3	4
186	отличается от	1	4
187	в ее	2	4
188	можно было	1	4
189	имеется в	3	4
190	мы в	1	4
191	мы могли	1	4
192	ней же	1	4
193	д и	3	4
194	что даже	2	4
195	же и	2	4
196	об его	3	4
197	ни с	4	4
198	совсем другое	1	4
199	никакого отношения	2	4
200	символ как	1	4
201	тем что	2	4
202	это будет	3	4
203	же деле	1	4
204	на этот	1	4
205	мы говорим	2	4
206	или по	4	4
207	ни от	2	4
208	это значит	8	4
209	самом же	2	4
210	или в	7	4
211	или другой	3	4
212	совершенно не	3	4
213	в каком	5	4
214	отношения к	3	3
215	же как	1	3
216	но тогда	1	3
217	то в	5	3
218	и больше	1	3
219	имеет свою	1	3
220	говорить о	11	3
221	и ее	8	3
222	из того	1	3
223	общего с	3	3
224	кроме того	2	3
225	и как	4	3
226	идея и	3	3
227	в самом	2	3
228	что это	13	3
229	в этой	4	3
230	говорят о	1	3
231	на то	5	3
232	как оно	1	3
233	конце концов	1	3
234	свою собственную	1	3
235	идеи и	4	3
236	содержит в	1	3
237	что тут	7	3
238	одно и	1	3
239	но все	2	3
240	оно всегда	1	3
241	об этом	3	3
242	его в	1	3
243	с другими	1	3
244	только о	3	3
245	он является	1	3
246	о которых	1	3
247	все равно	2	3
248	в чистом	1	3
249	и тогда	2	3
250	но никак	1	3
251	не значит	2	3
252	имеет ничего	2	3
253	что такое	5	3
254	бы к	1	3
255	себе а	1	3
256	в которых	1	3
257	же такое	1	3
258	и очень	1	3
259	сама же	1	3
260	теми или	1	3
261	иной раз	3	3
262	на себе	5	3
263	чем не	1	3
264	та или	3	3
265	ничего не	17	3
266	находятся в	1	3
267	или иная	2	3
268	как будто	2	3
269	если его	1	3
270	как только	5	3
271	она не	4	3
272	без всякого	2	3
273	то или	3	3
274	имеет никакого	2	3
275	идет речь	4	3
276	если бы	6	3
277	действительность и	1	3
278	образ есть	1	3
279	или как	1	3
280	во всей	2	3
281	есть идея	1	3
282	не так	1	3
283	быть и	3	3
284	понятие символа	1	3
285	мы действительно	1	3
286	этот вопрос	1	3
287	не мешает	2	3
288	есть ни	9	3
289	в качестве	2	3
290	которые мы	2	3
291	есть в	4	3
292	уже в	1	3
293	а это	2	3
294	а то	1	3
295	в мифе	6	3
296	случае не	2	3
297	само по	4	3
298	отличие от	2	3
299	тогда это	1	3
300	говорим о	1	3
301	жизни а	1	3
302	очень много	2	3
303	что для	1	3
304	прежде всего	11	3
305	не сама	1	3
306	именно так	2	3
307	его как	2	3
308	ни о	3	3
309	в первую	1	3
310	жизнь в	1	3
311	но оно	1	3
312	ни на	6	3
313	есть такое	1	3
314	в той	1	3
315	это есть	13	3
316	или другого	2	3
317	с этой	2	3
318	отвлеченная идея	3	3
319	в заключение	1	3
320	это уже	1	3
321	поэтический образ	3	3
322	и все	11	3
323	из себя	1	3
324	и ни	2	3
325	тем более	6	3
326	хотя бы	4	3
327	будто бы	1	3
328	есть уже	1	3
329	но вот	1	3
330	мы начинаем	2	3
331	из этого	1	3
332	есть то	5	3
333	точно так	2	3
334	только потому	3	2
335	же себя	2	2
336	поэтому и	1	2
337	случае нельзя	1	2
338	его не	1	2
339	мы имеем	5	2
340	этот предмет	2	2
341	только благодаря	1	2
342	каком случае	1	2
343	в некотором	1	2
344	самостоятельного значения	1	2
345	быть в	5	2
346	во всех	2	2
347	мы будем	2	2
348	не то	1	2
349	не говорят	3	2
350	и будет	2	2
351	мы сейчас	1	2
352	друг от	1	2
353	есть просто	6	2
354	или иное	3	2
355	в известном	1	2
356	с этим	3	2
357	и нет	3	2
358	просто как	2	2
359	когда он	3	2
360	это тоже	1	2
361	даже просто	1	2
362	себе не	2	2
363	образа вещи	2	2
364	с нею	1	2
365	пункте нашего	1	2
366	в которой	2	2
367	просто о	1	2
368	с их	4	2
369	бы только	4	2
370	когда это	1	2
371	всей его	2	2
372	в наших	1	2
373	сравнению с	2	2
374	с чем	1	2
375	время и	2	2
376	но именно	2	2
377	художественном образе	1	2
378	всех этих	1	2
379	в понятии	2	2
380	что все	4	2
381	же не	1	2
382	и может	2	2
383	а как	2	2
384	он есть	7	2
385	есть также	2	2
386	нашего исследования	2	2
387	на основании	3	2
388	во внимание	2	2
389	для чего	1	2
390	мы видели	1	2
391	между собою	2	2
392	сейчас мы	1	2
393	нисколько не	2	2
394	же есть	3	2
395	символа которое	1	2
396	и при	2	2
397	этого необходимо	1	2
398	первый план	1	2
399	в котором	2	2
400	с точки	9	2
401	по сравнению	2	2
402	в их	3	2
403	еще нет	1	2
404	в отличие	1	2
405	от себя	2	2
406	бы мы	1	2
407	мы теперь	2	2
408	и более	1	2
409	однако в	2	2
410	если нет	1	2
411	для нее	2	2
412	об ее	2	2
413	в отношении	2	2
414	при условии	2	2
415	с которой	1	2
416	если угодно	3	2
417	дело не	1	2
418	то чего	1	2
419	и сама	1	2
420	в процессе	1	2
421	в основе	10	2
422	но что	5	2
423	и именно	2	2
424	понимать его	1	2
425	и всегда	1	2
426	и по	2	2
427	ровно ничего	7	2
428	степени с	1	2
429	ничто не	2	2
430	и искусства	1	2
431	а мы	1	2
432	однако это	1	2
433	аллегория но	1	2
434	могут быть	3	2
435	ведь всякий	1	2
436	всегда есть	2	2
437	что оно	7	2
438	но также	1	2
439	с ее	10	2
440	от друга	1	2
441	поэтического образа	1	2
442	определенным образом	1	2
443	структуру и	1	2
444	только то	1	2
445	она может	1	2
446	это можно	1	2
447	том как	2	2
448	полного совпадения	1	2
449	жизнь и	2	2
450	о ней	2	2
451	это было	2	2
452	доходит до	1	2
453	по типу	2	2
454	и во	2	2
455	природы и	2	2
456	есть действительно	1	2
457	и можно	5	2
458	и следовательно	3	2
459	но с	1	2
460	художественные символы	1	2
461	отличаются друг	1	2
462	даже если	1	2
463	образа в	2	2
464	с одной	1	2
465	себя в	2	2
466	обязательно и	1	2
467	да еще	2	2
468	и у	1	2
469	своим собственным	2	2
470	в нашей	2	2
471	из них	2	2
472	никто не	2	2
473	от тех	1	2
474	от того	2	2
475	о каком	1	2
476	друга и	1	2
477	были бы	1	2
