N	2gram	Bakhtin_Pr_5	Problemy
1	и не	27	31
2	и в	35	29
3	в его	21	24
4	может быть	14	24
5	в этом	14	22
6	а не	4	22
7	в нем	16	19
8	точки зрения	7	19
9	как бы	31	19
10	для него	14	18
11	у достоевского	12	16
12	не только	10	15
13	то что	10	15
14	то же	15	14
15	не как	3	14
16	и его	14	14
17	рядом с	4	14
18	но и	14	14
19	в пределах	11	13
20	с точки	2	13
21	уже не	3	13
22	достоевского в	3	12
23	таким образом	7	12
24	как и	18	12
25	не может	18	12
26	о себе	17	12
27	в самом	6	10
28	этом смысле	3	10
29	из подполья	35	10
30	в то	11	10
31	только в	6	10
32	в одном	6	10
33	там где	7	10
34	героя и	10	10
35	все эти	3	9
36	с его	7	9
37	все же	8	9
38	достоевского как	2	9
39	это не	3	9
40	если бы	1	9
41	себе самом	5	9
42	же время	10	9
43	о нем	2	9
44	одного сознания	3	9
45	но не	6	9
46	в романе	1	9
47	по отношению	6	8
48	последнее слово	4	8
49	самого героя	3	8
50	что в	6	8
51	по себе	4	8
52	в каждом	6	8
53	творчества достоевского	1	8
54	как не	1	8
55	его самосознания	1	8
56	в том	5	8
57	что он	24	8
58	потому что	8	8
59	до конца	4	8
60	в своем	2	8
61	в своей	4	8
62	отношению к	7	8
63	а как	2	7
64	слово о	7	7
65	и на	6	7
66	за пределы	3	7
67	и как	2	7
68	но в	19	7
69	в себе	5	7
70	зрения на	1	7
71	входит в	1	7
72	с другими	2	7
73	достоевского и	2	7
74	том что	3	7
75	не в	10	7
76	вовсе не	7	7
77	она не	1	7
78	так и	8	7
79	мире достоевского	3	7
80	лишь как	1	7
81	в форме	3	7
82	слово героя	4	7
83	прежде всего	12	7
84	в романах	5	7
85	а в	7	7
86	одним из	1	6
87	самом деле	10	6
88	так же	7	6
89	менее всего	1	6
90	в кругозор	2	6
91	в одной	3	6
92	как в	5	6
93	сливается с	4	6
94	в целом	3	6
95	в мире	4	6
96	его в	4	6
97	его целом	2	6
98	в самой	1	6
99	самого достоевского	1	6
100	к нему	13	6
101	говорит он	4	6
102	на мир	1	6
103	в конце	5	6
104	так как	4	6
105	как раз	4	6
106	и потому	1	6
107	не могут	1	6
108	все это	14	6
109	о мире	8	6
110	на самом	9	5
111	это и	3	5
112	той же	2	5
113	зависимости от	1	5
114	в монологическом	1	5
115	у него	4	5
116	романах достоевского	4	5
117	перед нами	1	5
118	он не	13	5
119	в плане	6	5
120	но все	4	5
121	сознание и	2	5
122	сознаний в	1	5
123	было бы	3	5
124	он и	5	5
125	мысли и	1	5
126	художественного мира	1	5
127	в сущности	14	5
128	или как	3	5
129	и это	5	5
130	сочетается с	1	5
131	еще не	7	5
132	с ним	7	5
133	ничего не	3	5
134	между тем	4	5
135	самосознание героя	1	5
136	творчестве достоевского	7	5
137	в творчестве	4	5
138	дело идет	3	5
139	произведениях достоевского	2	5
140	сознания и	4	5
141	конце концов	3	5
142	для достоевского	2	5
143	героя не	1	5
144	во всяком	4	5
145	ивана карамазова	4	4
146	неслиянных сознаний	1	4
147	так чтобы	4	4
148	и самого	1	4
149	и наконец	7	4
150	стиля и	1	4
151	бы и	2	4
152	является лишь	1	4
153	в этой	1	4
154	так сказать	2	4
155	человека в	1	4
156	авторского замысла	1	4
157	должно быть	3	4
158	о герое	1	4
159	но эта	2	4
160	их в	2	4
161	даже в	5	4
162	раз и	3	4
163	как мы	8	4
164	в процессе	1	4
165	в основе	1	4
166	достоевского к	1	4
167	в произведении	2	4
168	и с	12	4
169	но у	1	4
170	в построении	2	4
171	он есть	2	4
172	тем что	4	4
173	что и	3	4
174	превращается в	1	4
175	не на	1	4
176	эта особенность	2	4
177	должна была	2	4
178	что же	7	4
179	другого человека	3	4
180	но это	6	4
181	и для	8	4
182	в результате	1	4
183	человек из	7	4
184	героя в	5	4
185	отношения к	1	3
186	отношении к	7	3
187	он может	1	3
188	и самое	2	3
189	например в	2	3
190	он знает	3	3
191	достоевского мы	1	3
192	я не	8	3
193	ни один	1	3
194	кругозор самого	1	3
195	он сам	6	3
196	он в	4	3
197	не входит	1	3
198	себе и	7	3
199	герой как	1	3
200	в произведениях	2	3
201	и пр	1	3
202	кроме того	1	3
203	как другой	4	3
204	уже в	3	3
205	диалог в	2	3
206	и до	1	3
207	ее как	3	3
208	дано в	1	3
209	но именно	2	3
210	подобно тому	2	3
211	не изображаются	1	3
212	далеко не	1	3
213	достоевского нет	3	3
214	идеологической позиции	1	3
215	в их	1	3
216	они уже	1	3
217	вопрос кто	1	3
218	тому что	2	3
219	на котором	1	3
220	одна из	1	3
221	достоевский не	1	3
222	на него	5	3
223	героев и	1	3
224	никогда не	4	3
225	как будто	4	3
226	этом отношении	1	3
227	отличается от	1	3
228	для его	2	3
229	оно не	1	3
230	в себя	1	3
231	приводит к	2	3
232	его романов	1	3
233	все его	4	3
234	с другой	4	3
235	все в	1	3
236	в них	4	3
237	ним и	1	3
238	человека из	13	3
239	в другой	1	3
240	мы должны	3	3
241	но с	1	3
242	образ героя	1	3
243	но как	4	3
244	здесь с	1	3
245	в уста	1	3
246	герои достоевского	1	3
247	и у	4	3
248	героя с	1	3
249	за ним	2	3
250	всяком случае	4	3
251	ни в	2	3
252	друг друга	2	3
253	самосознание и	1	3
254	точек зрения	2	3
255	достоевского с	1	3
256	изображения в	1	3
257	сознанию героя	1	3
258	этот принцип	1	3
259	в человеке	1	3
260	тому как	2	3
261	в мир	1	3
262	как к	5	3
263	в вас	1	3
264	и слово	8	3
265	мире а	2	3
266	такой образ	1	3
267	его творчества	1	3
268	бы в	4	3
269	не знает	6	3
270	сказать что	3	3
271	другой стороны	3	3
272	и внутренне	2	3
273	себе самому	18	3
274	время не	3	3
275	таким же	1	3
276	как слово	1	3
277	в своих	1	3
278	как на	1	3
279	себя как	3	2
280	обращено к	2	2
281	если б	3	2
282	нам кажется	1	2
283	к другому	16	2
