N	3gram	Medvedev_F_3	Psycholo
1	для того чтобы	4	19
2	на то что	1	16
3	в том что	3	14
4	с одной стороны	1	12
5	что в этом	1	6
6	в зависимости от	5	6
7	о том что	1	6
8	к тому что	2	6
9	мы увидим что	2	6
10	в самом деле	4	5
11	до сих пор	1	5
12	с другой стороны	5	5
13	тот факт что	1	4
14	не только не	2	4
15	иметь в виду	1	3
16	одним и тем	2	3
17	то же самое	3	3
18	в лучшем случае	1	3
19	сам по себе	1	3
20	вместе с тем	3	3
21	из того что	1	3
22	с тем что	1	3
23	в искусстве и	1	3
24	и что в	1	3
25	о котором мы	1	3
26	и тем же	2	3
27	с самого начала	1	3
28	и т п	5	3
29	можно было бы	1	3
30	друг с другом	1	3
31	и т д	6	3
32	в этом отношении	3	3
33	и того же	1	2
34	сводится к тому	1	2
35	же обстоит дело	1	2
36	и той же	1	2
37	так же обстоит	1	2
38	одного и того	1	2
39	в этом случае	1	2
40	с точки зрения	14	2
41	на первый план	1	2
42	в отличие от	2	2
43	котором мы говорили	1	2
44	таким образом все	1	2
45	совершенно прав когда	1	2
46	потому что он	3	2
47	одной и той	1	2
48	так же как	1	2
49	в данном случае	4	2
50	сами по себе	2	2
51	не только в	1	2
52	в конце концов	2	2
53	зависимости от того	1	2
54	все то что	1	2
55	не может быть	14	2
56	и в самом	1	2
57	обстоит дело и	1	2
58	той или иной	1	2
59	можно сказать что	1	2
60	совершенно очевидно что	1	2
61	на самом деле	12	2
62	именно потому что	2	2
63	исходили из ложного	1	2
64	для нас важно	1	1
65	сводится к следующему	1	1
66	дело в том	2	1
67	мы имеем в	1	1
68	ни в каких	2	1
69	ни к каким	1	1
70	по отношению к	3	1
71	достаточно сказать что	1	1
72	равно как и	2	1
73	в каждый данный	1	1
74	в этом смысле	2	1
75	которые сами по	1	1
76	нам кажется что	2	1
77	каждый данный момент	1	1
78	то мы можем	1	1
79	в одной из	1	1
80	но эта внешняя	1	1
81	до известной степени	2	1
82	только то что	2	1
83	дело и в	1	1
84	фабулы и сюжета	1	1
85	к тому чтобы	1	1
86	том или ином	1	1
87	из ложного предположения	1	1
88	с этой точки	1	1
89	они находятся в	1	1
90	то или иное	2	1
91	так сказать в	1	1
92	что они находятся	1	1
93	если же мы	1	1
94	мы не можем	2	1
95	в том или	1	1
96	он был бы	1	1
97	что он был	1	1
98	уже указывали на	1	1
99	в художественном произведении	3	1
100	и вне искусства	1	1
101	лежит в основе	1	1
102	в самом процессе	1	1
103	и тот же	1	1
104	в своей теории	1	1
105	смысле этого слова	2	1
106	если бы в	1	1
107	он указывает что	1	1
108	и в этой	1	1
109	здесь имеет место	1	1
110	художественное произведение в	1	1
111	что ни одна	1	1
112	в последнее время	1	1
113	ложного предположения что	1	1
114	а не как	1	1
115	именно в этом	1	1
116	они никогда не	1	1
117	и в романе	1	1
118	мы все время	1	1
119	не может и	1	1
120	но так как	1	1
121	и в том	1	1
122	потому что они	1	1
123	один и тот	1	1
124	этой точки зрения	1	1
125	того или иного	1	1
126	в частности в	1	1
127	первой и второй	1	1
128	ни в каком	1	1
129	собственном смысле слова	1	1
130	жизни и потому	1	1
131	в нем нет	1	1
132	противоречия между ними	1	1
133	в собственном смысле	1	1
134	но никак не	1	1
135	не может стать	2	1
136	между ними и	2	1
137	что это не	1	1
138	мы видели что	2	1
139	никак не могут	1	1
140	мы уже указывали	1	1
141	то что жизнь	1	1
142	говорит об этом	1	1
143	и все же	1	1
144	в этом заключается	1	1
145	формы и содержания	2	1
146	в жизни и	1	1
147	можно выразить так	1	1
148	мы совершенно не	1	1
149	мы еще не	1	1
150	и только в	1	1
