N	2gram	Vygotskiy__1	Istorich
1	и в	23	24
2	не только	16	21
3	что он	7	21
4	и т	1	17
5	т д	1	16
6	может быть	14	14
7	не может	12	14
8	что в	14	13
9	в этих	2	13
10	как в	4	12
11	в этом	17	12
12	и здесь	1	12
13	но и	14	11
14	это не	1	10
15	том что	21	10
16	и что	5	10
17	у него	1	10
18	мы видим	4	10
19	а в	2	10
20	все же	3	9
21	с другой	10	9
22	не в	4	9
23	о том	6	9
24	потому что	6	9
25	и другие	1	9
26	то же	8	8
27	еще не	1	8
28	показывает что	3	8
29	что и	1	8
30	так как	7	8
31	другой стороны	9	8
32	а не	3	8
33	все это	6	8
34	или в	1	8
35	во всех	3	7
36	то что	17	7
37	в первую	3	7
38	таким образом	26	7
39	мы видели	2	7
40	с собой	2	7
41	один из	2	7
42	в том	24	7
43	вместе с	9	7
44	он показывает	2	6
45	что это	3	6
46	но не	4	6
47	как он	3	6
48	в нем	1	6
49	он не	5	6
50	всех этих	2	6
51	об этом	3	6
52	как и	14	6
53	уже выше	1	6
54	и все	5	6
55	показывают что	3	6
56	а именно	1	6
57	того что	15	6
58	только в	6	6
59	ответ на	3	6
60	тем что	6	6
61	так же	16	6
62	с этой	6	6
63	во время	1	6
64	мы увидим	1	6
65	то это	1	5
66	в чем	4	5
67	с одной	8	5
68	но в	5	5
69	что она	4	5
70	не менее	1	5
71	ничего не	3	5
72	так и	5	5
73	представляют собой	2	5
74	одной стороны	9	5
75	там где	2	5
76	в тех	1	5
77	же как	6	4
78	он может	2	4
79	мы уже	1	4
80	мы не	7	4
81	представляет собой	11	4
82	тех случаях	2	4
83	задачи не	1	4
84	как бы	11	4
85	при этом	4	4
86	мы можем	6	4
87	но все	2	4
88	на первый	2	4
89	точки зрения	26	4
90	в их	3	4
91	тем не	1	4
92	по существу	4	4
93	не имеет	2	4
94	никогда не	2	4
95	со своим	1	4
96	в других	1	4
97	и говорит	1	4
98	что у	2	4
99	на вопрос	2	4
100	представления о	1	4
101	то и	3	4
102	вовсе не	3	4
103	ее на	4	4
104	если не	3	4
105	в данном	2	4
106	в состоянии	2	4
107	и не	9	4
108	случаях когда	1	4
109	мы должны	5	4
110	одной из	1	4
111	есть и	1	4
112	например в	1	3
113	не вполне	1	3
114	в различных	1	3
115	в ответ	1	3
116	с его	4	3
117	себе и	2	3
118	тоже не	1	3
119	что они	3	3
120	этой стороны	1	3
121	кроме того	1	3
