N	2gram	Bakhtin_Fr_4	Psycholo
1	то что	4	37
2	и в	29	30
3	в том	7	27
4	что в	1	24
5	и что	1	23
6	потому что	1	23
7	том что	3	21
8	того чтобы	3	20
9	таким образом	20	20
10	все время	3	20
11	для того	3	20
12	как бы	8	19
13	на то	1	17
14	что он	4	17
15	не только	10	16
16	и мы	2	16
17	в этом	11	14
18	в самом	1	14
19	то есть	21	13
20	как раз	2	13
21	так же	7	13
22	в сущности	6	12
23	с одной	2	12
24	одной стороны	2	12
25	может быть	2	11
26	если бы	1	11
27	что мы	1	11
28	как на	2	11
29	о том	2	10
30	и то	2	9
31	никогда не	2	9
32	так как	7	9
33	с другой	4	9
34	не может	2	9
35	сказать что	5	9
36	мы увидим	2	9
37	самом деле	1	8
38	что это	5	8
39	при этом	3	8
40	к тому	2	8
41	и это	2	8
42	того что	3	8
43	мы видим	3	8
44	то же	10	7
45	но не	2	7
46	все же	3	7
47	и как	3	7
48	в нем	5	7
49	точки зрения	4	7
50	в основе	2	7
51	мы можем	3	7
52	мы уже	10	6
53	в своем	3	6
54	и если	1	6
55	что она	1	6
56	на этом	2	6
57	что все	1	6
58	как и	12	6
59	и его	8	6
60	как будто	2	6
61	или в	2	6
62	и здесь	3	6
63	о котором	1	6
64	уже в	2	6
65	тем что	4	6
66	но и	9	6
67	именно в	2	6
68	и не	16	6
69	и для	2	6
70	жизни и	4	6
71	и есть	4	5
72	еще не	4	5
73	по этому	1	5
74	что они	2	5
75	в себе	3	5
76	в целом	1	5
77	в этой	13	5
78	рядом с	5	5
79	был бы	1	5
80	сих пор	1	5
81	же самое	1	5
82	как мы	10	5
83	но в	12	5
84	один из	4	5
85	дело с	1	5
86	только в	2	5
87	именно на	1	5
88	два противоположных	1	5
89	до сих	1	5
90	а с	1	5
91	и потому	1	5
92	другой стороны	3	5
93	в своих	2	5
94	в виду	2	4
95	в ней	3	4
96	стороны и	1	4
97	и к	2	4
98	в основу	2	4
99	в них	7	4
100	в своей	5	4
101	что эта	1	4
102	казалось бы	1	4
103	как она	1	4
104	у нас	1	4
105	в его	8	4
106	в него	1	4
107	только что	1	4
108	только на	1	4
109	в конце	9	4
110	от того	1	4
111	говорит о	1	4
112	прежде всего	8	4
113	там где	3	4
114	уже давно	2	4
115	в частности	3	4
116	о чем	2	4
117	в результате	4	4
118	от него	1	4
119	и все	13	4
120	в их	2	3
121	той же	3	3
122	мы не	1	3
123	и о	5	3
124	в каждой	1	3
125	и на	11	3
126	первый план	1	3
127	в ее	3	3
128	как в	2	3
129	и наконец	2	3
130	в которой	4	3
131	на его	2	3
132	он не	3	3
133	не как	1	3
134	в силу	1	3
135	так например	1	3
136	одно и	1	3
137	можно было	1	3
138	об этом	1	3
139	это не	5	3
140	эти два	1	3
141	ни в	2	3
142	в этих	2	3
143	где мы	1	3
144	бы мы	1	3
145	но он	6	3
146	и вся	1	3
147	вовсе не	9	3
148	самого начала	3	3
149	он только	1	3
150	но только	2	3
151	учения о	2	3
152	этом отношении	1	3
153	образом что	1	3
154	данном случае	1	3
155	с самого	3	3
156	так в	1	3
157	что у	3	3
158	так и	11	3
159	времени и	2	3
160	остановимся на	1	3
161	что и	1	3
162	видим что	1	3
163	что здесь	3	3
164	тот же	3	3
165	с двумя	1	3
166	для него	1	3
167	у него	5	3
168	что на	1	3
169	со стороны	2	3
170	на этот	1	3
171	художественной формы	1	3
172	с которым	1	3
173	под влиянием	1	3
174	в данном	1	3
175	в той	2	3
176	формы и	2	3
177	для нас	1	3
178	целый ряд	1	3
179	в свою	1	3
180	в трех	2	3
181	и другие	2	3
182	это в	2	3
183	к этому	2	3
184	в таком	1	3
185	ту же	1	2
186	же как	1	2
187	того же	5	2
188	это и	5	2
189	из самых	1	2
190	по преимуществу	3	2
191	и до	5	2
192	что эти	1	2
193	должна быть	1	2
194	с таким	2	2
195	отношения к	1	2
196	а как	2	2
197	он как	1	2
198	время как	1	2
199	но она	2	2
200	и он	1	2
201	собой в	1	2
202	он был	2	2
203	с его	4	2
204	на самом	4	2
205	отличие от	1	2
206	в одной	2	2
207	его на	1	2
208	с этим	1	2
209	перед нами	4	2
210	что по	1	2
211	в противоположность	1	2
212	он в	1	2
213	все эти	9	2
214	в нашем	4	2
215	к самому	1	2
216	но его	1	2
217	как он	2	2
218	есть одна	1	2
219	образом и	3	2
220	и вот	3	2
221	даже прямо	1	2
222	но все	1	2
223	как они	1	2
224	а затем	3	2
225	же не	2	2
226	и с	9	2
227	основу этого	1	2
228	из них	6	2
229	король и	1	2
230	только о	1	2
231	и того	1	2
232	одного и	1	2
233	на первый	2	2
234	бы на	2	2
235	и при	2	2
236	как все	1	2
237	в котором	2	2
238	с точки	2	2
239	все события	2	2
240	он дает	1	2
241	в отличие	1	2
242	всякий раз	1	2
243	в словах	2	2
244	и под	2	2
245	в отношении	1	2
246	в то	10	2
247	что ему	1	2
248	дело в	2	2
249	своего героя	1	2
250	совершенно правильно	1	2
251	чем не	1	2
252	и так	3	2
253	в полной	1	2
254	во всем	1	2
255	в образах	8	2
256	части романа	1	2
257	заставляет их	1	2
258	если же	2	2
259	знаем что	1	2
260	в себя	2	2
261	на том	1	2
262	и другими	1	2
263	еще в	1	2
264	что дело	1	2
265	и даже	3	2
266	ничего не	1	2
267	находится в	1	2
268	и та	1	2
269	но мы	2	2
270	можно сказать	1	2
271	в форме	1	2
272	слов и	3	2
273	тех пор	1	2
274	быть и	1	2
275	образом все	2	2
276	это же	2	2
277	в качестве	3	2
278	связи с	2	2
279	ни одного	1	2
280	каким образом	1	2
281	не дает	1	2
282	мы знаем	1	2
283	мы находим	1	2
284	в одном	1	2
285	даже и	2	2
286	что тот	1	2
287	на которых	1	2
288	и эта	2	2
289	до конца	5	2
290	и самый	1	2
291	или с	1	2
292	с помощью	4	2
293	в эпосе	1	2
294	он изображает	1	2
295	над ним	1	2
296	с этой	1	2
297	все это	4	2
298	которых он	2	2
299	конце концов	4	2
300	в романе	10	2
301	между ними	2	2
302	из этого	2	2
303	нас не	1	2
304	смысле слова	1	1
305	связана с	4	1
306	силы и	1	1
307	здесь и	3	1
308	нем нет	1	1
309	существенное различие	1	1
310	из его	1	1
311	короля и	3	1
312	уже указывали	1	1
313	все те	2	1
314	и за	3	1
315	при анализе	1	1
316	на такие	1	1
317	на место	1	1
318	зрения придерживается	1	1
319	что многие	1	1
320	почти все	3	1
321	в каждый	1	1
322	совершенно ясен	1	1
323	направо и	1	1
324	и такой	1	1
325	которое не	2	1
326	конечно и	3	1
327	был еще	2	1
328	с нашими	1	1
329	так называемые	2	1
330	я утром	1	1
331	не исказив	1	1
332	на них	2	1
333	в чем	3	1
334	видели что	1	1
335	но как	3	1
336	не все	1	1
337	если в	2	1
338	эта особенность	1	1
339	отношение к	1	1
340	тут же	1	1
341	времени то	1	1
342	один и	2	1
343	к сожалению	1	1
344	относится к	1	1
345	и такое	1	1
346	и вовсе	1	1
347	себя за	1	1
348	дает нам	2	1
349	становится особенно	1	1
350	деле эти	1	1
351	и различные	1	1
352	еще и	7	1
353	кто не	1	1
354	приводят к	1	1
355	хотя и	2	1
356	и налево	1	1
357	поэтому во	1	1
358	более или	3	1
359	в действительности	1	1
360	в ужас	1	1
361	что слово	1	1
362	за собой	1	1
363	придерживается и	1	1
364	под ним	1	1
365	что так	1	1
366	нами в	1	1
367	и тот	2	1
368	тому же	1	1
369	были связаны	1	1
370	достаточно сказать	1	1
371	в наших	1	1
372	слово это	1	1
373	так сказать	2	1
374	этот процесс	6	1
375	главным образом	1	1
376	время и	2	1
377	наконец он	1	1
378	представляет один	1	1
379	о которой	1	1
380	и вообще	1	1
381	в подлиннике	2	1
382	человеческого тела	1	1
383	частности так	1	1
384	по своему	4	1
385	на земле	1	1
386	и философской	1	1
387	бы снова	1	1
388	и убеждения	1	1
389	не бывает	1	1
390	ей в	1	1
391	они должны	1	1
392	том случае	1	1
393	и второй	2	1
394	полной мере	1	1
395	на этой	2	1
396	для своей	2	1
397	на протяжении	1	1
398	воспринимается как	1	1
399	сейчас в	1	1
400	связываются с	1	1
401	и дает	2	1
402	что один	1	1
403	в жизни	2	1
404	о характере	1	1
405	этого слова	1	1
406	оказываются здесь	1	1
407	далеко не	5	1
408	все до	1	1
409	здесь все	1	1
410	года и	2	1
411	в один	2	1
412	не мог	2	1
413	со всей	1	1
414	или менее	3	1
415	в эту	3	1
416	что значит	3	1
417	которую он	4	1
418	слогов и	1	1
419	уверен что	1	1
420	что такое	1	1
421	благодаря этому	1	1
422	пор в	1	1
423	что вся	1	1
424	все и	1	1
425	с необычайной	1	1
426	из области	1	1
427	которые в	1	1
428	три и	1	1
429	страха и	1	1
430	в россии	1	1
431	и всякого	1	1
432	их в	2	1
433	уже сказали	1	1
434	и шесть	1	1
435	даже в	1	1
436	сам он	2	1
437	и очень	1	1
438	в пятой	2	1
439	героем и	1	1
440	случае в	1	1
441	вплоть до	1	1
442	но они	4	1
443	романа на	1	1
444	до известной	1	1
445	когда был	1	1
446	на котором	2	1
447	принадлежат к	2	1
448	только из	1	1
449	на него	1	1
450	которого он	1	1
451	в самых	1	1
452	он хочет	1	1
453	он мог	1	1
454	это с	1	1
455	не их	1	1
456	на язык	1	1
457	в разных	3	1
458	нами раньше	1	1
459	действительности но	1	1
460	конца с	1	1
461	сцены в	1	1
462	и показывает	1	1
463	исключительно для	1	1
464	и развиваются	1	1
465	этих образов	2	1
466	и оно	1	1
467	т.п и	1	1
468	в живописи	1	1
469	в других	2	1
470	сходство с	1	1
471	как человек	1	1
472	на это	1	1
473	обычно в	1	1
474	мы слышим	4	1
475	с ее	3	1
476	это единство	1	1
477	свою очередь	1	1
478	в некоторых	1	1
479	здесь не	3	1
480	он просто	1	1
481	и от	1	1
482	как по	1	1
483	указывали на	1	1
484	уже с	1	1
485	и этим	2	1
486	то время	2	1
487	характер недаром	1	1
488	значение в	1	1
489	тело на	1	1
490	сказано выше	1	1
491	подойти к	1	1
492	в которые	2	1
493	быть может	2	1
494	победы над	1	1
495	ними и	1	1
496	дальнейшего развития	1	1
497	из основных	1	1
498	что самая	1	1
499	ему нужно	1	1
500	но к	1	1
501	это вполне	1	1
502	другими словами	2	1
503	скажу что	1	1
504	там же	3	1
505	это была	1	1
506	и во	1	1
507	в конечном	1	1
508	нас в	1	1
509	к нему	3	1
510	и всю	1	1
511	которые мы	1	1
512	переходит в	1	1
513	вообще и	1	1
514	романа в	1	1
515	которые при	1	1
516	живых людей	1	1
517	который бы	1	1
518	эти последние	1	1
519	о его	2	1
520	двух сторон	1	1
521	которым мы	1	1
522	одной из	2	1
523	стихотворение это	1	1
524	в вопросе	1	1
525	то в	3	1
526	поэтому и	5	1
527	убит и	1	1
528	или же	1	1
529	между этими	1	1
530	и ее	1	1
531	но под	1	1
532	здесь с	2	1
533	времени как	1	1
534	мало того	1	1
535	смыслу и	1	1
536	себя в	2	1
537	бы видит	1	1
538	утверждают что	1	1
539	уже не	2	1
540	этом образе	1	1
541	в виде	1	1
542	словами он	2	1
543	него и	1	1
544	за счет	3	1
545	этой новой	1	1
546	этого процесса	1	1
547	или даже	1	1
548	при помощи	1	1
549	конечном счете	1	1
550	его и	2	1
551	и их	3	1
552	нами как	1	1
553	у нее	1	1
554	вот с	1	1
555	второй части	1	1
556	важна та	1	1
557	любви но	1	1
558	каждый из	1	1
559	нет и	1	1
560	ссылается на	2	1
561	ней и	1	1
562	и т.п	12	1
563	имеет и	1	1
564	связаны с	2	1
565	чем он	1	1
566	сожалению мы	1	1
567	и образов	2	1
568	мы еще	1	1
569	и др	4	1
570	что совершенно	1	1
571	элементов и	1	1
572	превращается в	3	1
573	вероятно не	1	1
574	речи и	1	1
575	мы встречаем	1	1
576	более подчеркивает	1	1
577	мы видели	7	1
578	свою судьбу	1	1
579	видели в	1	1
580	на смерть	1	1
581	где эта	2	1
582	как есть	1	1
583	что каждый	1	1
584	к обеду	1	1
585	так мы	1	1
586	в постоянном	1	1
587	конечно не	4	1
588	слишком много	1	1
589	смысле этого	1	1
590	тому как	3	1
591	и там	1	1
592	и всей	1	1
593	да и	2	1
594	в первой	1	1
595	как к	3	1
596	в очень	1	1
597	мы сказали	2	1
598	он построен	1	1
599	и вспоминает	1	1
600	силу своих	1	1
601	каждая реплика	1	1
602	только для	4	1
603	но это	4	1
604	их под	2	1
605	здесь в	6	1
606	ближе к	1	1
607	известной степени	1	1
608	в пределе	3	1
609	которая в	1	1
610	чтобы понять	1	1
611	с двух	1	1
612	но когда	1	1
613	вот это	3	1
614	от всех	2	1
615	у них	3	1
