N	2gram	Losev_Prob_5	Psycholo
1	то что	18	32
2	и в	30	31
3	в том	12	30
4	и т	1	26
5	то есть	21	26
6	что в	5	23
7	может быть	7	22
8	таким образом	13	20
9	при помощи	6	20
10	при этом	4	19
11	ясно что	4	19
12	так как	6	18
13	не может	5	17
14	как и	7	16
15	том что	17	16
16	и не	12	16
17	точки зрения	10	15
18	искусства и	1	15
19	только в	9	14
20	не только	18	13
21	что и	6	13
22	а не	5	13
23	мы не	2	12
24	если мы	1	12
25	так же	5	12
26	в этом	17	12
27	в самом	5	11
28	не в	7	11
29	в области	2	11
30	могут быть	1	11
31	на то	2	10
32	того что	3	10
33	потому что	13	10
34	самом деле	2	9
35	искусства в	1	9
36	по себе	2	9
37	искусство как	1	9
38	ни в	4	9
39	как в	2	9
40	т д	1	8
41	и что	6	8
42	никогда не	7	8
43	вместе с	7	8
44	все это	1	8
45	во всяком	2	8
46	только тогда	3	7
47	том чтобы	1	7
48	сказать что	9	7
49	того чтобы	2	7
50	и его	6	7
51	о том	12	7
52	есть в	2	7
53	что он	7	7
54	этой теории	1	6
55	что это	1	6
56	отнюдь не	4	6
57	из этих	1	6
58	что она	1	6
59	для того	3	6
60	было бы	4	6
61	в его	12	6
62	вслед за	2	6
63	всяком случае	2	6
64	вовсе не	8	6
65	и даже	14	6
66	одной стороны	3	6
67	до конца	1	6
68	а в	6	6
69	художественного творчества	8	6
70	и есть	1	5
71	то же	2	5
72	время как	3	5
73	в ее	3	5
74	с одной	3	5
75	несмотря на	6	5
76	оказывается что	4	5
77	она не	1	5
78	в то	4	5
79	тогда когда	4	5
80	как будто	3	5
81	то время	3	5
82	для нас	10	5
83	с другой	6	5
84	в какой	2	5
85	так что	11	5
86	был бы	1	5
87	как бы	6	5
88	этой точки	1	5
89	все же	9	5
90	и для	6	5
91	и все	9	5
92	другой стороны	6	5
93	в котором	2	4
94	мы имеем	2	4
95	в которой	5	4
96	в виду	3	4
97	у него	11	4
98	со всеми	2	4
99	формы в	1	4
100	в себе	4	4
101	и если	1	4
102	по существу	2	4
103	что я	1	4
104	тому что	1	4
105	совершенно правильно	1	4
106	у нас	7	4
107	к тому	2	4
108	те же	1	4
109	со стороны	1	4
110	никак не	8	4
111	прежде всего	6	4
112	между тем	2	4
113	все время	3	4
114	один из	2	4
115	мы увидим	1	4
116	для всех	1	4
117	и у	5	4
118	мы можем	5	4
119	там где	1	4
120	и так	1	4
121	как это	1	4
122	с этой	2	4
123	и о	5	4
124	в результате	7	4
125	указывает на	3	4
126	в искусстве	1	4
127	и другие	3	4
128	в своих	1	4
129	к этому	2	4
130	смысле слова	3	3
131	это и	1	3
132	тем же	3	3
133	с теорией	1	3
134	вопрос о	1	3
135	из которых	1	3
136	себе а	2	3
137	мысль что	1	3
138	совсем не	3	3
139	но не	7	3
140	с этим	1	3
141	в своем	11	3
142	хотя и	8	3
143	что по	1	3
144	и к	4	3
145	но в	9	3
146	уже в	2	3
147	в этой	10	3
148	тому же	1	3
149	думается что	1	3
150	состоит в	1	3
151	надо сказать	1	3
152	в силу	5	3
153	и вот	1	3
154	и по	1	3
155	не будет	2	3
156	к которым	1	3
157	с тем	5	3
158	в своей	22	3
159	его форму	1	3
160	представление о	2	3
161	что эта	1	3
162	мысли в	1	3
163	точно так	3	3
164	во всем	1	3
165	внутреннюю форму	1	3
166	не могут	2	3
167	когда мы	1	3
168	и другой	2	3
169	что оно	1	3
170	и это	1	3
171	но только	3	3
172	нет никакой	3	3
173	и когда	1	3
174	так и	7	3
175	что у	5	3
176	но к	1	3
177	он не	3	3
178	ее от	1	3
179	нуждается в	1	3
180	в частности	4	3
181	который в	9	3
182	в обществе	1	3
183	только на	1	3
184	и других	1	3
185	человека не	1	3
186	в конце	8	3
187	от того	1	3
188	и только	2	3
189	до сих	2	3
190	не было	1	3
191	под влиянием	1	3
192	в одной	2	3
193	из его	1	3
194	сих пор	2	3
195	но это	1	3
196	конце концов	6	3
197	это все	1	3
198	жизни и	2	3
199	все что	2	3
200	в таком	2	3
201	то на	1	2
202	таком случае	2	2
203	того же	4	2
204	и то	5	2
205	и без	2	2
206	на самом	1	2
207	тех же	1	2
208	поэзии и	1	2
209	из всех	2	2
210	как мы	2	2
211	бы что	1	2
212	на место	1	2
213	человека и	4	2
214	но даже	4	2
215	в чем	2	2
216	на основе	1	2
217	а только	1	2
218	не то	2	2
219	и всякий	1	2
220	искусство в	1	2
221	отношение к	2	2
222	или иное	1	2
223	что они	3	2
224	сама по	1	2
225	что само	1	2
226	если она	1	2
227	в полном	1	2
228	когда он	2	2
229	бы и	1	2
230	в нем	6	2
231	главным образом	1	2
232	или иных	2	2
233	поскольку она	1	2
234	и дальше	2	2
235	и с	5	2
236	его в	6	2
237	но совершенно	1	2
238	искусство не	1	2
239	форму и	2	2
240	этом смысле	3	2
241	и тем	3	2
242	в них	2	2
243	далеко не	4	2
244	то чтобы	1	2
245	и очень	1	2
246	не всегда	3	2
247	такой же	1	2
248	и тогда	2	2
249	и сейчас	2	2
250	что такое	1	2
251	в такой	1	2
252	с точки	8	2
253	и понятия	1	2
254	тем не	5	2
255	их в	1	2
256	даже в	1	2
257	результате его	1	2
258	можно ли	1	2
259	не менее	5	2
260	тем самым	1	2
261	с теми	1	2
262	в науке	2	2
263	это мы	1	2
264	ничего не	2	2
265	тех или	2	2
266	хотел сказать	1	2
267	уже и	2	2
268	этом отношении	1	2
269	есть только	3	2
270	на это	1	2
271	без всякого	2	2
272	то или	1	2
273	это только	1	2
274	силу того	1	2
275	с ним	3	2
276	в настоящее	3	2
277	отдельной личности	1	2
278	и здесь	1	2
279	настоящее время	3	2
280	утверждает что	1	2
281	но и	13	2
282	нас в	4	2
283	этому поводу	2	2
284	в другой	1	2
285	и следовательно	1	2
286	как она	1	2
287	в него	1	2
288	к нему	3	2
289	что здесь	2	2
290	что только	2	2
291	тот же	3	2
292	которых они	1	2
293	и потому	1	2
294	по мнению	2	2
295	бы ни	1	2
296	по этому	2	2
297	в качестве	4	2
298	вот что	1	2
299	уже не	6	2
300	в поэзии	1	2
301	из них	2	2
302	ту или	1	2
303	одно из	1	2
304	и их	5	2
305	в одном	3	2
306	к ним	1	2
307	как раз	5	2
308	и вместе	1	2
309	себя и	1	2
310	что для	1	2
311	говорит о	7	2
312	то и	2	2
313	о чем	1	2
314	когда она	1	2
315	в связи	7	2
316	может считаться	1	2
317	и таким	1	2
318	это новое	1	2
319	и состоит	1	2
320	и от	1	2
321	его не	2	2
322	от него	1	2
323	бы в	1	2
324	и как	6	2
325	будто бы	5	2
326	только что	1	2
327	утверждал что	1	2
328	не обладает	1	2
329	человека то	2	2
330	всех других	1	2
331	из этого	4	2
332	только о	1	2
333	в трех	2	2
334	по поводу	2	2
335	это в	1	2
336	гораздо более	4	2
337	и наиболее	2	1
338	как говорят	1	1
339	кто иной	2	1
340	уже к	1	1
341	так легко	1	1
342	он хотел	1	1
343	на этих	1	1
344	едва ли	4	1
345	теория эта	1	1
346	те времена	2	1
347	гибели для	1	1
348	и была	1	1
349	что если	1	1
350	которую мы	1	1
351	и свой	1	1
352	является уже	1	1
353	еще до	2	1
354	что иное	3	1
355	этот факт	1	1
356	я не	2	1
357	и ее	1	1
358	ему в	1	1
359	степени не	1	1
360	со времен	1	1
361	и был	2	1
362	слова при	1	1
363	это время	2	1
364	в ней	3	1
365	которая хочет	1	1
366	еще не	3	1
367	и на	6	1
368	же мере	1	1
369	время в	1	1
370	бы то	2	1
371	нет ему	1	1
372	с его	1	1
373	только после	1	1
374	тем как	2	1
375	для искусства	1	1
376	не без	1	1
377	то мы	1	1
378	то он	1	1
379	которую она	1	1
380	для всякого	1	1
381	нет и	1	1
382	из сосуда	1	1
