N	2gram	Bakhtin_Pr_3	Istorich
1	и в	53	22
2	мы имеем	1	19
3	в этом	8	17
4	что в	2	15
5	не только	4	14
6	мы видели	2	13
7	но и	7	12
8	и не	15	12
9	в этих	5	11
10	может быть	12	11
11	или в	1	11
12	но в	5	10
13	таким образом	6	10
14	еще не	5	10
15	в нем	10	9
16	что и	3	9
17	в том	14	9
18	что он	4	9
19	вместе с	2	9
20	как мы	5	8
21	мы видим	2	8
22	что они	1	8
23	с этим	2	8
24	том что	5	8
25	но не	5	7
26	то что	9	7
27	и здесь	1	7
28	мы должны	4	7
29	уже не	1	7
30	из них	4	7
31	так как	7	7
32	с другой	2	7
33	другой стороны	1	7
34	там где	1	7
35	к этому	4	7
36	то же	6	6
37	мы уже	5	6
38	не все	1	6
39	это не	6	6
40	во время	1	6
41	ничего не	6	6
42	связи с	1	6
43	все еще	3	6
44	в них	2	6
45	друг друга	1	6
46	мы можем	5	6
47	а не	11	6
48	связь с	2	6
49	а в	2	6
50	с ней	3	6
51	а он	1	5
52	он не	3	5
53	что она	1	5
54	здесь мы	2	5
55	в этой	1	5
56	тем не	2	5
57	не менее	3	5
58	могут быть	4	5
59	живет в	2	5
60	в обряде	2	5
61	в свете	1	5
62	один из	6	5
63	так что	1	5
64	на голову	1	5
65	до сих	5	5
66	показывает что	1	5
67	в некоторых	4	5
68	или по	3	5
69	есть и	2	5
70	сих пор	5	5
71	одним из	3	4
72	мы здесь	3	4
73	и на	18	4
74	все эти	9	4
75	видели что	2	4
76	отношение к	6	4
77	не в	2	4
78	на могиле	1	4
79	на этом	1	4
80	и с	6	4
81	не всегда	1	4
82	можно найти	1	4
83	как это	2	4
84	но он	2	4
85	к ней	1	4
86	видим что	1	4
87	и его	10	4
88	тем что	2	4
89	что на	1	4
90	в дальнейшем	7	4
91	только в	4	4
92	и они	2	4
93	в других	1	4
94	связано с	1	4
95	они не	3	4
96	на смену	1	4
97	не может	2	4
98	и другие	9	4
99	связана с	2	3
100	он все	1	3
101	если я	1	3
102	имеет свою	1	3
103	что иное	1	3
104	я не	4	3
105	представление о	1	3
106	и ее	6	3
107	иное как	1	3
108	в одной	2	3
109	некоторое время	1	3
110	целый ряд	1	3
111	и к	5	3
112	в целом	1	3
113	из этих	1	3
114	на его	3	3
115	их в	2	3
116	а затем	4	3
117	его в	2	3
118	было бы	5	3
119	должен был	1	3
120	для них	1	3
121	все равно	4	3
122	далеко не	2	3
123	как и	11	3
124	состоит в	1	3
125	не будем	3	3
126	никогда не	2	3
127	потому что	5	3
128	очень часто	1	3
129	он и	1	3
130	они и	2	3
131	о том	2	3
132	здесь не	4	3
133	от них	1	3
134	в его	8	3
135	эти два	2	3
136	и она	1	3
137	с ними	1	3
138	и у	7	3
139	прежде всего	15	3
140	а через	1	3
141	у него	1	3
142	мы еще	3	3
143	превращается в	1	3
144	в связи	2	3
145	вступает в	1	3
146	о себе	2	3
147	быть и	2	3
148	но это	3	3
149	и от	3	3
150	и все	10	3
151	он видит	1	3
152	сказать что	10	3
153	равно как	1	3
154	не что	1	3
155	ее в	3	3
156	ту же	1	2
157	например в	5	2
158	и то	1	2
159	на самом	1	2
160	но тем	1	2
161	приходит на	1	2
162	здесь и	4	2
163	в котором	1	2
164	от которых	1	2
165	этот обряд	1	2
166	той же	5	2
167	или наоборот	2	2
168	от своих	1	2
169	время как	1	2
170	но она	1	2
171	то это	1	2
172	и он	1	2
173	он ничего	1	2
174	в ней	7	2
175	знаем что	1	2
176	но конечно	1	2
177	на другой	1	2
178	по отношению	2	2
179	в качестве	1	2
180	вступают в	2	2
181	себе и	1	2
182	независимо от	1	2
183	его на	1	2
184	как в	7	2
185	в своем	1	2
186	хотя и	4	2
187	образом и	1	2
188	во многих	1	2
189	тому же	2	2
190	при этом	3	2
191	достаточно чтобы	1	2
192	всех этих	1	2
193	нее и	1	2
194	в нее	1	2
195	так и	6	2
196	на все	2	2
197	большинстве случаев	4	2
198	уже знаем	1	2
199	смерть и	1	2
200	вовсе не	3	2
201	и уже	2	2
202	и для	4	2
203	и потом	1	2
204	исторической действительности	1	2
205	точки зрения	4	2
206	чем перейти	1	2
207	в бане	1	2
208	что было	1	2
209	но они	4	2
210	и более	2	2
211	даже в	1	2
212	на кладбище	3	2
213	в то	5	2
214	одна из	7	2
215	здесь на	2	2
216	это еще	2	2
217	имеются и	1	2
218	относится к	1	2
219	нам важно	1	2
220	как будто	2	2
221	здесь они	1	2
222	ли это	1	2
223	детей в	1	2
224	встречается в	1	2
225	во все	5	2
226	как только	1	2
227	в самых	1	2
228	особенности этого	5	2
229	и это	3	2
230	будем здесь	1	2
231	с собой	1	2
232	связан с	1	2
233	связанных с	1	2
234	после того	1	2
235	образом в	2	2
236	на землю	4	2
237	и что	1	2
238	в силу	1	2
239	а также	4	2
240	жили в	1	2
241	и большой	1	2
242	между тем	2	2
243	все время	1	2
244	дело с	1	2
245	характерно для	1	2
246	и действительно	1	2
247	очень много	1	2
248	и так	3	2
249	у тебя	1	2
250	они могут	1	2
251	где-то в	1	2
252	в жизни	8	2
253	что не	1	2
254	за счет	1	2
255	всяком случае	1	2
256	и один	1	2
257	перейти к	2	2
258	только на	1	2
259	в особенности	2	2
260	и даже	2	2
261	даже не	1	2
262	и др	14	2
263	к более	1	2
264	не было	4	2
265	потом в	1	2
266	всю жизнь	1	2
267	представления о	2	2
268	роль которую	1	2
269	и потому	5	2
270	в тех	1	2
271	да и	2	2
272	с очень	1	2
273	можно сказать	8	2
274	в особом	1	2
275	здесь есть	1	2
276	мы найдем	3	2
277	указать на	1	2
278	лицо и	1	2
279	от него	3	2
280	еще более	5	2
281	за него	2	2
282	не дает	1	2
