N	2gram	Bakhtin_Fr_5	Hudozhes
1	в мире	1	23
2	в качестве	2	19
3	то есть	25	18
4	и не	15	16
5	не только	14	15
6	и в	45	15
7	в том	10	15
8	может быть	2	13
9	в частности	1	13
10	при этом	2	12
11	и его	13	12
12	а в	4	12
13	но не	4	11
14	в этом	14	11
15	в себе	1	11
16	то же	11	10
17	по отношению	1	10
18	как бы	12	10
19	так и	6	10
20	а не	4	10
21	отношению к	1	10
22	но и	10	10
23	точки зрения	4	9
24	в его	13	9
25	в рамках	1	8
26	своего рода	4	8
27	себя в	1	8
28	в душе	1	8
29	отличие от	2	7
30	но в	14	7
31	в отличие	2	7
32	в то	11	7
33	или иной	1	7
34	с его	7	6
35	том что	7	6
36	не в	7	6
37	в основе	4	6
38	же время	9	6
39	приводит к	1	6
40	в состав	1	6
41	не может	5	6
42	что в	12	6
43	в их	4	5
44	в самом	4	5
45	то что	2	5
46	ни в	3	5
47	той или	1	5
48	с ее	5	5
49	можно сказать	2	5
50	а также	4	5
51	того что	3	5
52	и одновременно	3	5
53	только в	4	5
54	и т.п	16	5
55	между ними	1	5
56	в нем	10	5
57	говорить о	2	4
58	еще не	1	4
59	хотя и	5	4
60	сознания в	1	4
61	и как	5	4
62	он не	6	4
63	в другом	3	4
64	самим собой	1	4
65	в ходе	1	4
66	в своей	3	4
67	не столько	2	4
68	и т.д	2	4
69	между тем	2	4
70	в форме	1	4
71	во времени	2	4
72	для него	3	4
73	к которому	1	4
74	прежде всего	10	4
75	не знает	1	4
76	как это	4	4
77	например в	5	4
78	к тому	2	4
79	сказать что	4	4
80	речи и	1	4
81	того же	3	3
82	всех и	4	3
83	и ее	1	3
84	в целом	2	3
85	конечном счете	1	3
86	в акте	5	3
87	и к	5	3
88	он должен	2	3
89	лишь в	2	3
90	его в	5	3
91	это не	3	3
92	как и	10	3
93	одного и	1	3
94	с точки	2	3
95	но он	3	3
96	тем не	1	3
97	их в	1	3
98	в отношении	2	3
99	не менее	3	3
100	как раз	5	3
101	потому что	7	3
102	не будет	1	3
103	говорит и	2	3
104	в произведении	1	3
105	в пределах	2	3
106	так в	2	3
107	если бы	1	3
108	и что	2	3
109	в конечном	1	3
110	что он	6	3
111	к нему	2	3
112	во всей	1	3
113	и того	1	3
114	человека с	5	3
115	оказывается в	1	3
116	не случайно	1	3
117	в области	1	3
118	далеко не	1	3
119	человеческой жизни	1	3
120	по своему	4	3
121	о чем	3	3
122	в данном	2	3
123	в той	1	3
124	и для	3	3
125	таким образом	8	3
126	миропорядка и	1	3
127	в свою	1	3
128	в таком	1	3
129	и это	4	2
130	это и	5	2
131	и больше	2	2
132	собою в	1	2
133	в году	3	2
134	но она	3	2
135	принадлежит к	1	2
136	и на	5	2
137	в чем	2	2
138	могло быть	1	2
139	коем случае	1	2
140	но как	1	2
141	свою жизнь	1	2
142	не все	1	2
143	за пределы	1	2
144	еще один	2	2
145	в своем	11	2
146	это тоже	1	2
147	в себя	5	2
148	все эти	5	2
149	бы не	1	2
150	всей своей	1	2
151	право на	10	2
152	в этой	6	2
153	но на	3	2
154	не как	1	2
155	на этом	5	2
156	ни был	1	2
157	значительной степени	1	2
158	об этом	4	2
159	времени и	1	2
160	времени в	1	2
161	дома и	1	2
162	полноте и	1	2
163	в них	6	2
164	его организации	1	2
165	несмотря на	2	2
166	жизни но	1	2
167	и некоторые	1	2
168	известной степени	4	2
169	он оказывается	2	2
170	и более	1	2
171	до известной	4	2
172	вовсе не	8	2
173	даже в	2	2
174	тому что	1	2
175	одна из	1	2
176	и притом	2	2
177	не могло	3	2
178	этих двух	1	2
179	не принадлежит	1	2
180	числе и	2	2
181	и о	4	2
182	того чтобы	6	2
183	свою очередь	1	2
184	здесь не	6	2
185	в организации	1	2
186	к жизни	1	2
187	роль в	2	2
188	и сам	1	2
189	в коем	1	2
190	о том	4	2
191	что каждый	1	2
192	основе своей	1	2
193	в значительной	2	2
194	на всех	2	2
195	я думаю	1	2
196	именно в	3	2
197	а именно	2	2
198	мире и	1	2
199	есть в	3	2
200	и др	8	2
201	с позиций	1	2
202	одно из	2	2
203	и прежде	3	2
204	в одном	3	2
205	для меня	1	2
206	при всей	1	2
207	у него	4	2
208	случае не	1	2
209	для того	6	2
210	себя и	2	2
211	нового времени	1	2
212	превращается в	2	2
213	мира в	1	2
214	в сторону	2	2
215	о себе	1	2
216	начиная с	2	2
217	так же	8	2
218	и потому	1	2
219	как в	3	2
220	к своему	1	2
221	границ между	1	2
222	было и	1	2
223	и по	1	2
224	для понимания	1	2
225	жизни в	2	2
226	о его	1	2
227	и позволяет	1	2
228	во всех	13	2
229	мира и	8	2
230	совершенно иной	1	2
231	тем более	1	2
232	истории литературы	1	2
233	с ним	5	2
234	одной из	5	2
235	в романе	11	2
236	от всех	5	2
237	культуры в	1	2
238	из этого	1	2
239	только о	1	2
240	том числе	4	2
241	неотделима от	1	1
242	также и	7	1
243	же как	4	1
244	чтобы не	2	1
245	и через	1	1
246	это будущее	1	1
247	между всеми	1	1
248	это игра	1	1
249	и есть	2	1
250	то в	1	1
251	здесь и	5	1
252	в строгом	1	1
253	можно говорить	2	1
254	из его	2	1
255	а об	1	1
256	др в	2	1
257	сливается с	1	1
258	которыми он	1	1
259	той же	4	1
260	есть не	1	1
261	объединяет их	1	1
262	из своих	2	1
263	со смертью	1	1
264	не была	1	1
265	в сущности	4	1
266	это всегда	1	1
267	что иное	1	1
268	в полной	1	1
269	человек должен	1	1
270	как я	1	1
271	и со	1	1
272	никогда не	1	1
273	не что	1	1
274	в обычной	1	1
275	проявляется в	1	1
276	не от	1	1
277	иное как	1	1
278	столь же	1	1
279	время в	1	1
280	в различных	2	1
281	и мира	1	1
282	связи между	1	1
283	тем как	1	1
284	особенно если	1	1
285	праздника нет	1	1
286	одном и	1	1
287	для других	1	1
288	существенным образом	1	1
289	и будет	1	1
290	само же	1	1
291	друг от	1	1
292	что они	1	1
293	в истории	2	1
294	более чем	1	1
295	от друга	1	1
296	и непристойность	1	1
297	о жизни	1	1
298	перед нами	4	1
299	что по	1	1
300	и внутреннюю	1	1
301	тем же	1	1
302	самом начале	1	1
303	и свою	1	1
304	от этого	2	1
305	что произведение	1	1
306	бы и	1	1
307	что это	2	1
308	за это	1	1
309	контакт между	1	1
310	из этих	3	1
311	одном случае	1	1
312	что автор	1	1
313	раз в	2	1
314	ее как	1	1
315	на то	1	1
316	на его	1	1
317	что она	3	1
318	время и	1	1
319	все это	7	1
320	первой части	4	1
321	в понимании	1	1
322	по ту	1	1
323	на земле	1	1
324	чтобы в	1	1
325	смертью в	2	1
326	образа и	1	1
327	является не	1	1
328	именно это	1	1
329	по его	1	1
330	подход к	1	1
331	а затем	1	1
332	что все	2	1
333	и внутренняя	1	1
334	полной мере	1	1
335	в мировой	1	1
336	глубокий и	1	1
337	и внутренне	1	1
338	а как	1	1
339	это было	4	1
340	платона и	1	1
341	было бы	2	1
342	и где	1	1
343	он ни	1	1
344	но их	2	1
345	войны и	2	1
346	новой жизни	1	1
347	весь мир	6	1
348	по этому	1	1
349	делает его	2	1
350	в жизни	1	1
351	системе образов	3	1
352	рядом с	2	1
353	автору и	1	1
354	он и	3	1
355	все моменты	1	1
356	обратимся к	1	1
357	вещами и	1	1
358	с ума	1	1
359	индивидуальной жизни	1	1
360	и без	2	1
361	эту свободу	1	1
362	в котором	1	1
363	что от	1	1
364	в условиях	2	1
365	от его	3	1
366	этих моментов	1	1
367	есть свидетельство	1	1
368	не могли	1	1
369	в конце	7	1
370	не должно	1	1
371	том же	2	1
372	это особенно	1	1
373	нас к	1	1
374	между людьми	1	1
375	с которой	2	1
376	не имеет	3	1
377	на котором	2	1
378	принадлежат к	1	1
379	к этим	1	1
380	в эпизоде	9	1
381	не отделен	1	1
382	и внутренней	1	1
383	действующие лица	1	1
384	казалось бы	1	1
385	в самой	8	1
386	литературе в	1	1
387	его внешними	1	1
388	и является	1	1
389	же этот	1	1
390	связи с	6	1
391	не по	1	1
392	как будто	1	1
393	дистанции между	2	1
394	и здесь	4	1
395	воспринимать ее	1	1
396	все то	1	1
397	внутреннюю свободу	1	1
398	места для	1	1
399	взятое в	1	1
400	он еще	1	1
401	в каждом	2	1
402	говорит о	1	1
403	должен быть	2	1
404	как мы	8	1
405	значения и	1	1
406	существенное значение	1	1
407	ни одно	1	1
408	на празднике	1	1
409	своей полноте	1	1
410	ногами и	1	1
411	реальной действительности	1	1
412	в особенности	2	1
413	еще два	1	1
414	но мы	2	1
415	то время	3	1
416	свободу и	5	1
417	значение в	1	1
418	слиться в	1	1
419	котором он	1	1
420	те же	1	1
421	здесь как	4	1
422	для этого	1	1
423	остановимся на	1	1
424	именно потому	1	1
425	незаметно для	1	1
426	жизнью в	2	1
427	и поэтому	1	1
428	как ее	2	1
429	в новую	1	1
430	мира а	2	1
431	после того	1	1
432	служит для	1	1
433	от всего	1	1
434	нее нет	2	1
435	она здесь	1	1
436	нуждается в	3	1
437	вслед за	1	1
438	существует как	1	1
439	не несет	1	1
440	эти последние	2	1
441	в формах	1	1
442	все люди	1	1
443	и возможности	3	1
444	один из	2	1
445	но с	1	1
446	образов и	4	1
447	мы видим	5	1
448	тот же	1	1
449	на языке	1	1
450	со страшным	1	1
451	до нас	3	1
452	праздничность в	1	1
453	между этими	1	1
454	на мир	7	1
455	в уста	2	1
456	и жизни	2	1
457	со всеми	5	1
458	для всех	3	1
459	это ни	1	1
460	времени когда	1	1
461	если мы	2	1
462	иной форме	1	1
463	пусть это	1	1
464	в поэзии	3	1
465	где образ	1	1
466	свидетельствует о	1	1
467	не дает	1	1
468	мышления и	1	1
469	из них	1	1
470	характерно что	4	1
471	и каждого	1	1
472	когда для	1	1
473	себе в	1	1
474	папы и	3	1
475	ведь это	2	1
476	свободу от	1	1
477	мы находим	4	1
478	представлений о	1	1
479	у нее	2	1
480	с этими	1	1
481	так как	6	1
482	и от	4	1
483	тому же	4	1
484	к ним	1	1
485	граница между	1	1
486	ту сторону	1	1
487	должен был	1	1
488	не просто	1	1
489	не было	3	1
490	и даже	4	1
491	как у	1	1
492	связаны с	4	1
493	еще и	3	1
494	наконец в	1	1
495	проникнута вся	2	1
496	души и	1	1
497	во внешней	1	1
498	что не	1	1
499	не мыслится	1	1
500	и внешнее	2	1
501	что для	1	1
502	и пр	1	1
503	более того	1	1
504	от мира	2	1
505	в комнате	1	1
506	же точно	1	1
507	крайними пределами	1	1
508	и том	1	1
509	на время	4	1
510	время оно	1	1
511	и слово	2	1
512	стороны в	1	1
513	его как	4	1
514	в одно	2	1
515	в связи	5	1
516	как ни	1	1
517	на фоне	2	1
518	вместе с	3	1
519	до этого	1	1
520	в одной	3	1
521	в присутствии	1	1
522	не могут	2	1
523	этого слова	1	1
524	да и	1	1
525	о трагическом	1	1
526	она названа	1	1
527	главного героя	1	1
528	мира с	1	1
529	него не	2	1
530	в это	1	1
531	грани между	1	1
