N	4gram	Bakhtin_Pr_2	FransuaR
1	в то же время	5	6
2	но в то же	3	4
3	в той или иной	3	2
4	в том числе и	1	2
5	как мы уже говорили	1	2
6	в большей или меньшей	1	2
7	большей или меньшей степени	1	2
8	той или иной форме	1	1
9	дело в том что	1	1
10	до сих пор не	1	1
11	мы уже говорили что	2	1
12	то же время оно	1	1
13	бы то ни было	1	1
14	и не может быть	1	1
15	не видит и не	1	1
16	и до сих пор	1	1
17	такой же характер носит	1	1
18	можно было бы привести	1	1
19	остановимся прежде всего на	1	1
20	той или иной степени	1	1
21	видения и понимания мира	1	1
22	то же время не	1	1
