N	3gram	Trubetskoy_1	StatiiOP
1	в том что	7	17
2	о том что	2	11
3	для того чтобы	6	10
4	с точки зрения	9	8
5	можно было бы	3	8
6	до сих пор	5	7
7	в этом отношении	1	7
8	на самом деле	6	6
9	в данном случае	3	6
10	во всяком случае	6	6
11	в самом деле	1	5
12	не может быть	4	5
13	дело в том	1	4
14	то же время	10	4
15	того или иного	2	4
16	на то что	4	4
17	в то же	10	4
18	по отношению к	1	3
19	только в том	2	3
20	в применении к	1	3
21	так же как	1	3
22	и в этом	1	3
23	заключается в том	1	3
24	но все же	1	3
25	за то что	1	3
26	и только в	1	3
27	в том числе	1	2
28	во многих случаях	1	2
29	в этом случае	3	2
30	и в том	2	2
31	и то что	3	2
32	том числе и	1	2
33	по крайней мере	1	2
34	на точку зрения	1	2
35	но в то	1	2
36	когда речь идет	1	2
37	вопрос о том	1	2
38	речь идет о	1	2
39	тем более что	1	2
40	тем не менее	1	2
41	должны были бы	1	1
42	в другом месте	1	1
43	россии никогда не	1	1
44	а между тем	5	1
45	не может не	3	1
46	о том чем	1	1
47	никогда не было	1	1
48	той или иной	3	1
49	само собой разумеется	1	1
50	то ни стало	3	1
51	так же и	1	1
52	в настоящее время	2	1
53	в том и	2	1
54	в том же	1	1
55	является не только	1	1
56	во что бы	3	1
57	нетрудно было бы	1	1
58	но для нас	1	1
59	что с точки	1	1
60	в лучшем случае	3	1
61	некоторых из них	1	1
62	всякого давления со	1	1
63	что он не	2	1
64	также и то	1	1
65	бы то ни	4	1
66	только то что	1	1
67	для этого прежде	1	1
68	точно так же	2	1
69	на этот вопрос	1	1
70	может быть уверен	1	1
71	трудно видеть что	1	1
72	в том случае	4	1
73	и в других	1	1
74	давления со стороны	1	1
75	верить что в	1	1
76	что бы то	3	1
77	и что в	1	1
78	то что оно	1	1
79	тот факт что	2	1
80	то что для	1	1
81	в том чтобы	1	1
82	показать что и	1	1
83	говорить о том	1	1
84	во всех этих	1	1
85	но даже и	1	1
86	прежде всего необходимо	1	1
87	этого прежде всего	1	1
88	всяком случае не	1	1
89	по этому пути	1	1
90	казалось бы это	1	1
91	но как бы	1	1
92	только с точки	1	1
93	об этом и	1	1
94	в один общий	1	1
95	что же это	1	1
96	быть уверен в	1	1
97	и таким образом	1	1
98	а в том	1	1
99	не трудно видеть	1	1
100	собой разумеется что	1	1
101	конкретно представить себе	1	1
102	даже и в	1	1
103	смысле этого слова	1	1
104	решения этого вопроса	1	1
105	как бы ни	1	1
106	и не может	3	1
107	за последнее время	2	1
108	но ведь в	1	1
109	друг от друга	2	1
110	без всякого давления	1	1
111	к тому что	2	1
112	в результате этого	1	1
113	если бы все	1	1
114	быть не может	1	1
115	нечего и говорить	1	1
116	не было а	1	1
117	в конце концов	3	1
118	уверен в том	1	1
