N	3gram	Losev_Prob_2	Psycholo
1	для того чтобы	2	19
2	в том что	4	12
3	о том что	14	10
4	в самом деле	2	7
5	то же самое	5	6
6	на то что	4	6
7	что в нем	1	5
8	и только после	1	5
9	на самом деле	2	5
10	с самого начала	2	5
11	можно было бы	2	4
12	сами по себе	2	3
13	то что в	1	3
14	совершенно ясно что	1	3
15	к тому чтобы	1	3
16	точно так же	3	3
17	не то что	1	3
18	так же как	1	3
19	в конце концов	7	3
20	и в этом	3	3
21	во всяком случае	10	3
22	заключается в том	2	3
23	говорить о том	1	3
24	то что мы	7	3
25	это и есть	2	3
26	до сих пор	4	3
27	с одной стороны	5	3
28	сама по себе	4	3
29	таким образом что	1	2
30	все тот же	1	2
31	в какой мере	1	2
32	да и не	1	2
33	никак не может	2	2
34	внимание на то	1	2
35	о том как	1	2
36	и если мы	1	2
37	по себе и	2	2
38	вместе с тем	1	2
39	и в частности	3	2
40	то время как	1	2
41	с другой стороны	5	2
42	и той же	2	2
43	нет никакой возможности	1	2
44	что может быть	1	2
45	в то время	1	2
46	не только не	2	2
47	до тех пор	4	2
48	одной и той	2	2
49	это нужно и	1	2
50	на то чтобы	1	2
51	и т д	6	2
52	что мы выше	1	1
53	что иное как	3	1
54	или хотя бы	2	1
55	что в этом	1	1
56	это то что	4	1
57	содержания и формы	1	1
58	какой бы то	1	1
59	том что это	1	1
60	было бы идти	1	1
61	самом деле она	1	1
62	подобно тому как	2	1
63	вне и независимо	2	1
64	мы ничего не	1	1
65	он может быть	1	1
66	также и в	1	1
67	самом деле если	1	1
68	же как и	1	1
69	потому что не	1	1
70	мы не можем	1	1
71	но далеко не	1	1
72	что речь идет	1	1
73	ли в этом	1	1
74	в таком случае	10	1
75	именно то что	1	1
76	нужно было бы	1	1
77	бы то ни	2	1
78	мы могли бы	1	1
79	только то что	3	1
80	и самый этот	1	1
81	что она не	1	1
82	и не может	1	1
83	сказать что до	1	1
84	если мы прибавим	1	1
85	и здесь мы	2	1
86	элементы из которых	1	1
87	что все это	1	1
88	при каких условиях	1	1
89	же мы не	1	1
90	что совсем не	1	1
91	в том или	1	1
92	уже о том	1	1
93	и когда мы	1	1
94	на эту тему	2	1
95	в противоречие с	1	1
96	значит ли это	1	1
97	то ни было	1	1
98	то что она	2	1
99	в каком случае	3	1
100	вовсе не для	1	1
101	на первый взгляд	1	1
102	не просто сумма	1	1
103	и в то	1	1
104	вовсе не то	1	1
105	и в своем	1	1
106	а с другой	1	1
107	перед нами в	1	1
108	друг к другу	2	1
109	прямо сказать что	1	1
110	самом точном смысле	1	1
111	в точном смысле	1	1
112	при помощи одной	1	1
113	которую мы назвали	1	1
114	а на самом	1	1
115	и в своих	1	1
116	бы не было	3	1
117	потому что они	1	1
118	что до сих	1	1
119	а может быть	2	1
120	но и вообще	1	1
121	а то что	1	1
122	ни в каком	4	1
123	мысль о том	2	1
124	не может быть	3	1
125	не был бы	4	1
126	и формы в	1	1
127	будто бы и	2	1
128	то обстоятельство что	1	1
129	не что иное	3	1
130	потому что и	1	1
131	ни в какой	1	1
132	те или иные	3	1
133	и независимо от	2	1
134	ничего общего с	2	1
135	то есть в	2	1
136	к выводу что	1	1
137	метод исследования в	1	1
138	но никак не	2	1
139	ни одна из	1	1
140	не только в	2	1
141	тому что такой	1	1
142	можно сказать что	3	1
143	взятые сами по	2	1
144	так же и	2	1
145	в хронологическом порядке	1	1
146	здесь вовсе не	1	1
147	в этом смысле	5	1
148	и она тоже	1	1
149	в то же	4	1
150	как мы уже	1	1
151	тем самым мы	2	1
152	том или ином	2	1
153	так или иначе	6	1
154	в самом точном	1	1
155	то есть мы	1	1
156	без всякого затруднения	1	1
157	во всей этой	1	1
158	придется говорить о	1	1
159	нам кажется что	1	1
