N	2gram	Vygotskiy__2	Narrotol
1	не только	15	32
2	может быть	9	25
3	но и	10	23
4	в качестве	4	21
5	и не	7	20
6	и в	15	19
7	в том	33	18
8	в этом	19	17
9	не в	8	14
10	в частности	6	14
11	том что	27	14
12	состоит в	3	13
13	представляет собой	2	12
14	а не	3	12
15	то что	20	11
16	а в	4	11
17	точки зрения	26	10
18	не может	9	10
19	при этом	3	9
20	так и	8	9
21	в его	2	9
22	со стороны	3	9
23	в себе	2	8
24	во времени	1	8
25	и т.п	7	8
26	с другой	6	8
27	не является	9	8
28	по отношению	6	7
29	как в	4	7
30	все же	4	7
31	как и	6	7
32	к тому	7	7
33	и т.д	12	7
34	а также	2	7
35	с одной	7	7
36	одной стороны	7	7
37	с его	4	6
38	но не	3	6
39	точка зрения	3	6
40	в той	1	6
41	на протяжении	2	6
42	тем самым	3	6
43	в себя	2	6
44	о том	9	6
45	что он	12	6
46	именно в	2	6
47	как это	6	6
48	отношению к	5	6
49	иначе говоря	2	6
50	том числе	3	6
51	но в	6	6
52	отличие от	3	5
53	отнюдь не	2	5
54	и как	2	5
55	в этой	6	5
56	тому же	1	5
57	в отличие	3	5
58	по себе	7	5
59	в основе	3	5
60	и его	4	5
61	к себе	2	5
62	к нему	1	5
63	или иной	2	5
64	в данном	3	5
65	можно сказать	2	5
66	речь идет	2	4
67	переход от	4	4
68	данном случае	3	4
69	все те	2	4
70	то же	5	4
71	из которых	3	4
72	здесь не	1	4
73	как правило	1	4
74	в противовес	1	4
75	перед нами	2	4
76	за собой	2	4
77	в нем	1	4
78	в силу	2	4
79	но все	2	4
80	и с	4	4
81	было бы	10	4
82	и тем	2	4
83	точку зрения	6	4
84	связи с	9	4
85	числе и	3	4
86	той или	2	4
87	те же	3	4
88	одного из	1	4
89	вслед за	1	4
90	только в	4	4
91	хотя бы	4	4
92	при всей	1	4
93	у него	2	4
94	в особенности	1	4
95	что не	1	4
96	прежде всего	4	4
97	как бы	7	4
98	да и	1	4
99	отличается от	1	4
100	одной из	3	4
101	сказать что	6	4
102	другой стороны	1	4
103	это и	1	3
104	же как	2	3
105	в сущности	9	3
106	и он	1	3
107	в ней	1	3
108	и на	1	3
109	может не	1	3
110	бы то	1	3
111	в ее	1	3
112	что они	3	3
113	как говорит	2	3
114	когда он	3	3
115	что это	6	3
116	уже в	5	3
117	из этих	4	3
118	не есть	1	3
119	он не	7	3
120	то ни	1	3
121	особенно в	1	3
122	в третьем	1	3
123	который по	1	3
124	ни в	2	3
125	обратимся к	1	3
126	бы быть	1	3
127	тем что	2	3
128	одна из	1	3
129	на него	1	3
130	никогда не	8	3
131	по своей	6	3
132	этом отношении	3	3
133	могут быть	2	3
134	как мы	6	3
135	с ее	2	3
136	сводится к	1	3
137	и самого	2	3
138	на том	2	3
139	о ней	1	3
140	столь же	2	3
141	в конечном	4	3
142	между тем	1	3
143	а именно	1	3
144	один из	1	3
145	по мысли	1	3
146	из них	3	3
147	из двух	3	3
148	и даже	5	3
149	а с	4	3
150	в присутствии	2	3
151	не существует	3	3
152	что в	14	3
153	ни было	1	3
154	жизни в	1	3
155	как известно	6	2
156	и потому	1	2
157	самом деле	6	2
158	идет о	3	2
