N	2gram	Voloshinov_1	Psycholo
1	то что	6	32
2	и в	13	31
3	в том	2	30
4	что в	3	23
5	может быть	8	22
6	таким образом	6	20
7	при этом	2	19
8	так как	3	18
9	художественного произведения	5	17
10	не может	8	17
11	как и	3	16
12	том что	2	16
13	и не	8	16
14	точки зрения	7	15
15	только в	6	14
16	не только	6	13
17	а не	2	13
18	мы не	4	12
19	так же	2	12
20	в этом	2	12
21	в самом	2	11
22	не в	3	11
23	в области	2	11
24	могут быть	2	11
25	на то	1	10
26	художественное произведение	2	10
27	потому что	1	10
28	самом деле	3	9
29	искусства в	1	9
30	по себе	1	9
31	как в	2	9
32	и что	1	8
33	никогда не	3	8
34	что мы	1	8
35	вместе с	1	8
36	все это	4	8
37	заключается в	1	7
38	сказать что	1	7
39	того чтобы	1	7
40	и его	12	7
41	тому как	1	7
42	что он	1	7
43	зависимости от	2	6
44	отнюдь не	1	6
45	что она	1	6
46	для того	1	6
47	было бы	4	6
48	если бы	2	6
49	в его	7	6
50	вслед за	2	6
51	вовсе не	2	6
52	одной стороны	2	6
53	до конца	1	6
54	а в	2	6
55	художественного творчества	1	6
56	в эстетике	1	5
57	и есть	1	5
58	в зависимости	2	5
59	то же	4	5
60	в ее	3	5
61	с одной	2	5
62	в целом	2	5
63	подобно тому	1	5
64	несмотря на	2	5
65	в то	1	5
66	в процессе	5	5
67	не является	4	5
68	с другой	2	5
69	мы видим	2	5
70	само по	1	5
71	художественной формы	1	5
72	как бы	6	5
73	этой точки	1	5
74	все же	5	5
75	и для	3	5
76	формы и	1	5
77	и все	3	5
78	другой стороны	2	5
79	же как	1	4
80	мы имеем	1	4
81	в которой	3	4
82	в виду	1	4
83	искусства есть	1	4
84	столь же	1	4
85	со всеми	1	4
86	отличие от	1	4
87	в последнее	1	4
88	в себе	3	4
89	и если	1	4
90	в совершенно	1	4
91	тому что	1	4
92	одна из	1	4
93	к тому	2	4
94	те же	2	4
95	прежде всего	9	4
96	между тем	2	4
97	все время	1	4
98	один из	1	4
99	для всех	1	4
100	и у	1	4
101	мы можем	4	4
102	там где	2	4
103	как это	1	4
104	этого слова	1	4
105	с этой	2	4
106	и о	1	4
107	в искусстве	3	4
108	в своих	2	4
109	к этому	1	4
110	смысле слова	2	3
111	например в	1	3
112	это и	1	3
113	собственном смысле	1	3
114	нуждаются в	1	3
115	вопрос о	1	3
116	себе а	1	3
117	в которых	1	3
118	мысль что	1	3
119	совсем не	1	3
120	но не	1	3
121	конечном счете	1	3
122	с этим	3	3
123	в своем	1	3
124	и к	2	3
125	но в	4	3
126	в произведении	2	3
127	уже в	2	3
128	в этой	1	3
129	его и	1	3
130	как совершенно	1	3
131	состоит в	1	3
132	и вот	1	3
133	в каждом	4	3
134	может стать	2	3
135	в своей	4	3
136	представление о	1	3
137	в отличие	1	3
138	точку зрения	3	3
139	что эта	2	3
140	мысли в	1	3
141	во всем	2	3
142	все то	1	3
143	когда мы	1	3
144	что при	1	3
145	и это	1	3
146	в собственном	1	3
147	роль в	2	3
148	так и	3	3
149	но мы	4	3
150	в конечном	1	3
151	нуждается в	2	3
152	который в	1	3
153	не можем	1	3
154	только на	1	3
155	и других	1	3
156	в конце	1	3
157	не было	1	3
158	же точно	1	3
159	в одной	1	3
160	но это	1	3
161	должны быть	1	3
162	это все	1	3
163	от всех	2	3
164	произведения но	2	2
165	ту же	1	2
166	зависимость от	1	2
167	того же	1	2
168	и то	3	2
169	на самом	1	2
170	которое может	2	2
171	есть не	2	2
172	этот метод	1	2
173	бы что	1	2
174	на место	1	2
175	человека и	1	2
176	но даже	1	2
177	в чем	2	2
178	только то	1	2
179	на основе	1	2
180	отношение к	1	2
181	или иное	1	2
182	что они	2	2
183	эстетического наслаждения	1	2
184	последнее время	1	2
185	как к	1	2
186	в полном	2	2
187	более или	1	2
188	в себя	1	2
189	остановиться на	1	2
190	и тот	1	2
191	в нем	2	2
192	или иных	1	2
193	поскольку она	1	2
194	и характер	1	2
195	его в	1	2
196	эстетических категорий	3	2
197	и тем	2	2
198	произведение как	1	2
199	в них	2	2
200	далеко не	1	2
201	не всегда	1	2
202	этого произведения	1	2
203	такой же	1	2
204	и тогда	1	2
205	или менее	1	2
206	что такое	1	2
207	в такой	1	2
208	с точки	5	2
209	мысли и	1	2
210	бы мы	1	2
211	тем не	1	2
212	их в	1	2
213	что те	1	2
214	не менее	2	2
215	в науке	1	2
216	в основе	1	2
217	мы все	1	2
218	мыслей и	1	2
219	тех или	1	2
220	в сознании	4	2
221	этом отношении	1	2
222	же самое	1	2
223	связи со	1	2
224	отношений и	1	2
225	то или	1	2
226	подойти к	2	2
227	при восприятии	2	2
228	и здесь	1	2
229	но и	3	2
230	в музыке	5	2
231	или как	1	2
232	отметить что	1	2
233	в другой	1	2
234	наконец в	2	2
235	и следовательно	2	2
236	к нему	1	2
237	тот же	2	2
238	в поэзии	5	2
239	ту или	1	2
240	одно из	1	2
241	и их	7	2
242	в одном	3	2
243	но что	1	2
244	и вместе	1	2
245	себя и	1	2
246	в связи	2	2
247	такой степени	1	2
248	что же	3	2
249	и там	1	2
250	точно и	1	2
251	к другим	1	2
252	в книге	2	2
253	не знаем	1	2
254	и может	2	2
255	не существует	1	2
256	ее и	1	2
257	нам придется	1	2
258	от него	1	2
259	бы в	2	2
260	и как	1	2
261	только что	1	2
262	обратиться к	1	2
263	этой школы	1	2
264	до тех	4	2
265	этого материала	1	2
266	эстетике и	1	2
267	имеет место	2	2
268	мы считаем	2	2
269	только о	1	2
270	только они	1	2
271	по поводу	1	2
272	и наиболее	2	1
273	совершенно справедливо	1	1
274	связана с	3	1
275	поэтической речи	3	1
276	уже к	1	1
277	которое мы	2	1
278	в нашу	1	1
279	ведь и	1	1
280	едва ли	1	1
281	не дано	1	1
282	и этот	2	1
283	в несколько	1	1
284	что изучение	1	1
285	при анализе	3	1
286	которую мы	1	1
287	содержания в	1	1
288	говоря и	1	1
289	темы в	1	1
290	является уже	2	1
291	однако этот	1	1
292	и над	1	1
293	что иное	2	1
294	и ее	2	1
295	ему в	1	1
296	то это	1	1
297	к чистому	1	1
298	со времен	1	1
299	в ней	2	1
300	еще не	1	1
301	время в	1	1
302	и социальная	1	1
303	с его	1	1
304	же самые	1	1
305	тем как	1	1
306	то мы	1	1
307	вещей мы	1	1
308	то он	1	1
309	это слово	1	1
310	явлений и	2	1
311	нет и	1	1
312	за пределы	3	1
313	и чем	1	1
314	один и	1	1
315	чем же	2	1
316	материалом для	2	1
317	только ее	2	1
318	служить материалом	1	1
319	тех случаях	1	1
320	с понятием	1	1
321	двух разных	2	1
322	и наконец	5	1
323	его к	1	1
324	составить предмет	1	1
325	конечно не	1	1
326	экономических отношений	1	1
327	или иную	1	1
328	стать не	1	1
329	в тех	2	1
330	даны только	1	1
331	выражение в	1	1
332	учение о	2	1
333	с их	1	1
334	элементов в	1	1
335	вследствие этого	1	1
336	одно и	3	1
337	а вовсе	1	1
338	что без	1	1
339	в статье	1	1
340	в лирике	1	1
341	и лучше	1	1
342	момента в	1	1
343	и социальной	1	1
344	в понимании	1	1
345	к одному	3	1
346	сказал что	1	1
347	в ряд	2	1
348	проблемы не	1	1
349	работ в	1	1
350	является не	1	1
351	и иметь	1	1
352	в мире	1	1
353	конечно в	2	1
354	об этом	1	1
355	связанных с	2	1
356	на все	1	1
357	для своей	1	1
358	а как	2	1
359	понятие об	1	1
360	особенно в	1	1
361	свести к	1	1
362	интонация в	4	1
363	только социальная	1	1
364	на материале	1	1
365	она и	1	1
366	все равно	1	1
367	автору и	1	1
368	и уже	3	1
369	которой он	1	1
370	и вне	1	1
371	для себя	2	1
372	автора и	1	1
373	самого точного	1	1
374	обратимся к	1	1
375	со всей	3	1
376	и становится	1	1
377	место слова	1	1
378	для него	2	1
379	метода в	5	1
380	но если	1	1
381	к тем	1	1
382	и при	2	1
383	возможности в	1	1
384	представлений и	2	1
385	к эстетике	1	1
386	теории литературы	1	1
387	языка от	1	1
388	до такой	1	1
389	мы полагаем	1	1
390	и более	1	1
391	и наоборот	1	1
392	не должна	1	1
393	зрения и	1	1
394	между людьми	1	1
395	может заключаться	1	1
396	вплоть до	1	1
397	и развивается	1	1
398	виду что	1	1
399	есть прежде	3	1
400	самого начала	2	1
401	как о	1	1
402	уже из	1	1
403	к новым	1	1
404	материала в	4	1
405	все вопросы	3	1
406	в самых	1	1
407	сложных формах	1	1
408	и изучение	1	1
409	та или	1	1
410	однако если	1	1
411	найти в	1	1
412	того как	1	1
413	только и	4	1
414	поэтическое произведение	1	1
415	другим членам	1	1
416	эстетический объект	7	1
417	для марксистской	1	1
418	людей и	1	1
419	преувеличено в	1	1
420	связи с	1	1
421	для анализа	1	1
422	во все	1	1
423	лежит в	1	1
424	ли не	1	1
425	его за	1	1
426	которая есть	1	1
427	поэтического языка	2	1
428	форм мы	1	1
429	оно может	1	1
430	от произведения	1	1
431	условиях ее	1	1
432	значительной мере	1	1
433	но при	1	1
434	на нем	1	1
435	не могу	1	1
436	как система	1	1
437	языка и	5	1
438	с самого	2	1
439	в пределах	3	1
440	в нескольких	1	1
441	и наметить	1	1
442	здесь нет	1	1
443	произведения не	1	1
444	произведения является	2	1
445	даже у	1	1
446	но у	1	1
447	мыслью и	1	1
448	понятно что	3	1
449	быть может	1	1
450	в эпоху	1	1
451	другое дело	1	1
452	сводится к	1	1
453	произведения как	4	1
454	аналогия между	1	1
455	поэзии в	1	1
456	почему же	1	1
457	не имеем	1	1
458	форма как	1	1
459	пор пока	3	1
460	в различных	1	1
461	а также	2	1
462	звуков в	1	1
463	в значительной	1	1
464	от другой	1	1
465	образом мы	1	1
466	в эстетической	1	1
467	о влиянии	1	1
468	или иная	1	1
469	явления но	1	1
470	говорить об	2	1
471	к произведению	1	1
472	сильнее и	1	1
473	во всей	2	1
474	поэтического произведения	3	1
475	слов и	4	1
476	тех пор	4	1
477	но так	2	1
478	они хотят	1	1
479	в двух	4	1
480	одной из	1	1
481	скорее как	1	1
482	быть сведены	1	1
483	и ряд	1	1
484	сам собой	1	1
485	процессов в	1	1
486	иное как	2	1
487	в выражении	1	1
488	двух наук	1	1
489	не обязателен	1	1
490	каждом слове	1	1
491	в нашей	1	1
492	смысл только	1	1
493	речь в	1	1
494	этого процесса	1	1
495	именно та	1	1
496	и социально	2	1
497	школы и	2	1
498	содержания и	1	1
499	и должна	1	1
500	объекта но	1	1
501	произведения и	1	1
502	характер лишь	1	1
503	влиянии на	1	1
504	которое является	1	1
505	этой системы	1	1
506	ее на	1	1
507	человеческое тело	1	1
508	в особенности	1	1
509	к психологизму	1	1
510	выходит за	1	1
511	этой проблемы	2	1
512	имеет и	1	1
513	процессе творчества	1	1
514	представляет собою	1	1
515	еще и	4	1
516	и др	2	1
517	больше и	1	1
518	соответствии с	2	1
519	к более	1	1
520	полагаем что	1	1
521	и пр	7	1
522	она является	2	1
523	как свое	1	1
524	и самый	1	1
525	своего рода	2	1
526	понятие о	1	1
527	которую не	1	1
528	как ни	1	1
529	между собою	2	1
