N	3gram	Bakhtin_Pr_5	FransuaR
1	то же время	10	10
2	в то же	10	10
3	до сих пор	1	8
4	мы уже говорили	5	7
5	в большинстве случаев	2	6
6	в том что	2	6
7	и в то	2	5
8	уже говорили что	3	5
9	сих пор еще	1	4
10	как и в	1	4
11	большей или меньшей	1	3
12	в большей или	1	3
13	или меньшей степени	1	3
14	мы видели что	1	3
15	и в особенности	1	2
16	с точки зрения	2	2
17	бы то ни	3	2
18	что все это	2	2
19	как мы видели	1	2
20	в данном случае	1	2
21	но в то	4	2
22	мертвых душ и	1	2
23	дело в том	1	2
24	здесь как бы	1	2
25	в то время	1	2
26	с одной из	1	2
27	в нем и	1	2
28	о том что	1	2
29	не только не	1	2
30	можно сказать что	1	2
31	с другой стороны	3	2
32	как мы уже	2	2
33	для того чтобы	1	2
34	не может быть	3	2
35	как к своему	1	1
36	еще далеко не	1	1
37	построено так чтобы	1	1
38	схватил его за	1	1
39	в которой он	1	1
40	во всем он	1	1
41	в чем же	1	1
42	потому что в	1	1
43	все эти слова	1	1
44	прежде всего в	1	1
45	бы ни был	1	1
46	и в первой	1	1
47	по отношению к	6	1
48	на самом деле	9	1
49	в самом деле	1	1
50	подобно тому как	2	1
51	он мог бы	1	1
52	вместе с тем	1	1
53	в отличие от	2	1
54	же время не	3	1
55	и т.п но	1	1
56	в этом отношении	1	1
57	говорит о себе	1	1
58	или иной степени	2	1
59	но и эта	1	1
60	том или ином	1	1
61	заложенные в них	1	1
62	в той или	4	1
63	в точке пересечения	1	1
64	может быть и	1	1
65	что дело идет	1	1
66	главным образом в	1	1
67	и то что	1	1
68	в непосредственной близости	1	1
69	и в других	1	1
70	и во всем	1	1
71	о том как	1	1
72	как бы хочет	1	1
73	и на меня	1	1
74	одним из средств	1	1
75	с такою же	1	1
76	как мы сказали	1	1
77	там где он	2	1
78	начинает звучать как	1	1
79	имел в виду	1	1
80	то ни было	3	1
81	друг другу как	1	1
82	вот пример такого	1	1
83	так и в	2	1
84	и в отношении	1	1
85	так органически и	1	1
86	во всем последующем	1	1
87	все без исключения	1	1
88	и в этом	2	1
89	и вместе с	1	1
90	самом деле и	1	1
91	и с этой	1	1
92	в том или	1	1
93	да еще с	1	1
94	один из моментов	1	1
95	это конечно не	1	1
96	как впрочем и	1	1
97	друг к другу	3	1
98	можно прямо сказать	1	1
99	и наконец в	2	1
100	вот как описывает	1	1
101	как бы в	1	1
102	потому что они	1	1
103	в свое время	1	1
104	нет ни одного	2	1
105	между этими двумя	1	1
106	и как бы	1	1
107	глазах и в	1	1
108	всем последующем творчестве	1	1
109	то есть все	1	1
110	уже говорили в	1	1
111	на протяжении всего	4	1
112	же время как	1	1
113	приведем еще один	1	1
114	с самого начала	8	1
115	никогда не бывает	1	1
116	и в самом	3	1
117	вопрос о том	1	1
118	и прежде всего	4	1
119	в реальной действительности	1	1
120	еще один пример	1	1
121	остается той же	1	1
122	как бы ни	1	1
123	становятся как бы	1	1
124	более глубокий и	1	1
125	может и не	1	1
126	в этом смысле	3	1
127	это как бы	1	1
128	можно было бы	2	1
129	друг с другом	4	1
130	и в нем	3	1
131	деле и в	1	1
132	к тому же	3	1
133	как мы знаем	2	1
134	то же самое	1	1
135	и в слове	2	1
136	в глубине души	1	1
137	той или иной	4	1
138	своих товарищей и	1	1
