N	2gram	Vygotskiy__5	VLabPisa
1	таким образом	19	27
2	в этом	25	26
3	и в	16	25
4	не только	16	22
5	может быть	9	21
6	хотя бы	5	20
7	и не	12	19
8	не может	18	17
9	в его	11	15
10	в процессе	13	14
11	в письме	1	14
12	этом отношении	5	13
13	в том	18	13
14	прежде всего	3	13
15	в частности	3	12
16	как это	8	12
17	все это	2	12
18	в силу	10	11
19	с другой	4	11
20	из них	2	11
21	в качестве	4	10
22	не могут	4	10
23	о том	8	10
24	то же	8	9
25	что в	16	9
26	как видим	1	9
27	об этом	1	9
28	для него	5	9
29	но и	6	9
30	к этому	3	9
31	в своем	5	8
32	все эти	4	8
33	на основании	2	8
34	другой стороны	2	8
35	могут быть	4	8
36	во всех	2	7
37	по отношению	12	7
38	было бы	10	7
39	как и	8	7
40	том что	15	7
41	говорит о	3	7
42	не было	1	7
43	а не	10	7
44	вместе с	4	7
45	же в	2	7
46	отношению к	12	7
47	это и	3	6
48	в зависимости	2	6
49	более или	1	6
50	в себе	1	6
51	в нем	7	6
52	главным образом	1	6
53	это не	4	6
54	или менее	1	6
55	их в	2	6
56	том же	1	6
57	и его	3	6
58	в то	5	6
59	так и	7	6
60	между тем	3	6
61	у него	6	6
62	в основном	1	6
63	то что	26	6
64	одним из	2	5
65	и есть	7	5
66	в их	3	5
67	зависимости от	2	5
68	очевидно что	2	5
69	все же	3	5
70	в пределах	4	5
71	в плане	1	5
72	не в	6	5
73	тому что	5	5
74	связи с	3	5
75	на основе	2	5
76	приводит к	7	5
77	работы над	1	5
78	один из	1	5
79	он говорит	1	5
80	как бы	5	5
81	не является	5	5
82	в результате	4	5
83	сказать что	13	5
84	только в	10	5
85	их и	2	4
86	с его	1	4
87	в этой	6	4
88	перед нами	1	4
89	когда он	2	4
90	в самом	4	4
91	в целом	4	4
92	что все	6	4
93	в них	2	4
94	никогда не	5	4
95	вот почему	3	4
96	к тому	6	4
97	для его	2	4
98	в ее	1	4
99	можно сказать	5	4
100	показывают что	1	4
101	с ними	1	4
102	что он	25	4
103	в единстве	2	4
104	в одном	3	4
105	как раз	1	4
106	в связи	1	4
107	в своей	2	4
108	например в	1	3
109	в котором	2	3
110	из его	1	3
111	имеет свою	3	3
112	и он	1	3
113	но как	3	3
114	силу этого	1	3
115	что они	5	3
116	с этим	3	3
117	и как	3	3
118	и к	2	3
119	следующим образом	1	3
120	что без	1	3
121	и по	4	3
122	его в	2	3
123	что не	1	3
124	с тем	3	3
125	в слове	1	3
126	мы видели	3	3
127	точки зрения	18	3
128	и ее	1	3
129	что говорит	1	3
130	этой области	1	3
131	это мы	2	3
132	в другую	1	3
133	сводится к	1	3
134	у нас	2	3
135	она не	1	3
136	том как	2	3
137	образом в	2	3
138	в виду	2	3
139	никак не	3	3
140	что и	3	3
141	вслед за	2	3
142	того что	16	3
143	этот вопрос	6	3
144	является не	2	3
145	и их	4	3
146	моментов в	1	3
147	в конце	1	3
148	именно в	4	3
149	попал в	1	3
150	мы знаем	3	3
151	так же	15	3
152	по поводу	2	3
153	по существу	3	3
154	и от	2	3
155	видно из	1	3
156	бы в	4	3
157	только что	5	3
158	жизни и	2	3
159	как на	3	3
160	ее в	3	3
161	смысле слова	1	2
162	как известно	4	2
163	ту же	2	2
164	также и	1	2
165	связана с	1	2
166	он может	3	2
167	уже по	4	2
168	мы имеем	1	2
169	же как	7	2
170	с более	1	2
171	в которой	5	2
172	на эти	1	2
173	говорить о	3	2
174	всего сказанного	1	2
175	то это	2	2
176	в ней	2	2
177	еще не	4	2
178	и памяти	4	2
179	что его	1	2
180	в различных	2	2
181	в чем	3	2
182	но не	10	2
183	одном и	1	2
184	если в	3	2
185	в общем	1	2
186	том числе	1	2
187	после всего	1	2
188	относится к	1	2
189	за эти	1	2
190	от до	1	2
191	стороны и	2	2
192	за скобки	2	2
193	как процесс	3	2
194	но в	6	2
195	не приходится	1	2
196	он в	3	2
197	ни одна	1	2
198	как он	6	2
199	что она	2	2
200	после этого	1	2
201	он не	8	2
202	том чтобы	1	2
203	подобно тому	4	2
204	что ни	1	2
205	в каждом	1	2
206	в другом	6	2
207	нам остается	1	2
208	говорил что	1	2
209	из ничего	1	2
210	заключается в	5	2
211	в жизни	2	2
212	который по	1	2
213	эта теория	4	2
214	одному тому	1	2
215	и для	1	2
216	восприятия и	3	2
217	никаких оснований	1	2
218	всяком случае	1	2
219	самый факт	1	2
220	не столько	1	2
221	о наличии	1	2
222	знаем что	1	2
223	и значит	1	2
224	от его	1	2
225	которые в	1	2
226	если бы	8	2
227	по себе	7	2
228	не менее	3	2
229	тогда когда	5	2
230	к этим	1	2
231	того чтобы	17	2
232	только не	3	2
233	внутреннюю логику	1	2
234	этом процессе	1	2
235	связанное с	1	2
236	в сознании	1	2
237	в области	12	2
238	от того	3	2
239	и заключается	1	2
240	отличается от	1	2
241	же самое	4	2
242	числе и	1	2
243	должны быть	2	2
244	другом месте	4	2
245	что оно	6	2
246	в самых	4	2
247	для того	14	2
248	что при	1	2
249	мысль о	1	2
250	только то	1	2
251	и может	3	2
252	он сам	1	2
253	и даже	2	2
254	из основных	3	2
255	во всяком	2	2
256	представления об	1	2
257	но к	1	2
258	на вопрос	5	2
259	сказанного выше	2	2
260	говорит об	1	2
261	лишь в	1	2
262	и просто	1	2
263	в пользу	1	2
264	может не	1	2
265	из себя	1	2
266	значит что	5	2
267	но с	2	2
268	справедливо говорит	2	2
269	что даже	1	2
270	с одной	3	2
271	одной из	3	2
272	при помощи	1	2
273	плана в	1	2
274	эти вопросы	1	2
275	вовсе не	2	2
276	к ним	2	2
277	оно является	3	2
278	эти явления	1	2
279	одной стороны	3	2
280	или иной	1	2
281	даже не	1	2
282	до сих	3	2
283	развитие как	4	2
284	еще и	3	2
285	показывает что	5	2
286	что для	2	2
287	естественно что	2	2
288	зависит от	4	2
289	и непосредственно	1	2
290	о чем	2	2
291	что мы	4	2
292	тому как	4	2
293	стороны в	1	2
294	нет никаких	1	2
295	начиная с	1	2
296	и потому	2	2
297	из которых	3	2
298	как например	1	2
299	сих пор	3	2
300	того или	1	2
301	этом и	1	2
302	но для	1	2
303	можно было	5	2
304	по одному	4	2
305	ни одного	2	2
306	в большей	1	2
307	а в	3	2
308	в системе	4	2
309	в целях	1	2
310	между ними	1	2
311	в представлении	1	2
312	к его	3	2
313	в своих	2	2
314	этой точки	4	2
315	они не	3	2
316	которая не	1	2
317	а между	1	1
318	говоря о	1	1
319	прав когда	1	1
320	лежат в	1	1
321	в сфере	5	1
322	деятельность сознания	1	1
323	в движение	1	1
324	что наконец	1	1
325	вопросу который	2	1
326	проблемы в	1	1
327	самом деле	3	1
328	применении к	1	1
329	все его	1	1
330	же по	2	1
331	мысли а	1	1
332	оно может	1	1
333	что эти	2	1
334	должна быть	5	1
335	и связанное	1	1
336	несколько иной	1	1
337	как мы	10	1
338	что если	4	1
339	вопрос о	12	1
340	из сказанного	2	1
341	но она	1	1
342	в деле	1	1
343	почти исключительно	1	1
344	мы получаем	1	1
345	способности и	1	1
346	приходит к	3	1
347	из того	11	1
348	мы и	5	1
349	не способен	2	1
350	сам по	1	1
351	основе этого	2	1
352	свою очередь	3	1
353	и то	4	1
354	собой в	1	1
355	он был	1	1
356	между собой	13	1
357	быть в	2	1
358	сознания а	1	1
359	есть функция	1	1
360	по своему	3	1
361	соображение на	1	1
362	а только	4	1
363	значение и	1	1
364	отношении может	1	1
365	же выводам	1	1
366	ответ на	3	1
367	старая психология	3	1
368	сама по	4	1
369	результате этого	1	1
370	которые не	2	1
371	в известном	8	1
372	в истории	2	1
373	оказывается не	2	1
374	опирается на	4	1
375	общего с	2	1
376	и дети	1	1
377	бы при	1	1
378	не связанные	1	1
379	кроме того	1	1
380	бессознательное в	1	1
381	свою внутреннюю	2	1
382	сознания в	3	1
383	целый ряд	1	1
384	говорит что	5	1
385	и наконец	1	1
386	ином отношении	1	1
387	не являются	1	1
388	эту проблему	1	1
389	двумя полюсами	1	1
390	то в	3	1
391	привести к	1	1
392	формы в	1	1
393	уже в	1	1
394	процессом не	1	1
395	только два	2	1
396	сущности и	1	1
397	имеем в	1	1
398	тому же	2	1
399	связи между	1	1
400	методических приемов	1	1
401	на то	1	1
402	если он	2	1
403	но на	1	1
404	дальше и	1	1
405	говоря только	1	1
406	так сказать	1	1
407	сознание представляет	1	1
408	на его	2	1
409	это представление	1	1
410	деятельность и	2	1
411	уже сама	1	1
412	приходят к	1	1
413	да и	1	1
414	идет дальше	1	1
415	образом для	1	1
416	что должно	3	1
417	момента в	1	1
418	прямом смысле	1	1
419	в понимании	1	1
420	не как	1	1
421	понятий и	15	1
422	ими в	1	1
423	то как	3	1
424	к каждому	1	1
425	но вместе	1	1
426	на этом	3	1
427	в специальных	1	1
428	именно это	2	1
429	в понятие	1	1
430	одно и	1	1
431	оно дает	1	1
432	этим самым	1	1
433	него могут	1	1
434	связанных с	1	1
435	свойств и	1	1
436	что мысль	3	1
437	зрения на	1	1
438	и менее	1	1
439	мере и	1	1
440	входит в	1	1
441	те или	1	1
442	на протяжении	2	1
443	при которой	2	1
444	этом смысле	1	1
445	в сложном	1	1
446	приходит в	1	1
447	отражение в	1	1
448	и ошибок	2	1
449	в ином	1	1
450	говорим о	2	1
451	историческом этапе	1	1
452	самые различные	1	1
453	двух лет	1	1
454	и определяет	1	1
455	этого не	1	1
456	с этой	4	1
457	которой он	1	1
458	несмотря на	1	1
459	будет тот	1	1
460	смысле что	1	1
461	же самый	2	1
462	его теории	1	1
463	на этот	4	1
464	как целое	1	1
465	протекает в	1	1
466	понятия и	2	1
467	их на	1	1
468	в этих	3	1
469	в ходе	12	1
470	взгляд на	1	1
471	он должен	5	1
472	и благодаря	1	1
473	если можно	1	1
474	знает и	1	1
475	всего процесса	1	1
476	на свою	2	1
477	как совокупность	2	1
478	собой не	1	1
479	значение для	2	1
480	является только	1	1
481	и общие	1	1
482	и той	1	1
483	может вызвать	1	1
484	образом и	1	1
485	но он	7	1
486	друг другу	2	1
487	в прямом	1	1
488	обращение к	1	1
489	и эти	2	1
490	и неосознанной	1	1
491	что этот	1	1
492	зрения и	1	1
493	это вопрос	1	1
494	форму в	1	1
495	с понятиями	1	1
496	о значении	1	1
497	как можно	1	1
498	что эта	3	1
499	с которой	1	1
500	с теми	1	1
501	мысли в	4	1
502	дело не	1	1
503	уже из	1	1
504	того как	5	1
