N	2gram	Vygotskiy__3	Freidism
1	таким образом	17	24
2	и не	10	23
3	не может	6	20
4	точки зрения	6	19
5	прежде всего	4	18
6	в этом	14	15
7	в его	15	15
8	с помощью	42	14
9	мы можем	7	13
10	может быть	13	13
11	и его	2	12
12	все эти	7	11
13	как и	15	11
14	с точки	1	11
15	как бы	10	11
16	то что	15	11
17	но в	1	10
18	его в	3	10
19	с ним	4	10
20	как мы	8	10
21	так и	5	10
22	и потому	2	10
23	с его	2	9
24	во всех	1	9
25	по отношению	3	9
26	и в	25	9
27	в сознание	1	9
28	то же	2	8
29	не только	6	8
30	он не	4	8
31	в своей	2	8
32	еще не	4	8
33	что он	6	8
34	только в	10	8
35	так как	12	8
36	все это	6	8
37	и все	4	8
38	отношению к	2	8
39	все что	2	8
40	в самом	3	7
41	мы уже	5	7
42	отношение к	1	7
43	ни в	9	7
44	мы видели	6	7
45	один из	6	7
46	тот же	2	7
47	мы знаем	4	7
48	всяком случае	4	7
49	что же	1	7
50	сказать что	4	7
51	во всяком	4	7
52	в ней	1	6
53	за пределы	1	6
54	все те	1	6
55	и с	1	6
56	того что	10	6
57	для него	5	6
58	вовсе не	1	6
59	никогда не	4	6
60	хотя бы	1	6
61	и на	6	5
62	в чем	2	5
63	и к	5	5
64	в этой	5	5
65	не в	6	5
66	мы должны	6	5
67	в то	4	5
68	в каком	2	5
69	могут быть	5	5
70	в себя	3	5
71	для этого	2	5
72	но мы	1	5
73	для того	7	5
74	по мнению	1	5
75	в большинстве	1	5
76	а в	4	5
77	но и	4	5
78	связь с	3	5
79	с этим	4	5
80	в свою	3	5
81	что в	17	5
82	смысле слова	2	4
83	в зависимости	5	4
84	той же	4	4
85	мы не	9	4
86	в которой	1	4
87	зависимости от	6	4
88	совсем не	1	4
89	но не	6	4
90	в собственном	6	4
91	все же	6	4
92	из этих	4	4
93	в пределах	1	4
94	с их	2	4
95	в нем	2	4
96	всех этих	2	4
97	на этом	3	4
98	то ни	1	4
99	связанные с	2	4
100	при этом	5	4
101	об этом	2	4
102	с другими	2	4
103	в жизни	3	4
104	на основании	11	4
105	не менее	6	4
106	в основе	16	4
107	потому что	6	4
108	и для	2	4
109	к тому	4	4
110	т.е в	1	4
111	если мы	3	4
112	того чтобы	8	4
113	данном случае	1	4
114	сводится к	1	4
115	характер и	1	4
116	с самого	6	4
117	другими словами	1	4
118	которой мы	1	4
119	с ними	3	4
120	не имеющие	2	4
121	уже не	2	4
122	в котором	3	4
123	мы находим	1	4
124	как раз	1	4
125	от того	4	4
126	последнем счете	1	4
127	внешней речи	6	4
128	на которые	2	4
129	в данном	1	4
130	в мир	1	4
131	в этих	2	4
132	этот вопрос	3	4
133	между ними	3	4
134	в последнем	1	4
135	в таком	2	4
136	человека и	5	3
137	собственном смысле	6	3
138	при анализе	1	3
139	на место	1	3
140	на себя	2	3
141	а только	1	3
142	как в	9	3
143	и той	2	3
144	и как	5	3
145	между двумя	2	3
146	в себе	2	3
147	но ведь	1	3
148	этот процесс	3	3
149	главным образом	2	3
150	о которой	1	3
151	одной и	2	3
152	и по	5	3
153	что все	1	3
154	и может	2	3
155	конечно в	2	3
156	зрения на	2	3
157	может стать	1	3
158	было бы	10	3
159	мы имеем	4	3
160	такой же	1	3
161	нисколько не	1	3
162	тому чтобы	1	3
163	случае не	1	3
164	тому что	2	3
165	этой области	1	3
166	самого начала	6	3
167	одна из	2	3
168	на него	1	3
169	не могут	4	3
170	ничего общего	3	3
171	с ее	5	3
172	свою очередь	2	3
173	внутренняя речь	5	3
174	приводит к	4	3
175	если бы	5	3
176	и что	10	3
177	бы то	1	3
178	и содержание	1	3
179	на всех	1	3
180	которого оно	2	3
181	в конечном	1	3
182	со всеми	6	3
183	человека с	1	3
184	человека к	1	3
185	из которого	1	3
186	у него	1	3
187	в них	2	3
188	ребенка в	12	3
189	на этот	2	3
190	и оно	1	3
191	вместе с	14	3
192	по своему	11	3
193	ребенка к	2	3
194	слова и	6	3
195	и от	2	3
196	но это	5	3
197	не является	8	3
198	это как	1	3
199	когда он	3	3
200	от всех	2	3
201	ни на	2	3
202	по поводу	1	3
203	помощью которых	7	3
204	отношения к	1	2
205	в такой	1	2
206	не остается	1	2
207	и то	2	2
208	тех же	1	2
209	поведения человека	1	2
210	тем же	4	2
211	и до	1	2
212	высшей степени	6	2
213	в заблуждение	1	2
214	что между	1	2
215	того же	6	2
216	между собой	13	2
217	не отличается	1	2
218	в ее	1	2
219	видели что	3	2
220	но как	3	2
221	с которыми	3	2
222	отличие от	6	2
223	значение для	1	2
224	относится к	1	2
225	опирается на	1	2
226	что как	2	2
227	в своем	4	2
228	от этого	6	2
229	в этот	1	2
230	помощью которого	2	2
231	не приходится	1	2
232	что это	5	2
233	выражение в	1	2
234	что она	5	2
235	внутренней речи	19	2
236	их в	3	2
237	но все	2	2
238	у ребенка	19	2
239	в совершенно	2	2
240	в поведении	5	2
241	них не	1	2
242	на этой	5	2
243	при помощи	1	2
244	жизни ребенка	4	2
245	этом мы	1	2
246	которой он	1	2
247	на две	1	2
248	так называемый	1	2
249	приходит в	1	2
250	и становится	1	2
251	том что	20	2
252	в эту	2	2
253	на один	1	2
254	но если	1	2
255	и при	1	2
256	лежат в	1	2
257	психологии не	1	2
258	мы говорили	4	2
259	представлений и	1	2
260	в отличие	6	2
261	сих пор	1	2
262	теми же	1	2
263	силу и	1	2
264	как это	7	2
265	в отношении	6	2
266	случае в	1	2
267	что с	4	2
268	но для	1	2
269	дело не	1	2
270	к этим	1	2
271	быть отнесено	1	2
272	в процессе	27	2
273	в самых	1	2
274	для всего	2	2
275	только не	1	2
276	ведь ребенок	1	2
277	тем не	5	2
278	из того	2	2
279	этом отношении	3	2
280	является по	1	2
281	в области	7	2
282	же что	1	2
283	отличается от	3	2
284	для развития	3	2
285	что оно	4	2
286	социальные и	1	2
287	и снова	4	2
288	оно не	2	2
289	для себя	1	2
290	речи мы	1	2
291	в виду	1	2
292	на основе	22	2
293	роль в	1	2
294	в глаза	1	2
295	и вообще	1	2
296	выводу что	4	2
297	о нем	1	2
298	в другом	1	2
299	до сих	1	2
300	нуждается в	1	2
301	что и	10	2
302	во всей	1	2
303	этого периода	2	2
304	от этих	2	2
305	всего этого	1	2
306	в него	3	2
307	как ее	1	2
308	для ребенка	10	2
309	на которой	1	2
310	мы видим	3	2
311	проникнуть в	1	2
312	в какой	4	2
313	даже если	1	2
314	может оказаться	1	2
315	окружающей его	1	2
316	с одной	5	2
317	для всех	1	2
318	не можем	3	2
319	и у	6	2
320	уже в	7	2
321	ни было	2	2
322	желания и	1	2
323	в нашей	2	2
324	из них	4	2
325	в конце	1	2
326	содержание и	1	2
327	с этими	1	2
328	комплекса в	4	2
329	связи в	1	2
330	помощью которой	2	2
331	и даже	1	2
332	в высшей	6	2
333	с объективной	2	2
334	с другой	6	2
335	здесь в	1	2
336	в психологии	1	2
337	чем он	1	2
338	а с	3	2
339	до конца	1	2
340	ничем не	1	2
341	связано с	1	2
342	одной стороны	5	2
343	которых мы	2	2
344	а не	1	2
345	что мы	7	2
346	речи и	8	2
347	так же	17	2
348	в предыдущей	1	2
349	мы остановимся	2	2
350	со всею	1	2
351	в развитии	24	2
352	в основном	6	2
353	же самое	1	2
354	к другим	2	2
355	похоже на	1	2
356	и часто	1	2
357	для нас	2	2
358	конце концов	1	2
359	желания или	1	2
360	все они	2	2
361	да и	1	2
362	связанный с	1	2
363	есть и	2	2
364	в своих	2	2
365	снова и	1	2
366	к этому	3	2
367	как на	2	2
368	ту же	1	1
369	одним из	5	1
370	же как	6	1
371	и через	1	1
372	не видим	1	1
373	у взрослого	3	1
374	за то	1	1
375	но тем	2	1
376	мы имели	4	1
377	которое мы	1	1
378	определить как	1	1
379	подробно на	1	1
380	объекта на	1	1
381	с таким	1	1
382	и этот	1	1
383	целому ряду	1	1
384	а как	2	1
385	полагает что	1	1
386	речевой деятельности	1	1
387	элементы и	1	1
388	и другими	2	1
389	взрослых и	5	1
390	этой фазе	1	1
391	границы этих	1	1
392	которую мы	5	1
393	бы сделать	1	1
394	для обеих	1	1
395	ассоциативных связей	3	1
396	вопрос о	1	1
397	ступени развития	5	1
398	что самый	1	1
399	в основных	1	1
400	оба эти	3	1
401	и новых	1	1
402	каком случае	1	1
403	никак нельзя	1	1
404	другую и	1	1
405	принимает на	1	1
406	комплекс в	1	1
407	ему в	1	1
408	мы и	2	1
409	в целом	13	1
410	предметов есть	1	1
411	не способен	1	1
412	состав так	1	1
413	собой в	1	1
414	что по	2	1
415	служит для	1	1
416	без всякого	1	1
417	окажется в	1	1
418	только потому	2	1
419	в качестве	12	1
420	этого комплекса	2	1
421	иметь дело	1	1
422	ведь мы	1	1
423	и речи	20	1
424	отличаются от	5	1
425	что они	10	1
426	его развития	3	1
427	конечно совершенно	1	1
428	для объяснения	1	1
429	которые не	4	1
430	определения и	2	1
431	как говорит	5	1
432	и процессы	2	1
433	независимо от	4	1
434	общего с	1	1
435	остановиться на	3	1
436	однако не	1	1
437	всей этой	1	1
438	совершается на	1	1
439	этом же	1	1
440	что ребенок	7	1
441	как уже	6	1
442	его к	3	1
443	показали что	4	1
444	и хотя	1	1
445	психологии и	1	1
446	за собой	1	1
447	еще на	1	1
448	та же	1	1
449	и возникновение	1	1
450	бы и	1	1
451	время это	1	1
452	говорили что	2	1
453	никакой новой	1	1
454	он в	1	1
455	бы не	1	1
456	степени и	1	1
457	процесс образования	12	1
458	то обстоятельство	3	1
459	это тот	2	1
460	остается места	1	1
461	только один	1	1
462	как он	3	1
463	полового созревания	2	1
464	этот вывод	3	1
465	на то	4	1
466	вообще не	1	1
467	что было	1	1
468	на различных	1	1
469	от его	1	1
470	он ни	1	1
471	порядка в	1	1
472	на новые	1	1
473	различные формы	1	1
474	действии и	1	1
475	свои собственные	1	1
476	с самых	1	1
477	к каждому	1	1
478	ассоциативной связью	1	1
479	под давлением	1	1
480	этот период	1	1
481	поведения с	1	1
482	чтобы их	2	1
483	важный момент	1	1
484	но всегда	2	1
485	находит себе	1	1
486	к выводу	2	1
487	в основу	4	1
488	ее по	1	1
489	этим самым	1	1
490	как они	2	1
491	а затем	1	1
492	всех этапах	1	1
493	поэтому мы	1	1
494	может возникнуть	2	1
495	поэтому с	1	1
496	входит в	5	1
497	и которые	3	1
498	комплексе и	1	1
499	заложенных в	1	1
500	этом смысле	2	1
501	говоря о	1	1
502	связанная с	1	1
503	уже сказано	5	1
504	и тем	1	1
505	он приходит	1	1
506	нам все	1	1
507	ребенка от	1	1
508	поведения и	1	1
509	для них	1	1
510	его среды	1	1
511	о которых	1	1
512	это общение	1	1
513	определять и	1	1
514	во внимание	1	1
515	помощью мы	1	1
516	чем в	1	1
517	образом ясно	1	1
518	можно считать	3	1
519	виду по	1	1
520	рождается и	1	1
521	в один	2	1
522	не мог	4	1
523	особенно для	1	1
524	не самостоятельно	1	1
525	момента в	2	1
526	на первый	2	1
527	в связь	2	1
528	этом случае	1	1
529	и мышления	2	1
530	таким же	2	1
531	нас не	1	1
532	хорошо нам	1	1
533	почти не	1	1
534	и благодаря	2	1
535	что всякий	1	1
536	что вся	1	1
537	этот наивный	1	1
