N	3gram	Medvedev_F_1	Problema
1	тем не менее	1	18
2	и т д	8	10
3	в данном случае	1	8
4	как раз и	1	7
5	ничего общего с	1	7
6	в этом смысле	1	6
7	вовсе не есть	1	6
8	в том что	1	5
9	на самом деле	6	4
10	в связи с	2	4
11	в литературе и	1	4
12	в то же	8	4
13	сама по себе	2	4
14	более или менее	6	3
15	с точки зрения	13	3
16	до сих пор	6	3
17	сами по себе	2	3
18	может быть и	3	3
19	во всяком случае	4	3
20	и тем самым	1	3
21	но отнюдь не	1	3
22	не только не	2	3
23	в настоящее время	10	3
24	с другой стороны	1	3
25	по себе но	1	3
26	с ним на	1	2
27	не говоря уже	1	2
28	так или иначе	1	2
29	они вовсе не	1	2
30	как мы увидим	2	2
31	его именно как	1	2
32	так же как	1	2
33	тех или иных	1	2
34	а также и	1	2
35	и в этом	2	2
36	не может быть	5	2
37	того или иного	2	2
38	и как бы	1	2
39	взятые сами по	1	2
40	а часто и	2	2
41	со всеми своими	1	2
42	и может быть	1	1
43	сводится к тому	2	1
44	вместе с тем	1	1
45	во что бы	2	1
46	вовсе не сводится	1	1
47	в чем же	1	1
48	то ни стало	2	1
49	не выходит за	1	1
50	однако едва ли	1	1
51	если бы оно	2	1
52	но даже и	1	1
53	как в его	1	1
54	выделить его из	1	1
55	его как такового	1	1
56	на один из	1	1
57	и во всех	1	1
58	тот или иной	1	1
59	говоря уже о	1	1
60	и в то	1	1
61	он должен быть	1	1
62	не менее трудно	1	1
63	на самом же	1	1
64	бы оно было	2	1
65	в этом отношении	1	1
66	бы мы ни	1	1
67	но для этого	1	1
68	за пределы этой	1	1
69	и т п	4	1
70	хотя и здесь	1	1
71	но есть еще	1	1
72	и от всего	1	1
73	то что было	1	1
74	в своей статье	3	1
75	в это время	1	1
76	что бы то	2	1
77	все это в	1	1
78	чтобы понять что	1	1
79	в самом начале	1	1
80	же как и	1	1
81	из себя как	1	1
82	но в то	2	1
83	и с точки	1	1
84	так и в	4	1
85	данного художественного произведения	1	1
86	может и должен	1	1
87	в искусстве не	1	1
88	мы здесь не	1	1
89	а вовсе не	2	1
90	бы то ни	3	1
91	до настоящего времени	2	1
92	в его целом	8	1
93	и в том	1	1
94	и притом в	1	1
95	связи с этим	2	1
96	в художественном образе	1	1
97	как это совершенно	1	1
98	и эстетики и	1	1
99	раз и навсегда	1	1
100	заключается в том	1	1
101	в том чтобы	2	1
102	точки зрения самого	1	1
103	к нему и	1	1
104	это значит что	1	1
105	и его содержание	1	1
106	выходит за пределы	1	1
107	может и не	1	1
108	самих по себе	1	1
109	чтобы выделить его	1	1
110	при всем этом	1	1
111	к тому что	1	1
112	это то что	1	1
113	в том и	1	1
114	и ни на	1	1
115	у нас только	1	1
116	самом же деле	1	1
117	и может стать	1	1
118	все это не	1	1
119	как мы видели	2	1
120	в отдельности и	1	1
