N	2gram	Vygotskiy__6	Hudozhes
1	том что	19	16
2	и в	28	14
3	так и	6	13
4	не только	16	12
5	при этом	3	12
6	о том	1	12
7	в том	28	12
8	а не	3	12
9	в себе	4	11
10	в этом	27	11
11	прежде всего	2	11
12	в своей	2	10
13	для него	6	10
14	то же	7	9
15	как и	6	9
16	что он	18	9
17	в качестве	4	9
18	у него	2	9
19	по отношению	10	8
20	в этой	5	8
21	как в	3	8
22	то что	28	8
23	в его	3	8
24	между тем	1	8
25	отношению к	10	8
26	в то	6	8
27	еще не	8	7
28	это не	5	7
29	не в	4	7
30	казалось бы	2	7
31	к тому	10	7
32	уже не	1	7
33	именно в	4	7
34	не может	19	7
35	как бы	11	7
36	а в	2	7
37	человека в	1	6
38	было бы	9	6
39	никогда не	8	6
40	что в	17	6
41	самом деле	2	5
42	с его	3	5
43	перед нами	1	5
44	но в	5	5
45	об этом	1	5
46	ни в	1	5
47	точки зрения	13	5
48	не менее	2	5
49	и его	3	5
50	потому что	22	5
51	и он	1	5
52	можно было	7	5
53	во второй	2	5
54	только в	18	5
55	друг друга	4	5
56	может быть	13	5
57	но и	10	5
58	в частности	4	5
59	к жизни	4	5
60	интерес к	2	5
61	в этих	2	5
62	одновременно и	1	5
63	к другому	4	4
64	мы уже	2	4
65	он уже	1	4
66	и о	1	4
67	а только	2	4
68	в центре	1	4
69	в своем	7	4
70	и к	6	4
71	в действительности	1	4
72	то в	5	4
73	в самом	8	4
74	на то	4	4
75	что она	1	4
76	он не	7	4
77	и с	1	4
78	несмотря на	2	4
79	тем не	1	4
80	тому что	11	4
81	с ним	2	4
82	она не	2	4
83	по своей	3	4
84	связи с	3	4
85	и это	1	4
86	можно сказать	6	4
87	того что	24	4
88	один из	3	4
89	из них	2	4
90	в конце	2	4
91	как раз	6	4
92	и все	5	4
93	только что	2	4
94	и от	2	4
95	с точки	10	3
96	едва ли	1	3
97	и на	5	3
98	в ее	1	3
99	отнюдь не	1	3
100	как к	1	3
101	все же	2	3
102	но он	2	3
103	в нем	7	3
104	и по	3	3
105	на этом	4	3
106	его в	6	3
107	с этим	4	3
108	даже в	1	3
109	в своих	3	3
110	в ходе	3	3
111	все эти	2	3
112	о природе	2	3
113	тем что	8	3
114	этом отношении	3	3
115	что при	4	3
116	как мы	10	3
117	того чтобы	10	3
118	в пределах	5	3
119	приводит к	6	3
120	и когда	1	3
121	что у	2	3
122	еще в	2	3
123	том как	2	3
124	если бы	7	3
125	это в	2	3
126	но не	10	3
127	и даже	1	3
128	то и	1	3
129	в связи	2	3
130	по своему	2	3
131	в следующей	1	3
132	от него	2	3
133	в равной	1	3
134	может и	1	3
135	например в	4	2
136	же как	6	2
137	начинается с	3	2
138	на самом	1	2
139	другому человеку	1	2
140	что когда	1	2
141	момент когда	1	2
142	в их	3	2
143	той же	4	2
144	для своего	1	2
145	мы не	6	2
146	вопрос о	5	2
147	равной мере	1	2
148	вместо того	2	2
149	слово не	2	2
150	к своему	1	2
151	не нужно	1	2
152	мышления как	2	2
153	но как	3	2
154	себе и	2	2
155	в одной	4	2
156	хотя и	3	2
157	в целом	3	2
158	в ответ	1	2
159	только на	2	2
160	раз в	3	2
161	как он	1	2
162	на его	3	2
163	ключ к	2	2
164	в первую	3	2
165	характер в	1	2
166	то чтобы	1	2
167	речь в	2	2
168	в другом	2	2
169	ясно что	4	2
170	не умеет	4	2
171	первую очередь	3	2
172	приходит в	1	2
173	по себе	3	2
174	все равно	1	2
175	впервые в	1	2
176	иначе говоря	3	2
177	в такой	2	2
178	состоит в	2	2
179	не столько	1	2
180	в первый	1	2
181	что я	2	2
182	сих пор	3	2
183	все это	2	2
184	личного опыта	1	2
185	они не	4	2
186	каждого отдельного	3	2
187	и другое	2	2
188	не имеет	6	2
189	одна из	1	2
190	для всего	1	2
191	мышления и	7	2
192	своей природе	4	2
193	что на	4	2
194	об одном	2	2
195	мысли о	1	2
196	на основе	4	2
197	при котором	2	2
198	как по	4	2
199	в себя	3	2
200	на вопрос	2	2
201	внимание на	2	2
202	никак не	1	2
203	и что	6	2
204	до сих	3	2
205	с того	3	2
206	в значительной	2	2
207	действительности же	1	2
208	тот момент	1	2
209	как она	1	2
210	второй половине	1	2
211	но с	2	2
212	о двух	1	2
213	с ними	2	2
214	с другим	1	2
215	так что	6	2
216	слова в	1	2
217	в начале	1	2
218	за ним	2	2
219	а и	2	2
220	мы знаем	4	2
221	на том	2	2
222	на стороне	1	2
223	представляют собой	3	2
224	влияние на	1	2
225	с той	1	2
226	а с	1	2
227	в данной	1	2
228	до конца	3	2
229	не означает	1	2
230	ближе к	1	2
231	на фоне	3	2
232	эти слова	1	2
233	что же	1	2
234	в тот	1	2
235	в это	1	2
236	и не	11	2
237	с этой	2	2
238	в результате	1	2
239	своей собственной	1	2
240	совершенно иной	1	2
241	то о	1	2
242	его жизнь	1	2
243	в системе	3	2
244	в море	1	2
245	не знает	3	2
246	этот момент	1	2
247	смысле слова	1	1
248	как известно	7	1
249	ли мы	1	1
250	нас более	1	1
251	в сфере	12	1
252	и то	4	1
253	и др	2	1
254	тех же	1	1
255	словами и	1	1
256	это и	3	1
257	за собой	3	1
258	в первом	4	1
259	принципиальное различие	1	1
260	и до	1	1
261	из его	1	1
262	исходит из	2	1
263	видеть в	1	1
264	и за	1	1
265	было известно	1	1
266	подумать что	1	1
267	что уже	2	1
268	ответить на	1	1
269	из области	2	1
270	есть нечто	1	1
271	в сущности	7	1
272	принадлежит к	2	1
273	я не	4	1
274	ему в	1	1
275	что можно	1	1
276	в каждой	4	1
277	в широком	1	1
278	что его	1	1
279	в чем	6	1
280	не требует	1	1
281	бы в	3	1
282	явлений и	1	1
283	ответ на	1	1
284	отношение к	7	1
285	друг от	1	1
286	нет и	1	1
287	связи и	3	1
288	один и	1	1
289	к сожалению	1	1
290	относится к	4	1
291	как первые	1	1
292	оказывается не	2	1
293	его на	1	1
294	общего с	1	1
295	что именно	2	1
296	стороны и	1	1
297	однако не	1	1
298	в полном	1	1
299	и как	6	1
300	не являются	2	1
301	что этим	1	1
302	от этого	3	1
303	и хотя	1	1
304	в этот	1	1
305	в которой	7	1
306	точку зрения	2	1
307	он в	1	1
308	из этих	3	1
309	вопрос что	1	1
310	и тот	1	1
311	только один	1	1
312	но на	2	1
313	вообще не	6	1
314	например как	1	1
315	главным образом	1	1
316	но именно	1	1
317	в рамки	1	1
318	всех этих	1	1
319	он должен	4	1
320	к одному	2	1
321	не как	1	1
322	понятий и	10	1
323	что еще	1	1
324	в силу	17	1
325	с таким	1	1
326	содержит в	1	1
327	наших глазах	1	1
328	двух казалось	1	1
329	в нее	1	1
330	что все	5	1
331	была в	2	1
332	на этой	5	1
333	или даже	1	1
334	входит в	1	1
335	от понимания	1	1
336	может стать	1	1
337	этом смысле	2	1
338	и тем	5	1
339	мы встречаемся	1	1
340	бы совершенно	2	1
341	но уже	1	1
342	но мы	3	1
343	мы пытались	2	1
344	в высшей	2	1
345	далеко не	1	1
346	нашего исследования	5	1
347	с тем	5	1
348	этим и	1	1
349	которой он	1	1
350	он и	1	1
351	можно считать	1	1
352	и того	4	1
353	в восприятии	1	1
354	является его	1	1
355	на первый	1	1
356	мы как	1	1
357	места в	1	1
358	в гораздо	1	1
359	другим и	2	1
360	таким же	1	1
361	и без	1	1
362	это делает	1	1
363	к предмету	6	1
364	к объекту	14	1
365	большей степени	1	1
366	в отличие	1	1
367	в которых	2	1
368	мысли и	2	1
369	знаем что	4	1
370	не исчерпывается	1	1
371	в одном	2	1
372	друг другу	2	1
373	не его	1	1
374	и более	2	1
375	в прошлом	1	1
376	их в	1	1
377	том и	1	1
378	и предполагает	1	1
379	знает ни	1	1
380	и обе	1	1
381	этом а	1	1
382	и наоборот	1	1
383	не должно	1	1
384	на всю	1	1
385	этой работы	1	1
386	нас к	4	1
387	раз и	2	1
388	вовсе не	1	1
389	в отношении	10	1
390	существует для	1	1
391	так как	10	1
392	гораздо большей	1	1
393	но они	1	1
394	тем самым	8	1
395	до известной	3	1
396	как можно	1	1
397	что эта	2	1
398	исчерпывается мы	1	1
399	которая будет	1	1
400	самого начала	7	1
401	мысли в	4	1
402	дело в	1	1
403	что их	3	1
404	в плане	3	1
405	в основе	3	1
406	каждый день	1	1
407	здесь прежде	1	1
408	например что	1	1
409	только две	1	1
410	в самых	1	1
411	бы подумать	1	1
412	появляется в	1	1
413	это еще	1	1
414	не могло	2	1
415	только не	3	1
416	вопрос который	1	1
417	широты и	1	1
418	и весь	1	1
419	и существенное	1	1
420	этих двух	1	1
421	нечто большее	1	1
422	всего на	1	1
423	словесного выражения	1	1
424	может уже	1	1
425	же он	1	1
426	обратимся в	1	1
427	мышления в	5	1
428	правда мы	2	1
429	когда ему	1	1
430	не потому	1	1
431	с другом	5	1
432	к той	1	1
433	глубочайшим образом	1	1
434	но напротив	1	1
435	не могут	5	1
436	когда мы	6	1
437	могут быть	5	1
438	большей мере	1	1
439	я сам	1	1
440	же самое	6	1
441	становится возможным	5	1
442	и письма	1	1
443	анализа и	1	1
444	что оно	7	1
445	для его	1	1
446	не случайное	1	1
447	обращение к	1	1
448	на это	1	1
449	ничего общего	1	1
450	говорит о	1	1
451	опираясь на	1	1
452	приходит к	2	1
453	убеждает нас	2	1
454	это вполне	1	1
455	того времени	1	1
456	свою очередь	1	1
457	противоположной направленности	1	1
458	данном случае	1	1
459	и пришла	1	1
460	от изучения	1	1
461	с самого	7	1
462	говорили что	1	1
463	различие между	2	1
464	выражения и	1	1
465	по аналогии	1	1
466	оказывается невозможным	1	1
467	раз он	2	1
468	мог бы	3	1
469	связи которые	1	1
470	о связи	2	1
471	на примере	3	1
472	интересующих нас	2	1
473	но у	1	1
474	жизнь и	1	1
475	он сам	2	1
476	означает что	2	1
477	находится в	1	1
478	другому в	1	1
479	к общим	1	1
480	и т.д	3	1
481	может не	1	1
482	самому себе	1	1
483	все его	1	1
484	для нас	2	1
485	с другой	2	1
486	мы делаем	1	1
487	нас в	2	1
488	как у	1	1
489	и мыслей	1	1
490	он его	1	1
491	во всех	4	1
492	во втором	3	1
493	на одном	2	1
494	и только	3	1
495	в другой	3	1
496	наконец в	1	1
497	в лучшем	1	1
498	своему содержанию	1	1
499	и психологическое	1	1
500	но так	1	1
501	отчетливо в	1	1
502	как например	1	1
503	в двух	1	1
504	не владеет	1	1
505	тот же	1	1
506	речь о	1	1
507	среди других	1	1
508	те связи	1	1
509	видел как	1	1
510	верно и	1	1
511	деле не	1	1
512	одних и	1	1
513	между этими	4	1
514	и ее	1	1
515	к высшим	3	1
516	с одной	1	1
517	именно на	1	1
518	предмету у	1	1
519	есть в	3	1
520	на всем	1	1
521	и у	1	1
522	оно в	1	1
523	является не	2	1
524	не из	2	1
525	оно всегда	1	1
526	этого процесса	2	1
527	когда оно	2	1
528	но совершенно	2	1
529	его и	1	1
530	их как	1	1
531	этот взгляд	1	1
532	эти два	1	1
533	представить себе	3	1
534	зрения развития	1	1
535	нами из	1	1
536	сами по	1	1
537	иначе как	5	1
538	ее не	1	1
539	когда его	1	1
540	отличие от	1	1
541	в целях	1	1
542	что они	2	1
543	рядом с	1	1
544	живой и	1	1
545	и из	1	1
546	еще и	1	1
547	обратиться к	1	1
548	противоречие между	1	1
549	связано с	3	1
550	и своего	2	1
551	одной стороны	1	1
552	из наиболее	1	1
553	не на	2	1
554	в руках	1	1
555	из названных	1	1
556	для человека	1	1
557	там где	7	1
558	что мы	11	1
559	не видит	2	1
560	именно поэтому	2	1
561	как это	3	1
562	то можно	1	1
563	являются ли	1	1
564	но все	1	1
565	из которых	1	1
566	о чем	1	1
567	в данном	2	1
568	если оно	1	1
569	она есть	1	1
570	и там	2	1
571	и всей	1	1
572	происходит в	1	1
573	в ряду	2	1
574	друг с	5	1
575	от раннего	1	1
576	том смысле	2	1
577	он мыслит	1	1
578	только о	1	1
579	на пути	1	1
580	в любом	2	1
581	этих отношений	2	1
582	но это	2	1
583	его же	1	1
584	и слово	1	1
585	глядит в	1	1
586	не мог	1	1
587	от друга	1	1
588	известной степени	2	1
589	в суждениях	1	1
590	отношения между	4	1
591	при таком	1	1
592	собственно и	1	1
593	жизни те	1	1
594	когда он	2	1
595	но когда	2	1
596	к ряду	2	1
597	тем более	1	1
598	с не	1	1
599	конце концов	1	1
600	мы должны	3	1
601	всякий раз	3	1
602	слов и	3	1
603	показывает в	1	1
604	как показывает	7	1
605	хотя в	2	1
606	но вот	1	1
607	первый раз	1	1
608	сказать что	13	1
609	это на	3	1
610	в свою	1	1
611	к его	2	1
612	первом случае	3	1
613	из этого	2	1
614	психологического анализа	1	1
615	представлена в	1	1
616	который он	1	1
617	к другим	11	1
618	ни на	1	1
619	мышления не	3	1
620	человеку и	1	1
621	и другие	2	1
622	свой характер	1	1
623	все что	1	1
624	этой точки	1	1
