N	2gram	Losev_Vlad_2	Komedia
1	и в	30	22
2	том что	12	12
3	в г	1	11
4	но и	8	11
5	в том	18	11
6	не только	12	10
7	в то	9	10
8	из них	1	10
9	и т	1	9
10	как и	5	9
11	может быть	7	9
12	таким образом	3	8
13	о том	4	8
14	и его	6	8
15	в одном	1	8
16	и не	18	8
17	едва ли	3	7
18	в этой	4	7
19	и других	1	7
20	то же	4	6
21	тому же	1	6
22	и по	2	6
23	не в	9	6
24	в отношении	3	6
25	ни в	7	6
26	в конце	13	6
27	что он	13	6
28	такого рода	2	6
29	к тому	2	6
30	а в	11	6
31	в которой	4	6
32	что в	12	6
33	до нас	1	5
34	как в	3	5
35	то время	6	5
36	на его	4	5
37	при этом	5	5
38	во время	1	5
39	потому что	9	5
40	так и	5	5
41	еще в	2	5
42	и даже	10	5
43	уже в	3	5
44	в его	11	5
45	прежде всего	6	5
46	т п	1	5
47	все это	5	5
48	из его	2	4
49	время как	2	4
50	что они	1	4
51	но в	8	4
52	в нем	4	4
53	т д	1	4
54	и вот	3	4
55	г в	2	4
56	несмотря на	4	4
57	точки зрения	7	4
58	в котором	5	4
59	в их	2	4
60	так как	5	4
61	как мы	11	4
62	на него	1	4
63	можно судить	4	4
64	же время	3	4
65	ли не	1	4
66	в в	1	4
67	так в	1	4
68	ясно что	1	4
69	а также	10	4
70	vi в	1	4
71	что и	3	4
72	в качестве	1	4
73	тем что	1	4
74	именно в	4	4
75	и опять	1	4
76	и особенно	3	4
77	в результате	5	4
78	конце концов	3	4
79	же в	2	4
80	по поводу	4	4
81	к этому	6	4
82	в тех	1	3
83	в году	24	3
84	мы не	2	3
85	и о	4	3
86	i с	3	3
87	и на	4	3
88	в чем	2	3
89	в этом	20	3
90	все же	9	3
91	хотя и	6	3
92	и как	3	3
93	в целом	4	3
94	и и	1	3
95	на то	2	3
96	главным образом	1	3
97	да и	3	3
98	он не	4	3
99	и еще	1	3
100	или вовсе	1	3
101	здесь мы	3	3
102	и с	14	3
103	его в	4	3
104	первую очередь	1	3
105	в них	3	3
106	на основании	1	3
107	и ее	1	3
108	место в	1	3
109	не менее	7	3
110	что после	1	3
