N	2gram	Propp_Russ_1	Psycholo
1	то что	6	37
2	и в	36	30
3	в том	17	27
4	что в	19	24
5	и что	4	23
6	потому что	10	23
7	том что	19	21
8	таким образом	6	20
9	как бы	5	19
10	на то	1	17
11	что он	1	17
12	не только	22	16
13	и мы	1	16
14	в этом	12	14
15	то есть	3	13
16	так же	3	13
17	показать что	1	12
18	вместе с	10	12
19	может быть	8	11
20	если бы	1	11
21	что мы	1	11
22	как на	1	11
23	о том	8	10
24	увидим что	1	9
25	так как	15	9
26	для этого	2	9
27	не может	4	9
28	сказать что	1	9
29	мы увидим	8	9
30	самом деле	1	8
31	мы имеем	4	8
32	что это	3	8
33	он должен	1	8
34	при этом	6	8
35	с тем	8	8
36	к тому	4	8
37	и это	1	8
38	тому что	4	8
39	того что	4	8
40	мы видим	2	8
41	а не	2	8
42	могут быть	2	8
43	и т	10	7
44	то же	3	7
45	зависимости от	1	7
46	но не	2	7
47	все же	5	7
48	и как	2	7
49	в нем	2	7
50	точки зрения	3	7
51	в основе	1	7
52	мы можем	2	7
53	как это	8	7
54	мы уже	1	6
55	что если	1	6
56	в своем	3	6
57	что она	2	6
58	на этом	3	6
59	что все	1	6
60	как и	10	6
61	никак не	1	6
62	и его	1	6
63	как будто	5	6
64	в совершенно	1	6
65	или в	2	6
66	и здесь	2	6
67	о котором	1	6
68	и тем	1	6
69	уже в	1	6
70	тем что	4	6
71	но и	16	6
72	и не	6	6
73	и для	2	6
74	жизни и	1	6
75	еще не	4	5
76	по этому	3	5
77	ответ на	1	5
78	что они	7	5
79	что именно	2	5
80	когда он	2	5
81	в себе	1	5
82	в целом	2	5
83	в этой	1	5
84	было бы	1	5
85	несмотря на	3	5
86	как мы	10	5
87	но в	2	5
88	один из	8	5
89	в двух	1	5
90	только в	4	5
91	а с	4	5
92	совершенно очевидно	1	5
93	и потому	2	5
94	эта теория	1	5
95	обратиться к	1	5
96	в своих	2	5
97	как только	1	4
98	в виду	1	4
99	в ней	2	4
100	друг к	2	4
101	и к	3	4
102	что всякое	1	4
103	к другу	2	4
104	в них	6	4
105	не могли	1	4
106	из которых	1	4
107	у нас	8	4
108	внимание на	1	4
109	этому поводу	2	4
110	в его	2	4
111	этот вопрос	2	4
112	не можем	3	4
113	только на	3	4
114	должен был	1	4
115	от того	1	4
116	говорит о	1	4
117	которых мы	1	4
118	там где	2	4
119	уже давно	1	4
120	в частности	2	4
121	о чем	3	4
122	от него	1	4
123	и все	1	4
124	а в	9	4
125	тем же	1	3
126	в их	4	3
127	по его	1	3
128	полагает что	6	3
129	мы не	6	3
130	и о	1	3
131	в каждой	1	3
132	и на	10	3
133	мы сейчас	1	3
134	как в	5	3
135	и наконец	1	3
136	в которой	1	3
137	из этих	4	3
138	он не	1	3
139	состоит в	8	3
140	не как	1	3
141	в силу	2	3
142	так например	6	3
143	можно было	1	3
144	об этом	9	3
145	это не	10	3
146	т д	9	3
147	ни в	1	3
148	повод для	1	3
149	показывает что	5	3
150	в этих	3	3
151	вопрос о	1	3
152	одна из	4	3
153	иметь в	1	3
154	этом отношении	1	3
155	с другом	1	3
156	не могут	1	3
157	данном случае	1	3
158	так в	4	3
159	что у	2	3
160	так и	7	3
161	и поэтому	2	3
162	что и	7	3
163	видим что	1	3
164	что здесь	1	3
165	тот же	1	3
166	что нам	1	3
167	так что	2	3
168	т п	1	3
169	у него	2	3
170	что на	4	3
171	чем у	2	3
172	на этот	3	3
173	с которым	1	3
174	под влиянием	1	3
175	в данном	1	3
176	в той	1	3
177	думается что	1	3
178	друг с	1	3
179	как из	1	3
180	при таком	1	3
181	дело и	1	3
182	для нас	6	3
183	целый ряд	1	3
184	мы должны	2	3
185	в свою	3	3
186	имеет место	2	3
187	и другие	13	3
188	по поводу	1	3
189	к этому	4	3
190	в таком	1	3
191	ту же	1	2
192	же как	1	2
193	того же	1	2
194	из самых	1	2
195	к другому	2	2
196	по преимуществу	1	2
197	и до	2	2
198	что эти	1	2
199	должна быть	1	2
200	с таким	1	2
201	что между	1	2
202	которую мы	1	2
203	это означает	1	2
204	но она	2	2
205	что иное	2	2
206	и он	1	2
207	он был	2	2
208	между собой	2	2
209	иное как	2	2
210	с его	1	2
211	во всех	4	2
212	предположить что	2	2
213	на самом	2	2
214	совсем не	1	2
215	по отношению	1	2
216	с совершенно	1	2
217	очевидно что	1	2
218	себе и	1	2
219	отличие от	1	2
220	его на	1	2
221	с этим	2	2
222	перед нами	1	2
223	что по	4	2
224	следующим образом	4	2
225	все эти	2	2
226	в нашем	2	2
227	как он	2	2
228	однако эта	1	2
229	в нашей	1	2
230	оно в	1	2
231	том чтобы	1	2
232	что от	2	2
233	и следовательно	1	2
234	но все	3	2
235	в каждом	2	2
236	как они	2	2
237	совпадают с	3	2
238	а затем	1	2
239	же не	2	2
240	и с	2	2
241	из них	8	2
242	только о	1	2
243	или наоборот	1	2
244	говорится о	2	2
245	чем в	2	2
