N	2gram	Bakhtin_Fr_8	Marksizm
1	может быть	3	28
2	и в	56	19
3	как бы	11	19
4	и не	9	19
5	в процессе	5	18
6	не может	2	18
7	точки зрения	6	17
8	то же	11	16
9	и его	12	16
10	как мы	7	15
11	в этом	14	15
12	языка и	6	15
13	в сущности	8	14
14	так сказать	5	14
15	таким образом	17	14
16	лишь в	1	14
17	не только	8	13
18	с точки	2	13
19	связи с	6	13
20	речи и	3	13
21	в нем	8	11
22	если бы	2	11
23	вовсе не	6	11
24	не в	3	10
25	речи в	1	10
26	так и	13	10
27	и т.п	11	10
28	но и	9	10
29	в пределах	5	10
30	том что	8	10
31	самом деле	2	9
32	при этом	4	9
33	как и	5	9
34	как целое	2	9
35	для него	2	9
36	языка как	1	9
37	в основе	4	9
38	а не	2	9
39	на почве	1	9
40	с его	5	8
41	по отношению	1	8
42	в то	12	8
43	же время	10	8
44	только в	9	8
45	слова в	1	8
46	отношению к	1	8
47	на самом	2	7
48	его в	2	7
49	и более	4	7
50	одна из	4	7
51	никогда не	5	7
52	в том	13	7
53	в языке	1	7
54	прежде всего	6	7
55	в связи	3	7
56	и для	2	7
57	но в	6	7
58	мы уже	10	6
59	и значение	1	6
60	во всех	8	6
61	и как	2	6
62	в самом	9	6
63	слова и	3	6
64	ни в	2	6
65	того чтобы	4	6
66	к тому	1	6
67	для того	2	6
68	речи мы	1	6
69	же самое	1	6
70	быть и	1	6
71	между тем	3	6
72	мы можем	1	6
73	более того	3	6
74	с помощью	3	6
75	и все	6	6
76	ни было	2	6
77	смысле слова	1	5
78	того же	1	5
79	и на	7	5
80	все же	2	5
81	то ни	2	5
82	на этой	1	5
83	в данном	2	5
84	в их	3	5
85	самого начала	1	5
86	с самого	1	5
87	и здесь	3	5
88	к нему	2	5
89	в его	18	5
90	в форме	3	5
91	в большинстве	7	5
92	большинстве случаев	6	5
93	или иной	1	5
94	в той	6	5
95	этого слова	1	5
96	в контексте	1	5
97	тем более	1	5
98	к этому	2	5
99	так же	2	5
100	тем же	1	4
101	все те	2	4
102	а как	1	4
103	и ее	4	4
104	систему языка	2	4
105	бы то	2	4
106	конечно не	4	4
107	только на	2	4
108	в себе	4	4
109	это не	2	4
110	было бы	2	4
111	и тем	1	4
112	в слове	2	4
113	мы видели	5	4
114	одного и	1	4
115	тому что	1	4
116	в отношении	5	4
117	и т.д	3	4
118	той или	2	4
119	авторской речи	1	4
120	того что	1	4
121	в формах	1	4
122	что он	2	4
123	чужого языка	1	4
124	и их	8	4
125	как раз	2	4
126	влияние на	1	4
127	связь с	3	4
128	к пониманию	1	4
129	бы в	3	4
130	то что	3	4
131	сказать что	3	4
132	и то	2	3
133	в котором	2	3
134	и до	10	3
135	в ней	4	3
136	еще не	10	3
137	французском языке	1	3
138	в ее	6	3
139	для других	1	3
140	отличие от	1	3
141	за пределы	4	3
142	чем же	1	3
143	перед нами	3	3
144	все эти	15	3
145	в этой	6	3
146	но ведь	1	3
147	слово в	1	3
148	язык не	1	3
149	он не	5	3
150	не к	1	3
151	не как	2	3
152	какой бы	1	3
153	здесь мы	3	3
154	в другом	3	3
155	конечно в	2	3
156	той же	6	3
157	определенное и	1	3
158	с другими	1	3
159	в этих	11	3
160	в своей	2	3
161	в отличие	1	3
162	мысли и	1	3
163	а иногда	1	3
164	не имеет	1	3
165	слове и	1	3
166	каждый раз	1	3
167	в каком	2	3
168	языка в	2	3
169	могут быть	1	3
170	для его	1	3
171	и это	1	3
172	громадное значение	1	3
173	о том	4	3
174	это вполне	1	3
175	нашей работы	2	3
176	что и	3	3
177	исторического становления	1	3
178	слов и	3	3
179	одной из	3	3
180	с одной	4	3
181	в качестве	4	3
182	его и	1	3
183	характерно что	2	3
184	так как	4	3
185	же деле	1	3
186	до сих	8	3
187	с другой	2	3
188	не было	5	3
189	одной стороны	2	3
190	оценки и	1	3
191	подхода к	1	3
192	именно для	1	3
193	как целого	1	3
194	со всею	3	3
195	для понимания	2	3
196	мы сказали	1	3
197	самом же	1	3
198	и от	1	3
199	сих пор	8	3
200	что оно	1	3
201	а в	2	3
202	одним из	5	2
203	лишь там	2	2
204	из всего	1	2
205	вопрос о	1	2
206	конечно и	3	2
207	и он	1	2
208	и самого	1	2
209	он был	12	2
210	оно уже	1	2
211	значение и	2	2
212	что они	2	2
213	в одной	1	2
214	независимо от	1	2
215	стороны и	1	2
216	в своем	3	2
217	его к	3	2
218	более или	2	2
219	что это	4	2
220	в нашем	2	2
221	в тех	1	2
222	тому же	1	2
223	не следует	1	2
224	в узком	2	2
225	мы полагаем	1	2
226	понимания и	1	2
227	из него	1	2
228	без исключения	1	2
229	выражение и	1	2
230	и с	8	2
231	на все	1	2
232	то есть	24	2
233	этих форм	2	2
234	это было	1	2
235	на протяжении	1	2
236	рядом с	3	2
237	далеко не	2	2
238	и потому	4	2
239	он и	2	2
240	мы не	2	2
241	и тогда	1	2
242	или менее	2	2
243	место в	1	2
244	является в	1	2
245	речевой жизни	1	2
246	точку зрения	1	2
247	совершенно иначе	1	2
248	но они	1	2
249	на языке	2	2
250	и почти	3	2
251	внутренней территории	1	2
252	слова как	1	2
253	и является	1	2
254	только с	1	2
255	настоящего времени	3	2
256	в живой	1	2
257	его значение	1	2
258	если же	1	2
259	и о	3	2
260	но по	4	2
261	оставаясь в	1	2
262	здесь как	2	2
263	и даже	8	2
264	но к	1	2
265	и являются	1	2
266	в определенном	1	2
267	все его	3	2
268	в значительной	2	2
269	ее от	1	2
270	но не	5	2
271	целое не	1	2
272	которой мы	1	2
273	иной степени	1	2
274	всей европейской	1	2
275	или же	1	2
276	себя в	1	2
277	и у	1	2
278	уже в	2	2
279	языка а	2	2
280	в виде	2	2
281	мы знаем	1	2
282	у него	7	2
283	тем что	1	2
284	в особенности	4	2
285	характерен для	2	2
286	и речи	1	2
287	этом как	1	2
288	именно в	1	2
289	здесь в	3	2
290	ведь все	1	2
291	и прежде	1	2
292	а с	1	2
293	они не	5	2
294	до конца	11	2
295	не на	3	2
296	однако и	1	2
297	и непосредственно	1	2
298	речи которые	1	2
299	мы встречаем	2	2
300	оно ни	1	2
301	в речи	2	2
302	все более	1	2
303	вместе с	2	2
304	и особенно	1	2
305	прямо сказать	1	2
306	границы между	6	2
307	к его	3	2
308	xix века	1	2
309	до настоящего	3	2
310	там где	3	2
311	в начале	1	2
312	на слово	1	2
313	в более	1	2
314	узком смысле	2	2
315	от него	1	2
316	следовательно и	1	2
317	и внешней	1	2
318	еще более	1	2
319	в системе	1	2
320	между ними	2	2
321	не знает	1	2
322	самого языка	1	2
323	жизни и	1	2
324	что в	5	2
325	и эта	2	2
326	как на	1	2
327	как известно	1	1
328	то на	1	1
329	но более	1	1
330	роль этих	1	1
331	речь идет	1	1
332	также и	2	1
333	например в	4	1
334	он также	1	1
335	как целому	1	1
336	предполагает что	1	1
337	человека и	2	1
338	языку и	1	1
339	века во	1	1
340	становится в	1	1
341	и грамматических	1	1
342	и принципиально	1	1
343	что эти	2	1
344	и могут	1	1
345	в обычном	1	1
346	это совершенно	1	1
347	бы что	1	1
348	этого является	1	1
349	сущности это	1	1
350	почти все	2	1
351	и стиль	2	1
352	притом лишь	1	1
353	эпохи в	9	1
354	то это	1	1
355	и со	1	1
356	как впрочем	1	1
357	подчеркнуть что	1	1
358	из ее	1	1
359	отношении в	1	1
360	но при	1	1
361	по линии	1	1
362	между собой	1	1
363	время в	3	1
364	что его	1	1
365	явлений с	1	1
366	там и	1	1
367	а следовательно	1	1
368	из этих	1	1
369	видели что	3	1
370	совсем не	2	1
371	системы языка	1	1
372	о принципиальном	1	1
373	то он	1	1
374	точка зрения	2	1
375	себе он	1	1
376	к которой	1	1
377	противостоят друг	1	1
378	вступают в	1	1
379	особая специфическая	1	1
380	можно прямо	1	1
381	и единства	1	1
382	контексте в	1	1
383	в центре	2	1
384	эта связь	1	1
385	как в	1	1
386	части в	1	1
387	кроме того	3	1
388	когда он	2	1
389	характер носит	1	1
390	было только	1	1
391	и наконец	3	1
392	связанный с	2	1
393	мир и	2	1
394	данной эпохи	1	1
395	нет никакой	1	1
396	и хотя	2	1
397	в этот	1	1
398	идеологии и	3	1
399	сливается с	1	1
400	словом не	1	1
401	в которой	4	1
402	и современная	1	1
403	время это	1	1
404	и принципиальной	1	1
405	отчасти и	2	1
406	сложной и	1	1
407	прямой и	1	1
408	с их	2	1
409	удельный вес	1	1
410	как он	1	1
411	степени был	1	1
412	этот процесс	1	1
413	вообще не	1	1
414	труда и	1	1
415	значения начинают	1	1
416	что она	2	1
417	из-за которого	1	1
418	главным образом	3	1
419	и самый	3	1
420	они в	1	1
421	всех этих	3	1
422	момента в	1	1
423	к одному	1	1
424	и вот	1	1
425	высказываний в	1	1
426	особые формы	1	1
427	языком и	1	1
428	близкими и	1	1
429	так например	2	1
430	в нее	1	1
431	в основу	1	1
432	последнее слово	5	1
433	же не	1	1
434	связанные с	1	1
435	в совершенно	4	1
436	самого автора	1	1
437	со всеми	1	1
438	связанных с	1	1
439	литературного языка	4	1
440	с каким-либо	1	1
