N	2gram	Losev_Dial_2	KulturaY
1	и т	17	54
2	т п	2	41
3	т е	30	32
4	и в	19	23
5	точки зрения	12	23
6	в том	14	22
7	не только	19	17
8	в этом	8	16
9	было бы	3	16
10	с точки	8	16
11	самом деле	4	14
12	может быть	20	14
13	в области	2	14
14	в самом	5	13
15	что в	7	13
16	не менее	3	12
17	потому что	14	12
18	вопрос о	3	11
19	том что	10	11
20	в его	1	11
21	того что	6	11
22	а не	16	11
23	и не	30	10
24	еще не	4	9
25	таким образом	4	9
26	тем не	2	9
27	хотя бы	4	9
28	так как	14	9
29	прежде всего	8	9
30	т д	15	8
31	зависимости от	2	8
32	в виду	5	8
33	уже не	3	8
34	до сих	2	8
35	сих пор	2	8
36	как на	1	8
37	как это	7	7
38	в зависимости	2	7
39	все эти	2	7
40	должно быть	7	7
41	того как	2	7
42	если мы	2	7
43	те же	1	7
44	и что	5	7
45	с другой	5	7
46	или иной	1	7
47	в данном	3	7
48	слова и	1	7
49	сказать что	10	7
50	то же	12	6
51	говорить о	5	6
52	в общем	2	6
53	в силу	5	6
54	только в	5	6
55	так и	10	6
56	при этом	4	6
57	и тем	1	6
58	с тем	2	6
59	в их	2	6
60	ничего не	3	6
61	связи с	4	6
62	не может	9	6
63	могут быть	4	6
64	по себе	18	6
65	о том	5	6
66	что и	5	6
67	тот же	1	6
68	что он	6	6
69	также и	2	5
70	и есть	4	5
71	как мы	3	5
72	я не	6	5
73	в чем	3	5
74	независимо от	4	5
75	все же	4	5
76	из этих	1	5
77	как бы	14	5
78	что она	14	5
79	как и	10	5
80	не значит	3	5
81	не в	8	5
82	вовсе не	13	5
83	во внимание	3	5
84	от того	4	5
85	не могут	4	5
86	той или	4	5
87	и должно	2	5
88	в поэзии	7	5
89	тем что	2	5
90	далеко не	1	5
91	в связи	4	5
92	что же	2	5
93	не будем	1	5
94	тем более	1	5
95	но это	7	5
96	а в	4	5
97	совершенно не	7	5
98	того же	1	4
99	тех же	1	4
100	в сущности	2	4
101	точка зрения	1	4
102	как в	2	4
103	в своем	4	4
104	только тогда	7	4
105	в целом	1	4
106	ясно что	4	4
107	в своей	8	4
108	что такое	3	4
109	же мы	3	4
110	тому что	2	4
111	тогда когда	6	4
112	о них	1	4
113	как раз	5	4
114	и о	1	4
115	в ее	4	4
116	данном случае	2	4
117	были бы	1	4
118	пор пока	1	4
119	заключается в	4	4
120	между тем	2	4
121	тех пор	3	4
122	с одной	2	4
123	что не	6	4
124	не было	3	4
125	однако что	1	4
126	одной стороны	1	4
127	мы говорим	3	4
128	в той	3	4
129	до тех	1	4
130	то что	14	4
131	только как	3	4
132	в таком	4	4
133	речь идет	1	3
134	е как	1	3
135	я и	2	3
136	на самом	2	3
137	это и	3	3
138	то в	1	3
139	по преимуществу	1	3
140	есть не	7	3
141	мы не	1	3
142	поэзия и	2	3
143	сам по	3	3
144	в ней	2	3
145	время в	1	3
146	но не	6	3
147	но как	5	3
148	очевидно что	2	3
149	отнюдь не	6	3
150	что именно	1	3
151	и к	7	3
152	бы и	2	3
153	что это	10	3
154	тому же	1	3
155	но на	1	3
156	он не	4	3
157	и вот	4	3
158	и с	5	3
159	с этой	1	3
160	форма и	3	3
161	но если	1	3
162	и более	3	3
163	она не	8	3
164	в то	6	3
165	как о	1	3
166	не имеет	1	3
167	на него	2	3
168	должна быть	5	3
169	не по	2	3
170	что на	2	3
171	в каком	4	3
172	не потому	6	3
173	не есть	47	3
174	только то	4	3
175	в результате	2	3
176	но и	12	3
177	нас в	1	3
178	это не	10	3
179	и только	4	3
180	может иметь	3	3
181	в какой	2	3
182	как же	3	3
183	и действительно	1	3
184	на мой	1	3
185	я в	1	3
186	уже в	4	3
187	ни в	10	3
188	мы находим	3	3
189	то это	2	3
190	именно в	2	3
191	а именно	5	3
192	и пр	5	3
193	я хочу	1	3
194	когда мы	3	3
195	по существу	1	3
196	там где	1	3
197	того или	2	3
198	но для	1	3
199	это уже	2	3
200	к тому	2	3
201	мы должны	2	3
202	другой стороны	4	3
203	или иного	1	3
204	они не	3	3
205	смысле слова	1	2
206	также что	2	2
207	таком случае	3	2
208	чтобы не	6	2
209	тем же	2	2
210	что эти	2	2
211	бы уже	1	2
212	мы имеем	3	2
213	уже что	1	2
214	ответить на	1	2
215	как я	2	2
216	и говорить	2	2
217	быть в	4	2
218	здесь не	1	2
219	в различных	1	2
220	не то	5	2
221	не все	1	2
222	отличие от	1	2
223	не просто	12	2
224	или иное	4	2
225	за пределы	4	2
226	что они	6	2
227	сама по	7	2
228	и я	2	2
229	дает нам	1	2
230	когда он	1	2
231	и как	10	2
232	более или	2	2
233	но в	2	2
234	еще на	2	2
235	очень много	1	2
236	он в	1	2
237	как он	4	2
238	так сказать	1	2
239	что одна	1	2
240	же это	4	2
241	принять во	3	2
242	если же	1	2
243	и если	4	2
244	быть с	1	2
245	свое время	1	2
246	на этом	2	2
247	но все	2	2
248	это конечно	4	2
249	что все	1	2
250	значение в	1	2
251	с целью	2	2
252	его в	3	2
253	не стану	2	2
254	для меня	1	2
255	нельзя будет	1	2
256	чем в	1	2
257	мере не	1	2
258	как таковой	4	2
259	остается в	1	2
260	смысл и	2	2
261	одного и	1	2
262	или менее	2	2
263	в этих	3	2
264	и при	2	2
265	в котором	1	2
266	мы называем	1	2
267	не как	2	2
268	и значит	1	2
269	сам же	1	2
270	бы например	1	2
271	если это	1	2
272	нас к	1	2
273	вернемся к	1	2
274	что есть	2	2
275	не о	1	2
276	дело не	2	2
277	это еще	2	2
278	по своему	5	2
279	том отношении	1	2
280	уже о	2	2
281	и такие	1	2
282	отличается от	1	2
283	из всего	2	2
284	говоря уже	2	2
285	могут и	1	2
286	то или	4	2
287	но мы	2	2
288	в дальнейшем	1	2
289	примеров можно	1	2
290	здесь как	1	2
291	совершенно иной	1	2
292	мог бы	1	2
293	к его	1	2
294	когда в	1	2
295	по тому	1	2
296	она есть	9	2
297	все те	1	2
298	и здесь	1	2
299	внимание на	1	2
300	можно сказать	5	2
301	различие в	1	2
302	как они	3	2
303	путь к	1	2
304	можно видеть	1	2
305	эти два	2	2
306	а потому	2	2
307	и содержания	1	2
308	интеллигенции и	4	2
309	эти последние	1	2
310	сразу же	3	2
311	на очень	2	2
312	вопрос об	4	2
313	все они	1	2
314	именно на	1	2
315	конечно не	6	2
316	я имею	1	2
317	этом что	1	2
318	то и	1	2
319	ни одного	1	2
320	что если	3	2
321	дано в	1	2
322	тем чтобы	1	2
323	между поэзией	1	2
324	в одном	4	2
325	в некоторых	2	2
326	так то	1	2
327	есть слово	1	2
328	в особенности	1	2
329	говорим о	1	2
330	еще и	1	2
331	ни на	2	2
332	только что	5	2
333	не говоря	2	2
334	о чем	3	2
335	что мы	2	2
336	в частности	2	2
337	вместе с	2	2
338	так же	2	2
339	тому как	1	2
340	в тех	2	2
341	как нельзя	2	2
342	еще раз	1	2
343	поэзией и	3	2
344	только для	1	2
345	все это	4	2
346	кроме того	3	2
347	из ряда	1	2
348	каждой из	1	2
349	вопрос в	1	2
350	то не	3	2
351	главным образом	1	2
352	е в	3	2
353	не знает	1	2
354	равно как	1	2
355	только о	2	2
356	в свое	1	2
357	или иным	2	2
358	это в	1	2
359	во всяком	2	2
360	который должен	1	1
361	говоря о	1	1
362	например в	2	1
363	же как	3	1
364	самых разнообразных	1	1
365	и то	7	1
366	пусть не	1	1
367	мере в	2	1
368	самый предмет	1	1
369	далее и	1	1
370	между двумя	1	1
371	есть свой	1	1
372	существенное различие	1	1
373	должно дать	1	1
374	уже по	1	1
375	поэзии и	4	1
376	ограничиться в	1	1
377	повседневной жизни	2	1
378	этого нет	3	1
379	во времени	4	1
380	и новые	1	1
381	одно вместо	1	1
382	нам в	1	1
383	и идей	1	1
384	такое положение	1	1
385	так чтобы	2	1
386	время как	7	1
387	но она	1	1
388	в большом	1	1
389	связана с	2	1
390	и самой	1	1
391	как не	2	1
392	не иметь	1	1
393	думаю что	3	1
394	целом есть	1	1
395	литературы и	1	1
396	когда есть	2	1
397	и на	1	1
398	он сам	1	1
399	очень высокой	1	1
400	это действительно	1	1
401	бы то	1	1
402	и бог	1	1
403	глаза на	1	1
404	мы будем	1	1
405	а только	3	1
406	как быть	1	1
407	искусстве но	1	1
408	ни стало	1	1
409	тут же	4	1
410	нет и	1	1
411	не буду	1	1
412	так бы	1	1
413	которые не	2	1
414	во что	1	1
415	идет о	1	1
416	в одной	4	1
417	и выражения	1	1
418	указывает нам	1	1
419	с этим	3	1
420	зрения чисто	1	1
421	приближение к	1	1
422	что касается	1	1
423	перед нами	2	1
424	и где	3	1
425	которое и	1	1
426	собственно и	1	1
427	и понимания	1	1
428	в каком-то	4	1
429	для которой	1	1
430	в противоположность	2	1
431	трудно убедиться	1	1
432	есть самое	3	1
433	или иную	1	1
434	и конечно	1	1
435	и поэзией	5	1
436	себе как	3	1
437	в которой	2	1
438	культуры и	2	1
439	это есть	8	1
440	мы получаем	2	1
441	на некоторых	1	1
442	раз в	2	1
443	если он	1	1
444	не могла	1	1
445	мы наблюдаем	1	1
446	языком в	1	1
447	связанные с	1	1
448	различие и	2	1
449	а скорее	1	1
450	он все	1	1
451	всех этих	3	1
452	из сферы	1	1
453	в принципе	1	1
454	не к	1	1
455	образом и	1	1
456	ни была	1	1
457	сказал что	1	1
458	конечно такое	1	1
459	иногда бывают	1	1
460	мало того	1	1
461	быть без	2	1
462	у пушкина	2	1
463	смысле как	1	1
464	и независимо	1	1
465	будем говорить	2	1
466	но дело	1	1
467	без исключения	1	1
468	в основу	1	1
469	в каждом	2	1
470	быть настолько	1	1
471	не будет	2	1
472	в другом	4	1
473	и неизбежно	1	1
474	не умеет	2	1
475	мы на	1	1
476	е таких	1	1
477	и мы	3	1
478	он есть	3	1
479	известно что	1	1
480	этом смысле	1	1
481	что один	1	1
482	после этого	3	1
483	не ясно	1	1
484	тех которые	1	1
485	что имеется	2	1
486	они то	1	1
487	все равно	5	1
488	показывает что	1	1
489	одному тому	1	1
490	он действительно	1	1
491	но лишь	1	1
492	не всегда	1	1
493	и уже	3	1
494	когда я	2	1
495	которые я	1	1
496	же есть	2	1
497	и становится	1	1
498	всего вышесказанного	1	1
499	во время	2	1
500	построение и	1	1
501	она сама	3	1
502	и ее	1	1
503	не зависит	1	1
504	самих этих	1	1
505	могут не	1	1
506	всяком случае	2	1
507	на месте	1	1
508	можно понимать	2	1
509	она в	1	1
510	в физическом	1	1
511	что я	2	1
512	от его	1	1
513	есть специфическая	1	1
514	не самый	2	1
515	только такой	1	1
516	мы получим	1	1
517	творчества и	1	1
518	ряда вон	1	1
519	друг другу	1	1
520	по крайней	9	1
521	связано с	1	1
522	действительно есть	2	1
523	чтобы она	1	1
524	не должно	2	1
525	в предыдущем	1	1
526	зрения и	1	1
527	даже в	3	1
528	в степени	1	1
529	месте что	1	1
530	случае в	1	1
531	важно что	3	1
532	что с	2	1
533	есть прежде	1	1
534	предмет ее	2	1
535	уже из	1	1
536	ее с	1	1
537	и остается	2	1
538	в основе	1	1
539	что раз	1	1
540	виду не	1	1
541	тогда и	1	1
542	чем не	1	1
543	значение этого	1	1
544	он мог	2	1
545	же время	5	1
546	приближаемся к	1	1
547	должны сказать	1	1
548	по своей	4	1
549	что основное	1	1
550	во всем	1	1
551	в происхождении	1	1
552	это слово	1	1
553	убедиться в	2	1
554	и звуки	1	1
555	и его	5	1
556	бы по	1	1
557	как будто	7	1
558	другой форме	1	1
559	сразу и	2	1
560	представлять себе	2	1
561	от их	2	1
562	ни о	2	1
563	начиная с	1	1
564	я сам	2	1
565	же самое	2	1
566	должны быть	3	1
567	содержанием и	2	1
568	ли что	2	1
569	особый смысл	1	1
570	еще особая	1	1
571	в самых	1	1
572	в одну	5	1
573	особенности и	1	1
574	когда они	2	1
575	поставить вопрос	1	1
576	то ни	1	1
577	можно и	1	1
578	но только	3	1
579	у себя	1	1
580	это будет	1	1
581	без всякого	4	1
582	то уже	2	1
583	в собственном	1	1
584	последнее время	1	1
585	можно сомневаться	1	1
586	нет никакой	4	1
587	об отношении	1	1
588	приводит к	1	1
589	смысле но	1	1
590	слова а	1	1
591	никогда не	9	1
592	это вовсе	2	1
593	его структуре	1	1
594	и прочих	2	1
595	общения с	3	1
596	как таковую	1	1
597	она была	1	1
598	можно только	2	1
599	это только	3	1
600	имеется в	2	1
601	мы в	2	1
602	со всем	2	1
603	понятно что	2	1
604	таких примеров	1	1
605	о котором	3	1
606	не мертвая	1	1
607	уже само	1	1
608	разница между	2	1
609	содержание этого	1	1
610	искусства и	1	1
611	и возможно	1	1
612	вот почему	1	1
613	возможна только	1	1
614	вот и	2	1
615	и являются	1	1
616	одного из	1	1
617	не стоит	1	1
618	и просто	1	1
619	в сфере	2	1
620	может не	4	1
621	очевидно не	1	1
622	и смыслом	1	1
623	к нему	4	1
624	но он	4	1
625	которой мы	1	1
626	тем или	2	1
627	смысле не	2	1
628	и всякая	2	1
629	нуждается в	3	1
630	никаких сомнений	1	1
631	крайней мере	9	1
632	них в	1	1
633	что бы	2	1
634	у обоих	1	1
635	все время	3	1
636	не знаю	2	1
637	общем смысле	1	1
638	лоб и	1	1
639	которая как	1	1
640	но тут	3	1
641	что здесь	2	1
642	быть и	4	1
643	вещи которые	1	1
644	баратынского и	1	1
645	но с	1	1
646	интереса к	1	1
647	же все	1	1
648	времени можно	2	1
649	есть часть	1	1
650	а если	1	1
651	года и	1	1
652	идет по	1	1
653	мы видим	2	1
654	речи о	1	1
655	с ними	2	1
656	этого можно	1	1
657	проникнуть в	1	1
658	в себе	15	1
659	поэтому и	1	1
660	и после	1	1
661	одних и	1	1
662	как оно	1	1
663	от них	1	1
664	это же	1	1
665	образ как	1	1
666	с какой	1	1
667	же и	9	1
668	и др	1	1
669	скажу только	2	1
670	тех или	2	1
671	примеры из	1	1
672	в расчет	1	1
673	хочу сказать	1	1
674	в виде	2	1
675	является не	1	1
676	но самое	1	1
677	пусть даже	1	1
678	на ней	1	1
679	этой новой	1	1
680	или даже	1	1
681	при помощи	1	1
682	них получает	1	1
683	ту или	1	1
684	мы знаем	1	1
685	возможна и	2	1
686	и их	3	1
687	представить себе	1	1
688	говорим что	1	1
689	эти понятия	1	1
690	то время	4	1
691	но что	7	1
692	само по	2	1
693	отношении что	1	1
694	и делает	2	1
695	к одной	1	1
696	есть вообще	1	1
697	мешает ей	1	1
698	же просто	1	1
699	так не	1	1
700	отличаются от	1	1
701	сюда же	1	1
702	и тех	1	1
703	всякого другого	1	1
704	в каких	2	1
705	только путем	1	1
706	форме и	1	1
707	и прежде	2	1
708	же должны	1	1
709	от смысла	5	1
710	представляет собою	1	1
711	конца как	1	1
712	так вот	2	1
713	каком смысле	1	1
714	но точно	1	1
715	превращается в	1	1
716	смысла и	2	1
717	оно дано	1	1
718	зависит от	2	1
719	мы и	1	1
720	и непосредственно	1	1
721	когда же	1	1
722	некоторых пор	1	1
723	могут служить	1	1
724	на какие	1	1
725	терминах и	1	1
726	пр и	1	1
727	не об	1	1
728	нет никаких	1	1
729	особой формы	1	1
730	входить в	1	1
731	поэзия есть	1	1
732	и потому	5	1
733	дана в	1	1
734	к самому	1	1
735	поскольку они	1	1
736	из которых	1	1
737	не знал	1	1
738	своем месте	1	1
739	слишком много	1	1
740	месте и	1	1
741	к жизни	1	1
742	который мы	1	1
743	мы сразу	1	1
744	противоположность этому	2	1
745	форма в	1	1
746	в эту	1	1
747	том смысле	4	1
748	поэзия не	1	1
749	каждом человеке	1	1
750	об одном	1	1
751	в смысле	5	1
752	еще яснее	1	1
753	видели уже	1	1
754	вообще все	1	1
755	д и	2	1
756	в идеале	1	1
757	и часто	2	1
758	выразительное и	1	1
759	тем и	1	1
760	и от	3	1
761	это можно	1	1
762	здесь я	1	1
763	поэтический образ	7	1
764	собственно говоря	2	1
765	лишь как	1	1
766	или нет	3	1
767	не должен	1	1
768	у которого	1	1
769	может ли	1	1
770	будто бы	3	1
771	находим в	1	1
772	же в	2	1
773	есть уже	2	1
774	но вот	2	1
775	в целях	3	1
776	было уже	1	1
777	несмотря на	2	1
778	состоит из	1	1
779	а ведь	1	1
780	как поэзия	1	1
781	именно о	1	1
782	сколько угодно	1	1
783	по одному	4	1
784	что под	1	1
785	и идеи	2	1
786	есть и	6	1
787	от души	2	1
788	на своем	1	1
789	что то	1	1
790	уже говорил	1	1
791	и вместе	1	1
792	об этих	1	1
793	только они	1	1
794	нельзя например	2	1
795	только не	2	1
796	и эта	1	1
797	который не	1	1
798	все что	1	1
799	смысле что	3	1
800	слова это	1	1
