N	3gram	Vygotskiy__6	Hudozhes
1	по отношению к	10	10
2	в отличие от	1	7
3	с другой стороны	2	5
4	той или иной	1	5
5	в том что	19	5
6	состоит в том	2	4
7	и того же	4	3
8	с точки зрения	10	3
9	одного и того	4	3
10	тем не менее	1	3
11	можно сказать что	6	3
12	в этом смысле	2	3
13	что в основе	1	2
14	мы имеем дело	2	2
15	в том и	1	2
16	но он не	1	2
17	до известной степени	2	2
18	с одной стороны	1	2
19	приводит к тому	1	2
20	в свою очередь	1	2
21	для того чтобы	8	2
22	том числе и	1	2
23	в том числе	1	2
24	к тому что	7	2
25	таким образом что	1	1
26	не в состоянии	2	1
27	что иное как	1	1
28	того времени когда	1	1
29	мы видим в	2	1
30	в иной ситуации	1	1
31	подобно тому как	1	1
32	в настоящее время	1	1
33	его мысли более	1	1
34	в этом случае	2	1
35	он мог бы	2	1
36	что он должен	1	1
37	в зависимости от	5	1
38	по своей структуре	1	1
39	что он не	1	1
40	только то что	2	1
41	из того что	3	1
42	точно так же	1	1
43	другом но не	1	1
44	с этой точки	1	1
45	именно в этом	2	1
46	как раз в	2	1
47	этом смысле можно	1	1
48	едва ли не	1	1
49	в самом начале	4	1
50	не принадлежит к	1	1
51	содержит в себе	1	1
52	не совпадает с	1	1
53	при этом отношение	1	1
54	он состоит в	1	1
55	мы встречаемся с	1	1
56	и том же	2	1
57	и по отношению	1	1
58	во втором случае	2	1
59	до того времени	1	1
60	не могут быть	2	1
61	исходит из того	1	1
62	и как бы	1	1
63	имеем дело с	1	1
64	в его сознании	1	1
65	в том или	1	1
66	в связи с	2	1
67	в первую очередь	3	1
68	иначе говоря различные	1	1
69	как бы в	1	1
70	так же как	6	1
71	в то время	6	1
72	есть не что	1	1
73	случае мы имеем	1	1
74	же по своей	1	1
75	в одном случае	1	1
76	не содержит в	1	1
77	в нашем примере	2	1
78	этой точки зрения	1	1
79	и тем самым	5	1
80	включает в себя	1	1
81	отношение к объекту	2	1
82	именно потому что	2	1
83	друг от друга	1	1
84	начинается с осознания	1	1
85	не что иное	1	1
86	тех или иных	1	1
87	одном и том	2	1
88	не может быть	2	1
89	как и в	1	1
90	является как бы	2	1
91	так же точно	3	1
92	в отдельности и	1	1
