N	2gram	Losev_Dial_3	Vladivir
1	и в	24	31
2	не только	23	24
3	но и	9	19
4	то что	14	18
5	и не	27	17
6	и даже	13	15
7	у него	2	15
8	в этом	8	14
9	том что	8	14
10	и с	6	14
11	он был	1	14
12	что в	7	14
13	но в	2	12
14	в его	2	12
15	что он	13	12
16	с его	2	11
17	о том	6	11
18	в том	5	11
19	потому что	7	11
20	и то	4	10
21	также и	2	10
22	он не	5	10
23	так что	8	10
24	как мы	2	9
25	никогда не	7	9
26	только в	5	9
27	даже и	7	9
28	в течение	1	9
29	а в	2	9
30	и по	2	8
31	в то	5	8
32	так как	6	8
33	тут же	1	7
34	кроме того	6	7
35	мы уже	3	7
36	как это	5	7
37	и его	5	7
38	для него	4	7
39	об этом	6	7
40	о нем	4	7
41	как раз	7	7
42	еще и	2	7
43	е в	4	7
44	сказать что	4	7
45	то же	6	6
46	то он	1	6
47	и к	5	6
48	это было	3	6
49	он и	3	6
50	в котором	1	6
51	иной раз	2	6
52	у нас	4	6
53	и сам	1	6
54	так и	5	6
55	разного рода	2	6
56	и что	15	6
57	можно сказать	1	6
58	в качестве	1	6
59	может быть	13	6
60	и потому	2	6
61	не может	19	6
62	но как	2	5
63	на то	3	5
64	и если	2	5
65	которой он	1	5
66	не в	3	5
67	что и	6	5
68	вовсе не	13	5
69	но он	1	5
70	не было	3	5
71	что же	11	5
72	все это	6	5
73	видно что	1	5
74	и от	3	5
75	с ним	1	5
76	жизни и	5	5
77	в своих	2	5
78	я не	6	4
79	мы и	4	4
80	что его	5	4
81	в истории	4	4
82	в своем	3	4
83	хотя и	5	4
84	и как	8	4
85	в этот	1	4
86	в которой	1	4
87	в себе	2	4
88	в нем	3	4
89	что у	2	4
90	как и	7	4
91	несмотря на	2	4
92	и вообще	2	4
93	в нас	1	4
94	же время	3	4
95	к ней	1	4
96	во всем	3	4
97	да и	1	4
98	никак не	2	4
99	к нему	3	4
100	по своей	1	4
101	себя в	2	4
102	и у	2	4
103	в особенности	7	4
104	что для	5	4
105	и все	6	4
106	для нас	2	4
107	но она	3	3
108	на себя	3	3
109	и он	2	3
110	и на	3	3
111	то мы	1	3
112	но не	2	3
113	в общем	1	3
114	за пределы	3	3
115	отнюдь не	10	3
116	все же	3	3
117	более или	1	3
118	со своей	1	3
119	все эти	3	3
120	что к	1	3
121	но на	2	3
122	платона и	1	3
123	едва ли	1	3
124	и вот	2	3
125	это конечно	1	3
126	то есть	1	3
127	из своего	1	3
128	отца и	2	3
129	не мог	1	3
130	или менее	1	3
131	во время	1	3
132	взгляд на	1	3
133	на свою	1	3
134	но это	5	3
135	что этот	2	3
136	и очень	1	3
137	раз и	3	3
138	в отношении	1	3
139	в науке	1	3
140	и притом	5	3
141	на него	1	3
142	но только	4	3
143	ничего не	17	3
144	вот что	1	3
145	таким образом	13	3
146	к тому	4	3
147	здесь не	1	3
148	и всякой	2	3
149	жизнь и	4	3
150	и здесь	2	3
151	вся эта	1	3
152	тот же	1	3
153	и так	1	3
154	уже не	5	3
155	только на	7	3
156	в виде	8	3
157	но что	7	3
158	с другой	4	3
159	только к	2	3
160	если не	3	3
161	в связи	1	3
162	вместе с	1	3
163	по своему	1	3
164	на одной	1	3
165	но я	1	3
166	собственно говоря	4	3
167	другой стороны	2	3
168	об этих	1	3
169	и т	24	2
170	это и	7	2
171	и за	1	2
172	по его	1	2
173	той же	3	2
174	для своего	1	2
175	на первом	1	2
176	и тут	3	2
177	хотя бы	4	2
178	но даже	3	2
179	личности с	1	2
180	еще не	2	2
181	первый план	4	2
182	и личность	1	2
183	в чем	4	2
184	не мешало	1	2
185	нет и	4	2
186	в свои	1	2
187	и я	3	2
188	его на	2	2
189	как к	1	2
190	кто не	1	2
191	конечно не	4	2
192	из этих	2	2
193	учение о	8	2
194	но его	3	2
195	тому же	2	2
196	что она	9	2
197	при этом	2	2
198	вера в	1	2
199	т д	23	2
200	на этом	2	2
201	от нее	1	2
202	что все	14	2
203	на ту	1	2
204	было бы	5	2
205	известно что	1	2
206	в свой	1	2
207	веры и	4	2
208	ни в	9	2
209	в них	5	2
210	на основании	2	2
211	бога и	1	2
212	на первый	4	2
213	точки зрения	25	2
214	что такое	21	2
215	почти не	1	2
216	место в	1	2
217	выше мы	1	2
218	тем не	10	2
219	уже сказали	1	2
220	для нее	1	2
221	даже в	1	2
222	не менее	11	2
223	тем самым	3	2
224	что с	1	2
225	дело не	1	2
226	того и	2	2
227	наука и	1	2
228	не имели	1	2
229	больше чем	1	2
230	очень мало	2	2
231	уже и	3	2
232	что на	1	2
233	в каком	3	2
234	у меня	2	2
235	со стороны	2	2
236	для того	3	2
237	для себя	2	2
238	и о	3	2
239	то время	4	2
240	то как	2	2
241	ясно что	7	2
242	во многом	1	2
243	она была	2	2
244	о котором	1	2
245	впоследствии и	1	2
246	она всегда	2	2
247	на что	2	2
248	и который	1	2
249	в вопросах	1	2
250	и можно	2	2
251	у одного	1	2
252	а именно	2	2
253	знания и	1	2
254	того что	12	2
255	всякого рода	1	2
256	всяком случае	2	2
257	никак нельзя	1	2
258	этот факт	1	2
259	философии но	1	2
260	одной из	1	2
261	то и	3	2
262	чтобы он	1	2
263	и философии	1	2
264	а это	1	2
265	из них	3	2
266	мы знаем	3	2
267	и никогда	1	2
268	тем что	3	2
269	даже не	6	2
270	или о	1	2
271	только что	4	2
272	что мы	8	2
273	где же	4	2
274	он будет	3	2
275	тем кто	1	2
276	по существу	2	2
277	в это	1	2
278	оба они	1	2
279	нисколько не	1	2
280	и для	2	2
281	которых он	1	2
282	указать на	1	2
283	имеют для	1	2
284	просто не	1	2
285	в результате	1	2
286	особого рода	3	2
287	от него	1	2
288	и ни	3	2
289	тем более	3	2
290	но зато	1	2
291	на такой	1	2
292	совершенно не	2	2
293	из этого	2	2
294	в самом	7	2
295	к этой	2	2
296	и это	4	2
297	в частности	2	2
298	как на	5	2
299	во всяком	2	2
300	все что	3	2
301	и эмпиризм	1	1
302	необходимым образом	2	1
303	всегда в	1	1
304	него никакой	1	1
305	что отношение	1	1
306	от отца	5	1
307	а из	2	1
308	факт и	2	1
309	на самом	1	1
310	только потому	2	1
311	и бытие	1	1
312	и материализм	2	1
313	и есть	16	1
314	больше ничего	6	1
315	то в	2	1
316	чего не	4	1
317	конечно с	1	1
318	мировоззрения и	1	1
319	субъект и	2	1
320	он всегда	1	1
321	и нужно	2	1
322	не имеют	2	1
323	ведь и	1	1
324	и больше	4	1
325	выдвигает на	1	1
326	отношения к	1	1
327	в их	2	1
328	то для	1	1
329	есть не	9	1
330	хорошо и	1	1
331	часто бывает	1	1
332	все той	1	1
333	тогда у	1	1
334	что если	2	1
335	что уже	1	1
336	ответить на	1	1
337	на место	1	1
338	что никто	1	1
339	и совсем	1	1
340	есть нечто	23	1
341	время как	4	1
342	не вполне	2	1
343	целые десятки	2	1
344	что можно	2	1
345	от бога	2	1
346	они еще	1	1
347	в ней	2	1
348	и самого	1	1
349	столько же	1	1
350	на них	2	1
351	иное как	6	1
352	бы то	2	1
353	во всех	1	1
354	природы и	2	1
355	а следовательно	1	1
356	мало и	1	1
357	метафизике и	1	1
358	тогда как	1	1
359	себе и	1	1
360	не встречал	1	1
361	на вопрос	1	1
362	его развития	1	1
363	тут уже	1	1
364	что как	1	1
365	исторический процесс	2	1
366	себе не	1	1
367	я совершенно	1	1
368	не приходится	1	1
