N	2gram	Bakhtin_Pr_4	Istorich
1	и в	46	26
2	так как	5	18
3	мы имеем	3	14
4	никогда не	6	13
5	потому что	4	13
6	и на	11	12
7	в этом	16	12
8	таким образом	4	12
9	в том	9	12
10	что в	4	12
11	может быть	23	11
12	не только	14	10
13	том что	4	10
14	с другой	3	10
15	и не	27	10
16	еще не	7	9
17	а именно	1	9
18	что он	6	9
19	но и	12	9
20	и это	3	8
21	все эти	4	8
22	все же	4	8
23	в нем	17	8
24	на том	2	8
25	с ним	2	8
26	вместе с	2	8
27	другой стороны	3	8
28	например в	4	7
29	но в	6	7
30	здесь можно	1	7
31	мы можем	4	7
32	и его	6	7
33	о том	5	7
34	с одной	1	7
35	уже не	4	7
36	у него	5	7
37	превращается в	4	7
38	одной стороны	1	7
39	мы уже	3	6
40	мы не	4	6
41	как в	4	6
42	как он	3	6
43	так в	2	6
44	и с	7	6
45	то что	4	6
46	и там	1	6
47	этом случае	1	6
48	в более	1	6
49	не может	19	6
50	то же	6	5
51	в ней	1	5
52	и этим	3	5
53	как и	12	5
54	и что	3	5
55	в то	5	5
56	то это	3	5
57	очень часто	4	5
58	так и	4	5
59	в его	9	5
60	мы видим	1	5
61	только в	6	5
62	тем что	3	5
63	у нас	2	5
64	там где	2	5
65	как это	1	5
66	его в	1	5
67	как мы	12	4
68	и он	6	4
69	с его	5	4
70	но как	1	4
71	из этих	3	4
72	имеем в	3	4
73	на его	1	4
74	и по	2	4
75	здесь мы	1	4
76	это не	5	4
77	и тем	2	4
78	не всегда	1	4
79	в очень	1	4
80	здесь еще	1	4
81	но здесь	3	4
82	что и	3	4
83	в других	2	4
84	до сих	8	4
85	прежде всего	9	4
86	связано с	1	4
87	как бы	19	4
88	в это	1	4
89	сих пор	8	4
90	в книге	1	4
91	но это	6	4
92	есть и	2	4
93	в античности	2	4
94	все что	2	4
95	же как	2	3
96	и через	2	3
97	и то	1	3
98	так у	1	3
99	почти всегда	3	3
100	должна быть	2	3
101	когда он	2	3
102	и наконец	4	3
103	та же	1	3
104	в себе	7	3
105	что она	1	3
106	при этом	5	3
107	если бы	3	3
108	и вот	1	3
109	него и	1	3
110	в них	1	3
111	такой же	3	3
112	в своей	3	3
113	в одном	11	3
114	не в	10	3
115	их в	3	3
116	и под	1	3
117	приводят к	1	3
118	она не	3	3
119	того как	2	3
120	например у	2	3
121	могут быть	2	3
122	его с	1	3
123	и другие	3	3
124	данном случае	1	3
125	если они	1	3
126	там в	1	3
127	от него	1	3
128	но так	1	3
129	один из	1	3
130	так что	2	3
131	и других	4	3
132	ее не	1	3
133	и только	3	3
134	со стороны	1	3
135	далеко не	3	3
136	но есть	1	3
137	от этого	2	3
138	не было	2	3
139	в частности	1	3
140	в него	6	3
141	к своему	3	3
142	в данном	2	3
143	в тех	1	3
144	как будто	1	3
145	кроме того	4	3
146	или в	8	3
147	вопрос о	2	3
148	а в	2	3
149	еще в	1	3
150	и эта	1	3
151	сказать что	2	3
152	на более	1	3
153	как на	1	3
154	в своих	1	3
155	к этому	1	3
156	во сне	2	3
157	они не	2	3
158	ту же	2	2
159	того же	3	2
160	нам кажется	5	2
161	здесь и	3	2
162	из другого	1	2
163	из его	1	2
164	всех его	3	2
165	но не	4	2
166	могло быть	1	2
167	по отношению	5	2
168	на то	3	2
169	в одной	2	2
170	с этим	2	2
171	в своем	3	2
172	перед нами	12	2
173	целый ряд	2	2
174	к иному	1	2
175	и как	2	2
176	увидим что	2	2
177	что это	1	2
178	в этой	3	2
179	и они	2	2
180	то и	2	2
181	и до	3	2
182	но он	3	2
183	он не	4	2
184	людей и	4	2
185	можно было	2	2
186	но все	2	2
187	человека в	1	2
188	же не	1	2
189	на этой	1	2
190	живет в	2	2
191	было бы	3	2
192	известно что	1	2
193	и соответствующие	1	2
194	приходит в	1	2
195	здесь нет	3	2
196	кажется что	3	2
197	смерть и	1	2
198	ни в	6	2
199	ни одной	1	2
200	вовсе не	9	2
201	я его	1	2
202	начиная от	1	2
203	в которых	2	2
204	своего рода	4	2
205	не будем	1	2
206	образом и	3	2
207	которые в	2	2
208	находится на	1	2
209	силу и	1	2
210	однако в	1	2
211	где нет	1	2
212	даже в	1	2
213	тем самым	1	2
214	которых он	1	2
215	одна из	2	2
216	на него	3	2
217	не могло	2	2
218	не вполне	1	2
219	отличается от	3	2
220	должны быть	1	2
221	к тому	2	2
222	от нее	1	2
223	что при	1	2
224	живет на	6	2
225	в свое	2	2
226	но при	3	2
227	здесь не	4	2
228	и сам	5	2
229	что у	1	2
230	с собой	3	2
231	о котором	2	2
232	ничего не	2	2
233	после того	1	2
234	можно сказать	4	2
235	эти два	1	2
236	отметить что	1	2
237	в форме	1	2
238	в античной	2	2
239	все время	2	2
240	случаев в	1	2
241	именно на	1	2
242	мы знаем	1	2
243	могли быть	1	2
244	никто не	1	2
245	всяком случае	1	2
246	мы находим	5	2
247	она имеет	1	2
248	никого не	1	2
249	их можно	1	2
250	а с	1	2
251	и др	1	2
252	что не	1	2
253	в некоторых	1	2
254	а не	11	2
255	он и	4	2
256	в одно	2	2
257	может иметь	1	2
258	уже давно	1	2
259	него в	3	2
260	так же	3	2
261	к себе	6	2
262	когда мы	1	2
263	что же	3	2
264	отношению к	5	2
265	стороны и	2	2
266	и формы	1	2
267	что мы	2	2
268	но для	3	2
269	мы найдем	1	2
270	что там	1	2
271	мира и	1	2
272	обращается к	1	2
273	для нас	2	2
274	в этих	4	2
275	не есть	1	2
276	но эти	4	2
277	голова с	1	2
278	в последнем	1	2
279	можно наблюдать	1	2
280	героя в	3	2
281	нами как	1	2
282	жизни и	5	2
283	даже когда	1	2
284	во всяком	2	2
285	отношения к	2	1
286	одним из	3	1
287	также и	3	1
288	относится и	1	1
289	имеет как	1	1
290	в связи	1	1
291	силы и	1	1
292	и есть	1	1
293	он находится	1	1
294	между двумя	3	1
295	и объяснение	1	1
296	смерть в	1	1
297	оно было	1	1
298	в какой-то	1	1
299	этого он	1	1
300	форма его	1	1
301	и знает	1	1
302	несколько иной	1	1
303	а как	2	1
304	к народу	1	1
305	или наоборот	1	1
306	при анализе	1	1
307	по голове	1	1
308	что если	1	1
309	ни у	3	1
310	так я	2	1
311	выходит из	1	1
312	героя но	2	1
313	именно к	1	1
314	этом не	1	1
315	со смертью	1	1
316	здесь с	2	1
317	он как	2	1
318	эта форма	1	1
319	совпадает с	1	1
320	но она	2	1
321	как то	1	1
322	себе что	2	1
323	бы с	1	1
324	так или	1	1
325	и сами	1	1
326	как один	1	1
327	во всех	5	1
328	то мы	1	1
329	как правило	1	1
330	в голове	1	1
331	друг на	2	1
332	же она	1	1
333	вступают в	1	1
334	отличие от	3	1
335	герой выходя	1	1
336	перед началом	1	1
337	лицом к	1	1
338	люди живут	1	1
339	голову он	1	1
340	что как	1	1
341	и нет	4	1
342	как нам	2	1
343	однако не	1	1
344	им в	1	1
345	хотя и	6	1
346	его к	2	1
347	и к	9	1
348	знаю что	4	1
349	более или	3	1
350	он на	1	1
351	хозяином и	1	1
352	и чрезвычайно	1	1
353	в целом	1	1
354	сказать о	1	1
355	античности в	1	1
356	его роль	1	1
357	того этот	1	1
358	учение о	1	1
359	вы меня	1	1
360	раз в	2	1
361	отношение между	2	1
362	мы обратимся	1	1
363	он является	1	1
364	ее как	1	1
365	но на	2	1
