N	3gram	Bakhtin_Fr_4	formyVre
1	то же время	8	9
2	как мы уже	5	8
3	в то же	8	6
4	и того же	1	5
5	одного и того	1	5
6	и в то	4	5
7	в связи с	1	5
8	для того чтобы	3	5
9	и в других	2	4
10	как раз в	1	4
11	в том числе	3	4
12	мы уже указывали	1	4
13	до сих пор	1	3
14	в этом отношении	1	3
15	одно и то	1	3
16	мы уже говорили	5	3
17	не может быть	1	3
18	в то время	2	3
19	и то же	1	3
20	в ее основных	1	2
21	в чем не	1	2
22	само собой разумеется	1	2
23	дело в том	1	2
24	мы уже сказали	1	2
25	в соответствии с	1	2
26	и до конца	3	2
27	одной стороны и	1	2
28	с точки зрения	2	2
29	жизни в ее	1	2
30	в отличие от	1	2
31	но и в	3	2
32	ни в чем	1	2
33	том числе и	2	2
34	то время как	1	2
35	ничего не осталось	1	2
36	не только в	2	2
37	с одной стороны	2	2
38	может быть и	1	2
39	по природе своей	1	2
40	в буквальном смысле	1	2
41	соответствии с этим	1	2
42	а также и	1	2
43	в романе не	1	2
44	в нем нет	1	2
45	в ее целом	1	2
46	с самого начала	3	2
47	в том что	1	2
48	к тому же	1	2
49	быть тем чем	1	1
50	до наших дней	2	1
51	и до наших	1	1
52	а следовательно и	1	1
53	да и в	1	1
54	зрения на мир	1	1
55	они были в	1	1
56	тем чем они	1	1
57	его таким образом	1	1
58	в дальнейшем в	1	1
59	в виду что	1	1
60	точном смысле но	1	1
61	и до сих	1	1
62	связан и с	1	1
63	в том же	1	1
64	были чрезвычайно распространены	1	1
65	и это отношение	1	1
66	находится в противоречии	1	1
67	это время и	1	1
68	на первый план	1	1
69	о которой мы	1	1
70	но все это	1	1
71	в которой совершается	1	1
72	в той же	1	1
73	как мы увидим	1	1
74	и в дальнейшем	1	1
75	не только и	1	1
76	но в романе	1	1
77	большую роль в	1	1
78	ее целом с	1	1
79	со всех сторон	1	1
80	включает в себя	1	1
81	таким образом весь	2	1
82	в это время	1	1
83	только и не	1	1
84	до известной степени	1	1
85	она обычно выступает	1	1
86	в самом начале	1	1
87	как мы сказали	1	1
88	в данном случае	1	1
89	в особенности же	1	1
90	но в то	1	1
91	в первый раз	1	1
92	в противоречии с	1	1
93	таким образом и	3	1
94	и все его	1	1
95	смысле этого слова	1	1
96	и исторического процесса	1	1
97	так и в	1	1
98	целом с ее	1	1
99	и как бы	1	1
100	в разных местах	2	1
101	в самой жизни	1	1
102	в последующие века	1	1
103	характер носит и	1	1
104	в самую гущу	1	1
105	в основе этого	1	1
106	переходим ко второму	1	1
107	играют в нем	1	1
108	в результате все	1	1
109	узком смысле слова	1	1
110	таким образом все	2	1
111	и не столько	1	1
112	одной из них	1	1
113	в свою очередь	1	1
114	и т.п в	2	1
115	о том что	2	1
116	то есть в	2	1
117	чрезвычайно распространены в	1	1
118	как своего рода	1	1
119	и все прочие	1	1
120	и в литературе	1	1
121	в основу его	1	1
122	но дело в	1	1
123	роль в романе	1	1
124	но конечно не	2	1
125	чем они были	1	1
126	мы уже знаем	1	1
127	все это не	1	1
128	но в качестве	1	1
129	здесь в отличие	1	1
130	один из самых	1	1
131	так и по	1	1
132	перестали быть тем	1	1
