N	2gram	Bakhtin_Pr_1	Istorich
1	и в	29	25
2	что он	8	22
3	и т	4	20
4	т д	1	18
5	может быть	24	17
6	т е	21	16
7	мы имеем	1	14
8	не только	15	13
9	но и	14	13
10	в его	24	12
11	так как	6	11
12	уже не	13	11
13	и не	31	11
14	в этом	22	10
15	тем что	4	10
16	все же	9	10
17	и его	14	9
18	его в	6	9
19	с другой	3	9
20	таким образом	12	9
21	героя в	4	9
22	еще не	5	8
23	и на	7	8
24	все эти	9	8
25	что в	8	8
26	на него	3	8
27	связи с	2	8
28	и что	2	8
29	мы видим	2	8
30	другой стороны	3	8
31	том что	7	8
32	в нем	19	7
33	как и	12	7
34	мы видели	1	7
35	потому что	8	7
36	о том	1	7
37	и здесь	3	7
38	то что	15	7
39	только в	10	7
40	в качестве	1	7
41	превращается в	4	7
42	этом случае	1	7
43	но это	4	7
44	в частности	1	7
45	как в	6	6
46	это не	9	6
47	не может	12	6
48	не в	7	6
49	и он	1	6
50	что и	4	6
51	там где	10	6
52	себя в	1	6
53	прежде всего	7	6
54	могут быть	6	6
55	в том	8	6
56	например в	3	5
57	и действительно	1	5
58	мы не	1	5
59	в ней	2	5
60	но не	9	5
61	с этим	2	5
62	что это	1	5
63	но все	5	5
64	здесь мы	2	5
65	входит в	7	5
66	как мы	4	5
67	мы увидим	1	5
68	него и	1	5
69	так же	6	5
70	же как	1	4
71	и это	5	4
72	то же	14	4
73	мы уже	2	4
74	до него	1	4
75	в ее	1	4
76	от этого	1	4
77	в истории	2	4
78	его на	2	4
79	в которой	2	4
80	он не	5	4
81	не как	14	4
82	что все	1	4
83	с другими	7	4
84	не всегда	1	4
85	того как	1	4
86	все еще	1	4
87	в пределах	13	4
88	что у	1	4
89	с ним	5	4
90	за ним	3	4
91	а именно	1	4
92	если не	1	4
93	в основном	1	4
94	все это	6	4
95	мы должны	3	4
96	также что	1	3
97	в которых	2	3
98	его не	1	3
99	или же	2	3
100	на себя	2	3
101	что герой	2	3
102	то это	1	3
103	и как	7	3
104	его к	2	3
105	в целом	6	3
106	в этой	4	3
107	их в	4	3
108	на этом	1	3
109	человека в	4	3
110	но уже	1	3
111	в то	10	3
112	в русской	1	3
113	друг друга	3	3
114	но эти	2	3
115	как человек	1	3
116	для того	1	3
117	того чтобы	1	3
118	в себя	3	3
119	никогда не	3	3
120	и с	4	3
121	о нем	9	3
122	к нему	6	3
123	в форме	7	3
124	в другой	3	3
125	и др	5	3
126	герой например	1	3
127	в особенности	1	3
128	он живет	1	3
129	и пр	3	3
130	нем и	1	3
131	и все	1	3
132	и она	1	3
133	над ним	1	3
134	в данном	2	3
135	в книге	1	3
136	в более	1	3
137	ее и	1	3
138	в свете	4	3
139	а в	7	3
140	е в	2	3
141	в свою	1	3
142	героя и	10	3
143	они не	4	3
144	о герое	4	2
145	самом деле	6	2
146	он может	3	2
147	одним из	6	2
148	а как	7	2
149	на тех	1	2
150	вопрос о	2	2
151	героя но	2	2
152	как таковые	1	2
153	во всех	1	2
154	по отношению	8	2
155	до его	1	2
156	перед нами	5	2
157	уже в	3	2
158	он делает	1	2
159	друг с	2	2
160	из него	1	2
161	и по	1	2
162	особенности в	1	2
163	это было	1	2
164	и других	1	2
165	и мы	1	2
166	из нее	1	2
167	несмотря на	6	2
168	такой же	1	2
169	переносится в	1	2
170	точки зрения	19	2
171	в своей	8	2
172	таким же	3	2
173	можно найти	1	2
174	ее в	1	2
175	но он	2	2
176	по себе	8	2
177	даже в	4	2
178	и герой	1	2
179	героем и	1	2
180	как можно	2	2
181	а на	1	2
182	она не	7	2
183	соответственно этому	1	2
184	одна из	3	2
185	или как	5	2
186	не потому	2	2
187	с другом	1	2
