N	2gram	Vygotskiy__1	Problemy
1	и в	31	43
2	и не	16	29
3	т е	3	26
4	может быть	22	23
5	как бы	5	22
6	не может	17	18
7	в пределах	1	16
8	как и	16	14
9	но и	2	14
10	и т	26	13
11	в этом	12	13
12	точки зрения	15	13
13	что он	7	13
14	в нем	2	12
15	в одном	2	12
16	слова в	3	12
17	слова и	1	12
18	не только	13	11
19	в каждом	3	11
20	не в	11	11
21	по себе	9	11
22	и на	1	10
23	но в	3	10
24	как мы	2	10
25	в его	6	10
26	прежде всего	4	10
27	в сущности	10	9
28	еще не	1	9
29	он не	3	9
30	никогда не	8	9
31	т п	16	9
32	то же	5	8
33	для него	1	8
34	с точки	2	8
35	и его	7	8
36	или в	1	8
37	ведь и	1	7
38	перед нами	1	7
39	в самом	11	7
40	в то	5	7
41	в него	2	7
42	до сих	3	7
43	а не	13	7
44	о себе	1	7
45	что же	2	7
46	сих пор	3	7
47	то что	32	7
48	и наконец	1	6
49	при этом	19	6
50	к одному	1	6
51	в этих	4	6
52	что я	4	6
53	приводит к	2	6
54	о нем	1	6
55	в том	30	6
56	в котором	4	6
57	у него	4	6
58	и все	5	6
59	самом деле	9	5
60	но не	3	5
61	хотя и	3	5
62	в себе	4	5
63	на то	10	5
64	таким образом	20	5
65	и с	2	5
66	было бы	6	5
67	в слове	3	5
68	это слово	1	5
69	у меня	3	5
70	о том	7	5
71	никак не	4	5
72	и что	8	5
73	к нему	2	5
74	слов и	1	5
75	слово с	1	5
76	мы увидим	4	5
77	так что	5	5
78	вовсе не	6	5
79	в той	1	5
80	все это	8	5
81	бы в	2	5
82	а в	6	5
83	а как	1	4
84	мы не	12	4
85	я не	1	4
86	с его	1	4
87	во всех	1	4
88	отличие от	4	4
89	сама по	2	4
90	его собственных	1	4
91	там где	4	4
92	в своем	3	4
93	в произведении	3	4
94	т д	8	4
95	если же	2	4
96	человека в	1	4
97	может стать	3	4
98	в них	2	4
99	далеко не	2	4
100	между собою	1	4
101	должно быть	1	4
102	в своей	3	4
103	в отличие	3	4
104	их в	2	4
105	том же	2	4
106	или как	2	4
107	в направлении	1	4
108	к тому	4	4
109	и это	3	4
110	почему же	1	4
111	чужую речь	1	4
112	только в	14	4
113	же и	1	4
114	так как	18	4
115	как раз	2	4
116	точек зрения	3	4
117	с другой	5	4
118	на этот	1	4
119	до конца	6	4
120	то есть	26	4
121	не могут	3	4
122	и нет	1	4
123	но это	3	4
124	в результате	4	4
125	между ними	1	4
126	совершенно не	5	4
127	что в	23	4
128	но эти	1	4
129	должна быть	3	3
130	той же	3	3
131	что если	1	3
132	и свой	1	3
133	не была	1	3
134	в виду	4	3
135	здесь нет	1	3
136	такого что	1	3
137	за пределы	1	3
138	в одной	3	3
139	стороны и	3	3
140	в художественном	3	3
141	когда он	2	3
142	и к	3	3
143	более или	2	3
144	только на	3	3
145	тому же	3	3
146	это не	1	3
147	в жизни	2	3
148	такой же	2	3
149	или менее	2	3
150	и их	2	3
151	в их	1	3
152	образом и	1	3
153	не должна	1	3
154	зрения и	1	3
155	даже в	2	3
156	этих трех	1	3
157	она не	5	3
158	на два	2	3
159	того и	1	3
160	ничего не	2	3
161	во всем	3	3
162	могут быть	11	3
163	за всеми	1	3
164	не менее	2	3
165	но при	1	3
166	в себя	2	3
167	так и	3	3
168	не за	1	3
169	всех возможных	1	3
170	если бы	6	3
171	и даже	6	3
172	с ним	2	3
173	говорят что	1	3
174	и здесь	2	3
175	быть более	1	3
176	в различных	1	3
177	между тем	4	3
178	что и	13	3
179	и только	3	3
180	наконец в	2	3
181	здесь в	1	3
182	и следовательно	2	3
183	образом как	1	3
184	его в	2	3
185	тот же	2	3
186	том или	1	3
187	и ее	1	3
188	со всеми	4	3
189	есть в	7	3
190	уже не	2	3
191	себя и	2	3
