N	4gram	Vygotskiy__2	KulturaY
1	в том что он	3	3
2	одного и того же	1	2
3	а с другой стороны	1	2
4	для того чтобы дать	1	2
5	и т п так	1	2
6	в силу того что	1	2
7	заключается в том что	7	2
8	в то же время	2	2
9	и в самом деле	4	2
10	по крайней мере в	1	1
11	одно и то же	1	1
12	точно так же как	2	1
13	только в том случае	4	1
14	во всяком случае все	1	1
15	не что иное как	1	1
16	из того факта что	1	1
17	в том случае если	4	1
18	что же касается до	1	1
19	с этой точки зрения	1	1
20	никак не может быть	1	1
21	в том что она	3	1
22	которым приходится иметь дело	1	1
23	в том смысле что	1	1
24	получить некоторое знание о	1	1
25	это можно было бы	1	1
26	свидетельствует о том что	1	1
27	совершенно справедливо указывает что	2	1
28	в чем здесь дело	1	1
