N	2gram	Bakhtin_Pr_3	StatiiOP
1	и в	53	44
2	в том	14	36
3	что в	2	30
4	том что	5	29
5	в этом	8	21
6	вовсе не	3	19
7	не только	4	18
8	то что	9	18
9	было бы	5	17
10	о том	2	17
11	а в	2	17
12	а не	11	16
13	и не	15	16
14	бориса годунова	1	15
15	может быть	12	15
16	в области	3	14
17	как в	7	13
18	можно было	1	13
19	не в	2	12
20	в этой	1	11
21	я думаю	1	11
22	точки зрения	4	11
23	но в	5	10
24	для того	1	10
25	что он	4	10
26	только в	4	10
27	но и	7	10
28	также и	4	9
29	как и	11	9
30	в то	5	9
31	так и	6	9
32	в его	8	9
33	с другой	2	9
34	например в	5	8
35	во всех	12	8
36	но ведь	1	8
37	это не	6	8
38	из них	4	8
39	с точки	2	8
40	и его	10	8
41	не может	2	8
42	я не	4	7
43	что они	1	7
44	в самом	2	7
45	так например	2	7
46	таким образом	6	7
47	другой стороны	1	7
48	и об	1	7
49	этом отношении	1	7
50	до сих	5	7
51	прежде всего	15	7
52	сих пор	5	7
53	сказать что	10	7
54	на самом	1	6
55	из этих	1	6
56	в своей	3	6
57	потому что	5	6
58	что и	3	6
59	всяком случае	1	6
60	так что	1	6
61	именно в	2	6
62	его эпохи	1	6
63	в той	2	6
64	но это	3	6
65	хотя бы	2	6
66	во всяком	1	6
67	вряд ли	1	5
68	и то	1	5
69	то же	6	5
70	той же	5	5
71	в целом	1	5
72	все эти	9	5
73	в нем	10	5
74	и по	3	5
75	в слове	1	5
76	в котором	1	5
77	не менее	3	5
78	вплоть до	4	5
79	никогда не	2	5
80	могут быть	4	5
81	так как	7	5
82	тем что	2	5
83	и даже	2	5
84	нужно сказать	2	5
85	там где	1	5
86	все это	8	5
87	жизни и	9	5
88	как это	2	4
89	это и	1	4
90	в которой	2	4
91	в основу	1	4
92	столь же	1	4
93	что это	2	4
94	что она	1	4
95	в россии	1	4
96	на стр	1	4
97	но если	1	4
98	и сейчас	1	4
99	представление о	1	4
100	же время	5	4
101	как будто	2	4
102	за что	1	4
103	в ее	3	4
104	и что	1	4
105	заключается в	1	4
106	в качестве	1	4
107	же и	1	4
108	мы находим	2	4
109	не было	4	4
110	даже не	1	4
111	как бы	14	4
112	тем более	2	4
113	еще более	5	4
114	это в	1	4
115	того же	2	3
116	и без	3	3
117	произведений пушкина	1	3
118	эпохи в	1	3
119	то это	1	3
120	конечно и	4	3
121	в ней	7	3
122	еще не	5	3
123	он был	1	3
124	своего рода	3	3
125	но не	5	3
126	не все	1	3
127	по отношению	2	3
128	в истории	3	3
129	с этим	2	3
130	так называемая	2	3
131	что касается	2	3
132	это просто	1	3
133	во многих	1	3
134	в каждом	4	3
135	связанные с	3	3
136	и с	6	3
137	и тем	2	3
138	даже в	1	3
139	чем в	1	3
140	о которой	1	3
141	что не	1	3
142	во время	1	3
143	в конце	3	3
144	в основе	5	3
145	этих двух	2	3
146	а во	1	3
147	очень часто	1	3
148	должны быть	1	3
149	в применении	1	3
150	не хочу	1	3
151	об этом	1	3
152	поэтому в	1	3
153	и вообще	3	3
154	внимание на	1	3
155	его жизни	1	3
156	тем или	1	3
157	между тем	2	3
158	но с	1	3
159	в двух	2	3
160	и так	3	3
161	это очень	4	3
162	по мнению	1	3
163	вопроса о	1	3
164	в начале	2	3
165	в очень	1	3
166	что для	1	3
167	говорит о	2	3
168	применении к	1	3
169	в тех	1	3
170	да и	2	3
171	с этой	1	3
172	и для	4	3
173	не существует	1	3
174	в результате	1	3
175	или иным	1	3
176	отношению к	1	3
177	культуры в	1	3
178	работы в	1	3
179	в таком	2	3
180	его же	1	2
181	по его	1	2
182	мы имеем	1	2
183	мы не	4	2
184	бы что	1	2
185	не была	1	2
186	в сущности	10	2
187	время как	1	2
188	подчеркнуть что	3	2
189	литературы и	2	2
190	отношение к	6	2
191	иногда и	3	2
192	большое значение	1	2
193	за пределы	1	2
194	писателя в	1	2
195	в своем	1	2
196	есть в	3	2
197	смысле этого	2	2
198	целый ряд	1	2
199	к числу	1	2
200	вот несколько	1	2
201	в литературном	1	2
202	так или	1	2
203	в себе	5	2
204	но он	2	2
205	но на	1	2
206	при этом	3	2
207	но именно	1	2
208	он не	3	2
209	всех этих	1	2
210	и более	2	2
211	я бы	1	2
212	что все	1	2
213	его в	2	2
214	должен был	1	2
215	не всегда	1	2
216	и уже	2	2
217	нисколько не	1	2
218	перед собой	1	2
219	можно найти	1	2
220	в такой	1	2
221	далее в	1	2
222	которые в	1	2
223	для которых	1	2
224	их в	2	2
225	тем самым	1	2
226	как можно	1	2
227	меня не	1	2
228	на него	1	2
229	говорить о	2	2
230	ничего не	6	2
231	имеем дело	1	2
232	тем не	2	2
233	убедиться в	1	2
234	в сознании	2	2
235	только с	1	2
236	что на	1	2
237	начиная с	3	2
238	числе и	10	2
239	и такие	1	2
240	и это	3	2
241	каждого из	2	2
242	которая была	1	2
243	в эпоху	10	2
244	для этого	1	2
245	то есть	48	2
246	а также	4	2
247	нет это	1	2
248	и все	10	2
249	все в	1	2
250	с нашей	1	2
251	и во	4	2
252	а потому	1	2
253	никаких сомнений	1	2
254	отметить что	2	2
255	крайней мере	1	2
256	не надо	1	2
257	о состоянии	1	2
258	быть и	2	2
259	на которой	1	2
260	по своей	9	2
261	со всеми	8	2
262	с которыми	1	2
263	конечно не	4	2
264	и у	7	2
265	уже в	2	2
266	ведь если	2	2
267	который как	1	2
268	не для	1	2
269	у него	1	2
270	в других	1	2
271	даже и	2	2
272	или иначе	1	2
273	очень большое	1	2
274	еще и	1	2
275	превращается в	1	2
276	по крайней	1	2
277	так называемой	1	2
278	ни на	1	2
279	и потому	5	2
280	нет ни	2	2
281	и их	2	2
282	по существу	5	2
283	этого слова	1	2
284	и тогда	1	2
285	и перед	1	2
286	истории литературы	1	2
287	в этих	5	2
288	несмотря на	2	2
289	дело с	1	2
290	не знает	4	2
291	в своих	2	2
292	можно назвать	2	2
293	том числе	11	2
294	а между	2	1
295	если б	7	1
296	он о	1	1
297	типичную для	1	1
298	последний год	1	1
299	и общественного	1	1
300	здесь и	4	1
301	всеми их	1	1
302	в какой-то	4	1
303	от которых	1	1
304	не говорим	1	1
305	этого он	1	1
306	видеть в	1	1
307	в зависимости	2	1
308	очень широко	2	1
309	очень далеко	1	1
310	если я	1	1
311	правильного понимания	2	1
312	он заявляет	1	1
313	конечно все	1	1
314	этом не	1	1
315	развитии этой	1	1
316	на тему	1	1
317	от друга	1	1
318	очень давно	1	1
319	не знают	2	1
320	зависимости от	2	1
321	эти темы	2	1
322	и на	18	1
323	на них	1	1
324	время в	1	1
325	с его	2	1
326	своими современниками	1	1
327	а только	1	1
328	нет не	1	1
329	с собою	1	1
330	в наиболее	1	1
331	друг от	1	1
332	нет и	1	1
333	что текст	1	1
334	это тот	1	1
335	приходит на	1	1
336	в одной	2	1
337	это был	2	1
338	перед нами	5	1
339	кроме того	3	1
340	хотя и	4	1
341	и к	5	1
342	нет здесь	1	1
343	для ее	3	1
344	аргументации в	2	1
345	важно для	1	1
346	и конечно	2	1
347	он в	2	1
348	о более	1	1
349	или во	1	1
350	у каждого	1	1
351	но без	1	1
352	с их	2	1
353	им в	1	1
354	и до	5	1
355	xviii и	2	1
356	как он	2	1
357	время и	1	1
358	времени для	1	1
359	не как	1	1
360	нашего времени	1	1
361	можно даже	1	1
362	в плане	1	1
363	именно такова	1	1
364	даже прямо	1	1
365	ни был	1	1
366	самым простым	1	1
367	для всей	1	1
368	и последующего	1	1
369	почти каждый	2	1
370	являются и	2	1
371	в таких	1	1
372	слов о	3	1
373	этой традиции	1	1
374	на все	2	1
375	второй половины	2	1
376	это было	3	1
377	обоих случаях	1	1
378	на протяжении	5	1
379	большее значение	1	1
380	в глазах	1	1
381	но вовсе	1	1
382	и соответствующие	1	1
383	здесь нет	1	1
384	и пестротой	1	1
385	говорить в	1	1
386	для них	1	1
387	в них	2	1
388	это положение	1	1
389	о которых	1	1
390	даже сказать	1	1
391	верхом и	1	1
392	соответствии с	2	1
393	далеко не	2	1
394	показывает что	1	1
395	всю жизнь	1	1
396	только во	1	1
397	в развитии	3	1
398	очень важный	1	1
399	этого произведения	3	1
400	в один	2	1
401	которую он	1	1
402	а главное	2	1
403	представить себе	1	1
404	нас не	1	1
405	не интересует	1	1
406	и откровенной	1	1
407	слова здесь	1	1
408	своеобразное и	1	1
409	место в	2	1
410	мы в	1	1
411	еще с	1	1
412	них нет	1	1
413	оказывается что	1	1
414	значение то	1	1
415	от себя	1	1
416	что я	2	1
417	и звучит	1	1
418	вовсе еще	1	1
419	значение для	2	1
420	нас интересует	4	1
421	такой вывод	1	1
422	иным как	1	1
423	что было	1	1
424	не его	1	1
425	чаще чем	1	1
426	бы быть	1	1
427	всего его	1	1
428	если и	1	1
429	но они	4	1
430	в обоих	1	1
431	одна из	7	1
432	что их	1	1
433	в науке	1	1
434	и притом	1	1
435	в процессе	1	1
436	но только	1	1
437	смерти у	1	1
438	казалось бы	3	1
439	правда в	2	1
440	на язык	4	1
441	в разных	4	1
442	того как	1	1
443	бы по	1	1
444	не смущает	1	1
445	уже и	1	1
446	и делает	1	1
447	характерен для	1	1
448	ну а	2	1
449	освобождается от	1	1
450	и далее	1	1
451	мы встречаем	1	1
452	в момент	1	1
453	которых он	1	1
454	но там	1	1
455	в духе	8	1
456	писателей xviii	1	1
457	приведу еще	1	1
458	и примитивными	1	1
459	с полной	1	1
460	совпадать с	1	1
461	очень не	1	1
462	всех случаях	1	1
463	как мы	5	1
464	но при	1	1
465	проявляется в	4	1
466	не могу	3	1
467	на основе	2	1
468	можно сделать	1	1
469	и этим	1	1
470	с самого	3	1
471	не подлежит	1	1
472	что ведь	1	1
473	проблем и	1	1
474	в келье	1	1
475	времени и	2	1
476	мог бы	1	1
477	во многом	2	1
478	разного рода	1	1
479	но у	1	1
480	в диалог	2	1
481	является почти	2	1
482	образом в	2	1
483	вот это	1	1
484	автора к	1	1
485	о нем	1	1
486	некоторых из	1	1
487	но к	3	1
488	и та	1	1
489	жизни были	1	1
490	при котором	1	1
491	не умею	1	1
492	после того	1	1
493	можно сказать	8	1
494	все его	2	1
495	не просто	1	1
496	это была	2	1
497	каждом из	3	1
498	которые мы	2	1
499	даже по	1	1
500	нуждается в	1	1
501	для той	1	1
502	во всей	4	1
503	в форме	6	1
504	быть даже	1	1
505	них в	2	1
506	по в	1	1
507	стихи и	1	1
508	в свете	1	1
509	мне сердце	1	1
510	или нет	1	1
511	тот же	2	1
512	и из	3	1
513	именно на	1	1
514	где-то в	1	1
515	литературы в	3	1
516	уже не	1	1
517	языка а	1	1
518	отношений к	1	1
519	и других	9	1
520	самому и	1	1
521	но вот	1	1
522	ведь это	1	1
523	с этими	1	1
524	к ним	1	1
525	не о	2	1
526	дело и	1	1
527	каждый из	1	1
528	и никогда	1	1
529	именно об	1	1
530	характерны для	4	1
531	где в	2	1
532	или иной	1	1
533	себе представить	1	1
534	в период	1	1
535	для правильного	2	1
536	на ее	2	1
537	здесь в	10	1
538	с той	1	1
539	в ряде	1	1
540	и др	14	1
541	то ее	1	1
542	в некоторых	4	1
543	в соответствии	2	1
544	связано с	1	1
545	чтобы убедиться	1	1
546	мировой литературы	3	1
547	более того	6	1
548	также с	1	1
549	о чем	1	1
550	которые по	1	1
551	нашей точки	1	1
552	для этой	2	1
553	себя на	1	1
554	до второй	1	1
555	свободна от	1	1
556	вместе с	2	1
557	и xix	2	1
558	мы говорим	1	1
559	стали чем-то	1	1
560	в разной	1	1
561	положений в	1	1
562	того чем	1	1
563	что именно	2	1
564	обязывает нас	1	1
565	из которых	1	1
566	к своему	1	1
567	xix века	1	1
568	и довольно	1	1
569	к самой	1	1
570	как чего-то	1	1
571	ему по	1	1
572	до отдельных	1	1
573	это были	1	1
574	для понимания	2	1
575	и другой	3	1
576	в последнем	1	1
577	и смерти	2	1
578	например мне	1	1
579	всех его	1	1
580	несколько слов	3	1
581	остается один	1	1
582	их во	1	1
583	в так	1	1
584	нужно отметить	2	1
585	писал и	1	1
586	этом и	1	1
587	этом смысле	1	1
588	к вопросу	1	1
589	и позволяет	1	1
590	указать на	1	1
591	отдельных произведений	1	1
592	пор еще	2	1
593	и родственных	1	1
594	и от	3	1
595	котором он	1	1
596	или в	1	1
597	которая в	1	1
598	в отдельных	1	1
599	себя самого	3	1
