N	2gram	Ircho_Kome_2	FransuaR
1	и в	26	56
2	в его	4	18
3	таким образом	6	17
4	все эти	1	15
5	в этом	10	14
6	в том	11	13
7	так и	12	13
8	он был	2	12
9	в то	6	12
10	и его	12	12
11	то же	3	11
12	вещей и	1	11
13	в них	4	11
14	в этих	4	11
15	до конца	1	11
16	как бы	2	11
17	еще не	6	10
18	же время	3	10
19	в эпоху	1	10
20	в самом	4	9
21	и не	14	9
22	только в	4	9
23	но и	10	9
24	в сущности	1	8
25	во всех	3	8
26	не только	7	8
27	в нем	6	8
28	и с	5	8
29	и их	3	8
30	и даже	1	8
31	до сих	2	8
32	по своему	2	8
33	сих пор	2	8
34	все это	3	8
35	том что	9	8
36	и на	7	7
37	в большинстве	1	7
38	как мы	4	7
39	у него	4	7
40	в частности	4	7
41	той же	3	6
42	в ее	2	6
43	в этой	3	6
44	мертвых душ	1	6
45	но в	3	6
46	на его	1	6
47	своего времени	2	6
48	точки зрения	4	6
49	вовсе не	2	6
50	мы видим	1	6
51	связи с	3	6
52	большинстве случаев	1	6
53	прежде всего	4	6
54	в той	2	6
55	и все	2	6
56	потому что	6	6
57	одним из	2	5
58	с его	5	5
59	но не	3	5
60	в пределах	1	5
61	он не	2	5
62	роль в	2	5
63	мы видели	1	5
64	во время	6	5
65	никогда не	1	5
66	в области	1	5
67	один из	5	5
68	ни с	1	5
69	политические события	1	5
70	не было	3	5
71	как и	4	5
72	в творчестве	1	5
73	в результате	1	5
74	что в	9	5
75	и другие	2	5
76	например в	3	4
77	они были	1	4
78	в ней	3	4
79	не был	1	4
80	и к	2	4
81	в которой	5	4
82	что это	4	4
83	в себе	1	4
84	их в	1	4
85	и ее	2	4
86	и более	1	4
87	даже в	2	4
88	одна из	2	4
89	того чтобы	6	4
90	по своей	1	4
91	в духе	2	4
92	наконец в	2	4
93	того времени	3	4
94	времени и	1	4
95	о том	6	4
96	с одной	2	4
97	в качестве	5	4
98	конечно не	1	4
99	так как	4	4
100	в изображении	2	4
101	в основе	1	4
102	в их	3	3
103	и быта	1	3
104	время в	1	3
105	не просто	1	3
106	в своем	6	3
107	главным образом	1	3
108	и самый	1	3
109	здесь нет	1	3
110	не мог	1	3
111	во времена	1	3
112	не в	2	3
113	на рубеже	1	3
114	рядом с	2	3
115	и был	2	3
116	в другом	1	3
117	в образе	3	3
118	и здесь	6	3
119	все его	1	3
120	а также	1	3
121	времени в	2	3
122	это была	1	3
123	между тем	4	3
124	в литературе	1	3
125	как например	1	3
126	одной из	4	3
127	так что	5	3
128	мы находим	2	3
129	что и	7	3
130	может быть	11	3
131	здесь в	3	3
132	к которому	1	3
133	что для	4	3
134	не на	1	3
135	сказать что	1	3
136	там где	1	3
137	с помощью	1	3
138	связь с	1	3
139	к его	2	3
140	до настоящего	1	3
141	образом и	1	3
142	его творчество	1	3
143	здесь есть	1	3
144	в связи	3	3
145	бы в	2	3
146	то что	6	3
147	речи и	1	3
148	том числе	3	3
149	самом деле	1	2
150	персонажей в	1	2
151	и чрезвычайно	1	2
152	на две	1	2
153	что эти	1	2
154	по прозвищу	1	2
155	для своего	1	2
156	мы не	2	2
157	прибегает к	1	2
158	первый план	1	2
159	бы то	2	2
160	с другой	2	2
161	значение и	1	2
162	как к	1	2
163	хотя и	4	2
164	когда он	1	2
165	целый ряд	2	2
166	и как	1	2
167	в действительности	2	2
168	и хотя	2	2
169	бы и	2	2
170	в нашем	2	2
171	с их	4	2
172	что она	2	2
173	ни было	2	2
174	и еще	2	2
175	в мире	2	2
176	его в	4	2
177	по всему	3	2
178	ни в	5	2
179	с тем	5	2
180	он и	1	2
181	несмотря на	1	2
182	в развитии	2	2
183	и некоторые	1	2
184	или менее	1	2
185	для него	1	2
186	и при	1	2
187	в своей	3	2
188	в котором	3	2
189	с точки	1	2
190	друг другу	3	2
191	если бы	9	2
192	не могли	1	2
193	между людьми	1	2
194	лиц и	1	2
195	было у	1	2
196	не имели	1	2
197	того как	3	2
198	к концу	3	2
199	что на	3	2
200	в каком	1	2
201	ни о	1	2
202	похож на	2	2
203	числе и	1	2
204	той или	1	2
