N	2gram	Bakhtin_Pr_1	Istorich
1	и в	29	22
2	мы имеем	1	19
3	в этом	22	17
4	и т	4	16
5	т е	21	16
6	т д	1	15
7	что в	8	15
8	не только	15	14
9	мы видели	1	13
10	но и	14	12
11	и не	31	12
12	может быть	24	11
13	и пр	3	11
14	но в	7	10
15	таким образом	12	10
16	еще не	5	10
17	в нем	19	9
18	и говорит	1	9
19	что и	4	9
20	в том	8	9
21	что он	8	9
22	как мы	4	8
23	мы видим	2	8
24	что они	1	8
25	с этим	2	8
26	том что	7	8
27	но не	9	7
28	то что	15	7
29	и здесь	3	7
30	мы должны	3	7
31	уже не	13	7
32	из них	1	7
33	так как	6	7
34	с другой	3	7
35	другой стороны	3	7
36	там где	10	7
37	к этому	1	7
38	то же	14	6
39	мы уже	2	6
40	не все	1	6
41	это не	9	6
42	ничего не	5	6
43	связи с	2	6
44	все еще	1	6
45	если бы	9	6
46	в них	3	6
47	то и	2	6
48	друг друга	3	6
49	а не	22	6
50	а в	7	6
51	с ней	1	6
52	все же	9	5
53	он не	5	5
54	что она	6	5
55	здесь мы	2	5
56	в этой	4	5
57	могут быть	6	5
58	к нему	6	5
59	в свете	4	5
60	того что	1	5
61	один из	2	5
62	так что	2	5
63	до сих	2	5
64	на ней	1	5
65	у меня	1	5
66	в частности	1	5
67	есть и	2	5
68	этом случае	1	5
69	сих пор	2	5
70	одним из	6	4
71	и на	7	4
72	все эти	9	4
73	отношение к	2	4
74	не в	7	4
75	имеем в	1	4
76	на этом	1	4
77	и с	4	4
78	не всегда	1	4
79	можно найти	1	4
80	у нас	1	4
81	но он	2	4
82	и его	14	4
83	тем что	4	4
84	она не	7	4
85	в пределах	13	4
86	находится в	2	4
87	в другой	3	4
88	только в	10	4
89	его и	2	4
90	в других	1	4
91	а именно	1	4
92	они не	4	4
93	в данном	2	4
94	и там	1	4
95	в свою	1	4
96	не может	12	4
97	и другие	1	4
98	их и	1	3
99	он все	2	3
100	я не	3	3
101	и ее	2	3
102	со стороны	1	3
103	в одной	6	3
104	и как	7	3
105	и к	2	3
106	в целом	6	3
107	из этих	1	3
108	на его	2	3
109	их в	4	3
110	его в	6	3
111	было бы	5	3
112	приходит в	1	3
113	для них	1	3
114	все равно	1	3
115	далеко не	3	3
116	как и	12	3
117	должны были	1	3
118	одном из	1	3
119	в русской	1	3
120	никогда не	3	3
121	потому что	8	3
122	что герой	2	3
123	он и	5	3
124	к тому	1	3
125	они и	1	3
126	о том	1	3
127	здесь не	1	3
128	данном случае	2	3
129	что у	1	3
130	от них	2	3
131	в его	24	3
132	и она	1	3
133	и у	3	3
134	за ним	3	3
135	прежде всего	7	3
136	у него	5	3
137	однако что	1	3
138	превращается в	4	3
139	если это	1	3
140	вступает в	1	3
141	о себе	12	3
142	так же	6	3
143	мы увидим	1	3
144	стороны и	1	3
145	быть и	1	3
146	но это	4	3
147	и от	2	3
148	его не	1	3
149	и все	1	3
150	сказать что	3	3
151	ее в	1	3
152	все что	3	3
153	например в	3	2
154	на самом	5	2
155	и есть	2	2
156	в котором	2	2
157	той же	5	2
158	или наоборот	1	2
159	же как	1	2
160	вопрос о	2	2
161	и новые	1	2
162	время как	1	2
163	на себя	2	2
164	то это	1	2
165	и он	1	2
166	в ней	2	2
167	но конечно	1	2
168	по отношению	8	2
169	в качестве	1	2
170	вступают в	1	2
171	себе и	3	2
172	независимо от	1	2
173	его на	2	2
174	как в	6	2
175	в своем	8	2
176	хотя и	1	2
177	ни один	3	2
178	образом и	1	2
179	то время	1	2
180	при этом	2	2
181	достаточно чтобы	1	2
182	всех этих	2	2
183	и вот	1	2
184	так и	7	2
185	но все	5	2
186	в работе	1	2
187	же не	2	2
188	большинстве случаев	2	2
189	ни в	3	2
190	он у	1	2
191	вовсе не	7	2
192	со своими	2	2
193	и уже	2	2
194	и для	4	2
195	выйти за	2	2
196	такой же	1	2
197	как таковой	2	2
198	точки зрения	19	2
199	в которых	2	2
200	друг другу	2	2
201	что было	4	2
202	но они	2	2
203	она или	1	2
204	даже в	4	2
205	и герой	1	2
206	ему как	1	2
207	здесь могут	1	2
208	не раз	1	2
209	в то	10	2
210	не имеет	1	2
211	который был	1	2
212	одна из	3	2
213	с одним	1	2
214	относится к	1	2
215	связь и	1	2
216	нам важно	1	2
217	его он	1	2
218	как будто	3	2
219	во все	2	2
220	вот почему	1	2
221	особенности этого	1	2
222	и это	5	2
223	и о	5	2
224	роль в	1	2
225	в другом	1	2
226	образом в	1	2
227	и что	2	2
228	между тем	5	2
229	все время	2	2
230	же в	2	2
231	этот вопрос	2	2
232	и действительно	1	2
233	и так	1	2
234	они могут	2	2
235	героя с	3	2
236	в жизни	2	2
237	что не	1	2
238	него и	1	2
239	а то	1	2
240	на столе	1	2
241	себе в	1	2
242	всяком случае	3	2
243	в одном	10	2
244	можно собрать	1	2
245	перейти к	1	2
246	в особенности	1	2
247	знает не	1	2
248	и даже	2	2
249	даже не	1	2
250	и др	5	2
251	но есть	1	2
252	к более	2	2
253	не было	4	2
254	и потому	6	2
255	с миром	1	2
256	в тех	1	2
257	можно сказать	1	2
258	в особом	3	2
259	если не	1	2
260	он по	1	2
261	не дает	3	2
262	героя не	5	2
263	совершенно не	1	2
264	отношению к	8	2
265	жизни и	2	2
266	точно так	1	2
267	только не	1	2
268	во всяком	5	2
269	увидим дальше	1	1
270	она была	1	1
271	также что	1	1
272	самом деле	6	1
273	показаться что	1	1
274	этого мира	6	1
275	это однако	1	1
276	и до	3	1
277	со своей	1	1
278	времени он	1	1
279	и за	1	1
280	из всех	1	1
281	мы не	1	1
282	себе мужа	1	1
283	время идет	1	1
284	на эти	1	1
285	это делали	1	1
286	эта форма	2	1
287	то она	1	1
288	которые он	1	1
289	как если	1	1
290	ходит по	1	1
291	но как	3	1
292	не то	1	1
293	к которой	1	1
294	к ним	1	1
295	ответ на	1	1
296	нет и	1	1
297	к сожалению	1	1
298	миру подобно	1	1
299	из возможных	2	1
300	было так	1	1
301	что как	1	1
302	перед нами	5	1
303	кроме того	3	1
304	к этой	1	1
305	и каждое	1	1
306	его к	2	1
307	ее от	1	1
308	ясно и	1	1
309	таким является	1	1
310	при выходе	1	1
311	что это	1	1
312	он в	3	1
313	ни одна	1	1
314	вообще не	1	1
315	исходит из	1	1
316	не следует	1	1
317	больше всего	1	1
318	должна быть	5	1
319	перестает быть	4	1
320	явление но	1	1
321	эту задачу	1	1
322	видеть в	1	1
323	них нет	1	1
324	не как	14	1
325	из него	1	1
326	подобно тому	3	1
327	и по	1	1
328	человека в	4	1
329	от нее	1	1
330	мне в	1	1
331	могла бы	1	1
332	не будет	1	1
333	в состоянии	1	1
334	в мире	6	1
335	об этом	1	1
336	бы быть	1	1
337	и иногда	1	1
338	а как	7	1
339	входит в	7	1
340	заключается в	1	1
341	с другими	7	1
342	со всех	1	1
343	подходит к	2	1
344	но самый	1	1
345	с начала	2	1
346	был очень	1	1
347	одной из	1	1
348	по всему	1	1
349	тех которые	1	1
350	но уже	1	1
351	героя или	1	1
352	она и	1	1
353	ни одной	2	1
354	всегда лежит	1	1
355	и вне	1	1
356	становится и	1	1
357	чем в	2	1
358	ведет к	1	1
359	здесь конечно	2	1
360	и становится	1	1
361	меняется и	1	1
362	но если	1	1
363	в своей	8	1
364	художественного творчества	3	1
365	с точки	13	1
366	вот он	1	1
367	видел и	1	1
368	что вся	1	1
369	не исчерпывается	1	1
370	своего рода	1	1
371	мы проследим	1	1
372	для данного	1	1
373	героя из	1	1
374	жизни является	1	1
375	не могли	1	1
376	как можно	2	1
377	по себе	8	1
378	же мы	1	1
379	героем и	1	1
380	этих трех	1	1
381	как из	1	1
382	самого начала	2	1
383	например не	1	1
384	того как	1	1
385	ее с	1	1
386	и сама	1	1
387	в плане	5	1
388	на которых	1	1
389	при том	1	1
390	правда в	2	1
391	который создал	1	1
392	смысле как	1	1
393	самая функция	1	1
394	нам важен	1	1
395	на себе	2	1
396	уже говорили	1	1
397	образа и	1	1
398	е не	2	1
399	из условий	1	1
400	так то	1	1
401	в каком	1	1
402	не создает	1	1
403	нет ни	2	1
404	героев и	3	1
405	лежит в	1	1
406	отличается от	3	1
407	об одном	1	1
408	особенностей его	1	1
409	не есть	2	1
410	для героя	1	1
411	если же	3	1
412	где он	1	1
413	него как	1	1
414	тогда я	1	1
415	как не	8	1
416	свою очередь	1	1
417	как один	1	1
418	отсюда же	2	1
419	в ее	1	1
420	и этим	3	1
421	только то	3	1
422	в себя	3	1
423	с самого	1	1
424	и сам	2	1
425	можно было	2	1
426	совершенно различных	1	1
427	понято как	1	1
428	отсюда и	2	1
429	этой мысли	1	1
430	чтобы быть	1	1
431	во второй	1	1
432	что дело	1	1
433	является в	1	1
434	которой можно	1	1
435	он сам	3	1
436	для этого	1	1
437	с ним	5	1
438	мире в	3	1
439	все те	2	1
440	видим не	1	1
441	и входит	2	1
442	и та	1	1
443	другими словами	1	1
444	к одной	1	1
445	за пределами	1	1
446	никак не	2	1
447	что каждый	1	1
448	даже смутные	1	1
449	времени в	1	1
450	тем как	4	1
451	функций в	1	1
452	из своего	2	1
453	и только	1	1
454	ее всегда	1	1
455	что бы	1	1
456	перед тем	1	1
457	здесь в	1	1
458	есть что	1	1
459	наконец и	1	1
460	оно и	1	1
461	только у	3	1
462	тот же	2	1
463	хотя бы	2	1
464	так всегда	1	1
465	который в	1	1
466	особенность его	3	1
467	объясняется не	1	1
468	по этому	1	1
469	между героем	1	1
470	видеть и	1	1
471	именно на	2	1
472	конечно не	2	1
473	не входит	3	1
474	с нею	1	1
475	уже в	3	1
476	эти черты	1	1
477	в большинстве	2	1
478	в начале	1	1
479	они могли	1	1
480	или даже	2	1
481	героев или	1	1
482	возможных форм	1	1
483	быть объяснены	1	1
484	одно из	2	1
485	искать в	2	1
486	и их	1	1
487	могло бы	1	1
488	сами по	3	1
489	случае не	1	1
490	уже и	2	1
491	заметить что	2	1
492	а те	1	1
493	тогда как	1	1
494	от того	4	1
495	ее на	1	1
496	бы это	1	1
497	были бы	4	1
498	мое слово	1	1
499	ней и	1	1
500	другого и	1	1
501	как у	1	1
502	и вступает	1	1
503	в соединении	1	1
504	случаев в	1	1
505	и быть	1	1
506	с другом	1	1
507	она является	2	1
508	себя и	2	1
509	только к	1	1
510	здесь действительно	2	1
511	однако в	2	1
512	сделать их	1	1
513	чтобы убедиться	1	1
514	а на	1	1
515	которые не	1	1
516	на этот	2	1
517	она может	1	1
518	ничем не	1	1
519	для сознания	1	1
520	жизнь в	1	1
521	самый факт	2	1
522	мы остановимся	2	1
