N	2gram	Vygotskiy__4	Narrotol
1	не только	15	32
2	может быть	12	25
3	но и	9	23
4	в качестве	21	21
5	и не	8	20
6	и в	20	19
7	в том	42	18
8	в этом	24	17
9	не в	4	14
10	в частности	5	14
11	том что	35	14
12	состоит в	4	13
13	представляет собой	3	12
14	тогда как	2	12
15	своего рода	1	12
16	а не	7	12
17	то что	15	11
18	а в	2	11
19	точки зрения	24	10
20	не может	6	10
21	при этом	12	9
22	так и	5	9
23	в его	11	9
24	со стороны	3	9
25	в себе	10	8
26	и т.п	2	8
27	с другой	12	8
28	не является	5	8
29	еще не	2	7
30	по отношению	1	7
31	как в	5	7
32	все же	5	7
33	как и	9	7
34	к тому	6	7
35	и т.д	2	7
36	а также	2	7
37	с одной	9	7
38	одной стороны	9	7
39	такого рода	6	7
40	но не	3	6
41	точка зрения	1	6
42	в той	2	6
43	то в	1	6
44	тем самым	7	6
45	в себя	1	6
46	о том	5	6
47	что он	6	6
48	именно в	3	6
49	как это	9	6
50	отношению к	1	6
51	том числе	2	6
52	но в	3	6
53	между двумя	2	5
54	не все	1	5
55	отличие от	2	5
56	отнюдь не	3	5
57	и как	9	5
58	уже не	1	5
59	в этой	3	5
60	тому же	6	5
61	далеко не	2	5
62	в отличие	2	5
63	по себе	1	5
64	в основе	17	5
65	и его	5	5
66	к нему	2	5
67	нуждается в	1	5
68	в форме	1	5
69	себя в	3	5
70	в данном	2	5
71	можно сказать	1	5
72	не предполагает	1	5
73	речь идет	5	4
74	переход от	2	4
75	данном случае	2	4
76	то же	16	4
77	из которых	1	4
78	здесь не	2	4
79	как правило	1	4
80	перед нами	5	4
81	в нем	2	4
82	в силу	6	4
83	но все	1	4
84	же не	2	4
85	и с	4	4
86	было бы	8	4
87	и тем	8	4
88	точку зрения	1	4
89	связи с	3	4
90	числе и	2	4
91	имеет место	1	4
92	не столько	1	4
93	те же	6	4
94	о нем	1	4
95	одного из	1	4
96	вслед за	2	4
97	только в	10	4
98	у него	2	4
99	что не	1	4
100	прежде всего	2	4
101	если не	2	4
102	как бы	7	4
103	отличается от	2	4
104	же в	1	4
105	одной из	3	4
106	сказать что	6	4
107	другой стороны	9	4
108	же как	6	3
109	в сущности	4	3
110	и он	2	3
111	в ней	2	3
112	и на	6	3
113	может не	2	3
114	еще одна	1	3
115	бы то	1	3
116	значении этого	1	3
117	если в	1	3
118	что они	14	3
119	как говорит	2	3
120	хотя и	1	3
121	когда он	3	3
122	что это	2	3
123	уже в	6	3
124	из этих	2	3
125	не есть	2	3
126	он не	1	3
127	то ни	1	3
128	который по	2	3
129	ни в	3	3
130	обратимся к	4	3
131	тем не	1	3
132	не менее	3	3
133	в то	1	3
134	тем что	7	3
135	на него	1	3
136	никогда не	5	3
137	по своей	6	3
138	этом отношении	7	3
139	могут быть	7	3
140	как мы	13	3
141	свою очередь	2	3
142	на том	4	3
143	мог бы	1	3
144	столь же	3	3
145	между тем	9	3
146	один из	3	3
147	из них	4	3
148	из двух	1	3
149	и даже	1	3
150	даже не	1	3
151	в свою	2	3
152	а с	2	3
153	не существует	1	3
154	что в	19	3
155	ни было	1	3
156	как известно	3	2
157	одним из	2	2
158	например в	1	2
159	и потому	1	2
160	самом деле	7	2
161	идет о	3	2
162	оно может	3	2
163	должна быть	2	2
