N	3gram	Vygotskiy__2	KulturaY
1	и т п	8	41
2	с точки зрения	10	16
3	в самом деле	11	11
4	для того чтобы	13	11
5	можно было бы	4	10
6	тем не менее	4	9
7	до сих пор	5	8
8	в том что	17	8
9	и т д	2	8
10	в зависимости от	1	7
11	тех пор пока	1	4
12	в этом случае	1	4
13	в том случае	4	4
14	в данном случае	4	4
15	с одной стороны	1	4
16	в связи с	1	4
17	до тех пор	1	4
18	и в самом	4	4
19	после того как	1	4
20	зависимости от того	1	3
21	на самом деле	5	3
22	того или иного	2	3
23	сам по себе	4	3
24	и тем не	1	3
25	то обстоятельство что	1	3
26	в том чтобы	3	3
27	а с другой	1	3
28	с другой стороны	2	3
29	не может быть	8	3
30	о том что	4	3
31	т п в	1	3
32	и того же	1	2
33	один и тот	1	2
34	это и значит	1	2
35	принять во внимание	1	2
36	только в том	4	2
37	тем что она	1	2
38	в таком случае	1	2
39	в отличие от	1	2
40	при этом что	1	2
41	только то что	1	2
42	с тем чтобы	1	2
43	совершенно ясно что	6	2
44	в общем и	1	2
45	от того что	1	2
46	в первом случае	1	2
47	и тот же	1	2
48	потому что в	1	2
49	не в том	2	2
50	не могут быть	1	2
51	беда в том	1	2
52	после того что	1	2
53	в русском языке	1	2
54	так как он	1	2
55	общем и целом	1	2
56	более или менее	1	2
57	то или иное	1	2
58	одного и того	1	2
59	если бы не	1	2
60	что и в	3	2
61	в свое время	1	2
62	формы и содержания	1	2
63	и в поэзии	1	1
64	потому что он	1	1
65	на этот вопрос	2	1
66	было бы и	2	1
67	есть один из	1	1
68	что же касается	1	1
69	само собой разумеется	1	1
70	в чем же	1	1
71	то ни стало	1	1
72	сказать то что	1	1
73	и той же	4	1
74	не более чем	1	1
75	совершенно разное значение	1	1
76	так как на	1	1
77	в этом смысле	1	1
78	то же самое	6	1
79	в силу того	1	1
80	по своему значению	1	1
81	во что бы	1	1
82	что она есть	1	1
83	поэтической речи но	1	1
84	которые не только	1	1
85	и не может	2	1
86	то что мы	1	1
87	в психологической теории	2	1
88	на минуту не	1	1
89	что он не	2	1
90	бы то ни	2	1
91	но и в	1	1
92	что все эти	1	1
93	мы находим в	1	1
94	тогда когда он	1	1
95	легко убедиться что	1	1
96	с тем что	3	1
97	отделяя его от	1	1
98	по крайней мере	1	1
99	имеет в виду	1	1
100	что она игнорирует	1	1
101	идет только о	1	1
102	как это сделано	1	1
103	не только не	1	1
104	все эти понятия	1	1
105	но и как	1	1
106	с этой точки	1	1
107	в наши дни	1	1
108	вместе с тем	1	1
109	не то что	1	1
110	точки зрения их	1	1
111	что бы то	1	1
112	если же мы	2	1
113	и что на	1	1
114	в то время	3	1
115	к другому и	1	1
116	так же как	4	1
117	относительно того что	1	1
118	может быть не	1	1
119	ни при чем	1	1
120	не потому что	1	1
121	тому или иному	2	1
122	заключается в том	10	1
123	с другими формами	1	1
124	поэтического творчества и	1	1
125	не зависит от	1	1
126	тот же звук	1	1
127	ясно что в	1	1
128	ни на минуту	1	1
129	аналогично тому как	1	1
130	первая из этих	1	1
131	в одном случае	1	1
132	в противном случае	1	1
133	только как на	1	1
134	а не как	1	1
135	дело так будто	1	1
136	во всяком случае	2	1
137	целый ряд таких	1	1
138	что далеко не	1	1
139	только о том	1	1
140	тем что в	1	1
141	образом и на	1	1
142	не имеет ничего	1	1
143	форма и содержание	1	1
144	такая точка зрения	1	1
145	этой точки зрения	2	1
146	то увидим что	1	1
147	силу того что	1	1
148	то же время	2	1
149	мы получим если	1	1
150	с тем как	1	1
151	же самое что	2	1
152	том смысле что	1	1
153	никогда не может	3	1
154	в свою очередь	2	1
155	само по себе	3	1
156	что если мы	1	1
157	с тем которое	1	1
158	имеет своей целью	1	1
159	в конечном счете	3	1
160	зависит от его	1	1
161	той же формы	1	1
162	и так как	1	1
163	с помощью которых	1	1
164	выходит за пределы	1	1
165	мы имеем в	1	1
166	в то же	2	1
167	по этому поводу	1	1
168	т п так	1	1
169	к тому что	2	1
170	в том смысле	1	1
171	одной и той	4	1
172	друг от друга	1	1
173	те или иные	1	1
174	что на деле	1	1
175	пор пока мы	1	1
176	бы не было	1	1
177	один из самых	1	1
178	мы увидим что	1	1
179	именно потому что	1	1
