N	2gram	Tiupa_Narr_1	Myshleni
1	в том	18	33
2	том что	14	27
3	в развитии	1	26
4	точки зрения	10	26
5	то что	11	20
6	в этом	17	19
7	с точки	2	18
8	того что	1	17
9	не только	32	15
10	и в	19	15
11	речи и	1	15
12	таким образом	1	14
13	что в	3	14
14	и т.д	7	12
15	что он	6	12
16	в самом	1	11
17	в процессе	1	11
18	мы не	1	10
19	в целом	1	10
20	было бы	4	10
21	но и	23	10
22	мы можем	1	10
23	в сущности	3	9
24	в своем	2	9
25	о том	6	9
26	связи с	4	9
27	может быть	25	9
28	что мы	2	9
29	не может	10	9
30	не является	8	9
31	не в	14	8
32	никогда не	3	8
33	так и	9	8
34	если бы	1	8
35	едва ли	1	7
36	он не	3	7
37	по себе	5	7
38	к тому	7	7
39	и т.п	8	7
40	тот же	1	7
41	с одной	7	7
42	потому что	1	7
43	одной стороны	7	7
44	как бы	4	7
45	и не	20	7
46	как известно	2	6
47	самом деле	2	6
48	с таким	1	6
49	мы уже	1	6
50	по отношению	7	6
51	в этой	5	6
52	и к	1	6
53	что это	3	6
54	как и	7	6
55	мы видели	1	6
56	точку зрения	4	6
57	как мы	3	6
58	в виду	1	6
59	но в	6	6
60	по своей	3	6
61	вовсе не	1	6
62	с другой	8	6
63	к которому	2	6
64	в частности	14	6
65	как это	6	6
66	в связи	2	6
67	сказать что	4	6
68	то же	4	5
69	уже в	3	5
70	приводит к	2	5
71	внутренней речи	1	5
72	это не	2	5
73	во всей	2	5
74	можно было	2	5
75	и даже	3	5
76	и др	2	5
77	по существу	2	5
78	отношению к	6	5
79	переход от	4	4
80	хотя бы	4	4
81	с его	6	4
82	из этих	3	4
83	конечном счете	2	4
84	независимо от	2	4
85	как в	7	4
86	все же	7	4
87	могли бы	1	4
88	том чтобы	1	4
89	что все	1	4
90	в них	1	4
91	несмотря на	2	4
92	является для	1	4
93	от его	1	4
94	признать что	1	4
95	их в	1	4
96	даже в	2	4
97	не имеет	2	4
98	и его	5	4
99	что оно	1	4
100	в совершенно	1	4
101	и с	4	4
102	в конечном	3	4
103	только в	4	4
104	который в	2	4
105	в качестве	21	4
106	в начале	1	4
107	как раз	2	4
108	фазу в	1	4
109	его мысли	1	4
110	а с	3	4
111	прежде всего	4	4
112	так же	2	4
113	для нас	1	4
114	а в	11	4
115	по поводу	1	4
116	на самом	1	3
117	идет о	2	3
118	здесь и	2	3
119	отношения между	1	3
120	и до	2	3
121	действительности и	1	3
122	мы имеем	2	3
123	и ее	2	3
124	он сам	2	3
125	мы будем	1	3
126	точка зрения	6	3
127	в общем	1	3
128	очевидно что	1	3
129	что они	3	3
130	языка и	2	3
131	что именно	2	3
132	что как	1	3
133	когда он	3	3
134	все эти	2	3
135	речи но	1	3
136	но на	1	3
137	при этом	9	3
138	что у	2	3
139	состоит в	13	3
140	и по	1	3
141	об этом	1	3
142	те же	4	3
143	лишь в	1	3
144	с другими	1	3
145	таким же	1	3
146	в которых	1	3
147	при рассмотрении	1	3
148	из которых	4	3
149	вытекает из	1	3
150	в самой	1	3
151	этом отношении	3	3
152	в основе	5	3
153	числе и	4	3
154	для себя	1	3
155	данном случае	4	3
156	в собственном	2	3
157	которое мы	1	3
158	и сам	1	3
159	из двух	3	3
160	с ним	1	3
161	ничего не	2	3
162	и только	2	3
163	тем более	2	3
164	все время	1	3
165	одной из	4	3
166	но не	5	3
167	это же	1	3
168	в следующем	1	3
169	из них	3	3
170	для него	2	3
171	отличие от	5	3
172	со стороны	9	3
173	в отличие	5	3
174	ничем не	1	3
175	а не	12	3
176	в данном	5	3
177	этого слова	2	3
178	которых он	1	3
179	не существует	3	3
180	или в	2	3
181	в результате	2	3
182	и все	2	3
183	того же	1	3
184	тем самым	6	3
185	том числе	6	3
186	они не	2	3
187	речь идет	4	2
188	также и	1	2
189	же как	3	2
190	и есть	1	2
191	в присутствии	3	2
192	в котором	1	2
193	все те	4	2
194	речи которая	1	2
195	что если	1	2
196	в первый	1	2
197	он как	1	2
198	есть нечто	1	2
199	говорить о	2	2
200	в их	1	2
201	и самого	3	2
202	столь же	3	2
203	во всех	1	2
204	не то	2	2
205	друг от	1	2
206	нет и	2	2
207	отнюдь не	5	2
208	как говорит	3	2
209	наряду с	2	2
210	перед нами	4	2
211	в полном	2	2
212	как уже	1	2
213	и как	5	2
214	более или	2	2
215	в противоположность	2	2
216	от этого	1	2
217	за собой	4	2
218	представляет собой	13	2
219	в известном	2	2
220	само по	1	2
221	в себе	8	2
222	в мышлении	1	2
223	всей его	2	2
224	в силу	4	2
225	и более	1	2
226	друг с	1	2
227	подобно тому	2	2
228	подход к	2	2
229	в другом	1	2
230	в поведении	1	2
231	этом смысле	1	2
232	свести к	1	2
233	ни в	3	2
234	все равно	1	2
235	с такой	1	2
236	иначе говоря	6	2
237	в один	1	2
238	и тогда	1	2
239	или менее	2	2
240	отрыве от	1	2
241	том же	1	2
242	этой проблемы	1	2
243	всякий раз	1	2
244	быть может	2	2
245	тому чтобы	1	2
246	и вообще	1	2
247	не могло	2	2
248	для всего	1	2
249	этих двух	1	2
250	к ней	1	2
251	что на	2	2
252	с другом	1	2
253	к себе	5	2
254	не могут	1	2
255	могут быть	3	2
256	но все	4	2
257	как только	1	2
258	же самое	1	2
259	той или	4	2
260	говоря словами	2	2
261	опираясь на	1	2
262	с ее	3	2
263	от друга	1	2
264	в себя	6	2
265	на том	3	2
266	живет в	1	2
267	когда в	1	2
268	не падает	1	2
269	как у	1	2
270	можно сказать	5	2
271	всем протяжении	1	2
272	а также	7	2
273	нас в	1	2
274	и всю	1	2
275	в его	9	2
276	что и	1	2
277	полагая что	1	2
278	и тем	4	2
279	на всем	1	2
280	на протяжении	6	2
281	не дает	1	2
282	на одном	1	2
283	у него	4	2
284	тем что	3	2
285	от того	1	2
286	протяжении всего	1	2
287	или иной	5	2
288	между которыми	1	2
289	именно в	6	2
290	когда она	1	2
291	связь с	1	2
292	человека к	1	2
293	видит в	1	2
294	для обозначения	1	2
295	тому как	2	2
296	человек с	1	2
297	с этой	1	2
298	своей жизни	1	2
299	и развития	1	2
300	возникает в	1	2
301	в книге	1	2
302	и для	2	2
303	однако и	1	2
304	мира и	2	2
305	это все	2	2
306	к его	1	2
307	мы увидим	1	2
308	и эта	1	2
309	широкое распространение	1	1
310	отношении но	1	1
311	неотделима от	1	1
312	переходит к	1	1
313	сам по	1	1
314	тот или	1	1
315	что видит	1	1
316	видеть в	1	1
317	внутренней речью	1	1
318	и возможность	2	1
319	общественных отношений	1	1
320	по его	1	1
321	есть не	1	1
322	на первый	2	1
323	речевой деятельности	1	1
324	по аналогии	1	1
325	связаны между	1	1
326	сути дела	2	1
327	самую сущность	1	1
328	время пребывания	1	1
329	и со	1	1
330	и он	3	1
331	в ней	3	1
332	и то	1	1
333	и на	3	1
334	между собой	2	1
335	здесь не	4	1
336	время в	2	1
337	когда же	1	1
338	бы то	3	1
339	в чем	1	1
340	не отличается	2	1
341	в духовном	1	1
342	как правило	4	1
343	одним словом	1	1
344	в ее	3	1
345	ее к	1	1
346	но как	2	1
347	не входит	1	1
348	в противовес	4	1
349	ответ на	1	1
350	с совершенно	1	1
351	это и	3	1
352	один и	1	1
353	в той	6	1
354	данный момент	1	1
355	опыта к	1	1
356	того не	1	1
357	и где	1	1
358	сознания в	1	1
359	и наконец	1	1
360	и тот	2	1
361	настаивает на	1	1
362	себе не	2	1
363	как таковое	1	1
364	от самого	1	1
365	смысла но	1	1
366	точкой зрения	2	1
367	та же	2	1
368	ни один	1	1
369	формы в	1	1
370	наличии у	1	1
371	имеет для	1	1
372	сливаются в	1	1
373	тому же	5	1
374	так сказать	1	1
375	с чем	2	1
376	в нем	4	1
377	раз когда	1	1
378	еще раньше	1	1
379	в понимании	1	1
380	не являются	2	1
381	собой не	2	1
382	однако он	1	1
383	сомнение и	1	1
384	свое время	1	1
385	постольку поскольку	2	1
386	на этом	1	1
387	дней своей	1	1
388	исходя из	2	1
389	этом последнем	1	1
390	то ни	3	1
391	как они	1	1
392	и может	1	1
393	а по	2	1
394	на ту	1	1
395	зрения на	2	1
396	речи окружающих	1	1
397	его в	2	1
398	входит в	1	1
399	того или	2	1
400	его личности	2	1
401	страдает от	1	1
402	по мысли	3	1
403	должен был	1	1
404	который по	3	1
405	как об	1	1
406	что не	4	1
407	зрения или	2	1
408	не всегда	2	1
409	исследований в	1	1
410	она неизбежно	1	1
411	обратимся к	3	1
412	в ходе	1	1
413	и при	1	1
414	связь со	1	1
415	два слова	1	1
416	и третий	1	1
417	место в	1	1
418	речевого общения	1	1
419	не от	2	1
420	мысли и	1	1
421	и другого	1	1
422	обозначения и	1	1
423	есть его	1	1
424	автора который	1	1
425	ни было	3	1
426	однако в	2	1
427	бы быть	3	1
428	или изобретения	1	1
429	зрения и	2	1
430	а от	1	1
431	деле когда	1	1
432	в обоих	2	1
433	как о	1	1
434	дело не	1	1
435	к этим	1	1
436	на него	3	1
