1	в том что	6	11
2	не может быть	3	5
3	с точки зрения	2	4
4	по крайней мере	1	4
5	во всяком случае	1	4
6	в этом отношении	4	4
7	с другой стороны	1	4
8	о том что	3	4
9	состоит в том	2	3
10	не в том	1	3
11	в то же	4	3
12	прежде всего в	1	3
13	то же время	5	3
14	но это не	1	3
15	с самого начала	1	2
16	с одной стороны	4	2
17	а с другой	1	2
18	тем не менее	1	2
19	между тем как	1	2
20	тем что он	1	2
21	и в частности	1	1
22	то что в	1	1
23	не менее в	1	1
24	и той же	1	1
25	в той или	1	1
26	во главе с	1	1
27	говоря уже о	1	1
28	в такого рода	2	1
29	жизни но это	1	1
30	на мой взгляд	2	1
31	в применении к	1	1
32	значении этого термина	1	1
33	в частности на	1	1
34	чем у пушкина	1	1
35	речь идет о	1	1
36	или иной мере	1	1
37	нас не дошли	1	1
38	в такой же	1	1
39	что в них	1	1
40	по большей части	2	1
41	до нас не	1	1
42	и может быть	2	1
43	а также от	1	1
44	одних и тех	1	1
45	потому что в	1	1
46	бог сойти с	1	1
47	не говоря уже	1	1
48	и мн др	2	1
49	что же касается	2	1
50	одной и той	1	1
51	в этом жанре	1	1
52	и тех же	1	1
53	той или иной	3	1
54	мне бог сойти	1	1
55	не дай мне	1	1
56	в свое время	2	1
57	в самом деле	1	1
58	не дошли но	1	1
59	что касается второго	1	1
60	можно сказать что	1	1
61	в европейской поэзии	1	1
62	дошли но есть	1	1
63	что этот человек	1	1
64	сойти с ума	1	1
65	в русской литературе	2	1
66	дай мне бог	1	1
67	в наше время	2	1
68	в одном из	1	1
