N	2gram	Bakhtin_Fr_6	Istorich
1	и в	41	26
2	так же	5	18
3	то что	10	16
4	не только	10	15
5	может быть	2	14
6	что в	7	14
7	между двумя	1	12
8	но и	13	12
9	связь с	1	12
10	так и	5	10
11	таким образом	17	10
12	и его	13	10
13	что он	6	10
14	все же	4	9
15	его в	1	9
16	что и	1	9
17	так как	10	9
18	и не	3	9
19	то же	5	8
20	а в	4	8
21	в этом	12	7
22	он не	2	7
23	об этом	1	7
24	как и	7	7
25	в этих	2	7
26	во время	9	7
27	их в	2	7
28	как в	4	7
29	что здесь	1	7
30	превращается в	2	7
31	героя в	1	7
32	и то	2	6
33	еще не	1	6
34	что они	2	6
35	как он	2	6
36	в плен	1	6
37	мы видели	2	6
38	таким же	1	6
39	мы можем	1	6
40	могут быть	1	6
41	в дальнейшем	2	6
42	к нему	3	6
43	мы видим	6	6
44	потому что	3	6
45	а не	2	6
46	не может	4	6
47	вместе с	6	6
48	это и	2	5
49	мы уже	18	5
50	то это	1	5
51	но не	2	5
52	эта связь	1	5
53	и как	4	5
54	но в	8	5
55	уже не	1	5
56	и по	1	5
57	с собой	1	5
58	но все	1	5
59	в другом	4	5
60	и с	16	5
61	это не	1	5
62	не в	4	5
63	ничего не	1	5
64	и у	2	5
65	как мы	12	5
66	и здесь	1	5
67	и что	5	5
68	в его	7	5
69	с ними	1	5
70	в одном	5	5
71	у него	7	5
72	тем что	5	5
73	до сих	3	5
74	и др	10	5
75	в некоторых	1	5
76	сих пор	3	5
77	в числе	1	4
78	в которых	1	4
79	не просто	1	4
80	дает нам	2	4
81	в этот	1	4
82	он в	2	4
83	но он	5	4
84	в своей	2	4
85	но эта	2	4
86	даже в	4	4
87	того как	1	4
88	здесь не	1	4
89	огонь и	1	4
90	о том	9	4
91	и даже	4	4
92	вовсе не	7	4
93	с другой	4	4
94	такое же	1	4
95	а на	2	4
96	все что	4	4
97	другой стороны	2	4
98	например в	6	3
99	из этих	2	3
100	видели что	1	3
101	в одной	3	3
102	перед нами	3	3
103	все эти	11	3
104	и если	1	3
105	на его	2	3
106	связанные с	1	3
107	при этом	3	3
108	он должен	1	3
109	работе о	1	3
110	на земле	1	3
111	а затем	4	3
112	те же	3	3
113	должен был	1	3
114	в огонь	1	3
115	не мог	3	3
116	том что	7	3
117	с миром	3	3
118	как это	2	3
119	не имеет	1	3
120	на него	1	3
121	во всем	5	3
122	связи с	2	3
123	к себе	2	3
124	есть только	3	3
125	и он	5	3
126	данном случае	2	3
127	в образе	6	3
128	а также	5	3
129	в другой	1	3
130	в том	2	3
131	мы увидим	3	3
132	только в	3	3
133	как нечто	1	3
134	человека с	2	3
135	переходит в	2	3
136	и других	1	3
137	связан с	1	3
138	а именно	2	3
139	у многих	1	3
140	не на	2	3
141	о чем	1	3
142	там где	5	3
143	что мы	2	3
144	части тела	6	3
145	к своему	1	3
146	в данном	3	3
147	наряду с	1	3
148	как бы	7	3
149	по существу	1	3
150	он бросает	1	3
151	или в	6	3
152	для нас	2	3
153	всякого рода	1	3
154	но это	3	3
155	на поле	1	3
156	между ними	3	3
157	к этой	1	3
158	и другие	2	3
159	что образ	5	2
160	мы здесь	1	2
161	он показывает	1	2
162	он может	1	2
163	в средние	4	2
164	должна быть	2	2
165	связана с	2	2
166	ему в	1	2
167	тех же	2	2
168	к ним	1	2
169	отношение к	1	2
170	нам право	1	2
171	в этой	8	2
172	в истории	2	2
173	с этим	3	2
174	в своем	5	2
175	хотя и	2	2
176	конечно не	3	2
177	сливается с	1	2
178	что это	5	2
179	в целом	1	2
180	в главе	2	2
181	еще один	1	2
182	он делает	1	2
183	и тот	2	2
184	в себе	5	2
185	в нем	16	2
186	на этом	2	2
187	такого же	1	2
188	связанных с	3	2
189	лишь в	2	2
190	было бы	3	2
191	из них	5	2
192	и тем	1	2
193	с тем	1	2
194	которой он	1	2
195	нечто подобное	1	2
196	земли и	4	2
197	и их	3	2
198	все это	11	2
199	по себе	1	2
200	не менее	1	2
201	в таких	2	2
202	к этим	3	2
203	небом и	1	2
204	это мы	1	2
205	так много	1	2
206	одна из	1	2
207	в области	2	2
208	у нас	4	2
209	не могут	2	2
210	во все	1	2
211	его с	1	2
212	формы и	1	2
213	совершенно ясно	1	2
214	и этим	2	2
215	никогда не	8	2
216	том как	1	2
217	и на	9	2
218	основана на	1	2
219	или на	1	2
220	после того	1	2
221	от них	1	2
222	и во	2	2
223	этот момент	1	2
224	в форме	2	2
225	видим что	1	2
226	того что	3	2
227	происходит в	1	2
228	указывает что	1	2
229	на которой	2	2
230	он стал	2	2
231	горы и	1	2
232	их не	1	2
233	себя в	2	2
234	так что	2	2
235	уже в	4	2
236	и они	1	2
237	есть в	3	2
238	не дает	1	2
239	тогда он	1	2
240	ни в	1	2
241	могло бы	1	2
242	в языке	1	2
243	представлений о	1	2
244	главе о	1	2
245	у нее	1	2
246	только с	3	2
247	в других	1	2
248	в особенности	7	2
249	возможно что	2	2
250	говорит о	1	2
251	на этот	1	2
252	его как	1	2
253	с помощью	6	2
254	в частности	2	2
255	он уже	1	2
256	он говорит	1	2
257	и вот	1	2
258	этого слова	1	2
259	смысле этого	1	2
260	и там	1	2
261	в отдельности	1	2
262	с этой	3	2
263	есть и	2	2
264	между прочим	1	2
265	различные предметы	1	2
266	это уже	2	2
267	в связи	1	2
268	от него	2	2
269	и все	9	2
270	в лице	1	2
271	на языке	3	2
272	в могилу	1	2
273	в страну	2	2
274	этот вопрос	1	2
275	сказать что	6	2
276	средние века	4	2
277	но этот	1	2
278	можно наблюдать	1	2
279	на это	1	2
280	по свидетельству	1	2
281	показывает также	1	1
282	говорили о	3	1
283	он о	1	1
284	дело обстоит	2	1
285	эти мотивы	1	1
286	и всем	1	1
287	от жажды	2	1
288	оно отражает	1	1
289	его же	1	1
290	из его	1	1
291	др в	1	1
292	был и	1	1
293	в зависимости	1	1
294	той же	5	1
295	их и	1	1
296	полагает что	1	1
297	это совершенно	1	1
298	мы не	2	1
299	здесь уже	1	1
300	что если	2	1
301	поля и	1	1
302	он как	1	1
303	есть нечто	2	1
304	и привязал	1	1
305	так чтобы	1	1
306	совпадает с	1	1
307	принадлежит к	1	1
308	не вполне	1	1
309	этом так	1	1
310	они были	3	1
311	и огонь	2	1
312	зависимости от	1	1
313	и серебро	1	1
314	в ней	4	1
315	меньшей степени	4	1
316	он был	4	1
317	по линии	1	1
318	на них	1	1
319	он сам	3	1
320	что по	1	1
321	в широком	1	1
322	в различных	1	1
323	в чем	3	1
324	во всех	17	1
325	его так	2	1
326	от его	1	1
327	землю и	2	1
328	погреб но	1	1
329	то он	2	1
330	о смерти	1	1
331	мы будем	3	1
332	огня в	1	1
333	здесь также	1	1
334	в эти	2	1
335	себе и	1	1
336	в наиболее	2	1
337	отчасти и	2	1
338	и я	1	1
339	как говорит	1	1
340	выражения как	1	1
341	что именно	2	1
342	бы при	1	1
343	мотивов в	1	1
344	туда и	1	1
345	что нет	1	1
346	все как	1	1
347	выражены в	1	1
348	и наконец	4	1
349	и к	1	1
350	на своем	1	1
351	мир и	1	1
352	есть ли	1	1
353	и хотя	1	1
354	здесь сам	1	1
355	та же	4	1
356	море и	2	1
357	земля и	3	1
358	думать что	1	1
359	им в	1	1
360	и те	2	1
361	ее как	1	1
362	не могла	1	1
363	жизнью и	1	1
364	и стало	1	1
365	что всю	1	1
366	которые находятся	1	1
367	он все	1	1
368	всех этих	2	1
369	его тела	1	1
370	до нашей	1	1
371	в узком	1	1
372	не как	1	1
373	источник и	1	1
374	дает и	1	1
375	широком смысле	1	1
376	из него	1	1
377	людей и	3	1
378	образа и	1	1
379	исходя из	1	1
380	где нет	1	1
381	за то	1	1
382	или два	1	1
383	на все	3	1
384	здесь довольно	1	1
385	и огня	1	1
386	то все	1	1
387	он есть	1	1
388	форму и	1	1
389	вообще на	1	1
390	эти же	1	1
391	смерть и	1	1
392	но уже	2	1
393	он является	2	1
394	в них	7	1
395	со своими	1	1
396	перестает быть	1	1
397	рода и	1	1
398	при которых	1	1
399	в развитии	2	1
400	и тогда	1	1
401	никаких признаков	1	1
402	точки зрения	2	1
403	часто в	1	1
404	как воплощение	1	1
405	и смерть	2	1
406	что дело	2	1
407	в котором	4	1
408	просто в	1	1
409	было очень	1	1
410	он дает	1	1
411	они умерли	1	1
412	момент в	1	1
413	веков и	1	1
414	дается в	1	1
415	не будем	2	1
416	как медведь	1	1
417	и эти	1	1
418	действительно есть	1	1
419	того кто	1	1
420	и очень	2	1
421	место занимает	1	1
422	все три	1	1
423	в то	6	1
424	тогда когда	2	1
425	между жизнью	1	1
426	народов в	1	1
427	между небом	1	1
428	бы наличие	1	1
429	которого он	1	1
430	нашей эры	4	1
431	путь и	1	1
432	находятся в	2	1
433	или иная	1	1
434	можно сказать	1	1
435	есть такой	1	1
436	какой же	1	1
437	же этот	1	1
438	нам важно	1	1
439	xvi века	2	1
440	эти три	1	1
441	до того	3	1
442	в основе	4	1
443	ему не	1	1
444	одним из	4	1
445	говорит если	1	1
446	только наиболее	1	1
447	у меня	1	1
448	такие выражения	1	1
449	очень часто	1	1
450	один раз	2	1
451	в момент	1	1
452	и заставляет	1	1
453	и другой	1	1
454	его за	1	1
455	и смертью	1	1
456	с полной	1	1
457	для его	2	1
458	от явлений	1	1
459	где он	1	1
460	приведем еще	1	1
461	с образом	2	1
462	и это	1	1
463	и луга	1	1
464	говорит и	1	1
465	средних веков	4	1
466	ногами и	2	1
