N	2gram	Propp_Isto_2	Narrotol
1	не только	18	31
2	но и	14	27
3	и не	11	23
4	при этом	4	19
5	может быть	17	15
6	в качестве	3	14
7	в частности	1	14
8	как и	2	13
9	а не	5	13
10	а в	12	13
11	в этом	11	12
12	только в	6	12
13	и в	15	11
14	тогда как	1	10
15	состоит в	2	10
16	своего рода	1	10
17	и его	3	10
18	то что	12	9
19	то же	10	8
20	представляет собой	5	8
21	не может	5	8
22	в том	6	8
23	уже не	1	8
24	со стороны	1	8
25	но в	6	7
26	том что	7	7
27	у него	4	7
28	и он	1	6
29	в самом	1	6
30	не в	7	6
31	в этой	4	6
32	в себе	4	6
33	тому же	2	6
34	об этом	11	6
35	не мог	3	6
36	к тому	5	6
37	одного из	1	6
38	в его	6	6
39	как бы	6	6
40	один из	8	6
41	или в	2	6
42	а также	2	6
43	и на	4	5
44	перед нами	2	5
45	так и	5	5
46	в своей	1	5
47	тем самым	2	5
48	потому что	9	5
49	на другой	2	5
50	на себя	1	4
51	еще не	9	4
52	с его	1	4
53	но не	2	4
54	как в	5	4
55	все же	9	4
56	из этих	3	4
57	в нем	7	4
58	из них	2	4
59	по себе	1	4
60	соответствии с	1	4
61	в одном	5	4
62	вплоть до	1	4
63	в то	1	4
64	одна из	2	4
65	того чтобы	2	4
66	никогда не	15	4
67	что на	1	4
68	к себе	2	4
69	в ней	4	4
70	так в	3	4
71	что у	2	4
72	о том	3	4
73	а во	1	4
74	к нему	5	4
75	того что	3	4
76	слова в	2	4
77	у нее	4	4
78	прежде всего	5	4
79	о чем	1	4
80	матери и	1	4
81	и состоит	1	4
82	и то	2	3
83	самом деле	2	3
84	едва ли	1	3
85	мы имеем	15	3
86	мы не	3	3
87	он сам	1	3
88	но как	1	3
89	в центре	1	3
90	другой день	1	3
91	и как	1	3
92	к чему	2	3
93	в целом	1	3
94	он не	8	3
95	подобно тому	3	3
96	и с	4	3
97	при которой	1	3
98	это не	2	3
99	в жизни	2	3
100	не всегда	1	3
101	и ее	2	3
102	тем не	1	3
103	их в	2	3
104	не менее	1	3
105	но они	4	3
106	в русской	5	3
107	как будто	3	3
108	у нас	1	3
109	и о	1	3
110	сводится к	1	3
111	о нем	4	3
112	что он	24	3
113	по отношению	3	3
114	могло бы	1	3
115	представляют собой	3	3
116	именно в	2	3
117	при всей	1	3
118	не было	2	3
119	как это	3	3
120	тому как	3	3
121	исходя из	1	3
122	быть не	1	3
123	в следующей	1	3
124	в поле	1	3
125	отношению к	3	3
126	героя в	1	3
127	что в	12	3
128	именно эта	1	2
129	мать и	1	2
130	в зависимости	1	2
131	героя но	1	2
132	и для	2	2
133	в сущности	2	2
134	не вполне	1	2
135	зависимости от	1	2
136	чем это	1	2
137	отличие от	1	2
138	отнюдь не	1	2
139	в той	1	2
140	роль в	3	2
141	нам как	1	2
142	на то	3	2
143	не могла	2	2
144	так сказать	2	2
145	и жена	1	2
146	о смерти	1	2
147	ключ к	2	2
148	человека в	2	2
149	не будет	1	2
150	а по	1	2
151	входит в	1	2
152	это было	1	2
153	и иных	1	2
154	для них	1	2
155	также не	2	2
156	этого не	5	2
157	он и	3	2
158	в этих	11	2
159	в отличие	1	2
160	сих пор	7	2
161	она не	5	2
162	в обоих	1	2
163	в детстве	1	2
164	дело не	4	2
165	казалось бы	1	2
166	ничего не	7	2
167	этих двух	1	2
168	как она	4	2
169	и после	1	2
170	связи с	8	2
171	к жизни	1	2
172	они и	1	2
173	состоят в	1	2
174	как мы	1	2
175	с ее	2	2
176	здесь не	2	2
177	другой стороны	2	2
178	в пределах	1	2
179	особенно в	1	2
180	она была	1	2
181	по мере	3	2
182	с ним	1	2
183	то они	1	2
184	со словами	1	2
185	до сих	6	2
186	с другой	2	2
187	и только	2	2
188	же в	1	2
189	идет по	1	2
190	с ними	2	2
191	который в	1	2
192	только на	1	2
193	до конца	1	2
194	его и	4	2
195	друг друга	1	2
196	мы можем	8	2
197	каждый из	1	2
198	в особенности	2	2
199	о своей	2	2
200	в результате	1	2
201	что не	1	2
202	и стал	1	2
203	а на	1	2
204	зависит от	2	2
205	что мы	3	2
206	вместе с	7	2
207	по своему	1	2
208	да и	2	2
209	мыслится как	1	2
210	быть и	1	2
211	человека который	1	2
212	о его	2	2
213	в связи	5	2
214	не подлежит	1	2
215	тот кто	2	2
216	хотя бы	2	2
217	сказать что	2	2
218	в свою	1	2
219	в таком	1	2
220	и наиболее	1	1
221	и т	19	1
222	же как	5	1
223	не знаем	1	1
224	сам по	1	1
225	отметим что	1	1
226	на самом	2	1
227	в стороне	1	1
228	это и	1	1
229	так у	2	1
230	говорилось выше	1	1
231	и есть	5	1
232	но после	1	1
233	выражается в	1	1
234	по его	1	1
235	мы уже	6	1
236	например в	2	1
237	полагает что	1	1
238	этих действий	2	1
239	еще можно	1	1
240	пока только	1	1
241	этом не	1	1
242	привести к	3	1
243	что иное	2	1
244	принадлежит к	2	1
245	мальчика и	1	1
246	не совсем	3	1
247	всю ночь	1	1
248	и много	1	1
249	он был	3	1
250	этот текст	1	1
251	иное как	2	1
252	нему в	1	1
253	делает вид	1	1
254	на своих	1	1
255	тем как	1	1
256	могло быть	1	1
257	видит в	2	1
258	достаточно для	1	1
259	после его	1	1
260	а только	1	1
261	не то	1	1
262	не все	2	1
263	а он	1	1
264	ответ на	1	1
265	тут же	2	1
266	его на	2	1
267	с этим	5	1
268	вспомним что	2	1
269	что ее	3	1
270	когда он	3	1
271	и наконец	5	1
272	и к	1	1
273	следующим образом	1	1
274	он на	1	1
275	за собой	1	1
276	впечатление что	1	1
277	для которого	1	1
278	со своей	1	1
279	еще на	1	1
280	в которой	2	1
281	что это	6	1
282	ни один	2	1
283	это за	2	1
284	из другого	1	1
285	будет сказано	1	1
286	следующей главе	1	1
287	к своей	1	1
288	приводит к	2	1
289	что к	1	1
290	и тот	1	1
291	видим и	1	1
292	как он	3	1
293	но на	1	1
294	человек не	1	1
295	что она	5	1
296	задний план	1	1
297	главным образом	2	1
298	т д	18	1
299	здесь однако	1	1
300	чтобы они	1	1
301	в силу	2	1
302	на земле	1	1
303	друг с	1	1
304	в комнату	1	1
305	и по	2	1
306	так например	1	1
307	в нее	2	1
308	таким образом	7	1
309	но все	5	1
310	могла бы	2	1
311	на печке	3	1
312	уже знаем	3	1
313	той же	2	1
314	них не	1	1
315	это весьма	1	1
316	его в	10	1
317	с другими	2	1
318	это одна	1	1
319	может соответствовать	1	1
320	это ее	1	1
321	но уже	1	1
322	он является	2	1
323	далеко не	1	1
324	с тем	9	1
325	мы видели	2	1
326	ведет к	1	1
327	без этой	1	1
328	зато в	1	1
329	нисколько не	2	1
330	здесь она	2	1
331	его нельзя	1	1
332	во время	2	1
333	она сама	1	1
334	этой связи	1	1
335	в котором	5	1
336	в их	3	1
337	оказывается что	2	1
338	себе а	1	1
339	в которых	2	1
340	от его	1	1
341	должны были	8	1
342	и они	4	1
343	нельзя было	1	1
344	его мы	1	1
345	иных форм	1	1
346	что было	1	1
347	на небо	1	1
348	что после	3	1
349	она или	2	1
350	не слишком	1	1
351	что этот	3	1
352	здесь достаточно	1	1
353	и долго	1	1
354	даже в	1	1
355	что эта	2	1
356	случае мы	2	1
357	нас к	1	1
358	я вас	1	1
359	после рождения	1	1
360	что происходит	2	1
361	на три	2	1
362	так как	14	1
363	важно что	1	1
364	как можно	1	1
365	смотри же	1	1
366	освободиться от	1	1
367	того как	4	1
368	к чуду	1	1
369	чтобы стать	1	1
370	с кем-нибудь	1	1
371	этот тип	1	1
372	для всех	1	1
373	детей и	1	1
374	во всем	1	1
375	в изложении	2	1
376	мы бы	1	1
377	так называемый	2	1
