N	2gram	Propp_Isto_2	StatiiOP
1	и в	15	29
2	том что	7	27
3	в том	6	27
4	в этом	11	21
5	не только	18	19
6	но и	14	19
7	что в	12	19
8	о том	3	17
9	в его	6	13
10	что он	24	13
11	между прочим	3	12
12	в которой	2	11
13	то что	12	11
14	все это	3	11
15	таким образом	7	10
16	к тому	5	10
17	т е	29	10
18	и т	19	9
19	он не	8	9
20	потому что	9	9
21	так и	5	9
22	и не	11	9
23	но в	6	8
24	и пр	7	8
25	я не	2	7
26	в ней	4	7
27	в самом	1	7
28	так например	1	7
29	но все	5	7
30	в своей	1	7
31	в котором	5	7
32	не столько	2	7
33	того как	4	7
34	в виду	2	7
35	с тем	9	7
36	вместе с	7	7
37	вопрос о	4	6
38	и на	4	6
39	все же	9	6
40	т д	18	6
41	вовсе не	1	6
42	того чтобы	2	6
43	и его	3	6
44	об этом	11	6
45	и что	6	6
46	в одном	5	6
47	до сих	6	6
48	в течение	1	6
49	было бы	5	5
50	в русской	5	5
51	того что	3	5
52	в качестве	3	5
53	своего рода	1	5
54	прежде всего	5	5
55	а не	5	5
56	о чем	1	5
57	в той	1	5
58	как бы	6	5
59	сих пор	7	5
60	кроме того	2	4
61	и к	1	4
62	в нем	7	4
63	что у	2	4
64	в другом	9	4
65	и с	4	4
66	должен был	3	4
67	не в	7	4
68	еще до	2	4
69	ничего не	7	4
70	и о	1	4
71	после того	3	4
72	раньше чем	3	4
73	но с	2	4
74	связи с	8	4
75	при помощи	2	4
76	до того	1	4
77	с другой	2	4
78	именно в	2	4
79	в частности	1	4
80	еще более	1	4
81	а как	1	4
82	к этому	1	4
83	например в	2	3
84	же как	5	3
85	самом деле	2	3
86	на самом	2	3
87	в их	3	3
88	по его	1	3
89	его не	2	3
90	хотя бы	2	3
91	и он	1	3
92	но не	2	3
93	могло быть	1	3
94	не то	1	3
95	как в	5	3
96	с этим	5	3
97	не было	2	3
98	что это	6	3
99	интересно что	2	3
100	тому же	2	3
101	за свою	1	3
102	из них	2	3
103	ни в	2	3
104	не мог	3	3
105	в эту	2	3
106	в этих	11	3
107	но он	4	3
108	по себе	1	3
109	не менее	1	3
110	что эта	2	3
111	в обоих	1	3
112	самого начала	2	3
113	одной из	4	3
114	иметь в	2	3
115	никогда не	15	3
116	на себя	1	3
117	и по	2	3
118	тем что	4	3
119	у нас	1	3
120	у меня	1	3
121	и именно	2	3
122	действующие лица	2	3
123	с самого	2	3
124	на нее	2	3
125	за то	1	3
126	и здесь	9	3
127	на вопрос	2	3
128	должно было	3	3
129	материал для	1	3
130	но это	4	3
131	так что	6	3
132	из нее	1	3
133	связан с	5	3
134	что на	1	3
135	а с	2	3
136	до конца	1	3
137	так же	13	3
138	xix века	1	3
139	другой стороны	2	3
140	в силе	2	2
141	такое же	1	2
142	из его	1	2
143	то же	10	2
144	это время	1	2
145	с его	1	2
146	за него	2	2
147	тогда как	1	2
148	тому времени	1	2
149	отличие от	1	2
150	что они	10	2
151	на то	3	2
152	там где	1	2
153	в истории	1	2
154	в одной	4	2
155	и как	1	2
156	по пути	1	2
157	все эти	4	2
158	в этой	4	2
159	в себе	4	2
160	как он	3	2
161	на его	2	2
162	при этом	4	2
163	тем не	1	2
164	и более	2	2
165	а затем	2	2
166	для своей	1	2
167	его в	10	2
168	это было	1	2
169	которая была	1	2
170	в это	1	2
171	как и	2	2
172	несмотря на	1	2
173	нигде не	2	2
174	они говорят	2	2
175	что такое	1	2
176	в отличие	1	2
177	века и	1	2
178	от его	1	2
179	что было	1	2
180	что этот	3	2
181	даже в	1	2
182	но они	4	2
183	в то	1	2
184	дело не	4	2
185	в процессе	1	2
186	есть еще	1	2
187	только не	1	2
188	не может	5	2
189	только с	2	2
190	в каком	1	2
191	на это	1	2
192	и это	3	2
193	этому поводу	1	2
194	особенно в	1	2
195	он был	3	2
196	говорят что	5	2
197	а также	2	2
198	другом месте	2	2
199	говорит об	1	2
200	что и	6	2
201	отметить что	1	2
202	этот вопрос	1	2
203	в какой	1	2
204	только в	6	2
205	это очень	1	2
206	достаточно для	1	2
207	по этому	1	2
208	ни с	1	2
209	так как	14	2
210	может быть	17	2
211	в них	1	2
212	в особенности	2	2
213	со стороны	1	2
214	о своей	2	2
215	из таких	1	2
216	и др	4	2
217	в некоторых	2	2
218	только по	1	2
219	ниже в	1	2
220	с характером	1	2
221	как говорит	1	2
222	связь с	4	2
223	эти слова	3	2
224	должна была	1	2
225	и потому	1	2
226	как это	3	2
227	отрывок из	1	2
228	шесть лет	1	2
229	к своему	1	2
230	по своему	1	2
231	что за	1	2
232	в тех	2	2
233	по существу	2	2
234	только о	1	2
235	с этой	1	2
236	ее в	2	2
237	в результате	1	2
238	не должен	4	2
239	во время	2	2
240	сказать что	2	2
241	и другие	4	2
242	они не	4	2
243	совершенно новой	1	1
244	в русских	3	1
245	сам по	1	1
246	и то	2	1
247	к своей	1	1
248	это и	1	1
249	которого является	1	1
250	с выражением	1	1
251	не имеют	1	1
252	высшей степени	1	1
253	в зависимости	1	1
254	которыми он	1	1
255	той же	2	1
256	отвечает а	1	1
257	их и	1	1
258	позднее в	1	1
259	мы не	3	1
260	возраст в	1	1
261	бы что	1	1
262	большую роль	1	1
263	в сущности	2	1
264	говорить о	1	1
265	все известные	1	1
266	только самый	1	1
267	не вполне	1	1
268	все здесь	1	1
269	в изложении	2	1
270	не совсем	3	1
271	их не	1	1
272	в народных	1	1
273	надо иметь	1	1
274	утверждая что	1	1
275	еще не	9	1
276	он сам	1	1
277	формам в	1	1
278	этот текст	1	1
279	со словами	1	1
280	на своих	1	1
281	на другой	2	1
282	а тем	1	1
283	о смерти	1	1
284	но как	1	1
285	в сторону	1	1
286	ответ на	1	1
287	по отношению	3	1
288	тут же	2	1
289	не просто	2	1
290	это почти	1	1
291	из важнейших	1	1
292	в поисках	2	1
293	вот как	1	1
294	до его	1	1
295	когда он	3	1
296	говорит что	3	1
297	был связан	1	1
298	важны не	1	1
299	именно эта	1	1
300	за собой	1	1
301	для которого	1	1
302	мне не	1	1
303	так или	1	1
304	представляет собой	5	1
305	из этих	3	1
306	одно время	1	1
307	что к	1	1
308	им в	1	1
309	и тот	1	1
310	зависимости от	1	1
311	говорят о	2	1
312	сторону дела	1	1
313	столько с	1	1
314	есть но	1	1
315	и если	2	1
316	что она	5	1
317	а то	2	1
318	то нужно	1	1
319	свою собственную	1	1
320	к одному	1	1
321	этого вопроса	1	1
322	но вместе	1	1
323	в основу	1	1
324	они должны	4	1
325	в совершенно	1	1
326	эта женщина	1	1
327	что действующие	1	1
328	связанных с	1	1
329	была в	1	1
330	а по	1	1
331	на этой	2	1
332	в несколько	1	1
333	обоих случаях	1	1
334	с другими	2	1
335	роль в	3	1
336	не соответствует	2	1
337	сколько с	1	1
338	для них	1	1
339	но уже	1	1
340	это положение	1	1
341	в высшей	1	1
342	мы видели	2	1
343	говорится о	1	1
344	и некоторые	1	1
345	такой же	2	1
346	но я	1	1
347	но если	3	1
348	и их	2	1
349	можно найти	5	1
350	мне его	2	1
351	это делает	1	1
352	уже к	1	1
353	пор в	1	1
354	его мнению	1	1
355	был жив	1	1
356	представление о	2	1
357	последовательности в	1	1
358	вплоть до	1	1
359	нельзя было	1	1
360	и той	1	1
361	не будем	4	1
362	и эти	2	1
363	это дело	1	1
364	на разные	1	1
365	освободиться от	1	1
366	нас к	1	1
367	и очень	1	1
368	на один	2	1
369	знал что	1	1
370	власть в	1	1
371	в таких	2	1
372	можно указать	1	1
373	она не	5	1
374	виду что	1	1
375	одна из	2	1
376	на него	5	1
377	которого он	1	1
378	что ей	1	1
379	и снова	1	1
380	можно судить	1	1
381	однако если	1	1
382	из другой	1	1
383	этих двух	1	1
384	к ней	2	1
385	как она	4	1
386	вместо того	2	1
387	был так	1	1
388	как будто	3	1
389	в бою	1	1
390	проверке его	1	1
391	в городе	1	1
392	нам что	1	1
393	и вместе	2	1
394	не могут	1	1
395	он и	3	1
396	вполне понятным	1	1
397	и вполне	2	1
398	его за	1	1
399	в поле	1	1
400	остановиться на	1	1
401	они и	1	1
402	этого рода	1	1
403	наконец что	1	1
404	что при	5	1
405	еще что	1	1
406	как мы	1	1
407	здесь не	2	1
408	без всякого	1	1
409	только при	1	1
410	уже потому	1	1
411	характер и	1	1
412	души через	1	1
413	в пределах	1	1
414	так в	3	1
415	стоят в	1	1
416	затем уже	1	1
417	и совершенно	1	1
418	легенды о	1	1
419	с собой	1	1
420	можно было	5	1
421	и которые	1	1
422	здесь нет	2	1
423	не чужда	1	1
424	о связи	2	1
425	найти в	1	1
426	она была	1	1
427	к тем	1	1
428	не были	1	1
429	возможно что	2	1
430	что значит	1	1
431	образом в	1	1
432	связанное с	1	1
433	со всех	4	1
434	именно потому	1	1
435	имеет право	1	1
436	вот почему	1	1
437	сам был	1	1
438	и ему	1	1
439	одного из	1	1
440	его тело	1	1
441	него со	1	1
442	и во	1	1
443	связь между	1	1
444	или иначе	1	1
445	только после	4	1
446	очень близко	1	1
447	видели выше	1	1
448	по наследству	2	1
449	употребление слов	1	1
450	лес в	1	1
451	нуждается в	1	1
452	в середине	1	1
453	персонажами в	1	1
454	не зная	1	1
455	ни к	1	1
456	еще несколько	1	1
457	один из	8	1
458	в двух	1	1
459	тот же	1	1
460	с ними	2	1
461	будто бы	2	1
462	и действительно	1	1
463	которая теперь	1	1
464	который в	1	1
465	здесь о	1	1
466	вообще редко	1	1
467	до рождения	1	1
468	не будет	1	1
469	с которыми	1	1
470	которую здесь	1	1
471	одна с	1	1
472	уже в	2	1
473	только на	1	1
474	а это	1	1
475	от других	1	1
476	этом в	1	1
477	одно из	2	1
478	себе в	1	1
479	могло бы	1	1
480	у нее	4	1
481	а в	12	1
482	мы можем	8	1
483	но что	1	1
484	у него	4	1
485	следует понимать	1	1
486	в руки	2	1
487	как вся	1	1
488	в семью	1	1
489	сейчас еще	1	1
490	в очень	3	1
491	представляют собой	3	1
492	и герои	1	1
493	смысл этих	1	1
494	е в	1	1
495	важно отметить	2	1
496	именно как	1	1
497	в исторической	1	1
498	а на	1	1
499	очень много	8	1
500	в каких	3	1
501	к которому	5	1
502	себя и	2	1
503	них и	1	1
504	и стал	1	1
505	на которых	1	1
506	ничем не	1	1
507	в свете	2	1
508	одну из	1	1
509	не подлежит	1	1
510	жизнь в	1	1
511	в связи	5	1
512	брат и	1	1
513	в последней	1	1
514	при его	1	1
515	который его	1	1
516	очень долго	1	1
517	характера и	1	1
518	что же	1	1
519	да и	2	1
520	бы его	1	1
521	человек с	1	1
522	на свете	1	1
523	действительно ли	1	1
524	который он	1	1
525	быть не	1	1
526	всем что	1	1
527	все как	1	1
528	на пути	1	1
529	этом случае	5	1
530	по дороге	1	1
531	как нам	1	1
532	на своем	1	1
533	его отца	1	1
534	вокруг него	1	1
535	силу и	3	1
536	нисколько не	2	1
537	которые были	2	1
538	на одной	1	1
539	в книге	1	1
540	в более	1	1
541	и для	2	1
542	ли в	1	1
