N	3gram	Vinokur_Ku_3	Myshleni
1	в том что	8	21
2	с точки зрения	16	18
3	для того чтобы	11	10
4	с одной стороны	4	7
5	заключается в том	1	7
6	в зависимости от	7	6
7	в связи с	4	6
8	во всяком случае	1	6
9	не может быть	3	6
10	по отношению к	2	5
11	можно было бы	10	5
12	на этот вопрос	1	5
13	в процессе развития	1	5
14	в самом деле	11	4
15	из того что	1	4
16	а с другой	3	4
17	в том чтобы	3	4
18	о том что	3	4
19	в конечном счете	1	4
20	относительно того что	1	3
21	в том числе	2	3
22	в отличие от	2	3
23	в собственном смысле	1	3
24	в данном случае	4	3
25	смысле этого слова	2	3
26	собственном смысле слова	1	3
27	мы не можем	1	3
28	по этому поводу	1	3
29	в другом месте	1	2
30	более или менее	2	2
31	на самом деле	3	2
32	в этом смысле	1	2
33	потому что он	1	2
34	хотя бы и	1	2
35	что он не	1	2
36	как увидим ниже	1	2
37	не потому что	1	2
38	с помощью которого	1	2
39	в этом ее	1	2
40	той и другой	1	2
41	то что он	1	2
42	само по себе	1	2
43	на вопрос о	1	2
44	то же самое	1	2
45	как уже сказано	1	2
46	вовсе не в	1	2
47	же самое что	1	2
48	и в самом	4	2
49	друг от друга	1	2
50	сама по себе	2	2
51	только тогда когда	4	2
52	мы увидим что	1	2
53	всякий раз когда	1	1
54	потому что как	3	1
55	одной стороны а	1	1
56	должны быть поставлены	1	1
57	что она не	1	1
58	зависимости от того	3	1
59	в той или	2	1
60	у нас в	1	1
61	и к тому	1	1
62	этой точки зрения	1	1
63	здесь может быть	1	1
64	ответить на этот	1	1
65	связи с вопросом	1	1
66	один и тот	2	1
67	что как увидим	1	1
68	именно потому что	1	1
69	которые не только	1	1
70	самом деле не	2	1
71	мы находим в	1	1
72	до сих пор	8	1
73	имеет в виду	1	1
74	тот или иной	2	1
75	на точку зрения	2	1
76	сам по себе	3	1
77	а также в	1	1
78	для этого нам	1	1
79	бы то ни	1	1
80	не могло бы	1	1
81	только то что	2	1
82	тогда когда он	1	1
83	но для этого	1	1
84	а вместе с	1	1
85	было бы привести	2	1
86	с тем что	1	1
87	идет о совершенно	1	1
88	лишь в процессе	1	1
89	бы сказать что	3	1
90	речь в ее	1	1
91	в самое последнее	1	1
92	только для того	1	1
93	что даже в	1	1
94	в том случае	4	1
95	не в пользу	1	1
96	в коем случае	1	1
97	прямую связь между	1	1
98	так как он	2	1
99	теоретические основания для	1	1
100	который может быть	1	1
101	то это не	1	1
102	не в том	2	1
103	и тот же	2	1
104	ответа на вопрос	1	1
105	и не могут	1	1
106	со всем тем	1	1
107	все без исключения	1	1
108	не могут быть	2	1
109	дело не в	2	1
110	только в силу	1	1
111	и эта функция	1	1
112	с другой стороны	3	1
113	так же как	1	1
114	лишь об одном	1	1
115	это действительно так	1	1
116	самое последнее время	1	1
117	с вопросом о	2	1
118	ни в коем	1	1
119	то обстоятельство что	3	1
120	во главу угла	1	1
121	том смысле что	1	1
122	против того что	1	1
123	никогда не может	1	1
124	стороны а с	1	1
125	что если мы	1	1
126	как показано выше	1	1
127	не только не	1	1
128	с помощью которых	1	1
129	той или иной	5	1
130	как он является	1	1
131	мы имеем в	1	1
132	только в том	2	1
133	не последнюю роль	1	1
134	после того как	4	1
135	когда мы говорим	1	1
136	в том смысле	1	1
137	между словом и	1	1
138	заключается вовсе не	1	1
139	это не только	1	1
140	наряду с этим	1	1
141	в известном смысле	2	1
142	с помощью этого	1	1
143	доказательство того что	1	1
144	к тому же	2	1
145	в виду те	1	1
146	как мы видели	2	1
147	те случаи когда	1	1
148	в свое время	2	1
