N	2gram	Voloshinov_1	Myshleni
1	в том	4	33
2	том что	5	27
3	в развитии	4	26
4	точки зрения	13	26
5	то что	10	20
6	в этом	13	19
7	с точки	10	18
8	того что	2	17
9	не только	5	15
10	у ребенка	2	15
11	и в	15	15
12	речи и	1	15
13	таким образом	21	14
14	что в	6	14
15	того чтобы	2	12
16	что он	8	12
17	в самом	6	11
18	в процессе	4	11
19	мы не	4	10
20	в целом	2	10
21	было бы	6	10
22	для того	1	10
23	но и	4	10
24	мы можем	12	10
25	ребенка в	3	10
26	в своем	2	9
27	о том	1	9
28	для ребенка	2	9
29	связи с	1	9
30	может быть	13	9
31	что мы	2	9
32	не может	13	9
33	не является	3	9
34	что ребенок	1	8
35	заключается в	1	8
36	не в	4	8
37	никогда не	7	8
38	так и	10	8
39	если бы	3	8
40	и что	3	8
41	на основе	1	7
42	он не	4	7
43	высшей степени	2	7
44	в высшей	2	7
45	по себе	2	7
46	к тому	4	7
47	и т.п	2	7
48	тот же	5	7
49	с одной	1	7
50	потому что	4	7
51	мы знаем	7	7
52	одной стороны	1	7
53	как бы	11	7
54	и не	16	7
55	во всяком	4	7
56	самом деле	7	6
57	с таким	1	6
58	в зависимости	2	6
59	мы уже	5	6
60	зависимости от	2	6
61	по отношению	11	6
62	в этой	5	6
63	в истории	3	6
64	мы должны	7	6
65	и к	7	6
66	что это	3	6
67	как он	1	6
68	на то	1	6
69	как и	6	6
70	мы видели	5	6
71	всяком случае	3	6
72	точку зрения	4	6
73	в отношении	2	6
74	как мы	10	6
75	в виду	1	6
76	но в	9	6
77	по этому	1	6
78	если мы	5	6
79	мы находим	1	6
80	вовсе не	2	6
81	с другой	1	6
82	к которому	1	6
83	на этот	1	6
84	вместе с	4	6
85	как это	1	6
86	сказать что	6	6
87	у животных	1	6
88	смысле слова	2	5
89	то же	7	5
90	полагает что	1	5
91	вопрос о	1	5
92	видели что	1	5
93	последнее время	1	5
94	уже в	1	5
95	приводит к	2	5
96	внутренней речи	3	5
97	речью и	1	5
98	это не	2	5
99	что с	1	5
100	тогда когда	1	5
101	во всей	1	5
102	ребенка не	1	5
103	и даже	2	5
104	социальной среды	3	5
105	которым мы	1	5
106	этот вопрос	1	5
107	и др	8	5
108	с помощью	9	5
109	сравнению с	1	5
110	по существу	1	5
111	отношению к	9	5
