N	2gram	Bakhtin_sl_2	Myshleni
1	мышления и	5	40
2	и речи	2	38
3	речи и	3	28
4	точки зрения	8	26
5	таким образом	8	26
6	в том	5	24
7	и в	39	23
8	том что	5	21
9	в целом	1	20
10	с точки	3	18
11	в этом	16	17
12	того чтобы	2	17
13	то что	2	17
14	не только	24	16
15	того что	1	15
16	для того	2	15
17	как и	6	14
18	речи в	1	14
19	может быть	37	14
20	но и	21	14
21	в его	7	14
22	что в	3	14
23	с помощью	4	13
24	не может	20	12
25	сказать что	3	11
26	как бы	7	11
27	в отношении	4	10
28	с другой	5	10
29	прежде всего	8	10
30	и с	9	9
31	между тем	3	9
32	в качестве	1	9
33	одной стороны	5	9
34	другой стороны	1	9
35	вместе с	2	9
36	и не	22	9
37	не является	1	9
38	человеческой речи	2	8
39	то же	4	8
40	самого начала	1	8
41	в процессе	13	8
42	в основе	4	8
43	с самого	1	8
44	и на	4	8
45	с одной	5	8
46	этой проблемы	1	8
47	речи как	2	8
48	мы не	2	7
49	по отношению	4	7
50	как уже	2	7
51	в самом	1	7
52	в этой	1	7
53	в другом	2	7
54	в то	4	7
55	и ее	1	7
56	так как	4	7
57	что он	2	7
58	отношению к	4	7
59	в сущности	6	6
60	все это	16	6
61	к слову	1	6
62	независимо от	2	6
63	с этим	2	6
64	могли бы	1	6
65	в себе	2	6
66	лишь в	3	6
67	уже сказано	2	6
68	и тем	1	6
69	мысли и	1	6
70	и его	33	6
71	о том	2	6
72	все время	1	6
73	только в	5	6
74	между этими	1	6
75	вопрос об	1	6
76	мы можем	1	6
77	тем что	1	6
78	именно в	2	6
79	собственном смысле	3	5
80	между собой	1	5
81	в собственном	3	5
82	перед нами	3	5
83	и как	3	5
84	но в	6	5
85	на то	1	5
86	он не	2	5
87	и более	2	5
88	на основании	1	5
89	представить себе	1	5
90	для этого	4	5
91	по себе	5	5
92	по своей	1	5
93	как мы	7	5
94	связан с	3	5
95	и что	1	5
96	можно сказать	1	5
97	так и	15	5
98	слова и	8	5
99	и все	5	5
100	в какой	1	5
101	в своих	1	5
102	в чем	3	4
103	с его	7	4
104	но не	6	4
105	как в	13	4
106	все остальные	1	4
107	целый ряд	1	4
108	и к	6	4
109	все эти	6	4
110	к единству	1	4
111	что она	1	4
112	при этом	7	4
113	ни в	4	4
114	в своей	1	4
115	не столько	3	4
116	не в	9	4
117	этом отношении	3	4
118	должен быть	2	4
119	приводит к	1	4
120	во всей	1	4
121	в свете	3	4
122	для всех	4	4
123	в одном	2	4
124	речи является	1	4
125	как раз	1	4
126	до сих	2	4
127	этого слова	1	4
128	сих пор	2	4
129	в результате	2	4
130	хотя бы	3	4
131	в свою	3	4
132	к этому	1	4
133	смысле слова	1	3
134	отношения к	4	3
135	в сфере	2	3
136	человека и	3	3
137	в такой	1	3
138	не остается	1	3
139	как известно	1	3
140	с таким	2	3
141	в их	2	3
142	в новом	2	3
143	нашего сознания	2	3
144	в одной	1	3
145	в своем	6	3
146	все же	6	3
147	он в	1	3
148	как он	2	3
149	оторванный от	1	3
150	факт что	2	3
151	его не	4	3
152	на все	1	3
153	всегда и	1	3
154	такой же	1	3
155	речи от	1	3
156	мысль и	1	3
157	мы говорили	1	3
158	должны были	1	3
159	она не	6	3
160	тогда когда	2	3
161	и остается	3	3
162	ничего не	1	3
163	во всем	4	3
164	в области	2	3
165	могут быть	7	3
166	что оно	4	3
167	и это	1	3
168	свою очередь	2	3
169	речь как	1	3
170	об этом	1	3
171	может не	2	3
172	и следовательно	1	3
173	в новых	2	3
174	связи с	3	3
175	уже в	2	3
176	и других	4	3
177	всяком случае	2	3
178	мы находим	1	3
179	вовсе не	10	3
180	во всех	12	3
181	превращается в	1	3
182	мышления которые	1	3
183	а не	14	3
184	все более	1	3
185	мышлением и	1	3
186	мышление и	1	3
187	этого факта	1	3
188	только для	1	3
189	тем и	1	3
190	и от	3	3
191	сознания и	1	3
192	значение в	2	3
193	во всяком	3	3
194	и наиболее	1	2
195	речь идет	1	2
196	всем ее	1	2
197	он может	1	2
198	и должны	1	2
199	как такового	1	2
200	идет о	1	2
201	между двумя	1	2
202	и до	1	2
203	в зависимости	4	2
204	той же	3	2
205	есть не	1	2
206	он как	1	2
207	само слово	1	2
208	зависимости от	4	2
209	первый план	1	2
