N	2gram	Losev_Prob_4	Tvorches
1	у достоевского	4	30
2	и в	20	20
3	в году	1	16
4	князя мышкина	1	16
5	в романе	1	15
6	и т	4	13
7	в романах	2	13
8	романах достоевского	1	13
9	не только	24	13
10	т д	3	11
11	никогда не	1	11
12	преступлении и	1	11
13	как бы	4	11
14	в преступлении	1	10
15	таким образом	8	10
16	в то	4	10
17	в его	3	10
18	и наказании	1	10
19	достоевского в	1	9
20	и его	10	9
21	там же	2	9
22	и не	28	9
23	ивана карамазова	1	8
24	достоевского не	1	8
25	при этом	6	8
26	и с	7	8
27	в том	20	8
28	может быть	9	8
29	в этом	9	8
30	прежде всего	11	8
31	но и	14	8
32	то же	7	7
33	это не	7	7
34	потому что	15	7
35	не может	5	7
36	xix века	2	7
37	братьях карамазовых	1	7
38	что в	3	7
39	в целом	1	6
40	в братьях	1	6
41	как и	6	6
42	в своей	4	6
43	что он	8	6
44	так и	10	6
45	в конце	2	6
46	у него	1	6
47	в бытовой	1	6
48	именно в	7	6
49	а не	7	6
50	в бесах	1	6
51	все это	9	6
52	еще не	7	5
53	и на	3	5
54	но не	5	5
55	все же	2	5
56	в этой	4	5
57	если он	2	5
58	и сам	1	5
59	то есть	27	5
60	о том	5	5
61	и даже	9	5
62	но это	6	5
63	так же	5	5
64	мы не	7	4
65	все эти	16	4
66	что они	2	4
67	отнюдь не	10	4
68	как в	5	4
69	хотя и	5	4
70	когда он	1	4
71	но в	8	4
72	за собой	2	4
73	не в	13	4
74	на его	2	4
75	что она	4	4
76	в принципе	1	4
77	об этом	6	4
78	если бы	8	4
79	тем самым	4	4
80	ничего не	1	4
81	легенда о	1	4
82	братьев карамазовых	1	4
83	в известной	1	4
84	в чем	2	4
85	мы видим	1	4
86	а в	4	4
87	если не	3	4
88	и потому	7	4
89	и от	6	4
90	том что	12	4
91	великом инквизиторе	1	3
92	одним из	1	3
93	же как	1	3
94	человека и	1	3
95	по мнению	1	3
96	самой своей	1	3
97	это был	1	3
98	в себе	12	3
99	в нем	5	3
100	он не	2	3
101	у пушкина	3	3
102	в образе	1	3
103	человека в	3	3
104	его в	2	3
105	но уже	1	3
106	достоевского но	1	3
107	в самом	2	3
108	в котором	2	3
109	в их	1	3
110	однако этот	2	3
111	тем что	3	3
112	казалось бы	3	3
113	и это	2	3
114	мифа в	2	3
115	с ним	4	3
116	до сих	1	3
117	в античной	1	3
118	достоевского можно	1	3
119	уже не	5	3
120	в начале	3	3
121	о великом	2	3
122	для него	3	3
123	так как	5	3
124	то что	15	3
125	и др	1	3
126	что не	4	3
127	превращается в	1	3
128	в рассказе	1	3
129	вместе с	5	3
130	с этой	1	3
131	сих пор	1	3
132	нет ничего	3	3
133	не является	10	3
134	достоевского нет	1	3
135	но зато	1	3
136	по самой	1	3
137	жизни в	2	3
138	одной из	4	3
139	в своих	1	3
140	в таком	6	3
141	как известно	1	2
142	таком случае	1	2
143	самом деле	3	2
144	и есть	4	2
145	по преимуществу	2	2
146	он всегда	1	2
147	говорить о	2	2
148	и он	2	2
149	убийства старухи	1	2
150	в ее	5	2
151	в быту	1	2
152	тут же	3	2
153	нет и	2	2
154	так что	6	2
155	в истории	3	2
156	и поэтому	1	2
157	и наконец	4	2
158	имеет в	1	2
159	в этот	1	2
160	но эта	2	2
161	для которого	1	2
162	в которой	2	2
163	бы не	1	2
164	тоже не	1	2
165	т п	1	2
166	тому же	2	2
167	но ведь	1	2
168	и если	5	2
169	едва ли	10	2
170	и по	2	2
171	том же	1	2
172	достоевским как	1	2
173	при помощи	10	2
174	особенно в	1	2
175	известно что	1	2
176	достоевского и	1	2
177	и еще	1	2
178	в такой	1	2
179	классической литературы	1	2
180	не могли	2	2
181	что этот	1	2
182	не менее	10	2
183	как о	3	2
184	другой стороны	6	2
185	однако это	2	2
186	у нас	14	2
187	и далее	1	2
188	могут быть	1	2
189	действия и	2	2
190	познания и	1	2
191	и что	2	2
192	что его	4	2
193	и только	4	2
194	крайней мере	6	2
195	всяком случае	4	2
196	все время	2	2
197	в которую	1	2
198	в литературе	2	2
199	не случайно	1	2
200	д и	1	2
201	всякого рода	3	2
202	с ними	2	2
203	только в	23	2
204	и ее	4	2
205	не мешает	3	2
206	себя в	2	2
207	и у	1	2
208	уже в	4	2
209	для анализа	1	2
210	в виде	22	2
211	или даже	4	2
212	из них	3	2
213	не так	3	2
214	в одном	4	2
215	вовсе не	21	2
216	отходит от	1	2
217	друг друга	2	2
218	только с	1	2
219	рядом с	1	2
220	здравого смысла	1	2
221	с другим	1	2
222	с другой	7	2
223	не было	3	2
224	по крайней	6	2
225	и вообще	6	2
226	в частности	2	2
227	к жизни	1	2
228	в россии	1	2
229	образ и	2	2
230	человеческой культуры	1	2
231	только для	3	2
232	и тогда	2	2
233	вообще говоря	1	2
234	это уже	3	2
235	в основе	1	2
236	ни к	2	2
237	с другими	3	2
238	это все	2	2
239	и вдруг	2	2
240	к самому	1	2
241	но если	6	2
242	и без	6	2
243	из этого	3	2
244	в искусстве	1	2
245	во всяком	8	2
246	можно говорить	1	1
247	с с	1	1
248	художественного произведения	1	1
249	по адресу	1	1
250	связана с	1	1
251	только потому	1	1
252	нас искать	1	1
253	это и	4	1
254	перед лицом	1	1
255	почти всегда	2	1
256	действительности и	5	1
257	приходит к	2	1
258	у гоголя	1	1
259	повседневной жизни	1	1
260	что если	1	1
261	и тут	1	1
262	что уже	1	1
263	случае это	1	1
264	с наслаждением	1	1
265	не была	1	1
266	не вполне	2	1
267	на себя	1	1
268	мы и	1	1
269	то это	3	1
270	сказать о	3	1
271	свою очередь	1	1
272	он был	3	1
273	между собой	2	1
274	не был	1	1
275	действительно все	1	1
276	сюда по	1	1
277	с его	2	1
278	во всех	4	1
279	а тем	1	1
280	о смерти	1	1
281	но как	3	1
282	а только	6	1
283	и всякий	1	1
284	не все	1	1
285	если в	1	1
286	присутствует в	1	1
287	за их	1	1
288	эпох человеческой	1	1
289	в жизни	3	1
290	отношение к	1	1
291	значение имеет	1	1
292	изображения и	1	1
293	чем же	3	1
294	в гости	1	1
295	сама жизнь	1	1
296	оказывается не	1	1
297	человеческой истории	1	1
298	общего с	2	1
299	с этим	4	1
300	и нет	1	1
301	однако не	4	1
302	перед нами	13	1
303	в мысли	1	1
304	шагреневая кожа	1	1
305	и как	3	1
306	говорит что	2	1
307	связи явлений	1	1
308	я должен	1	1
309	не являются	2	1
310	и к	3	1
311	и событий	1	1
312	в противоположность	1	1
313	можно в	1	1
314	выше мы	1	1
315	достоевского хотя	1	1
316	что это	2	1
317	как некий	1	1
318	в известном	2	1
319	говорили что	1	1
320	из этих	1	1
321	думать что	1	1
322	смысл этого	1	1
323	античной мифологии	1	1
324	искусства хотя	1	1
325	с их	1	1
326	и до	1	1
327	на то	1	1
328	не нужны	1	1
329	жизни человеческой	1	1
330	в случае	1	1
331	какую бы	1	1
332	в убийстве	1	1
333	в прямом	1	1
334	не говорит	1	1
335	или очень	1	1
336	в первую	1	1
337	не значит	1	1
338	эта последняя	1	1
339	идеи и	1	1
340	не к	2	1
341	в силу	1	1
342	и вот	1	1
343	не теряет	2	1
344	и независимо	2	1
345	к выводу	1	1
346	можно было	4	1
347	не замечаем	1	1
348	русской классической	1	1
349	в каждом	1	1
350	что все	1	1
351	об этой	1	1
352	м а	1	1
353	глава vii	1	1
354	а его	2	1
355	мифологии в	1	1
356	себя не	1	1
357	художественный образ	6	1
358	того или	3	1
359	заключается в	2	1
360	первую очередь	1	1
361	на бумаге	1	1
362	смотреть на	2	1
363	было бы	14	1
364	по себе	11	1
365	мог бы	1	1
366	ни в	17	1
367	для них	2	1
368	из нее	1	1
369	в них	5	1
370	нет в	2	1
371	к которым	1	1
372	жизни то	1	1
373	тот самый	1	1
374	несмотря на	4	1
375	жизни но	1	1
376	произведение с	1	1
377	должно быть	1	1
378	в этих	5	1
379	во время	1	1
380	этой трагедии	1	1
381	ясной и	1	1
382	было очень	1	1
383	или вернее	2	1
384	признать что	1	1
385	и о	5	1
386	должны были	1	1
387	является только	2	1
388	сам же	1	1
389	однако сам	1	1
390	зла и	1	1
391	войне и	1	1
392	в поэме	1	1
393	и более	3	1
394	ставрогина в	1	1
395	однако в	2	1
396	собственной совестью	1	1
397	прошлого так	1	1
398	даже в	1	1
399	сам он	1	1
400	всего его	1	1
401	тому что	1	1
402	необходимо сказать	3	1
403	содержит в	8	1
404	вплоть до	3	1
405	суждения о	1	1
406	для меня	1	1
407	человечества и	1	1
408	на земле	2	1
409	в обоих	2	1
410	некоторого рода	2	1
411	дело в	2	1
412	на себе	3	1
413	ему это	1	1
414	точно так	3	1
415	но только	2	1
416	чем не	1	1
417	он с	2	1
418	не имеет	4	1
419	на путях	2	1
420	этот тип	1	1
421	силой в	2	1
422	а живое	1	1
423	самой жизни	3	1
424	жизни не	1	1
425	действительности но	1	1
426	переживания в	1	1
427	к ней	2	1
428	и мире	1	1
429	и является	3	1
430	в сознании	3	1
431	то этот	1	1
432	как будто	11	1
433	именно потому	1	1
434	в области	3	1
435	перед ним	1	1
436	у меня	2	1
437	от их	1	1
438	идею и	1	1
439	не давая	1	1
440	стороны и	2	1
441	случайно и	1	1
442	не могут	1	1
443	во все	2	1
444	и вполне	5	1
445	только еще	1	1
446	числе и	1	1
447	на читателя	1	1
448	анализа и	1	1
449	этой книги	1	1
450	к тому	3	1
451	что оно	1	1
452	за что	1	1
453	бы он	1	1
454	той или	14	1
455	указывает на	4	1
456	если же	1	1
457	однако по	1	1
458	ничего общего	5	1
459	для себя	2	1
460	этого счастья	1	1
461	как мы	3	1
462	меня в	2	1
463	прямом и	1	1
464	на основе	1	1
465	то чтобы	1	1
466	только то	1	1
467	с самого	1	1
468	то время	2	1
469	в пределах	2	1
470	о тех	1	1
471	умирает в	1	1
472	ясно что	7	1
473	связан с	1	1
474	можно понять	3	1
475	что также	1	1
476	с собой	3	1
477	развития в	1	1
478	когда в	1	1
479	в изображении	1	1
480	том как	2	1
481	веры в	1	1
482	жизнь и	4	1
483	поэтому в	1	1
484	и всякого	2	1
485	против этого	1	1
486	но отнюдь	1	1
487	в виду	6	1
488	как идея	1	1
489	же необходимо	1	1
490	и здесь	1	1
491	одной буквы	1	1
492	это происходит	1	1
493	в другом	3	1
494	нам представляется	2	1
495	столь же	2	1
496	в библии	1	1
497	одного из	1	1
498	с одной	1	1
499	образ если	1	1
500	может не	1	1
501	можно встретить	1	1
502	и нечто	1	1
503	каждом из	1	1
504	и оскорбленные	1	1
505	истории в	1	1
506	человеком но	1	1
507	писателя и	1	1
508	и требует	1	1
509	и хорошо	1	1
510	то мы	2	1
511	выше в	1	1
512	в художественной	1	1
513	нем и	1	1
514	перед соней	1	1
515	в меру	2	1
516	значит что	8	1
517	известном смысле	1	1
518	в петербурге	2	1
519	художественного изображения	1	1
520	образов и	1	1
521	не сказано	1	1
522	нуждается в	1	1
523	самый принцип	1	1
524	униженные и	1	1
525	цивилизации в	1	1
526	и гёте	3	1
527	то в	2	1
528	даже если	3	1
529	то он	2	1
530	такое же	1	1
531	который в	1	1
532	достоевского есть	1	1
533	гёте но	1	1
534	том чтобы	2	1
535	не то	2	1
536	без этого	3	1
537	сильнее чем	1	1
538	от одной	1	1
539	при внимательном	1	1
540	связи с	3	1
541	вот что	1	1
542	униженных и	1	1
543	своим собственным	2	1
544	является не	2	1
545	же у	1	1
546	не дает	1	1
547	руки и	1	1
548	жизни таким	1	1
549	сами по	2	1
550	не о	1	1
551	это общее	1	1
552	как раз	4	1
553	не просто	16	1
554	что и	3	1
555	или иной	13	1
556	и точно	1	1
557	героев но	1	1
558	и прежде	2	1
559	в предисловии	1	1
560	представляет собою	1	1
561	и между	1	1
562	что для	1	1
563	фауста гёте	1	1
564	нужно сказать	1	1
565	в идиоте	2	1
566	и всякая	1	1
567	на глазах	1	1
568	ни о	4	1
569	когда же	1	1
570	самого начала	1	1
571	всегда и	1	1
572	под влиянием	1	1
573	в связи	3	1
574	уже давно	4	1
575	на фоне	1	1
576	и она	1	1
577	от страха	1	1
578	и особенно	1	1
579	глава vi	1	1
580	который бы	1	1
581	как это	3	1
582	человека к	1	1
583	к другой	2	1
584	значит это	1	1
585	требует от	1	1
586	нет ни	4	1
587	называл его	1	1
588	для искусства	3	1
589	предисловии к	1	1
590	после его	1	1
591	может как	1	1
592	искусства но	1	1
593	такого рода	7	1
594	идейность и	1	1
595	что весь	1	1
596	после убийства	1	1
597	что же	1	1
598	самого себя	1	1
599	о соотношении	1	1
600	и наглядно	1	1
601	разумеется тут	1	1
602	том смысле	2	1
603	и шиллера	1	1
604	с необходимостью	1	1
605	в художественную	1	1
606	фауст и	1	1
607	а к	1	1
608	отличается от	4	1
609	характерные для	1	1
610	пока еще	1	1
611	под названием	1	1
612	этот образ	1	1
613	и для	4	1
614	романтизма и	1	1
615	о необходимости	2	1
616	для ее	2	1
617	представляется что	2	1
618	мы только	2	1
619	сюжетного развития	1	1
620	в результате	8	1
621	своей собственной	1	1
622	человек и	1	1
623	достоевский пишет	1	1
624	на иконах	1	1
625	себя самого	1	1
626	для нас	6	1
627	жить и	1	1
628	а может	2	1
629	еще более	2	1
630	и ни	5	1
631	будто бы	2	1
632	тот же	2	1
633	и логика	1	1
634	вполне ясной	1	1
635	и оскорбленных	1	1
636	отношении к	1	1
637	за этим	1	1
638	не есть	12	1
639	в целях	5	1
640	по поводу	1	1
641	и начинается	1	1
642	о своем	1	1
643	в свою	1	1
