N	2gram	Vygotskiy__4	StatiiOP
1	и в	20	44
2	в том	42	36
3	что в	19	30
4	том что	35	29
5	в этом	24	21
6	не только	15	18
7	то что	15	18
8	было бы	8	17
9	о том	5	17
10	а в	2	17
11	а не	7	16
12	и не	8	16
13	может быть	12	15
14	в области	4	14
15	в данном	2	14
16	как в	5	13
17	можно было	6	13
18	не в	4	12
19	в первой	1	12
20	самом деле	7	11
21	в этой	3	11
22	того чтобы	7	11
23	у нас	1	11
24	я думаю	1	11
25	точки зрения	24	11
26	но в	3	10
27	ясно что	2	10
28	для того	5	10
29	что он	6	10
30	только в	10	10
31	но и	9	10
32	также и	2	9
33	как и	9	9
34	в отношении	10	9
35	в то	1	9
36	так и	5	9
37	если бы	5	9
38	того что	10	9
39	в его	11	9
40	с другой	12	9
41	например в	1	8
42	во всех	1	8
43	все же	5	8
44	это не	5	8
45	из них	4	8
46	с точки	11	8
47	и его	5	8
48	не может	6	8
49	я не	1	7
50	что они	14	7
51	в самом	6	7
52	в статье	1	7
53	так например	1	7
54	таким образом	25	7
55	другой стороны	9	7
56	для нас	4	7
57	этом отношении	7	7
58	до сих	1	7
59	прежде всего	2	7
60	сих пор	1	7
61	нас нет	1	7
62	сказать что	6	7
63	по поводу	1	7
64	на самом	1	6
65	со стороны	3	6
66	из этих	2	6
67	в своей	7	6
68	потому что	12	6
69	данном случае	2	6
70	что и	9	6
71	всяком случае	3	6
72	так что	3	6
73	для него	2	6
74	именно в	3	6
75	в той	2	6
76	но это	1	6
77	во всяком	4	6
78	и то	10	5
79	то же	16	5
80	той же	6	5
81	уже о	1	5
82	в целом	11	5
83	все эти	5	5
84	в нем	2	5
85	и по	1	5
86	в слове	2	5
87	такой же	2	5
88	в которых	1	5
89	этой области	2	5
90	не менее	3	5
91	вплоть до	1	5
92	никогда не	5	5
93	могут быть	7	5
94	думаю что	1	5
95	так как	10	5
96	тем что	7	5
97	и даже	1	5
98	что мы	7	5
99	все это	1	5
100	совершенно не	3	5
101	так же	11	5
102	речь идет	5	4
103	как это	9	4
104	в которой	3	4
105	вопрос о	1	4
106	в основу	2	4
107	столь же	3	4
108	что это	2	4
109	на то	5	4
110	что она	1	4
111	является не	4	4
112	но все	1	4
113	но если	1	4
114	том как	1	4
115	и сейчас	1	4
116	случае в	1	4
117	представление о	1	4
118	не имеет	2	4
119	это слово	2	4
120	том отношении	1	4
121	на вопрос	1	4
122	и что	8	4
123	заключается в	18	4
124	в качестве	21	4
125	же и	1	4
126	как раз	1	4
127	даже не	1	4
128	к которому	3	4
129	в частности	5	4
130	как бы	7	4
131	тем более	1	4
132	еще более	1	4
133	это в	2	4
134	же как	6	3
135	того же	9	3
136	тем же	4	3
137	должна быть	2	3
138	в деле	3	3
139	в ней	2	3
140	еще не	2	3
141	в чем	3	3
142	из двух	1	3
143	своего рода	1	3
144	но не	3	3
