N	2gram	Bakhtin_Pr_1	formyVre
1	и в	29	50
2	в романе	9	32
3	в этом	22	25
4	в нем	19	24
5	человека в	4	17
6	и его	14	16
7	в литературе	4	16
8	прежде всего	7	15
9	как мы	4	14
10	и не	31	14
11	в его	24	13
12	вовсе не	7	13
13	как раз	6	13
14	по существу	3	12
15	так и	7	12
16	то же	14	11
17	мы уже	2	11
18	таким образом	12	11
19	может быть	24	11
20	и как	7	10
21	но в	7	10
22	времени и	1	10
23	с его	9	9
24	все эти	9	9
25	роль в	1	9
26	не только	15	9
27	в то	10	9
28	ничего не	5	9
29	жизненного пути	1	9
30	же время	9	9
31	в том	8	9
32	в конце	6	9
33	в других	1	9
34	в особенности	1	9
35	и др	5	9
36	и т	4	8
37	и на	7	8
38	в самом	10	8
39	ни в	3	8
40	т п	3	8
41	но и	14	8
42	и их	1	8
43	как и	12	8
44	жизни и	2	8
45	так сказать	4	7
46	характер и	1	7
47	для себя	2	7
48	времени в	1	7
49	и во	2	7
50	не было	4	7
51	в условиях	2	7
52	героя и	10	7
53	например в	3	6
54	во всех	1	6
55	как в	6	6
56	с этим	2	6
57	все же	9	6
58	не оставляет	1	6
59	лишь в	1	6
60	это не	9	6
61	в их	3	6
62	так как	6	6
63	в ее	1	6
64	связи с	2	6
65	в жизни	2	6
66	у него	5	6
67	то что	15	6
68	в частности	1	6
69	не может	12	6
70	так же	6	6
71	в результате	4	6
72	и все	1	6
73	отношению к	8	5
74	и до	3	5
75	время как	1	5
76	еще не	5	5
77	но не	9	5
78	и у	3	5
79	не в	7	5
80	он не	5	5
81	всех этих	2	5
82	с самим	1	5
83	одного и	1	5
84	превращения в	1	5
85	в основе	4	5
86	того чтобы	1	5
87	точки зрения	19	5
88	не могло	1	5
89	только и	1	5
90	могут быть	6	5
91	но все	5	5
92	в пределах	13	5
93	если бы	9	5
94	романа в	3	5
95	в пространстве	3	5
96	для того	1	5
97	в основном	1	5
98	что в	8	5
99	и другие	1	5
100	и это	5	4
101	этого мира	6	4
102	роман в	1	4
103	конечно и	2	4
104	в ней	2	4
105	для других	2	4
106	в своем	8	4
107	конечно не	2	4
108	европейского романа	2	4
109	то время	1	4
110	романа но	1	4
111	но на	1	4
112	время и	1	4
113	и с	4	4
114	в них	3	4
115	том что	7	4
116	в котором	2	4
117	в процессе	4	4
118	не имеет	1	4
119	потому что	8	4
120	к себе	2	4
121	как человек	1	4
122	здесь не	1	4
123	понятно что	1	4
124	или как	5	4
125	и следовательно	4	4
126	только в	10	4
127	раньше или	1	4
128	до конца	8	4
129	в той	2	4
130	все это	6	4
131	кроме того	3	4
132	и для	4	4
133	себе самому	3	4
134	вполне понятно	1	4
135	отношения к	3	3
136	в движение	1	3
137	по преимуществу	2	3
138	а как	7	3
139	мы не	1	3
140	в сущности	5	3
141	в виду	1	3
142	дороги и	1	3
143	романа то	1	3
144	по отношению	8	3
145	себе и	3	3
146	к концу	1	3
147	хотя и	1	3
148	романе не	1	3
149	со своей	1	3
150	всего необходимо	1	3
151	в себе	7	3
152	вследствие этого	2	3
153	при этом	2	3
154	вообще не	1	3
155	одно и	1	3
156	в основу	1	3
157	его в	6	3
158	входит в	7	3
159	и других	1	3
160	с другими	7	3
161	характер не	1	3
162	здесь нет	1	3
163	для них	1	3
164	и уже	2	3
165	и вне	1	3
166	между ними	2	3
167	в отношении	2	3
168	но эта	4	3
169	что было	4	3
170	их в	4	3
171	но они	2	3
172	xviii века	1	3
173	друг друга	3	3
174	жизни не	2	3
175	уже говорили	1	3
176	раскрытия и	2	3
177	этом отношении	3	3
178	внутренне не	1	3
179	не могут	6	3
180	героев и	3	3
181	к тому	1	3
182	и образ	1	3
183	самим собою	2	3
184	все его	3	3
185	романа как	3	3
186	что и	4	3
187	во всей	2	3
188	в форме	7	3
189	один из	2	3
190	романа и	3	3
191	мы видим	2	3
192	одной из	1	3
193	поэтому и	4	3
194	во времени	3	3
195	и ее	2	3
196	в качестве	1	3
197	же в	2	3
198	в начале	1	3
199	был бы	6	3
200	одно из	2	3
201	в одном	10	3
202	до сих	2	3
203	именно в	5	3
204	себя и	2	3
205	что не	1	3
206	только к	1	3
207	более того	5	3
208	быть только	1	3
209	а не	22	3
210	мира в	5	3
211	в одно	1	3
