N	3gram	Potebnia_M_4	Myshleni
1	в том что	7	19
2	по отношению к	8	10
3	с точки зрения	3	10
4	мы могли бы	2	9
5	для того чтобы	4	8
6	с самого начала	1	7
7	к тому что	1	7
8	от того что	3	6
9	в то время	1	6
10	можно сказать что	4	6
11	то же самое	4	6
12	в силу того	1	5
13	силу того что	1	5
14	заключается в том	1	5
15	тех и других	1	5
16	и того же	1	4
17	в своем развитии	2	4
18	на то что	4	4
19	одного и того	1	4
20	родного языка и	1	3
21	и той же	1	3
22	до сих пор	4	3
23	в этом отношении	1	3
24	друг к другу	1	3
25	мы видели что	1	3
26	одной и той	1	3
27	не в состоянии	2	2
28	в том же	2	2
29	в этом случае	5	2
30	и не может	1	2
31	до известной степени	2	2
32	с тем что	4	2
33	на этот вопрос	2	2
34	вместе с тем	3	2
35	и то что	4	2
36	мы говорим что	1	2
37	что то что	1	2
38	того что он	1	2
39	таким образом мы	2	2
40	не могут быть	2	2
41	что все эти	1	2
42	с другой стороны	1	2
43	когда мы говорим	3	2
44	в новом направлении	1	2
45	том смысле что	1	2
46	не только не	3	2
47	в этом заключается	1	2
48	с тем и	2	2
49	в связи с	1	2
50	в том смысле	2	2
51	мы имеем дело	2	2
52	не может быть	5	2
53	родном языке и	1	2
54	таким образом что	2	1
55	один и тот	2	1
56	что иное как	2	1
57	было бы невозможно	1	1
58	нет и не	1	1
59	то что я	7	1
60	в силу этого	1	1
61	что если бы	2	1
62	он сам не	1	1
63	так как оно	2	1
64	но так как	1	1
65	вопрос что такое	2	1
66	ответить на этот	1	1
67	имеет свою историю	2	1
68	на самом деле	3	1
69	в том числе	1	1
70	в том и	2	1
71	так что в	1	1
72	внимание на то	3	1
73	о том как	1	1
74	друг от друга	1	1
75	могут быть выражены	1	1
76	только в том	2	1
77	играть в шахматы	1	1
78	и в разных	1	1
79	сами по себе	2	1
80	так как мы	1	1
81	лишь тогда когда	3	1
82	то что в	2	1
83	том числе и	1	1
84	на каждом шагу	1	1
85	точно так же	1	1
86	вместе с этим	2	1
87	но мы должны	1	1
88	в этом деле	2	1
89	этот вопрос можно	1	1
90	то и другое	2	1
91	главным образом в	1	1
92	другому в этом	1	1
93	не то что	3	1
94	случае мы имеем	1	1
95	тем что мы	1	1
96	в каком отношении	1	1
97	сам по себе	4	1
98	нечто такое что	1	1
99	в данном случае	2	1
100	можем ли мы	1	1
101	в первый раз	1	1
102	то что она	2	1
103	с одной стороны	1	1
104	чтобы ответить на	1	1
105	действительностью таким образом	1	1
106	и тот же	2	1
107	и в этом	4	1
108	и по отношению	2	1
109	имеем дело с	1	1
110	потому что в	3	1
111	заключают в себе	1	1
112	в разной мере	1	1
113	а не как	1	1
114	сказанного мы можем	1	1
115	это не значит	2	1
116	вопрос о том	2	1
117	потому что если	1	1
118	с внутренней стороны	1	1
119	таким образом можно	1	1
120	на вопрос что	1	1
121	в ряду других	3	1
122	заключается главным образом	1	1
123	того что у	1	1
124	есть не что	1	1
125	и в отношении	1	1
126	и как бы	2	1
127	было бы совершенно	1	1
128	нас в этом	1	1
129	только тогда когда	4	1
130	что происходит в	1	1
131	что совершается в	1	1
132	мы не можем	3	1
133	не что иное	2	1
134	же самое что	1	1
135	как и в	1	1
136	в свою очередь	1	1
137	фактом таким образом	1	1
138	такие понятия как	1	1
139	тогда когда мы	1	1
140	у нас в	1	1
141	кроме того что	1	1
142	смысле этого слова	1	1
143	во второй половине	1	1
144	тогда когда оно	2	1
145	то что совершается	1	1
146	если бы они	1	1
147	бы он ни	1	1
148	то время когда	1	1
149	которые могут быть	1	1
150	и ту же	1	1
151	в виде двух	1	1
152	ряду других признаков	1	1
153	после того как	2	1
154	при этом отношение	1	1
155	именно в силу	1	1
156	языка так как	1	1
157	в приведенном выше	1	1
158	тем не менее	4	1
159	нечто такое чего	1	1
160	детской мысли для	1	1
161	таким образом развитие	1	1
162	того факта что	1	1
163	подобно тому как	2	1
164	ничего общего с	1	1
165	что и в	2	1
166	в настоящее время	1	1
167	как бы он	1	1
168	не может стать	1	1
