N	2gram	Vygotskiy__5	Problemy
1	и не	6	31
2	и в	30	29
3	в его	4	24
4	может быть	11	24
5	в этом	14	22
6	а не	8	22
7	в нем	7	19
8	точки зрения	7	19
9	как бы	19	19
10	для него	3	18
11	не только	16	15
12	то что	37	15
13	то же	7	14
14	не как	3	14
15	и его	6	14
16	рядом с	5	14
17	но и	6	14
18	с точки	2	13
19	уже не	1	13
20	роман достоевского	1	12
21	точка зрения	1	12
22	таким образом	20	12
23	как и	6	12
24	не может	9	12
25	в самом	14	10
26	этом смысле	2	10
27	в то	2	10
28	только в	5	10
29	в одном	2	10
30	там где	4	10
31	героя и	7	10
32	все эти	2	9
33	с его	2	9
34	все же	7	9
35	это не	3	9
36	если бы	11	9
37	о нем	1	9
38	но не	7	9
39	в романе	2	9
40	по отношению	2	8
41	самого героя	1	8
42	что в	24	8
43	по себе	7	8
44	в каждом	2	8
45	как не	1	8
46	в том	27	8
47	что он	17	8
48	потому что	23	8
49	до конца	2	8
50	в своем	6	8
51	в своей	4	8
52	отношению к	1	8
53	а как	2	7
54	и на	3	7
55	и как	7	7
56	но в	5	7
57	в себе	5	7
58	самого автора	1	7
59	том что	21	7
60	не в	8	7
61	вовсе не	3	7
62	она не	1	7
63	так и	3	7
64	в форме	2	7
65	прежде всего	4	7
66	в романах	1	7
67	а в	4	7
68	одним из	1	6
69	самом деле	8	6
70	так же	13	6
71	в одной	2	6
72	как в	3	6
73	в целом	5	6
74	что она	6	6
75	несмотря на	5	6
76	точку зрения	1	6
77	могут быть	8	6
78	к нему	1	6
79	говорит он	2	6
80	был бы	5	6
81	в конце	4	6
82	так как	9	6
83	как раз	13	6
84	и потому	5	6
85	не могут	3	6
86	все это	2	6
87	на самом	2	5
88	это и	2	5
89	должна быть	2	5
90	в зависимости	6	5
91	той же	3	5
92	зависимости от	7	5
93	у него	3	5
94	романах достоевского	1	5
95	перед нами	2	5
96	он не	3	5
97	но все	2	5
98	сознание и	1	5
99	было бы	5	5
100	в сущности	12	5
101	героя а	2	5
102	и это	8	5
103	и о	3	5
104	еще не	5	5
105	ничего не	2	5
106	между тем	1	5
107	в драме	1	5
108	именно в	6	5
109	и др	1	5
110	конце концов	2	5
111	во всяком	1	5
112	и т	7	4
113	идет о	1	4
114	поэтому и	1	4
115	тем как	1	4
116	романа не	1	4
117	и наконец	3	4
118	в этой	5	4
119	так сказать	1	4
120	человека в	3	4
121	должно быть	2	4
122	о герое	1	4
123	но эта	1	4
124	их в	1	4
125	даже в	1	4
126	как мы	5	4
127	в процессе	1	4
128	в основе	7	4
129	от того	4	4
130	все то	2	4
131	в произведении	1	4
132	и с	2	4
133	в построении	1	4
134	и следовательно	2	4
135	он есть	1	4
136	тем что	6	4
137	были бы	1	4
138	что и	3	4
139	как же	1	4
140	героя о	2	4
141	превращается в	1	4
142	не было	1	4
143	его как	1	4
144	эта особенность	1	4
145	что же	1	4
146	но это	1	4
147	и для	6	4
148	в результате	4	4
149	героя в	3	4
150	отношения к	2	3
151	он может	1	3
152	например в	1	3
153	ни один	2	3
154	он в	2	3
155	себе и	2	3
156	то чем	1	3
157	в художественном	1	3
158	уже в	6	3
159	и до	2	3
160	дано в	1	3
161	но именно	1	3
162	внешнего мира	1	3
163	далеко не	1	3
164	в их	3	3
165	тому что	8	3
166	на котором	1	3
167	одна из	3	3
168	на него	1	3
169	героев и	1	3
170	никогда не	9	3
171	карамазова и	1	3
172	как будто	6	3
173	этом отношении	3	3
174	отличается от	2	3
175	для его	1	3
176	если же	2	3
177	и этим	1	3
178	только то	1	3
179	в себя	2	3
180	приводит к	2	3
181	и здесь	6	3
182	с другой	9	3
183	в них	4	3
184	романа как	2	3
185	воспринимается как	1	3
186	человека из	1	3
187	каждый элемент	2	3
188	романа в	1	3
189	мы должны	3	3
190	романа и	1	3
191	но как	1	3
192	во времени	1	3
193	здесь с	1	3
194	не из	1	3
195	за ним	1	3
196	ни в	3	3
197	сами по	2	3
198	т п	3	3
199	само по	2	3
200	изображения в	1	3
201	этот принцип	1	3
202	целом ряде	1	3
203	тому как	1	3
204	по существу	2	3
205	как к	1	3
206	есть то	2	3
207	бы в	5	3
208	не дает	2	3
209	не знает	2	3
210	сказать что	9	3
211	другой стороны	5	3
212	была бы	3	3
213	в своих	5	3
214	как на	11	3
215	все что	1	3
216	только он	1	2
217	переходит к	1	2
218	все остальное	1	2
219	и есть	5	2
220	нам кажется	2	2
221	к другому	2	2
222	по преимуществу	2	2
223	из его	1	2
224	оно может	1	2
225	все те	1	2
226	и могут	1	2
227	мы уже	6	2
228	для своего	1	2
229	в которой	3	2
230	вопрос о	3	2
231	роман с	1	2
232	совпадает с	1	2
233	что герой	3	2
234	конечно и	1	2
235	из которых	4	2
236	разобраться в	1	2
237	героя является	1	2
238	в ней	4	2
239	один элемент	1	2
240	для других	1	2
241	отношение к	1	2
242	так что	3	2
243	в той	3	2
244	его на	2	2
245	с этим	2	2
246	и нет	1	2
247	могли бы	4	2
248	и к	4	2
249	в противоположность	2	2
250	принцип его	1	2
251	тут и	1	2
252	нами в	1	2
253	на его	3	2
254	в россии	1	2
255	мы его	1	2
256	же не	2	2
257	при этом	8	2
258	в музыке	1	2
259	за собою	1	2
260	в жизни	1	2
261	кажется что	1	2
262	ни одной	1	2
263	и уже	3	2
264	чем в	2	2
265	как таковой	1	2
266	в один	1	2
267	опоры для	1	2
268	в отношении	2	2
269	именно и	1	2
270	две мысли	1	2
271	в котором	2	2
272	бы к	1	2
273	в которых	2	2
274	но он	3	2
275	героя но	1	2
276	однако в	1	2
277	заставляет его	1	2
278	с которой	2	2
279	но они	1	2
280	самого начала	3	2
281	к этим	2	2
282	в структуре	1	2
283	совершенно неправильно	1	2
284	чем является	1	2
285	со своим	2	2
286	связи с	2	2
287	в сознании	1	2
288	входят в	2	2
289	к себе	1	2
290	во все	1	2
291	что оно	6	2
292	предметом его	1	2
293	говорит сам	1	2
294	данном случае	3	2
295	и что	23	2
296	единство произведения	1	2
297	сознании и	1	2
298	с героем	2	2
299	находится в	2	2
300	именно потому	3	2
301	три плана	1	2
302	никак не	6	2
303	самого романа	1	2
304	и во	1	2
305	образом все	2	2
306	противоречия и	1	2
307	в лучшем	3	2
308	как например	2	2
309	один из	5	2
310	мы видим	8	2
311	тот же	3	2
312	хотя бы	3	2
313	или же	1	2
314	и ее	1	2
315	именно на	5	2
316	конечно не	1	2
317	ни одного	2	2
318	и показать	1	2
319	или даже	1	2
320	его и	1	2
321	произведения и	1	2
322	не о	1	2
323	и даже	2	2
324	до сих	5	2
325	все время	20	2
326	себя и	2	2
327	на этот	3	2
328	мысль как	1	2
329	совершенно иное	1	2
330	всех элементов	1	2
331	поэтому не	1	2
332	нет ни	2	2
333	в данном	3	2
334	себе его	1	2
335	в первой	1	2
336	для понимания	1	2
337	друг с	3	2
338	в контексте	1	2
339	с этой	2	2
340	благодаря этому	1	2
341	сих пор	5	2
342	лучшем случае	3	2
343	в смысле	1	2
344	можно было	3	2
345	бы как	1	2
346	и от	1	2
347	находит свое	2	2
348	своих героев	1	2
349	его жизнь	1	2
350	же в	2	2
351	не есть	4	2
352	этот вопрос	4	2
353	между ними	2	2
354	героя как	1	2
355	жизни а	1	2
356	жизни и	6	2
357	заметить что	1	2
358	то оно	1	2
359	этом совершенно	1	1
360	художественном произведении	2	1
361	смысле слова	1	1
362	от этой	2	1
363	пути своего	1	1
364	же как	2	1
365	совершенно справедливо	3	1
366	художественного произведения	3	1
367	оно ощущается	1	1
368	силой но	1	1
369	их предметом	1	1
370	тон и	1	1
371	вполне возможна	1	1
372	проблемы в	1	1
373	противоречия между	1	1
374	тем же	3	1
375	черты своего	1	1
376	из самых	2	1
377	отношения между	2	1
378	на две	1	1
379	идея и	1	1
380	она все	2	1
381	исходит из	4	1
382	едва ли	2	1
383	с таким	2	1
384	делают его	1	1
385	и за	1	1
386	из всех	1	1
387	который в	1	1
388	здесь господствует	1	1
389	мы не	3	1
390	его особенностью	1	1
391	есть нечто	3	1
392	время как	2	1
393	драме он	1	1
394	и принципы	1	1
395	в полной	2	1
396	а путем	1	1
397	видим мы	1	1
398	и он	2	1
399	следовательно в	1	1
400	третьего но	1	1
401	которые он	2	1
402	первый план	3	1
403	во всех	2	1
404	как если	1	1
405	друг к	4	1
406	он говорит	3	1
407	самому герою	1	1
408	своими собственными	2	1
409	а только	1	1
410	к которой	1	1
411	роман он	1	1
412	ответ на	5	1
413	в качестве	2	1
414	вступают в	1	1
415	нет и	1	1
416	что они	5	1
417	его романа	1	1
418	к сожалению	1	1
419	относится к	1	1
420	внутренние противоречия	1	1
421	которые не	1	1
422	что именно	5	1
423	стороны и	4	1
424	как нам	1	1
425	что касается	2	1
426	хотя и	1	1
427	но несмотря	1	1
428	зрения героя	1	1
429	более или	1	1
430	в действительности	1	1
431	материалом и	1	1
432	от этого	1	1
433	и отчасти	1	1
434	о самом	1	1
435	за собой	1	1
436	себе как	1	1
437	та же	1	1
438	в литературном	1	1
439	отказывается от	1	1
440	что это	8	1
441	бы сказать	2	1
442	бы с	1	1
443	его содержания	1	1
444	в нашем	2	1
445	из этих	3	1
446	не сделал	1	1
447	ни одна	1	1
448	в известном	1	1
449	романа но	1	1
450	имеем в	1	1
451	частности на	1	1
452	как он	2	1
453	подымается над	1	1
454	и если	6	1
455	больше всего	1	1
456	быть поняты	1	1
457	время и	1	1
458	наконец он	1	1
459	только материал	1	1
460	показал как	1	1
461	мыслей в	1	1
462	первой части	1	1
463	дает не	1	1
464	и совершенно	4	1
465	он должен	8	1
466	есть та	1	1
467	в начале	1	1
468	смысле или	1	1
469	и вот	2	1
470	его сознание	1	1
471	кажется нам	6	1
472	образа и	1	1
473	плана и	1	1
474	находит себе	3	1
475	в основу	4	1
476	от нее	1	1
477	трагической катастрофы	1	1
478	могла бы	1	1
479	бы дать	1	1
480	что все	6	1
481	выражение и	1	1
482	он просто	1	1
483	в совершенно	6	1
484	об этом	3	1
485	из них	2	1
486	к другу	4	1
487	которую по	1	1
488	же прием	1	1
489	заключается в	8	1
490	может стать	1	1
491	и мы	16	1
492	это противоречие	4	1
493	вся художественная	1	1
494	этого нового	1	1
495	здесь нет	1	1
496	в минуту	1	1
497	но уже	1	1
498	он является	2	1
499	все равно	2	1
500	другу как	1	1
501	мы имеем	8	1
502	т д	3	1
503	статьи в	1	1
504	и вне	1	1
505	между собою	1	1
506	своем ближайшем	1	1
507	его слова	1	1
508	что всякое	4	1
509	со всей	1	1
510	одного и	2	1
511	этих трех	1	1
512	меняется и	1	1
513	на первый	2	1
514	или менее	1	1
515	которую он	1	1
516	он делает	1	1
517	мы замечаем	1	1
518	почти не	2	1
519	то для	1	1
520	что вся	1	1
521	жизни с	1	1
522	признать что	1	1
523	строго говоря	2	1
524	его действия	1	1
525	искусства не	2	1
526	одном из	1	1
527	где она	1	1
528	больше тем	1	1
529	где герой	1	1
530	образом и	2	1
531	по крайней	1	1
532	далека от	1	1
533	том и	2	1
534	же закон	2	1
535	повести но	1	1
536	того кто	1	1
537	героем и	1	1
538	если и	1	1
539	здесь могут	1	1
540	при всех	1	1
541	до известной	1	1
542	отчетливо и	1	1
543	лиц и	1	1
544	единство так	1	1
545	почти никогда	1	1
546	деле это	2	1
547	и другое	2	1
548	в русской	1	1
549	и отсюда	3	1
550	не имеет	1	1
551	дело в	2	1
552	только из	1	1
553	ее с	1	1
554	которого он	1	1
555	только это	1	1
556	и именно	4	1
557	иметь в	3	1
558	того чтобы	20	1
559	не могло	1	1
560	только не	5	1
561	не то	1	1
562	рассматривать как	1	1
563	основного принципа	1	1
564	того и	1	1
565	сил как	1	1
566	своему герою	1	1
567	всего на	1	1
568	пути и	1	1
569	на этом	6	1
570	автор не	1	1
571	вот что	1	1
572	здесь же	1	1
573	эти три	2	1
574	то это	4	1
575	в области	1	1
576	в каком	3	1
577	ему не	1	1
578	с другом	3	1
579	у нас	4	1
580	в трагедии	15	1
581	одно и	3	1
582	весь в	2	1
583	искусства и	5	1
584	здесь совершенно	1	1
585	чтобы сделать	1	1
586	лежит в	1	1
587	же самое	5	1
588	должны быть	1	1
589	всего в	1	1
590	одну и	1	1
591	для такого	1	1
592	к тому	8	1
593	они даны	1	1
594	что отличает	1	1
595	в психологической	1	1
596	как человек	1	1
597	в нас	13	1
598	в каждой	3	1
599	не могли	4	1
600	должен быть	2	1
601	она дана	1	1
602	на события	1	1
603	но только	3	1
604	конструкции и	1	1
605	не существует	3	1
606	свою очередь	1	1
607	как один	1	1
608	здесь не	1	1
609	не лежат	1	1
610	в ее	3	1
611	только при	1	1
612	от обычного	1	1
613	элементами из	1	1
614	можно сделать	1	1
615	и говорит	3	1
616	с самого	3	1
617	то время	1	1
618	в объективной	1	1
619	в произведение	1	1
620	и когда	9	1
621	котором мы	3	1
622	что у	3	1
623	в другом	3	1
624	в нескольких	1	1
625	не трудно	1	1
626	времени и	3	1
627	входящий в	2	1
628	во многом	1	1
629	подойти к	1	1
630	привело бы	1	1
631	что дело	2	1
632	по сравнению	4	1
633	понятно что	2	1
634	является в	2	1
635	для этого	9	1
636	со стороны	3	1
637	как этот	1	1
638	в виду	4	1
639	вот это	1	1
640	поэтому она	1	1
641	трех моментах	1	1
642	полной мере	1	1
643	другом месте	1	1
644	о том	10	1
645	трагедии в	3	1
646	другой вопрос	1	1
647	мы убедимся	1	1
648	и та	2	1
649	другими словами	1	1
650	говорит об	1	1
