N	3gram	Losev_Prob_4	Formalny
1	с точки зрения	11	14
2	на самом деле	3	12
3	в то же	2	7
4	во всяком случае	4	6
5	и т д	3	6
6	и т п	1	5
7	в зависимости от	3	5
8	с другой стороны	6	5
9	и не может	1	4
10	в данном случае	5	4
11	в связи с	3	4
12	бы то ни	1	4
13	то ни было	1	4
14	для того чтобы	2	4
15	потому что он	2	3
16	то же самое	6	3
17	вместе с тем	3	3
18	в том что	8	3
19	вовсе не является	2	3
20	мы ни взяли	2	2
21	так же и	1	2
22	ни в каких	1	2
23	равно как и	1	2
24	в этом смысле	3	2
25	нам кажется что	1	2
26	о том как	1	2
27	самом же деле	2	2
28	и во всяком	3	2
29	в нем и	1	2
30	и в то	1	2
31	сами по себе	2	2
32	на самом же	2	2
33	во всех областях	1	2
34	только то что	1	2
35	дело в том	1	2
36	так и в	1	2
37	не только не	4	2
38	именно потому что	1	2
39	к тому что	1	2
40	тем не менее	10	2
41	дело не в	2	2
42	зависимости от его	1	2
43	в конце концов	1	2
44	не выходит за	2	1
45	и даже в	1	1
46	хотя и не	2	1
47	дело здесь не	1	1
48	иметь в виду	1	1
49	мы можем признать	1	1
50	вовсе не есть	2	1
51	имеем в виду	3	1
52	что в данном	2	1
53	в настоящее время	1	1
54	в виду именно	1	1
55	перестал бы быть	1	1
56	что же касается	1	1
57	всяком случае предполагает	1	1
58	то мы можем	1	1
59	в том или	2	1
60	в других областях	1	1
61	а следовательно и	1	1
62	нельзя путать с	1	1
63	тот или иной	2	1
64	хотя бы и	2	1
65	это не просто	2	1
66	сам по себе	6	1
67	прежде всего этот	1	1
68	ни в коем	3	1
69	в чистом виде	2	1
70	в этом произведении	1	1
71	не являются только	1	1
72	здесь не в	2	1
73	и потому в	1	1
74	по себе в	1	1
75	находятся в непрерывном	1	1
76	с этой точки	1	1
77	они находятся в	1	1
78	вовсе не как	1	1
79	до сих пор	1	1
80	и тем не	3	1
81	жизни и в	2	1
82	и в других	2	1
83	в коем случае	3	1
84	ту или иную	1	1
85	художественной структуры так	1	1
86	в это время	1	1
87	жизни таким образом	1	1
88	того чтобы не	1	1
89	не была бы	1	1
90	так же как	1	1
91	и для всех	1	1
92	не только в	4	1
93	с одной стороны	1	1
94	каких бы то	1	1
95	и не было	2	1
96	и вместе с	1	1
97	так и с	1	1
98	коем случае не	1	1
99	что это не	1	1
100	оказывается вовсе не	1	1
101	не в том	1	1
102	те или другие	1	1
103	и все эти	1	1
104	это не значит	1	1
105	ориентации человека в	1	1
106	толкования художественных образов	1	1
107	в последнее время	1	1
108	том что они	1	1
109	в таком случае	1	1
110	вовсе не являются	2	1
111	о котором мы	1	1
112	мы все время	2	1
113	но так как	1	1
114	мы убедились что	1	1
115	этой точки зрения	1	1
116	связи с теорией	1	1
117	о том что	3	1
118	того или иного	3	1
119	и все другие	1	1
120	ни в каком	5	1
121	жизни и потому	1	1
122	в этом же	1	1
123	можно было бы	4	1
124	том что этот	1	1
125	другой стороны и	1	1
126	с самого начала	1	1
127	но отнюдь не	1	1
128	так всегда и	1	1
129	но никак не	2	1
130	выходит за пределы	1	1
131	когда говорят о	1	1
132	и в искусстве	1	1
133	той или иной	11	1
134	но все же	1	1
135	у нас в	1	1
136	мы имеем в	1	1
137	на то что	1	1
138	к действительности и	1	1
139	здесь вовсе не	1	1
140	а вместе с	1	1
141	так как здесь	1	1
142	в том числе	1	1
143	тех или иных	3	1
144	сама по себе	2	1
145	это нисколько не	1	1
146	что и делает	1	1
147	только при условии	2	1
148	как и в	1	1
149	мы совершенно не	2	1
150	в жизни и	1	1
151	том числе и	1	1
152	в отдельности и	1	1
153	и только в	2	1
154	для всех других	1	1
